word,properties,codes,frequencies
ability,"['learning', 'overcoming', 'creativity', 'confidence']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
accusation,"['courtroom', 'betrayal', 'silence', 'denial']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
achievement,"['medal', 'personal growth', 'pride', 'milestone']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
activity,"['sports event', 'school project', 'community cleanup', 'dance class']","['sensorimotor feature', 'social constellation', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.5, 0.0]"
addiction,"['compulsive behavior', 'dependency on substances', 'loss of control', 'emotional withdrawal']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
admiration,"['compliment', 'quiet respect', 'looking up', 'heartfelt gaze']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
advantage,"['negotiation', 'strategy', 'opportunity', 'edge']","['social constellation', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['mountain climb', 'foreign language', 'lost map', 'campfire story']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
advice,"['career choice', 'conflict resolution', 'life decision', 'personal growth']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
agony,"['sharp pain', 'suffocating silence', 'trembling hands', 'desperate breaths']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['contract', 'peace', 'compromise', 'consensus']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
amazement,"['witnessing a first flight', 'discovering an ancient manuscript', 'seeing a child laugh uncontrollably', 'hearing a long-lost song played on a piano']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
