word,rating
lake,6
ambition,6
chance,5
individual,6
apology,5
opponent,4
boredom,3
cowardice,2
beetle,2
silence,6
bet,3
animal,6
coupon,2
faith,7
liar,1
lip,3
tongue,5
originality,6
ankle,2
potato,3
accumulation,4
outfit,4
chair,3
cognition,7
station,3
disaster,2
real,5
dilemma,4
scene,4
ally,4
ownership,5
theory,5
reinforcement,4
puppy,6
guide,5
damage,3
circumstance,4
state,3
response,4
key,3
boat,3
degree,4
crown,3
myth,2
blood,4
deduction,6
forest,4
latch,2
tune,3
show,3
interior,4
starch,2
mankind,6
infection,2
fabric,3
wood,3
tragedy,2
germ,2
iron,2
spider,2
calendar,3
affection,5
photograph,4
territory,4
incident,3
vapor,2
dentist,2
sword,2
flavor,3
clean,4
consistency,4
appeal,5
identification,4
fact,3
route,3
linen,2
macaroni,2
skin,2
stride,2
writing,4
roof,2
menu,2
division,3
value,4
suit,2
lamp,2
personality,6
contract,3
cloth,2
amount,3
intention,5
magic,4
confidence,7
duration,4
sandal,2
thing,3
mattress,2
addition,3
newspaper,3
opposition,3
leopard,4
pigeon,3
clearance,3
opinion,5
play,3
heart,6
irrigation,3
clothing,4
distance,3
fate,2
calculation,4
number,3
wisdom,6
vocabulary,6
talent,5
character,6
nose,2
salad,2
tree,3
risk,2
definition,3
ditch,2
hobby,3
adversity,2
inn,2
butter,2
pyramid,2
tomato,2
riot,2
independence,4
itch,2
temple,2
teacher,3
brain,6
occupation,3
ignition,3
suspect,2
costume,2
door,2
necessity,3
equality,3
orchid,2
bag,2
dove,3
chlorine,2
reflex,2
conference,3
result,4
helmet,2
beauty,6
shortness,2
verse,2
exception,3
bird,3
circuit,2
queen,2
charter,2
principle,4
music,4
want,2
relief,4
moral,4
jerk,1
metaphor,5
scent,3
girl,3
tradition,4
development,4
crisis,2
bubble,2
camera,2
pond,2
decision,4
job,3
frustration,2
error,2
student,3
reputation,4
fear,2
tool,2
shrimp,2
refrigerator,2
empty,2
kindness,5
impairment,2
wish,2
alligator,2
moment,3
injury,2
master,2
file,2
factory,2
body,4
weight,3
tide,2
lemon,2
television,2
coffin,2
admiration,5
tip,2
complication,2
shock,2
past,3
park,2
line,2
nerve,2
income,3
specialist,3
lesson,3
cause,3
squeak,2
insight,5
hotel,2
peacemaker,4
law,3
conscience,6
misery,2
dimension,3
pill,2
alley,2
banana,2
pest,2
debt,2
march,2
justice,4
sanctuary,4
meeting,3
cucumber,2
expression,4
opera,2
significance,5
intelligence,6
object,3
tallness,2
grasshopper,2
purpose,3
mosquito,2
assault,2
pillow,2
anxiety,2
hope,6
fountain,3
benefactor,5
love,7
drum,3
stimulus,4
beverage,3
mountain,4
capacity,5
awareness,6
danger,2
raspberry,2
reality,5
acquisition,4
snow,2
appointment,3
ocean,4
wave,4
composer,3
guilt,2
payment,3
jacket,2
city,3
lamb,2
retention,3
requirement,4
miracle,4
segment,3
oven,2
kitten,2
trust,4
flask,2
preparation,4
imagination,6
bridge,3
towel,2
coincidence,3
context,4
hospital,2
article,2
mercy,4
rabbit,2
spirit,4
rebel,3
interruption,3
design,4
criticism,4
duty,3
fog,2
peach,2
professor,3
friendship,5
cup,2
length,2
form,2
lunch,2
square,2
empire,2
pimple,2
shirt,2
pile,2
abundance,4
visitor,3
responsibility,5
location,3
corporation,3
literature,3
laundry,2
landscape,3
eagle,3
presence,4
tendency,3
construction,3
regulation,3
rocket,2
church,2
doctor,2
topic,2
midnight,3
conclusion,3
neck,2
car,2
fat,2
volume,3
story,3
physics,2
security,3
hog,2
name,2
lens,2
cow,2
chipmunk,2
christmas,2
possibility,5
suggestion,4
fallacy,2
robbery,2
assistance,4
distribution,3
skill,4
stranger,3
record,3
instructor,3
mold,2
occasion,3
hurricane,2
medicine,2
cocktail,2
institute,2
pig,2
guess,2
uncle,2
owner,3
hazard,2
desk,2
apple,2
pie,2
convergence,3
ability,5
democracy,4
grief,2
bed,2
fantasy,2
bolt,2
material,3
issue,2
rent,2
belief,4
rhyme,2
hat,2
variety,4
consideration,4
wage,2
arrow,2
identity,4
advice,3
corpse,2
contempt,2
message,3
math,2
paradigm,3
lightning,3
necklace,2
idea,4
assumption,3
future,4
bracelet,2
despair,1
stupidity,1
skunk,2
cat,2
size,2
method,3
pawn,2
laughter,3
cottage,2
ambulance,2
puddle,2
industry,3
effect,3
crocodile,2
proof,3
waste,2
immortality,3
economy,3
property,3
chocolate,2
scholar,3
incentive,4
coffee,3
tension,3
consequence,4
lobster,2
opportunity,5
uncertainty,3
volt,2
cake,2
justification,4
self,4
safety,5
fireplace,2
grammar,2
leader,3
establishment,3
irony,3
poll,2
fisherman,2
season,2
lane,2
odor,2
event,2
thief,2
saloon,2
extent,3
introduction,3
caterpillar,2
grandmother,2
entree,2
category,3
idiom,2
arc,2
winter,2
explanation,4
moonlight,3
figure,2
shark,2
hurt,2
member,2
riddle,2
adventurer,4
worry,2
accident,2
rainbow,3
emergence,3
mud,2
comprehension,5
lily,2
edge,2
behavior,4
stick,2
mustard,2
helplessness,2
zoo,2
loafer,2
perception,5
protection,4
hatred,2
typewriter,2
effort,4
soul,4
boulder,2
candidate,3
window,2
snake,2
art,3
promotion,3
cliff,2
item,2
sedative,2
lettuce,2
supply,3
spelling,3
logic,4
majority,3
denial,2
weather,3
malice,2
street,2
month,2
betrayal,2
exclusion,2
advantage,4
holiday,2
twig,2
competence,4
duck,2
mystery,2
temperature,3
water,3
impossibility,2
truck,2
toilet,2
reduction,3
foundation,3
handkerchief,2
time,3
wallet,2
steam,2
gender,2
bottle,2
dagger,2
university,3
orchestra,3
eight,3
onion,2
disagreement,3
ignorance,2
witness,3
cranberry,2
produce,2
kite,2
grass,2
preference,4
radio,3
leadership,4
microscope,3
prediction,4
donor,3
sofa,2
sister,2
entrance,2
deputy,2
woman,2
trumpet,2
acre,2
heap,2
magnitude,3
republic,3
manner,2
poetry,3
mastery,5
willingness,6
memory,5
tennis,2
hierarchy,5
