word,response,properties
ability,"word: ability
properties: magic, brain, sports, superhero","['magic', 'brain', 'sports', 'superhero']"
accusation,"word: accusation
properties: courtroom, pointing, anger, defense","['courtroom', 'pointing', 'anger', 'defense']"
achievement,"word: achievement
properties: trophy, applause, graduation, sweat","['trophy', 'applause', 'graduation', 'sweat']"
activity,"word: activity
properties: sweat, playground, energy, heartbeat","['sweat', 'playground', 'energy', 'heartbeat']"
addiction,"word: addiction
properties: casino, smoke, isolation, recovery","['casino', 'smoke', 'isolation', 'recovery']"
admiration,"word: admiration
properties: applause, mentor, spotlight, portrait","['applause', 'mentor', 'spotlight', 'portrait']"
advantage,"word: advantage
properties: chess, height, race, secrets","['chess', 'height', 'race', 'secrets']"
adventure,"word: adventure
properties: mountain, backpack, treasure, map","['mountain', 'backpack', 'treasure', 'map']"
advice,"word: advice
properties: parent, crossroads, coffee, mistake","['parent', 'crossroads', 'coffee', 'mistake']"
agony,"word: agony
properties: tears, screaming, waiting, hospital","['tears', 'screaming', 'waiting', 'hospital']"
agreement,"word: agreement
properties: handshake, pen, nodding, boardroom","['handshake', 'pen', 'nodding', 'boardroom']"
amazement,"word: amazement
properties: fireworks, gasp, magic, wide eyes","['fireworks', 'gasp', 'magic', 'wide eyes']"
ambition,"word: ambition
properties: mountain, suit, sweat, trophy","['mountain', 'suit', 'sweat', 'trophy']"
ambush,"word: ambush
properties: jungle, camouflage, night, fear","['jungle', 'camouflage', 'night', 'fear']"
amusement,"word: amusement
properties: roller coaster, carnival, clown, smile","['roller coaster', 'carnival', 'clown', 'smile']"
anger,"word: anger
properties: fire, shouting, red, storm","['fire', 'shouting', 'red', 'storm']"
anxiety,"word: anxiety
properties: exam, heartbeat, pacing, clock","['exam', 'heartbeat', 'pacing', 'clock']"
apology,"word: apology
properties: flowers, mistake, tears, letter","['flowers', 'mistake', 'tears', 'letter']"
appearance,"word: appearance
properties: mirror, camera, mask, stage","['mirror', 'camera', 'mask', 'stage']"
appetite,"word: appetite
properties: smell, kitchen, buffet, stomach","['smell', 'kitchen', 'buffet', 'stomach']"
application,"word: application
properties: interview, screen, nervous, signature","['interview', 'screen', 'nervous', 'signature']"
aptitude,"word: aptitude
properties: test, brain, career, piano","['test', 'brain', 'career', 'piano']"
argument,"word: argument
properties: shouting, courtroom, tears, pointing","['shouting', 'courtroom', 'tears', 'pointing']"
art,"word: art
properties: canvas, gallery, emotion, color","['canvas', 'gallery', 'emotion', 'color']"
aspect,"word: aspect
properties: ratio, slope, grammar, planets","['ratio', 'slope', 'grammar', 'planets']"
assassination,"word: assassination
properties: sniper, politics, conspiracy, president","['sniper', 'politics', 'conspiracy', 'president']"
assumption,"word: assumption
properties: risk, argument, blindfold, trap","['risk', 'argument', 'blindfold', 'trap']"
astonishment,"word: astonishment
properties: magic, jaw, gasp, fireworks","['magic', 'jaw', 'gasp', 'fireworks']"
attack,"word: attack
properties: castle, sword, panic, night","['castle', 'sword', 'panic', 'night']"
attention,"word: attention
properties: spotlight, classroom, billboard, siren","['spotlight', 'classroom', 'billboard', 'siren']"
attraction,"word: attraction
properties: magnet, roller coaster, smile, gravity","['magnet', 'roller coaster', 'smile', 'gravity']"
beauty,"word: beauty
properties: sunset, painting, mirror, rose","['sunset', 'painting', 'mirror', 'rose']"
being,"word: being
properties: breath, alien, heartbeat, universe","['breath', 'alien', 'heartbeat', 'universe']"
betrayal,"word: betrayal
properties: knife, tears, secrets, poison","['knife', 'tears', 'secrets', 'poison']"
blackmail,"word: blackmail
properties: secrets, photos, money, fear","['secrets', 'photos', 'money', 'fear']"
