word,response,properties
ability,"word: ability
properties: skill, potential, talent, perform","['skill', 'potential', 'talent', 'perform']"
accusation,"word: accusation
properties: finger, courtroom, denial, guilt","['finger', 'courtroom', 'denial', 'guilt']"
achievement,"word: achievement
properties: trophy, milestone, sweat, celebration","['trophy', 'milestone', 'sweat', 'celebration']"
activity,"word: activity
properties: buzzing, playground, schedule, sweat","['buzzing', 'playground', 'schedule', 'sweat']"
addiction,"word: addiction
properties: craving, withdrawal, spiral, substance","['craving', 'withdrawal', 'spiral', 'substance']"
admiration,"word: admiration
properties: gaze, pedestal, applause, hero","['gaze', 'pedestal', 'applause', 'hero']"
advantage,"word: advantage
properties: edge, competition, leverage, unfair","['edge', 'competition', 'leverage', 'unfair']"
adventure,"word: adventure
properties: jungle, compass, thrill, unknown","['jungle', 'compass', 'thrill', 'unknown']"
advice,"word: advice
properties: mentor, column, unsolicited, wisdom","['mentor', 'column', 'unsolicited', 'wisdom']"
agony,"word: agony
properties: scream, wound, writhing, hospital","['scream', 'wound', 'writhing', 'hospital']"
agreement,"word: agreement
properties: handshake, contract, nod, compromise","['handshake', 'contract', 'nod', 'compromise']"
amazement,"word: amazement
properties: wide eyes, magic trick, gasp, unexpected","['wide eyes', 'magic trick', 'gasp', 'unexpected']"
ambition,"word: ambition
properties: ladder, fire, sleepless, summit","['ladder', 'fire', 'sleepless', 'summit']"
ambush,"word: ambush
properties: jungle, surprise, hidden, predator","['jungle', 'surprise', 'hidden', 'predator']"
amusement,"word: amusement
properties: roller coaster, laughter, cotton candy, carnival","['roller coaster', 'laughter', 'cotton candy', 'carnival']"
anger,"word: anger
properties: fist, red, shout, volcano","['fist', 'red', 'shout', 'volcano']"
anxiety,"word: anxiety
properties: sweating, exam, chest tightness, overthinking","['sweating', 'exam', 'chest tightness', 'overthinking']"
apology,"word: apology
properties: regret, letter, forgiveness, sincerity","['regret', 'letter', 'forgiveness', 'sincerity']"
appearance,"word: appearance
properties: mirror, first impression, costume, deceptive","['mirror', 'first impression', 'costume', 'deceptive']"
appetite,"word: appetite
properties: hunger, buffet, growling, insatiable","['hunger', 'buffet', 'growling', 'insatiable']"
application,"word: application
properties: resume, software, college, form","['resume', 'software', 'college', 'form']"
aptitude,"word: aptitude
properties: test, talent, learning, potential","['test', 'talent', 'learning', 'potential']"
argument,"word: argument
properties: heated, debate, courtroom, fist","['heated', 'debate', 'courtroom', 'fist']"
art,"word: art
properties: canvas, museum, creativity, brushstroke","['canvas', 'museum', 'creativity', 'brushstroke']"
aspect,"word: aspect
properties: facet, perspective, diamond, ratio","['facet', 'perspective', 'diamond', 'ratio']"
assassination,"word: assassination
properties: bullet, president, conspiracy, shadows","['bullet', 'president', 'conspiracy', 'shadows']"
assumption,"word: assumption
properties: leap, unverified, baseline, risk","['leap', 'unverified', 'baseline', 'risk']"
astonishment,"word: astonishment
properties: jaw-drop, magic trick, speechless, wide eyes","['jaw-drop', 'magic trick', 'speechless', 'wide eyes']"
attack,"word: attack
properties: ambush, shield, heart, strategy","['ambush', 'shield', 'heart', 'strategy']"
attention,"word: attention
properties: spotlight, classroom, focus, salute","['spotlight', 'classroom', 'focus', 'salute']"
attraction,"word: attraction
properties: magnet, rollercoaster, butterflies, gravity","['magnet', 'rollercoaster', 'butterflies', 'gravity']"
beauty,"word: beauty
properties: mirror, rose, sunset, grace","['mirror', 'rose', 'sunset', 'grace']"
being,"word: being
properties: existence, alive, creature, presence","['existence', 'alive', 'creature', 'presence']"
betrayal,"word: betrayal
properties: knife, trust, shadow, secret","['knife', 'trust', 'shadow', 'secret']"
blackmail,"word: blackmail
properties: secret, envelope, leverage, threat","['secret', 'envelope', 'leverage', 'threat']"
