word,response,properties
ability,"word: ability
properties: practice, obstacle, confidence, potential","['practice', 'obstacle', 'confidence', 'potential']"
accusation,"word: accusation
properties: finger pointing, courtroom, denied, betrayal","['finger pointing', 'courtroom', 'denied', 'betrayal']"
achievement,"word: achievement
properties: medal, struggle, pride, finish line","['medal', 'struggle', 'pride', 'finish line']"
activity,"word: activity
properties: exercise, energy, schedule, movement","['exercise', 'energy', 'schedule', 'movement']"
addiction,"word: addiction
properties: withdrawal, dopamine, relapse, isolation","['withdrawal', 'dopamine', 'relapse', 'isolation']"
admiration,"word: admiration
properties: applause, role model, inspiration, achievement","['applause', 'role model', 'inspiration', 'achievement']"
advantage,"word: advantage
properties: head start, competition, leverage, exploit","['head start', 'competition', 'leverage', 'exploit']"
adventure,"word: adventure
properties: mountains, uncertainty, treasure, adrenaline","['mountains', 'uncertainty', 'treasure', 'adrenaline']"
advice,"word: advice
properties: lawyer, unwanted, mistake, parent","['lawyer', 'unwanted', 'mistake', 'parent']"
agony,"word: agony
properties: writhing, defeat, helplessness, scream","['writhing', 'defeat', 'helplessness', 'scream']"
agreement,"word: agreement
properties: handshake, contract, compromise, nod","['handshake', 'contract', 'compromise', 'nod']"
amazement,"word: amazement
properties: wide eyes, silence, discovery, frozen moment","['wide eyes', 'silence', 'discovery', 'frozen moment']"
ambition,"word: ambition
properties: ladder, sleepless nights, rival, empty trophy","['ladder', 'sleepless nights', 'rival', 'empty trophy']"
ambush,"word: ambush
properties: dark forest, soldier, surprise, trap","['dark forest', 'soldier', 'surprise', 'trap']"
amusement,"word: amusement
properties: roller coaster, laughter, distraction, carnival","['roller coaster', 'laughter', 'distraction', 'carnival']"
anger,"word: anger
properties: fist, red, storm, betrayal","['fist', 'red', 'storm', 'betrayal']"
anxiety,"word: anxiety
properties: racing heart, exam room, blank mind, suffocating","['racing heart', 'exam room', 'blank mind', 'suffocating']"
apology,"word: apology
properties: mistake, forgiveness, nervous, repair","['mistake', 'forgiveness', 'nervous', 'repair']"
appearance,"word: appearance
properties: mirror, first impression, costume, deception","['mirror', 'first impression', 'costume', 'deception']"
appetite,"word: appetite
properties: growling stomach, midnight snack, satisfaction, competition","['growling stomach', 'midnight snack', 'satisfaction', 'competition']"
application,"word: application
properties: form, interview, phone, rejection","['form', 'interview', 'phone', 'rejection']"
aptitude,"word: aptitude
properties: test, violin, natural, career","['test', 'violin', 'natural', 'career']"
argument,"word: argument
properties: heated, resolution, evidence, couples","['heated', 'resolution', 'evidence', 'couples']"
art,"word: art
properties: paint, museum, expression, canvas","['paint', 'museum', 'expression', 'canvas']"
aspect,"word: aspect
properties: corner, telescope, contract, wrinkle","['corner', 'telescope', 'contract', 'wrinkle']"
assassination,"word: assassination
properties: conspiracy, Dallas, gunshot, history","['conspiracy', 'Dallas', 'gunshot', 'history']"
assumption,"word: assumption
properties: quicksand, detective, shaky bridge, unexamined","['quicksand', 'detective', 'shaky bridge', 'unexamined']"
astonishment,"word: astonishment
properties: jaw drop, eyes wide, frozen moment, unexpected news","['jaw drop', 'eyes wide', 'frozen moment', 'unexpected news']"
attack,"word: attack
properties: heart, predator, defense, sudden","['heart', 'predator', 'defense', 'sudden']"
attention,"word: attention
properties: spotlight, classroom, phone, hunger","['spotlight', 'classroom', 'phone', 'hunger']"
attraction,"word: attraction
properties: magnet, gravity, theme park, chemistry","['magnet', 'gravity', 'theme park', 'chemistry']"
beauty,"word: beauty
properties: mirror, roses, effort, fleeting","['mirror', 'roses', 'effort', 'fleeting']"
being,"word: being
properties: breathe, existence, present, becoming","['breathe', 'existence', 'present', 'becoming']"
betrayal,"word: betrayal
properties: knife in the back, trust broken, friend becomes enemy, silence after truth","['knife in the back', 'trust broken', 'friend becomes enemy', 'silence after truth']"
blackmail,"word: blackmail
properties: envelope, threat, secret, payment","['envelope', 'threat', 'secret', 'payment']"
boredom,"word: boredom
properties: clock, yawn, scrolling, gray","['clock', 'yawn', 'scrolling', 'gray']"
boycott,"word: boycott
properties: protest, grapes, consumers, unfair","['protest', 'grapes', 'consumers', 'unfair']"
bravery,"word: bravery
properties: firefighter, trembling, medal, darkness","['firefighter', 'trembling', 'medal', 'darkness']"
career,"word: career
properties: ladder, resume, mentor, paycheck","['ladder', 'resume', 'mentor', 'paycheck']"
carefulness,"word: carefulness
properties: eggshells, surgery, tightrope, inspection","['eggshells', 'surgery', 'tightrope', 'inspection']"
catastrophe,"word: catastrophe
properties: earthquake, rubble, sirens, displacement","['earthquake', 'rubble', 'sirens', 'displacement']"
caution,"word: caution
properties: yellow tape, slippery floor, hesitation, consequences","['yellow tape', 'slippery floor', 'hesitation', 'consequences']"
challenge,"word: challenge
properties: mountain, sweat, doubt, victory","['mountain', 'sweat', 'doubt', 'victory']"
chaos,"word: chaos
properties: tornado, lost, screaming, scattered","['tornado', 'lost', 'screaming', 'scattered']"
character,"word: character
properties: flaws, story, actor, moral","['flaws', 'story', 'actor', 'moral']"
charm,"word: charm
properties: spell, smile, bracelet, enchant","['spell', 'smile', 'bracelet', 'enchant']"
comfort,"word: comfort
properties: blanket, sigh, worn armchair, relief","['blanket', 'sigh', 'worn armchair', 'relief']"
commitment,"word: commitment
properties: wedding ring, long hours, broken promises, chains","['wedding ring', 'long hours', 'broken promises', 'chains']"
comparison,"word: comparison
properties: scales, choice, difference, judgment","['scales', 'choice', 'difference', 'judgment']"
compassion,"word: compassion
properties: suffering, healing, sacrifice, bridge","['suffering', 'healing', 'sacrifice', 'bridge']"
competence,"word: competence
properties: certification, mastery, confidence, accountability","['certification', 'mastery', 'confidence', 'accountability']"
compromise,"word: compromise
properties: bridge, negotiation table, sacrifice, middle ground","['bridge', 'negotiation table', 'sacrifice', 'middle ground']"
compulsion,"word: compulsion
properties: gambling, repetition, inability to stop, anxiety","['gambling', 'repetition', 'inability to stop', 'anxiety']"
confession,"word: confession
properties: priest, guilt, secret, tears","['priest', 'guilt', 'secret', 'tears']"
conflict,"word: conflict
properties: war, compromise, argument, divide","['war', 'compromise', 'argument', 'divide']"
consideration,"word: consideration
properties: pause, weight, compromise, doctor's office","['pause', 'weight', 'compromise', ""doctor's office""]"
consolation,"word: consolation
properties: grief, tears, gentle voice, warm blanket","['grief', 'tears', 'gentle voice', 'warm blanket']"
contempt,"word: contempt
properties: sneer, hierarchy, dismissal, poison","['sneer', 'hierarchy', 'dismissal', 'poison']"
convention,"word: convention
properties: business suits, hotel ballroom, networking, annual gathering","['business suits', 'hotel ballroom', 'networking', 'annual gathering']"
cooperation,"word: cooperation
properties: puzzle, handshake, rowing, building","['puzzle', 'handshake', 'rowing', 'building']"
courage,"word: courage
properties: lion, trembling hands, fire, battlefield","['lion', 'trembling hands', 'fire', 'battlefield']"
creativity,"word: creativity
properties: blank canvas, risk, flow state, collaboration","['blank canvas', 'risk', 'flow state', 'collaboration']"
crime,"word: crime
properties: detective, prison, victim, evidence","['detective', 'prison', 'victim', 'evidence']"
criticism,"word: criticism
properties: harsh feedback, improvement, defensiveness, classroom","['harsh feedback', 'improvement', 'defensiveness', 'classroom']"
cruelty,"word: cruelty
properties: whip, silence, powerless, laugh","['whip', 'silence', 'powerless', 'laugh']"
culture,"word: culture
properties: traditions, museums, language, food","['traditions', 'museums', 'language', 'food']"
curiosity,"word: curiosity
properties: question mark, child exploring, discovery, forbidden door","['question mark', 'child exploring', 'discovery', 'forbidden door']"
custom,"word: custom
properties: tailored suit, wedding ceremony, tradition passed down, rule breaking","['tailored suit', 'wedding ceremony', 'tradition passed down', 'rule breaking']"
