word,response,properties
ability,"

word: ability  
properties: mastering guitar, leading a team, passing exams, solving complex problems","['mastering guitar', 'leading a team', 'passing exams', 'solving complex problems']"
accusation,"

word: accusation  
properties: courtroom, written letter, public confrontation, legal defense","['courtroom', 'written letter', 'public confrontation', 'legal defense']"
achievement,"

word: achievement  
properties: medal, perseverance, final exam, trophy","['medal', 'perseverance', 'final exam', 'trophy']"
activity,"

word: activity  
properties: exercise, collaboration, curiosity, focus","['exercise', 'collaboration', 'curiosity', 'focus']"
addiction,"

word: addiction  
properties: craving, withdrawal, relapse, isolation","['craving', 'withdrawal', 'relapse', 'isolation']"
admiration,"

word: admiration  
properties: sunset, monument, scientific breakthrough, artistic masterpiece","['sunset', 'monument', 'scientific breakthrough', 'artistic masterpiece']"
advantage,"

word: advantage  
properties: competition, strategic positioning, resource surplus, favorable timing","['competition', 'strategic positioning', 'resource surplus', 'favorable timing']"
adventure,"

word: adventure  
properties: map, unexpected twist, danger, exhilaration","['map', 'unexpected twist', 'danger', 'exhilaration']"
advice,"

word: advice  
properties: decision-making, expertise, confidentiality, trust","['decision-making', 'expertise', 'confidentiality', 'trust']"
agony,"

word: agony  
properties: broken bone, grief, childbirth, public shaming","['broken bone', 'grief', 'childbirth', 'public shaming']"
agreement,"

word: agreement  
properties: handshake, peace treaty, compromise, unified team","['handshake', 'peace treaty', 'compromise', 'unified team']"
amazement,"

word: amazement  
properties: supernova, albino tiger, quantum computer, abstract sculpture","['supernova', 'albino tiger', 'quantum computer', 'abstract sculpture']"
ambition,"

word: ambition  
properties: career ladder, relentless drive, risk-taking, personal milestones","['career ladder', 'relentless drive', 'risk-taking', 'personal milestones']"
ambush,"

word: ambush  
properties: hidden position, sudden confrontation, stealthy approach, unexpected threat","['hidden position', 'sudden confrontation', 'stealthy approach', 'unexpected threat']"
amusement,"

word: amusement  
properties: clown, laughter, carnival ride, storytelling","['clown', 'laughter', 'carnival ride', 'storytelling']"
anger,"

word: anger  
properties: clenched fists, shouting match, red face, silent rage","['clenched fists', 'shouting match', 'red face', 'silent rage']"
anxiety,"

word: anxiety  
properties: racing heart, public speaking, restlessness, avoidance","['racing heart', 'public speaking', 'restlessness', 'avoidance']"
apology,"

word: apology  
properties: bow, handshakes, written note, humility","['bow', 'handshakes', 'written note', 'humility']"
appearance,"

word: appearance  
properties: costume, reflections, storefront display, sudden aging","['costume', 'reflections', 'storefront display', 'sudden aging']"
appetite,"

word: appetite  
properties: meal, overeating, hunger pangs, food cravings","['meal', 'overeating', 'hunger pangs', 'food cravings']"
application,"

word: application  
properties: job submission, smartphone interface, background process, problem-solving","['job submission', 'smartphone interface', 'background process', 'problem-solving']"
aptitude,"

word: aptitude  
properties: exam, puzzle, mentor, talent","['exam', 'puzzle', 'mentor', 'talent']"
argument,"

word: argument  
properties: courtroom, raised voice, anger, protest sign","['courtroom', 'raised voice', 'anger', 'protest sign']"
art,"

word: art  
properties: museum, brushstroke, emotion, gallery","['museum', 'brushstroke', 'emotion', 'gallery']"
aspect,"

word: aspect  
properties: angle, orientation, design elements, perspective","['angle', 'orientation', 'design elements', 'perspective']"
assassination,"

word: assassination  
properties: shadowy figure, chaotic aftermath, power vacuum, silent scream","['shadowy figure', 'chaotic aftermath', 'power vacuum', 'silent scream']"
assumption,"

word: assumption  
properties: unproven belief, workplace misjudgment, scientific hypothesis, relationship expectation","['unproven belief', 'workplace misjudgment', 'scientific hypothesis', 'relationship expectation']"
astonishment,"

word: astonishment  
properties: thunderclap, uncovered treasure, sunrise over mountains, unexpected celebrity encounter","['thunderclap', 'uncovered treasure', 'sunrise over mountains', 'unexpected celebrity encounter']"
attack,"

word: attack  
properties: surprise, chaos, strategy, weapon","['surprise', 'chaos', 'strategy', 'weapon']"
attention,"

word: attention  
properties: classroom, problem-solving, interruptions, intimacy","['classroom', 'problem-solving', 'interruptions', 'intimacy']"
attraction,"

word: attraction  
properties: magnetic pull, romantic spark, gravitational force, shared interests","['magnetic pull', 'romantic spark', 'gravitational force', 'shared interests']"
beauty,"

word: beauty  
properties: mirror, garden, sunrise, dance","['mirror', 'garden', 'sunrise', 'dance']"
being,"

word: being  
properties: presence, consciousness, essence, continuity","['presence', 'consciousness', 'essence', 'continuity']"
betrayal,"

word: betrayal  
properties: secret, shock, broken bond, deceit","['secret', 'shock', 'broken bond', 'deceit']"
blackmail,"

word: blackmail  
properties: secret leverage, threat exposure, coercive manipulation, vulnerable position","['secret leverage', 'threat exposure', 'coercive manipulation', 'vulnerable position']"
boredom,"

word: boredom  
properties: waiting room, idle time, stagnant pond, unstimulating environment","['waiting room', 'idle time', 'stagnant pond', 'unstimulating environment']"
boycott,"

word: boycott  
properties: economic disruption, social movement, non-cooperation, public backlash","['economic disruption', 'social movement', 'non-cooperation', 'public backlash']"
bravery,"

word: bravery  
properties: battlefield, standing alone in a storm, rescuing from danger, defending truth","['battlefield', 'standing alone in a storm', 'rescuing from danger', 'defending truth']"
career,"

word: career  
properties: promotion, networking events, work-life balance, professional development","['promotion', 'networking events', 'work-life balance', 'professional development']"
carefulness,"

word: carefulness  
properties: meticulous planning, error prevention, deliberate action, reduced risk","['meticulous planning', 'error prevention', 'deliberate action', 'reduced risk']"
catastrophe,"

word: catastrophe  
properties: earthquake, recovery teams, panic, collapse","['earthquake', 'recovery teams', 'panic', 'collapse']"
caution,"

word: caution  
properties: icy road, construction zone, warning sign, parent's advice","['icy road', 'construction zone', 'warning sign', ""parent's advice""]"
