word,response,properties
ability,"word: ability
properties: skill, practice, talent, strength","['skill', 'practice', 'talent', 'strength']"
accusation,"word: accusation
properties: courtroom, finger-pointing, innocence, guilt","['courtroom', 'finger-pointing', 'innocence', 'guilt']"
achievement,"word: achievement
properties: trophy, milestone, effort, pride","['trophy', 'milestone', 'effort', 'pride']"
activity,"word: activity
properties: movement, playground, energy, schedule","['movement', 'playground', 'energy', 'schedule']"
addiction,"word: addiction
properties: craving, withdrawal, cigarettes, spiral","['craving', 'withdrawal', 'cigarettes', 'spiral']"
admiration,"word: admiration
properties: telescope, trophy, applause, pedestal","['telescope', 'trophy', 'applause', 'pedestal']"
advantage,"word: advantage
properties: chess, headstart, leverage, winning","['chess', 'headstart', 'leverage', 'winning']"
adventure,"word: adventure
properties: mountains, compass, unknown, backpack","['mountains', 'compass', 'unknown', 'backpack']"
advice,"word: advice
properties: mentor, wisdom, listen, guidance","['mentor', 'wisdom', 'listen', 'guidance']"
agony,"word: agony
properties: writhing, thorns, scream, defeat","['writhing', 'thorns', 'scream', 'defeat']"
agreement,"word: agreement
properties: handshake, contract, nodding, peace","['handshake', 'contract', 'nodding', 'peace']"
amazement,"word: amazement
properties: fireworks, jaw-drop, magic, discovery","['fireworks', 'jaw-drop', 'magic', 'discovery']"
ambition,"word: ambition
properties: ladder, fire, sleepless, mountain","['ladder', 'fire', 'sleepless', 'mountain']"
ambush,"word: ambush
properties: jungle, surprise, hidden, trap","['jungle', 'surprise', 'hidden', 'trap']"
amusement,"word: amusement
properties: roller coaster, laughter, circus, carnival","['roller coaster', 'laughter', 'circus', 'carnival']"
anger,"word: anger
properties: red, fist, volcano, steam","['red', 'fist', 'volcano', 'steam']"
anxiety,"word: anxiety
properties: racing heart, deadline, sweaty palms, chest tight","['racing heart', 'deadline', 'sweaty palms', 'chest tight']"
apology,"word: apology
properties: sorry, mistake, forgiveness, letter","['sorry', 'mistake', 'forgiveness', 'letter']"
appearance,"word: appearance
properties: mirror, costume, first impression, stage","['mirror', 'costume', 'first impression', 'stage']"
appetite,"word: appetite
properties: hunger, food, stomach, growl","['hunger', 'food', 'stomach', 'growl']"
application,"word: application
properties: resume, software, form, button","['resume', 'software', 'form', 'button']"
aptitude,"word: aptitude
properties: test, talent, school, measure","['test', 'talent', 'school', 'measure']"
argument,"word: argument
properties: raised voices, courtroom, debate, tension","['raised voices', 'courtroom', 'debate', 'tension']"
art,"word: art
properties: museum, canvas, brush, gallery","['museum', 'canvas', 'brush', 'gallery']"
aspect,"word: aspect
properties: angle, lens, perspective, facet","['angle', 'lens', 'perspective', 'facet']"
assassination,"word: assassination
properties: bullet, political, conspiracy, target","['bullet', 'political', 'conspiracy', 'target']"
assumption,"word: assumption
properties: belief, jump, wrong, foundation","['belief', 'jump', 'wrong', 'foundation']"
astonishment,"word: astonishment
properties: wide eyes, gasp, unexpected, jaw drop","['wide eyes', 'gasp', 'unexpected', 'jaw drop']"
attack,"word: attack
properties: shield, sudden, teeth, war","['shield', 'sudden', 'teeth', 'war']"
attention,"word: attention
properties: focus, classroom, spotlight, alert","['focus', 'classroom', 'spotlight', 'alert']"
attraction,"word: attraction
properties: magnet, butterflies, gravity, museum","['magnet', 'butterflies', 'gravity', 'museum']"
beauty,"word: beauty
properties: flowers, mirror, sunset, admiration","['flowers', 'mirror', 'sunset', 'admiration']"
being,"word: being
properties: existence, human, alive, consciousness","['existence', 'human', 'alive', 'consciousness']"
betrayal,"word: betrayal
properties: knife, trust, tears, backstab","['knife', 'trust', 'tears', 'backstab']"
blackmail,"word: blackmail
properties: secret, threat, money, envelope","['secret', 'threat', 'money', 'envelope']"
boredom,"word: boredom
properties: clock, yawn, empty, fidget","['clock', 'yawn', 'empty', 'fidget']"
boycott,"word: boycott
properties: protest, Rosa Parks, consumer, silence","['protest', 'Rosa Parks', 'consumer', 'silence']"
bravery,"word: bravery
properties: soldier, fire, lion, shield","['soldier', 'fire', 'lion', 'shield']"
career,"word: career
properties: ladder, ambition, resume, promotion","['ladder', 'ambition', 'resume', 'promotion']"
carefulness,"word: carefulness
properties: surgeon, eggshells, scissors, library","['surgeon', 'eggshells', 'scissors', 'library']"
catastrophe,"word: catastrophe
properties: earthquake, ruins, panic, flood","['earthquake', 'ruins', 'panic', 'flood']"
caution,"word: caution
properties: yellow, slow, wet floor, tape","['yellow', 'slow', 'wet floor', 'tape']"
challenge,"word: challenge
properties: mountain, compete, sweat, trophy","['mountain', 'compete', 'sweat', 'trophy']"
chaos,"word: chaos
properties: tornado, tangled, loud, scrambled","['tornado', 'tangled', 'loud', 'scrambled']"
character,"word: character
properties: novel, alphabet, personality, stage","['novel', 'alphabet', 'personality', 'stage']"
