word,response,properties
ability,"word: ability  
properties: potential, practice, challenge, growth","['potential', 'practice', 'challenge', 'growth']"
accusation,"word: accusation  
properties: courtroom, finger-pointing, witness testimony, judge's gavel","['courtroom', 'finger-pointing', 'witness testimony', ""judge's gavel""]"
achievement,"word: achievement  
properties: diploma, milestone, celebration, proud moment","['diploma', 'milestone', 'celebration', 'proud moment']"
activity,"word: activity  
properties: dance, volunteering, hiking, game night","['dance', 'volunteering', 'hiking', 'game night']"
addiction,"word: addiction
properties: gambling, drug, relapse, withdrawal","['gambling', 'drug', 'relapse', 'withdrawal']"
admiration,"word: admiration  
properties: stadium cheers, mentor nod, hopeful eyes, bright applause","['stadium cheers', 'mentor nod', 'hopeful eyes', 'bright applause']"
advantage,"word: advantage
properties: first game win, open field, early‑bird ticket, secret code","['first game win', 'open field', 'early‑bird ticket', 'secret code']"
adventure,"adventure: mountain trek, bungee jump, hidden cave exploration, midnight campfire stories",[]
advice,"word: advice  
properties: road trip planning, college choice, job interview, personal growth","['road trip planning', 'college choice', 'job interview', 'personal growth']"
agony,"word: agony  
properties: battlefield, electric shock, betrayal, courtroom trial","['battlefield', 'electric shock', 'betrayal', 'courtroom trial']"
agreement,"word: agreement  
properties: handshake, contract, compromise, meeting","['handshake', 'contract', 'compromise', 'meeting']"
amazement,"word: amazement
properties: skydiving, child learning to ride a bike, Milky Way on a clear night, secret attic door revealed in an old house","['skydiving', 'child learning to ride a bike', 'Milky Way on a clear night', 'secret attic door revealed in an old house']"
ambition,"word: ambition  
properties: startup garage, mentor, north star, rocket launch","['startup garage', 'mentor', 'north star', 'rocket launch']"
ambush,"word: ambush  
properties: dense forest, hidden sniper, cold night air, creeping tension","['dense forest', 'hidden sniper', 'cold night air', 'creeping tension']"
amusement,"word: amusement  
properties: roller coaster, stand-up comedy, clown, popcorn","['roller coaster', 'stand-up comedy', 'clown', 'popcorn']"
anger,"word: anger  
properties: traffic jam, soccer red card, sudden thunder, unreturned call","['traffic jam', 'soccer red card', 'sudden thunder', 'unreturned call']"
anxiety,"word: anxiety  
properties: exam, deadline, restless, ticking clock","['exam', 'deadline', 'restless', 'ticking clock']"
apology,"word: apology  
properties: broken promise, handshake, coffee, envelope","['broken promise', 'handshake', 'coffee', 'envelope']"
appearance,"word: appearance  
properties: first impression, stage, costume, brand","['first impression', 'stage', 'costume', 'brand']"
appetite,"word: appetite  
properties: restaurant line, midnight snack, recipe book, foodie festival","['restaurant line', 'midnight snack', 'recipe book', 'foodie festival']"
application,"word: application  
properties: job application, smartphone app, data entry form, online submission portal","['job application', 'smartphone app', 'data entry form', 'online submission portal']"
aptitude,"word: aptitude
properties: growth, challenge, learning, career","['growth', 'challenge', 'learning', 'career']"
