word,response,properties
ability,"word: ability  
properties: learning, overcoming, confidence, adaptability","['learning', 'overcoming', 'confidence', 'adaptability']"
accusation,"word: accusation  
properties: courtroom, betrayal, silence, confrontation","['courtroom', 'betrayal', 'silence', 'confrontation']"
achievement,"word: achievement  
properties: medal, personal growth, overcoming obstacles, pride","['medal', 'personal growth', 'overcoming obstacles', 'pride']"
activity,"word: activity  
properties: sports event, school project, dance class, outdoor hike","['sports event', 'school project', 'dance class', 'outdoor hike']"
addiction,"word: addiction  
properties: compulsive behavior, withdrawal symptoms, loss of control, dependency on substances or activities","['compulsive behavior', 'withdrawal symptoms', 'loss of control', 'dependency on substances or activities']"
admiration,"word: admiration  
properties: compliment, quiet respect, glowing eyes, standing still in awe","['compliment', 'quiet respect', 'glowing eyes', 'standing still in awe']"
advantage,"word: advantage  
properties: negotiation, competition, strategy, opportunity","['negotiation', 'competition', 'strategy', 'opportunity']"
adventure,"word: adventure  
properties: mountain climb, lost map, foreign language, campfire story","['mountain climb', 'lost map', 'foreign language', 'campfire story']"
advice,"word: advice  
properties: career choice, family conflict, personal growth, decision-making dilemma","['career choice', 'family conflict', 'personal growth', 'decision-making dilemma']"
agony,"word: agony  
properties: sharp pain, isolation, silent tears, suffocating silence","['sharp pain', 'isolation', 'silent tears', 'suffocating silence']"
agreement,"word: agreement  
properties: contract, peace, compromise, negotiation","['contract', 'peace', 'compromise', 'negotiation']"
amazement,"word: amazement  
properties: witnessing a rare bird, stumbling upon an old photograph, hearing a child's first word, seeing a sunset over mountains","['witnessing a rare bird', 'stumbling upon an old photograph', ""hearing a child's first word"", 'seeing a sunset over mountains']"
ambition,"word: ambition  
properties: early mornings, climbing mountains, writing goals, overcoming failure","['early mornings', 'climbing mountains', 'writing goals', 'overcoming failure']"
ambush,"word: ambush  
properties: surprise, stealth, danger, sudden attack","['surprise', 'stealth', 'danger', 'sudden attack']"
amusement,"word: amusement  
properties: carnival, laughter, popcorn, roller coaster","['carnival', 'laughter', 'popcorn', 'roller coaster']"
anger,"word: anger  
properties: shouting, betrayal, fists, silence","['shouting', 'betrayal', 'fists', 'silence']"
anxiety,"word: anxiety  
properties: racing heart, tight chest, sleepless nights, avoidance behavior","['racing heart', 'tight chest', 'sleepless nights', 'avoidance behavior']"
apology,"word: apology  
properties: broken promise, public statement, heartfelt words, second chance","['broken promise', 'public statement', 'heartfelt words', 'second chance']"
appearance,"word: appearance  
properties: mirror, fashion, identity, first impression","['mirror', 'fashion', 'identity', 'first impression']"
appetite,"word: appetite  
properties: hunger, meal prep, food cravings, digestive system","['hunger', 'meal prep', 'food cravings', 'digestive system']"
application,"word: application  
properties: software, phone, form, update","['software', 'phone', 'form', 'update']"
aptitude,"word: aptitude  
properties: academic success, quick learning, problem-solving ability, natural talent","['academic success', 'quick learning', 'problem-solving ability', 'natural talent']"
argument,"word: argument  
properties: disagreement, raised voice, broken silence, heated exchange","['disagreement', 'raised voice', 'broken silence', 'heated exchange']"
