word,response,properties
ability,"word: ability
properties: practice, unlock, confidence, potential","['practice', 'unlock', 'confidence', 'potential']"
accusation,"word: accusation
properties: court, denial, finger pointing, guilt","['court', 'denial', 'finger pointing', 'guilt']"
achievement,"word: achievement
properties: medal, effort, goal, celebration","['medal', 'effort', 'goal', 'celebration']"
activity,"word: activity
properties: sweat, schedule, energy, boredom","['sweat', 'schedule', 'energy', 'boredom']"
addiction,"word: addiction
properties: withdrawal, dopamine, relapse, isolation","['withdrawal', 'dopamine', 'relapse', 'isolation']"
admiration,"word: admiration
properties: trophy, applause, role model, awe","['trophy', 'applause', 'role model', 'awe']"
advantage,"word: advantage
properties: competition, head start, leverage, exploit","['competition', 'head start', 'leverage', 'exploit']"
adventure,"word: adventure
properties: mountain, risk, discovery, excitement","['mountain', 'risk', 'discovery', 'excitement']"
advice,"word: advice
properties: mentor, regret, unsolicited, crossroads","['mentor', 'regret', 'unsolicited', 'crossroads']"
agony,"word: agony
properties: twisted face, writhing, unbearable wait, isolation","['twisted face', 'writhing', 'unbearable wait', 'isolation']"
agreement,"word: agreement
properties: handshake, contract, compromise, nod","['handshake', 'contract', 'compromise', 'nod']"
amazement,"word: amazement
properties: wide eyes, jaw drop, discovery, frozen moment","['wide eyes', 'jaw drop', 'discovery', 'frozen moment']"
ambition,"word: ambition
properties: climb, sleepless, ladder, burnout","['climb', 'sleepless', 'ladder', 'burnout']"
ambush,"word: ambush
properties: hiding, surprise attack, jungle, trap","['hiding', 'surprise attack', 'jungle', 'trap']"
amusement,"word: amusement
properties: roller coaster, laughter, tickets, distraction","['roller coaster', 'laughter', 'tickets', 'distraction']"
anger,"word: anger
properties: red, fist, yelling, storm","['red', 'fist', 'yelling', 'storm']"
anxiety,"word: anxiety
properties: racing heart, procrastination, dark thoughts, insomnia","['racing heart', 'procrastination', 'dark thoughts', 'insomnia']"
apology,"word: apology
properties: mistake, forgiveness, awkward silence, repair","['mistake', 'forgiveness', 'awkward silence', 'repair']"
appearance,"word: appearance
properties: mirror, judged, first impression, disguise","['mirror', 'judged', 'first impression', 'disguise']"
appetite,"word: appetite
properties: hunger, dessert, loss, travel","['hunger', 'dessert', 'loss', 'travel']"
