word,response,properties
ability,"word: ability
properties: skill, practice, talent, strength","['skill', 'practice', 'talent', 'strength']"
accusation,"word: accusation
properties: courtroom, finger-pointing, denial, suspect","['courtroom', 'finger-pointing', 'denial', 'suspect']"
achievement,"word: achievement
properties: trophy, hard work, pride, milestone","['trophy', 'hard work', 'pride', 'milestone']"
activity,"word: activity
properties: movement, playground, energy, schedule","['movement', 'playground', 'energy', 'schedule']"
addiction,"word: addiction
properties: craving, withdrawal, needle, relapse","['craving', 'withdrawal', 'needle', 'relapse']"
admiration,"word: admiration
properties: trophy, telescope, applause, pedestal","['trophy', 'telescope', 'applause', 'pedestal']"
advantage,"word: advantage
properties: chess, headstart, trophy, leverage","['chess', 'headstart', 'trophy', 'leverage']"
adventure,"word: adventure
properties: jungle, compass, unknown, courage","['jungle', 'compass', 'unknown', 'courage']"
advice,"word: advice
properties: mentor, wisdom, listen, guidance","['mentor', 'wisdom', 'listen', 'guidance']"
agony,"word: agony
properties: writhing, battlefield, thorns, scream","['writhing', 'battlefield', 'thorns', 'scream']"
agreement,"word: agreement
properties: handshake, contract, nodding, signature","['handshake', 'contract', 'nodding', 'signature']"
amazement,"word: amazement
properties: wide eyes, gasp, magic show, jaw drop","['wide eyes', 'gasp', 'magic show', 'jaw drop']"
ambition,"word: ambition
properties: ladder, fire, sleepless, mountain","['ladder', 'fire', 'sleepless', 'mountain']"
ambush,"word: ambush
properties: jungle, surprise, hiding, predator","['jungle', 'surprise', 'hiding', 'predator']"
amusement,"word: amusement
properties: laughter, carnival, children, tickle","['laughter', 'carnival', 'children', 'tickle']"
anger,"word: anger
properties: red, fist, volcano, steam","['red', 'fist', 'volcano', 'steam']"
anxiety,"word: anxiety
properties: chest, racing thoughts, sweating, crowded room","['chest', 'racing thoughts', 'sweating', 'crowded room']"
apology,"word: apology
properties: mistake, forgiveness, embarrassment, sorry","['mistake', 'forgiveness', 'embarrassment', 'sorry']"
appearance,"word: appearance
properties: mirror, costume, first impression, stage","['mirror', 'costume', 'first impression', 'stage']"
appetite,"word: appetite
properties: hunger, food, stomach, craving","['hunger', 'food', 'stomach', 'craving']"
application,"word: application
properties: form, software, job, smartphone","['form', 'software', 'job', 'smartphone']"
aptitude,"word: aptitude
properties: test, talent, school, measure","['test', 'talent', 'school', 'measure']"
argument,"word: argument
properties: raised voices, courtroom, debate podium, disagreement","['raised voices', 'courtroom', 'debate podium', 'disagreement']"
art,"word: art
properties: canvas, museum, brush, creativity","['canvas', 'museum', 'brush', 'creativity']"
aspect,"word: aspect
properties: angle, camera, view, dimension","['angle', 'camera', 'view', 'dimension']"
assassination,"word: assassination
properties: bullet, political, darkness, historical","['bullet', 'political', 'darkness', 'historical']"
assumption,"word: assumption
properties: belief, jump, incorrect, foundation","['belief', 'jump', 'incorrect', 'foundation']"
astonishment,"word: astonishment
properties: wide eyes, jaw drop, gasp, freeze","['wide eyes', 'jaw drop', 'gasp', 'freeze']"
attack,"word: attack
properties: shield, sudden, army, teeth","['shield', 'sudden', 'army', 'teeth']"
attention,"word: attention
properties: focus, spotlight, classroom, alert","['focus', 'spotlight', 'classroom', 'alert']"
attraction,"word: attraction
properties: magnet, gravity, butterflies, spotlight","['magnet', 'gravity', 'butterflies', 'spotlight']"
beauty,"word: beauty
properties: roses, mirror, sunset, admiration","['roses', 'mirror', 'sunset', 'admiration']"
being,"word: being
properties: existence, alive, human, breath","['existence', 'alive', 'human', 'breath']"
betrayal,"word: betrayal
properties: knife, trust, darkness, tears","['knife', 'trust', 'darkness', 'tears']"
blackmail,"word: blackmail
properties: secret, threat, money, photograph","['secret', 'threat', 'money', 'photograph']"
boredom,"word: boredom
properties: clock, yawn, empty, restless","['clock', 'yawn', 'empty', 'restless']"
boycott,"word: boycott
properties: protest, bus, Rosa Parks, strike","['protest', 'bus', 'Rosa Parks', 'strike']"
bravery,"word: bravery
properties: shield, lion, fire, battlefield","['shield', 'lion', 'fire', 'battlefield']"
career,"word: career
properties: ladder, ambition, resume, office","['ladder', 'ambition', 'resume', 'office']"
carefulness,"word: carefulness
properties: surgeon, eggshells, slow, balance","['surgeon', 'eggshells', 'slow', 'balance']"
catastrophe,"word: catastrophe
properties: earthquake, rubble, sirens, aftermath","['earthquake', 'rubble', 'sirens', 'aftermath']"
caution,"word: caution
properties: yellow, tape, slow, danger","['yellow', 'tape', 'slow', 'danger']"
challenge,"word: challenge
properties: mountain, compete, sweat, trophy","['mountain', 'compete', 'sweat', 'trophy']"
chaos,"word: chaos
properties: tornado, scrambled, noise, tangled","['tornado', 'scrambled', 'noise', 'tangled']"
character,"word: character
properties: novel, villain, personality, actor","['novel', 'villain', 'personality', 'actor']"
charm,"word: charm
properties: wand, bracelet, smile, luck","['wand', 'bracelet', 'smile', 'luck']"
comfort,"word: comfort
properties: blanket, warmth, couch, tea","['blanket', 'warmth', 'couch', 'tea']"
commitment,"word: commitment
properties: marriage, deadline, handshake, long-term","['marriage', 'deadline', 'handshake', 'long-term']"
comparison,"word: comparison
properties: scale, mirror, better, chart","['scale', 'mirror', 'better', 'chart']"
compassion,"word: compassion
properties: tears, helping hand, warm, suffering","['tears', 'helping hand', 'warm', 'suffering']"
competence,"word: competence
properties: certificate, workplace, skill test, promotion","['certificate', 'workplace', 'skill test', 'promotion']"
compromise,"word: compromise
properties: negotiation, middle ground, agreement, sacrifice","['negotiation', 'middle ground', 'agreement', 'sacrifice']"
compulsion,"word: compulsion
properties: handwashing, urge, repetition, anxiety","['handwashing', 'urge', 'repetition', 'anxiety']"
confession,"word: confession
properties: priest, guilt, secret, church","['priest', 'guilt', 'secret', 'church']"
conflict,"word: conflict
properties: war, debate, tension, resolution","['war', 'debate', 'tension', 'resolution']"
consideration,"word: consideration
properties: pause, weighing, others, chess","['pause', 'weighing', 'others', 'chess']"
consolation,"word: consolation
properties: prize, grief, shoulder, warmth","['prize', 'grief', 'shoulder', 'warmth']"
contempt,"word: contempt
properties: sneer, courtroom, disdain, cold shoulder","['sneer', 'courtroom', 'disdain', 'cold shoulder']"
convention,"word: convention
properties: delegates, badges, hotel, handshake","['delegates', 'badges', 'hotel', 'handshake']"
cooperation,"word: cooperation
properties: teamwork, handshake, puzzle, bridge","['teamwork', 'handshake', 'puzzle', 'bridge']"
courage,"word: courage
properties: lion, battlefield, trembling knees, firefighter","['lion', 'battlefield', 'trembling knees', 'firefighter']"
creativity,"word: creativity
properties: paintbrush, lightning, child, chaos","['paintbrush', 'lightning', 'child', 'chaos']"
crime,"word: crime
properties: prison, detective, fingerprint, night","['prison', 'detective', 'fingerprint', 'night']"
criticism,"word: criticism
properties: red pen, debate, mirror, sting","['red pen', 'debate', 'mirror', 'sting']"
cruelty,"word: cruelty
properties: whip, tears, darkness, cage","['whip', 'tears', 'darkness', 'cage']"
culture,"word: culture
properties: museum, traditions, language, art","['museum', 'traditions', 'language', 'art']"
curiosity,"word: curiosity
properties: cat, explore, question mark, discovery","['cat', 'explore', 'question mark', 'discovery']"
custom,"word: custom
properties: tailor, tradition, order, handmade","['tailor', 'tradition', 'order', 'handmade']"
danger,"word: danger
properties: warning, cliff, heartbeat, red","['warning', 'cliff', 'heartbeat', 'red']"
death,"word: death
properties: darkness, cemetery, silence, black","['darkness', 'cemetery', 'silence', 'black']"
decision,"word: decision
properties: crossroads, weighing, commitment, fork","['crossroads', 'weighing', 'commitment', 'fork']"
demand,"word: demand
properties: boss, urgent, supply, negotiation","['boss', 'urgent', 'supply', 'negotiation']"
desire,"word: desire
properties: fire, longing, heart, pursuit","['fire', 'longing', 'heart', 'pursuit']"
desperation,"word: desperation
properties: drowning, clock, last resort, trembling hands","['drowning', 'clock', 'last resort', 'trembling hands']"
destruction,"word: destruction
properties: fire, rubble, war, tornado","['fire', 'rubble', 'war', 'tornado']"
detection,"word: detection
properties: magnifying glass, radar, clue, alarm","['magnifying glass', 'radar', 'clue', 'alarm']"
dictatorship,"word: dictatorship
properties: oppression, propaganda, military, silence","['oppression', 'propaganda', 'military', 'silence']"
difference,"word: difference
properties: subtraction, contrast, gap, inequality","['subtraction', 'contrast', 'gap', 'inequality']"
difficulty,"word: difficulty
properties: mountain, sweat, puzzle, steep","['mountain', 'sweat', 'puzzle', 'steep']"
dignity,"word: dignity
properties: posture, crown, silence, elder","['posture', 'crown', 'silence', 'elder']"
diligence,"word: diligence
properties: marathon, notebook, sunrise, ladder","['marathon', 'notebook', 'sunrise', 'ladder']"
disadvantage,"word: disadvantage
properties: obstacle, competition, uphill, weakness","['obstacle', 'competition', 'uphill', 'weakness']"
disappointment,"word: disappointment
properties: broken promise, sigh, deflated balloon, grey sky","['broken promise', 'sigh', 'deflated balloon', 'grey sky']"
discovery,"word: discovery
properties: telescope, unknown, eureka, map","['telescope', 'unknown', 'eureka', 'map']"
disgust,"word: disgust
properties: vomit, rotten, recoil, wrinkled nose","['vomit', 'rotten', 'recoil', 'wrinkled nose']"
dismay,"word: dismay
properties: gasp, crumbling, pale, unexpected","['gasp', 'crumbling', 'pale', 'unexpected']"
dispute,"word: dispute
properties: courtroom, raised voices, referee, boundary","['courtroom', 'raised voices', 'referee', 'boundary']"
distance,"word: distance
properties: miles, telescope, lonely, marathon","['miles', 'telescope', 'lonely', 'marathon']"
distraction,"word: distraction
properties: phone, noise, homework, shiny","['phone', 'noise', 'homework', 'shiny']"
diversity,"word: diversity
properties: mosaic, voices, spectrum, belonging","['mosaic', 'voices', 'spectrum', 'belonging']"
doubt,"word: doubt
properties: hesitation, cloudy, question mark, crossroads","['hesitation', 'cloudy', 'question mark', 'crossroads']"
downfall,"word: downfall
properties: rain, collapse, villain, gravity","['rain', 'collapse', 'villain', 'gravity']"
dream,"word: dream
properties: sleep, clouds, pillow, night","['sleep', 'clouds', 'pillow', 'night']"
duty,"word: duty
properties: soldier, obligation, tax, uniform","['soldier', 'obligation', 'tax', 'uniform']"
