word,response,properties
ability,"word: ability
properties: skill, strength, practice, talent","['skill', 'strength', 'practice', 'talent']"
accusation,"word: accusation
properties: courtroom, finger-pointing, defense, guilt","['courtroom', 'finger-pointing', 'defense', 'guilt']"
achievement,"word: achievement
properties: trophy, milestone, effort, pride","['trophy', 'milestone', 'effort', 'pride']"
activity,"word: activity
properties: movement, playground, exercise, busy","['movement', 'playground', 'exercise', 'busy']"
addiction,"word: addiction
properties: craving, withdrawal, cigarettes, spiral","['craving', 'withdrawal', 'cigarettes', 'spiral']"
admiration,"word: admiration
properties: telescope, trophy, applause, pedestal","['telescope', 'trophy', 'applause', 'pedestal']"
advantage,"word: advantage
properties: chess, headstart, competition, leverage","['chess', 'headstart', 'competition', 'leverage']"
adventure,"word: adventure
properties: map, jungle, unknown, compass","['map', 'jungle', 'unknown', 'compass']"
advice,"word: advice
properties: mentor, wisdom, listen, guidance","['mentor', 'wisdom', 'listen', 'guidance']"
agony,"word: agony
properties: writhing, thorns, marathon, scream","['writhing', 'thorns', 'marathon', 'scream']"
agreement,"word: agreement
properties: handshake, contract, nodding, peace","['handshake', 'contract', 'nodding', 'peace']"
amazement,"word: amazement
properties: jaw drop, fireworks, discovery, wide eyes","['jaw drop', 'fireworks', 'discovery', 'wide eyes']"
ambition,"word: ambition
properties: ladder, fire, sleepless, mountain","['ladder', 'fire', 'sleepless', 'mountain']"
ambush,"word: ambush
properties: jungle, surprise, hidden, attack","['jungle', 'surprise', 'hidden', 'attack']"
amusement,"word: amusement
properties: carnival, laughter, clown, ticket","['carnival', 'laughter', 'clown', 'ticket']"
anger,"word: anger
properties: red, fist, volcano, shouting","['red', 'fist', 'volcano', 'shouting']"
anxiety,"word: anxiety
properties: racing heart, sweaty palms, deadline, chest tight","['racing heart', 'sweaty palms', 'deadline', 'chest tight']"
apology,"word: apology
properties: mistake, forgiveness, sorry, guilt","['mistake', 'forgiveness', 'sorry', 'guilt']"
appearance,"word: appearance
properties: mirror, costume, first impression, stage","['mirror', 'costume', 'first impression', 'stage']"
appetite,"word: appetite
properties: hunger, food, stomach, wolf","['hunger', 'food', 'stomach', 'wolf']"
application,"word: application
properties: form, smartphone, resume, download","['form', 'smartphone', 'resume', 'download']"
aptitude,"word: aptitude
properties: test, talent, school, measurement","['test', 'talent', 'school', 'measurement']"
argument,"word: argument
properties: raised voices, courtroom, debate team, siblings","['raised voices', 'courtroom', 'debate team', 'siblings']"
art,"word: art
properties: museum, paintbrush, canvas, creativity","['museum', 'paintbrush', 'canvas', 'creativity']"
aspect,"word: aspect
properties: angle, view, lens, dimension","['angle', 'view', 'lens', 'dimension']"
assassination,"word: assassination
properties: bullet, political, conspiracy, darkness","['bullet', 'political', 'conspiracy', 'darkness']"
assumption,"word: assumption
properties: conclusion, leap, mistake, belief","['conclusion', 'leap', 'mistake', 'belief']"
astonishment,"word: astonishment
properties: wide eyes, dropped jaw, unexpected news, frozen","['wide eyes', 'dropped jaw', 'unexpected news', 'frozen']"
attack,"word: attack
properties: shield, sudden, teeth, military","['shield', 'sudden', 'teeth', 'military']"
attention,"word: attention
properties: spotlight, classroom, dog, alarm","['spotlight', 'classroom', 'dog', 'alarm']"
attraction,"word: attraction
properties: magnet, gravity, museum, butterflies","['magnet', 'gravity', 'museum', 'butterflies']"
beauty,"word: beauty
properties: mirror, flower, sunset, eyes","['mirror', 'flower', 'sunset', 'eyes']"
being,"word: being
properties: existence, alive, human, present","['existence', 'alive', 'human', 'present']"
betrayal,"word: betrayal
properties: knife, trust, darkness, tears","['knife', 'trust', 'darkness', 'tears']"
blackmail,"word: blackmail
properties: secret, threat, money, power","['secret', 'threat', 'money', 'power']"
boredom,"word: boredom
properties: clock, blank, fidget, yawn","['clock', 'blank', 'fidget', 'yawn']"
boycott,"word: boycott
properties: protest, consumers, Rosa Parks, refusal","['protest', 'consumers', 'Rosa Parks', 'refusal']"
bravery,"word: bravery
properties: shield, fire, lion, battlefield","['shield', 'fire', 'lion', 'battlefield']"
career,"word: career
properties: ladder, ambition, resume, office","['ladder', 'ambition', 'resume', 'office']"
carefulness,"word: carefulness
properties: surgeon, eggs, tightrope, measurement","['surgeon', 'eggs', 'tightrope', 'measurement']"
catastrophe,"word: catastrophe
properties: earthquake, ruins, panic, helpless","['earthquake', 'ruins', 'panic', 'helpless']"
caution,"word: caution
properties: yellow, slow, wet floor, danger","['yellow', 'slow', 'wet floor', 'danger']"
challenge,"word: challenge
properties: mountain, compete, sweat, trophy","['mountain', 'compete', 'sweat', 'trophy']"
chaos,"word: chaos
properties: storm, tangled, loud, scrambled","['storm', 'tangled', 'loud', 'scrambled']"
character,"word: character
properties: story, moral, actor, ink","['story', 'moral', 'actor', 'ink']"
charm,"word: charm
properties: bracelet, witch, smile, luck","['bracelet', 'witch', 'smile', 'luck']"
comfort,"word: comfort
properties: blanket, warmth, couch, tea","['blanket', 'warmth', 'couch', 'tea']"
commitment,"word: commitment
properties: wedding ring, promise, long-term, dedication","['wedding ring', 'promise', 'long-term', 'dedication']"
comparison,"word: comparison
properties: scale, mirror, benchmark, contrast","['scale', 'mirror', 'benchmark', 'contrast']"
compassion,"word: compassion
properties: tears, wounded, shelter, heart","['tears', 'wounded', 'shelter', 'heart']"
competence,"word: competence
properties: certificate, workplace, skills, confidence","['certificate', 'workplace', 'skills', 'confidence']"
compromise,"word: compromise
properties: negotiation, middle ground, handshake, agreement","['negotiation', 'middle ground', 'handshake', 'agreement']"
compulsion,"word: compulsion
properties: handwashing, repetition, urge, locked door","['handwashing', 'repetition', 'urge', 'locked door']"
confession,"word: confession
properties: priest, guilt, whisper, forgiveness","['priest', 'guilt', 'whisper', 'forgiveness']"
conflict,"word: conflict
properties: war, tension, courtroom, opposing","['war', 'tension', 'courtroom', 'opposing']"
consideration,"word: consideration
properties: pause, weighing, respect, deliberate","['pause', 'weighing', 'respect', 'deliberate']"
consolation,"word: consolation
properties: trophy, tears, embrace, defeat","['trophy', 'tears', 'embrace', 'defeat']"
contempt,"word: contempt
properties: sneer, courtroom, disgust, cold shoulder","['sneer', 'courtroom', 'disgust', 'cold shoulder']"
convention,"word: convention
properties: delegates, badges, hotel, handshake","['delegates', 'badges', 'hotel', 'handshake']"
cooperation,"word: cooperation
properties: teamwork, handshake, puzzle, beehive","['teamwork', 'handshake', 'puzzle', 'beehive']"
courage,"word: courage
properties: lion, battle, trembling, cliff","['lion', 'battle', 'trembling', 'cliff']"
creativity,"word: creativity
properties: paintbrush, spark, chaos, child","['paintbrush', 'spark', 'chaos', 'child']"
crime,"word: crime
properties: handcuffs, detective, prison, dark","['handcuffs', 'detective', 'prison', 'dark']"
criticism,"word: criticism
properties: feedback, uncomfortable, editor, improvement","['feedback', 'uncomfortable', 'editor', 'improvement']"
cruelty,"word: cruelty
properties: whip, chains, tears, darkness","['whip', 'chains', 'tears', 'darkness']"
culture,"word: culture
properties: museum, traditions, language, art","['museum', 'traditions', 'language', 'art']"
curiosity,"word: curiosity
properties: cat, explore, question mark, discovery","['cat', 'explore', 'question mark', 'discovery']"
custom,"word: custom
properties: tradition, tailor, order, culture","['tradition', 'tailor', 'order', 'culture']"
danger,"word: danger
properties: red, cliff, alarm, shark","['red', 'cliff', 'alarm', 'shark']"
death,"word: death
properties: darkness, coffin, silence, cold","['darkness', 'coffin', 'silence', 'cold']"
decision,"word: decision
properties: crossroads, weighing, commitment, fork","['crossroads', 'weighing', 'commitment', 'fork']"
demand,"word: demand
properties: boss, urgent, supply, customer","['boss', 'urgent', 'supply', 'customer']"
desire,"word: desire
properties: flame, longing, reach, heartbeat","['flame', 'longing', 'reach', 'heartbeat']"
desperation,"word: desperation
properties: drowning, clinging, midnight, trembling","['drowning', 'clinging', 'midnight', 'trembling']"
destruction,"word: destruction
properties: fire, rubble, war, tornado","['fire', 'rubble', 'war', 'tornado']"
detection,"word: detection
properties: magnifying glass, radar, fingerprint, alarm","['magnifying glass', 'radar', 'fingerprint', 'alarm']"
dictatorship,"word: dictatorship
properties: chains, silence, fear, propaganda","['chains', 'silence', 'fear', 'propaganda']"
difference,"word: difference
properties: subtract, unique, contrast, gap","['subtract', 'unique', 'contrast', 'gap']"
difficulty,"word: difficulty
properties: mountain, sweat, puzzle, frown","['mountain', 'sweat', 'puzzle', 'frown']"
dignity,"word: dignity
properties: posture, throne, elder, silence","['posture', 'throne', 'elder', 'silence']"
diligence,"word: diligence
properties: marathon, notebook, sunrise, ladder","['marathon', 'notebook', 'sunrise', 'ladder']"
disadvantage,"word: disadvantage
properties: competition, obstacle, losing, imbalance","['competition', 'obstacle', 'losing', 'imbalance']"
disappointment,"word: disappointment
properties: tears, broken promise, sigh, grey sky","['tears', 'broken promise', 'sigh', 'grey sky']"
discovery,"word: discovery
properties: telescope, eureka, map, unknown","['telescope', 'eureka', 'map', 'unknown']"
disgust,"word: disgust
properties: vomit, rotten food, wrinkled nose, cockroach","['vomit', 'rotten food', 'wrinkled nose', 'cockroach']"
dismay,"word: dismay
properties: gasp, unexpected, crumbling, pale","['gasp', 'unexpected', 'crumbling', 'pale']"
dispute,"word: dispute
properties: courtroom, argument, referee, boundary","['courtroom', 'argument', 'referee', 'boundary']"
distance,"word: distance
properties: miles, telescope, marathon, lonely","['miles', 'telescope', 'marathon', 'lonely']"
distraction,"word: distraction
properties: phone, noise, wandering, squirrel","['phone', 'noise', 'wandering', 'squirrel']"
diversity,"word: diversity
properties: mosaic, voices, kaleidoscope, inclusion","['mosaic', 'voices', 'kaleidoscope', 'inclusion']"
doubt,"word: doubt
properties: hesitation, clouds, second-guess, trembling","['hesitation', 'clouds', 'second-guess', 'trembling']"
downfall,"word: downfall
properties: rain, empire, gravity, collapse","['rain', 'empire', 'gravity', 'collapse']"
dream,"word: dream
properties: sleep, clouds, pillow, night","['sleep', 'clouds', 'pillow', 'night']"
duty,"word: duty
properties: uniform, obligation, soldier, tax","['uniform', 'obligation', 'soldier', 'tax']"
eagerness,"word: eagerness
properties: puppy, raised hand, sprint, spark","['puppy', 'raised hand', 'sprint', 'spark']"
effort,"word: effort
properties: sweat, mountain, persistence, reward","['sweat', 'mountain', 'persistence', 'reward']"
