word,response,properties
ability,"word: ability
properties: piano, marathon, telescope, wings","['piano', 'marathon', 'telescope', 'wings']"
accusation,"word: accusation
properties: finger, courtroom, silence, sweat","['finger', 'courtroom', 'silence', 'sweat']"
achievement,"word: achievement
properties: trophy, mountain, diploma, sweat","['trophy', 'mountain', 'diploma', 'sweat']"
activity,"word: activity
properties: sweat, sneakers, clock, park","['sweat', 'sneakers', 'clock', 'park']"
addiction,"word: addiction
properties: needle, casino, sweat, shadow","['needle', 'casino', 'sweat', 'shadow']"
admiration,"word: admiration
properties: statue, mentor, applause, spotlight","['statue', 'mentor', 'applause', 'spotlight']"
advantage,"word: advantage
properties: binoculars, mountain, sprint, chess","['binoculars', 'mountain', 'sprint', 'chess']"
adventure,"word: adventure
    properties: compass, backpack, mountain, adrenaline","['compass', 'backpack', 'mountain', 'adrenaline']"
advice,"word: advice
properties: mentor, crossroads, coffee, ear","['mentor', 'crossroads', 'coffee', 'ear']"
agony,"word: agony
properties: dentist, marathon, thorns, silence","['dentist', 'marathon', 'thorns', 'silence']"
agreement,"word: agreement
properties: handshake, signature, nod, table","['handshake', 'signature', 'nod', 'table']"
amazement,"word: amazement
properties: jaw, fireworks, galaxy, trick","['jaw', 'fireworks', 'galaxy', 'trick']"
ambition,"word: ambition
properties: ladder, mountain, sleepless, podium","['ladder', 'mountain', 'sleepless', 'podium']"
ambush,"word: ambush
properties: jungle, tiger, camouflage, silence","['jungle', 'tiger', 'camouflage', 'silence']"
amusement,"word: amusement
properties: carnival, roller coaster, popcorn, arcade","['carnival', 'roller coaster', 'popcorn', 'arcade']"
anger,"word: anger
properties: red, fists, thunder, heat","['red', 'fists', 'thunder', 'heat']"
anxiety,"word: anxiety
properties: clock, sweat, stage, caffeine","['clock', 'sweat', 'stage', 'caffeine']"
apology,"word: apology
properties: flowers, envelope, handshake, blush","['flowers', 'envelope', 'handshake', 'blush']"
appearance,"word: appearance
properties: mirror, stage, courtroom, makeup","['mirror', 'stage', 'courtroom', 'makeup']"
appetite,"word: appetite
properties: buffet, hiking, spices, midnight","['buffet', 'hiking', 'spices', 'midnight']"
application,"word: application
properties: smartphone, interview, skin, focus","['smartphone', 'interview', 'skin', 'focus']"
aptitude,"word: aptitude
properties: exam, wrench, piano, blueprint","['exam', 'wrench', 'piano', 'blueprint']"
argument,"word: argument
properties: court, shouting, logic, door slam","['court', 'shouting', 'logic', 'door slam']"
art,"word: art
properties: museum, canvas, frame, splatter","['museum', 'canvas', 'frame', 'splatter']"
aspect,"word: aspect
properties: prism, diamond, moon, window","['prism', 'diamond', 'moon', 'window']"
assassination,"word: assassination
properties: grassy knoll, scope, motorcade, dossier","['grassy knoll', 'scope', 'motorcade', 'dossier']"
assumption,"word: assumption
properties: iceberg, detective, blindfold, gamble","['iceberg', 'detective', 'blindfold', 'gamble']"
astonishment,"word: astonishment
properties: gasp, fireworks, statue, lightning","['gasp', 'fireworks', 'statue', 'lightning']"
attack,"word: attack
properties: castle, heart, chess, adrenaline","['castle', 'heart', 'chess', 'adrenaline']"
attention,"word: attention
properties: spotlight, classroom, salute, magnet","['spotlight', 'classroom', 'salute', 'magnet']"
attraction,"word: attraction
properties: magnet, rollercoaster, gravity, spark","['magnet', 'rollercoaster', 'gravity', 'spark']"
beauty,"word: beauty
properties: rose, mirror, symmetry, gallery","['rose', 'mirror', 'symmetry', 'gallery']"
being,"word: being
properties: breath, shadow, mirror, heartbeat","['breath', 'shadow', 'mirror', 'heartbeat']"
betrayal,"word: betrayal
properties: knife, secret, kiss, cold","['knife', 'secret', 'kiss', 'cold']"
blackmail,"word: blackmail
properties: envelope, whispers, money, photos","['envelope', 'whispers', 'money', 'photos']"
boredom,"word: boredom
properties: clock, doodles, waiting, ceiling","['clock', 'doodles', 'waiting', 'ceiling']"
boycott,"word: boycott
properties: bus, wallet, sign, shelf","['bus', 'wallet', 'sign', 'shelf']"
bravery,"word: bravery
properties: lion, firefighter, medal, cliff","['lion', 'firefighter', 'medal', 'cliff']"
career,"word: career
properties: ladder, briefcase, retirement, interview","['ladder', 'briefcase', 'retirement', 'interview']"
carefulness,"word: carefulness
properties: eggshells, surgeon, glass, tip-toe","['eggshells', 'surgeon', 'glass', 'tip-toe']"
catastrophe,"word: catastrophe
properties: earthquake, sirens, rubble, insurance","['earthquake', 'sirens', 'rubble', 'insurance']"
caution,"word: caution
properties: yellow tape, wet floor, brakes, tiptoe","['yellow tape', 'wet floor', 'brakes', 'tiptoe']"
