word,response,properties
ability,"word: ability
properties: practice, unlock, potential, struggle","['practice', 'unlock', 'potential', 'struggle']"
accusation,"word: accusation
properties: pointing finger, courtroom, denial, betrayal","['pointing finger', 'courtroom', 'denial', 'betrayal']"
achievement,"word: achievement
properties: medal, sweat, milestone, pride","['medal', 'sweat', 'milestone', 'pride']"
activity,"word: activity
properties: exercise, energy, buzzing, boredom","['exercise', 'energy', 'buzzing', 'boredom']"
addiction,"word: addiction
properties: withdrawal, relapse, dopamine, chains","['withdrawal', 'relapse', 'dopamine', 'chains']"
admiration,"word: admiration
properties: standing ovation, role model, inspiration, trophy","['standing ovation', 'role model', 'inspiration', 'trophy']"
advantage,"word: advantage
properties: competition, leverage, head start, exploit","['competition', 'leverage', 'head start', 'exploit']"
adventure,"word: adventure
properties: mountains, compass, risk, discovery","['mountains', 'compass', 'risk', 'discovery']"
advice,"word: advice
properties: unwanted, mentor, crossroads, burden","['unwanted', 'mentor', 'crossroads', 'burden']"
agony,"word: agony
properties: writhing, dentist, defeat, silence","['writhing', 'dentist', 'defeat', 'silence']"
agreement,"word: agreement
properties: handshake, contract, compromise, relief","['handshake', 'contract', 'compromise', 'relief']"
amazement,"word: amazement
properties: wide eyes, gasped breath, frozen moment, discovery","['wide eyes', 'gasped breath', 'frozen moment', 'discovery']"
ambition,"word: ambition
properties: climbing, sleepless nights, competition, sacrifice","['climbing', 'sleepless nights', 'competition', 'sacrifice']"
ambush,"word: ambush
properties: predator, darkness, trap, surprise","['predator', 'darkness', 'trap', 'surprise']"
amusement,"word: amusement
properties: carousel, laughter, distraction, tickets","['carousel', 'laughter', 'distraction', 'tickets']"
anger,"word: anger
properties: fist, red, yelling, betrayal","['fist', 'red', 'yelling', 'betrayal']"
anxiety,"word: anxiety
properties: racing heart, exam room, overthinking, sleepless night","['racing heart', 'exam room', 'overthinking', 'sleepless night']"
apology,"word: apology
properties: mistake, forgiveness, awkward silence, repair","['mistake', 'forgiveness', 'awkward silence', 'repair']"
appearance,"word: appearance
properties: mirror, judge, first impression, costume","['mirror', 'judge', 'first impression', 'costume']"
appetite,"word: appetite
properties: growling stomach, pizza, midnight cravings, satisfaction","['growling stomach', 'pizza', 'midnight cravings', 'satisfaction']"
application,"word: application
properties: phone screen, job interview, form submission, software download","['phone screen', 'job interview', 'form submission', 'software download']"
aptitude,"word: aptitude
properties: test, musician, natural talent, career path","['test', 'musician', 'natural talent', 'career path']"
argument,"word: argument
properties: raised voices, kitchen table, winning, brick wall","['raised voices', 'kitchen table', 'winning', 'brick wall']"
art,"word: art
properties: canvas, museum, expression, paint","['canvas', 'museum', 'expression', 'paint']"
aspect,"word: aspect
properties: telescope, facet, angle, consideration","['telescope', 'facet', 'angle', 'consideration']"
assassination,"word: assassination
properties: conspiracy, history, politics, silence","['conspiracy', 'history', 'politics', 'silence']"
assumption,"word: assumption
properties: quicksand, trial, gamble, foundation","['quicksand', 'trial', 'gamble', 'foundation']"
astonishment,"word: astonishment
properties: jaw dropping, wide eyes, frozen moment, disbelief","['jaw dropping', 'wide eyes', 'frozen moment', 'disbelief']"
attack,"word: attack
properties: heart, enemy, sudden, defend","['heart', 'enemy', 'sudden', 'defend']"
attention,"word: attention
properties: spotlight, classroom, phone, distraction","['spotlight', 'classroom', 'phone', 'distraction']"
attraction,"word: attraction
properties: magnet, gravity, amusement park, desire","['magnet', 'gravity', 'amusement park', 'desire']"
beauty,"word: beauty
properties: mirror, peacock, garden, envy","['mirror', 'peacock', 'garden', 'envy']"
being,"word: being
properties: breathe, exist, present, alive","['breathe', 'exist', 'present', 'alive']"
betrayal,"word: betrayal
properties: knife in the back, trust broken, friend's lie, bitter silence","['knife in the back', 'trust broken', ""friend's lie"", 'bitter silence']"
blackmail,"word: blackmail
properties: threat, money, secret, crime","['threat', 'money', 'secret', 'crime']"
boredom,"word: boredom
properties: clock, scrolling, sigh, grey","['clock', 'scrolling', 'sigh', 'grey']"
boycott,"word: boycott
properties: grapes, protest, refuse, power","['grapes', 'protest', 'refuse', 'power']"
bravery,"word: bravery
properties: fire, soldier, trembling, choice","['fire', 'soldier', 'trembling', 'choice']"
career,"word: career
properties: ladder, resume, promotion, cubicle","['ladder', 'resume', 'promotion', 'cubicle']"
carefulness,"word: carefulness
properties: eggshells, surgeon's hands, tiptoeing, inspection","['eggshells', ""surgeon's hands"", 'tiptoeing', 'inspection']"
catastrophe,"word: catastrophe
properties: debris, sirens, insurance claim, timing","['debris', 'sirens', 'insurance claim', 'timing']"
caution,"word: caution
properties: yellow tape, slippery floor, hesitation, warning sign","['yellow tape', 'slippery floor', 'hesitation', 'warning sign']"
challenge,"word: challenge
properties: mountain, struggling, growth, competition","['mountain', 'struggling', 'growth', 'competition']"
chaos,"word: chaos
properties: tornado, lost, screaming, scattered","['tornado', 'lost', 'screaming', 'scattered']"
character,"word: character
properties: moral compass, fictional protagonist, handwriting, strength under pressure","['moral compass', 'fictional protagonist', 'handwriting', 'strength under pressure']"
charm,"word: charm
properties: spell, smile, bracelet, magic","['spell', 'smile', 'bracelet', 'magic']"
comfort,"word: comfort
properties: blanket, sigh, couch, warmth","['blanket', 'sigh', 'couch', 'warmth']"
commitment,"word: commitment
properties: wedding ring, long hours, broken promises, chains","['wedding ring', 'long hours', 'broken promises', 'chains']"
comparison,"word: comparison
properties: scales, hierarchy, difference, choice","['scales', 'hierarchy', 'difference', 'choice']"
compassion,"word: compassion
properties: suffering, bridge, choice, silence","['suffering', 'bridge', 'choice', 'silence']"
competence,"word: competence
properties: surgeon's hands, promotion, chess master, doubt","[""surgeon's hands"", 'promotion', 'chess master', 'doubt']"
compromise,"word: compromise
properties: negotiation, loss, bridge, settlement","['negotiation', 'loss', 'bridge', 'settlement']"
compulsion,"word: compulsion
properties: nail-biting, locked door, sweat, repeat","['nail-biting', 'locked door', 'sweat', 'repeat']"
confession,"word: confession
properties: priest, relief, guilt, secret","['priest', 'relief', 'guilt', 'secret']"
conflict,"word: conflict
properties: resolution, compromise, tension, opposing sides","['resolution', 'compromise', 'tension', 'opposing sides']"
consideration,"word: consideration
properties: pause, weight, fairness, thoughtfulness","['pause', 'weight', 'fairness', 'thoughtfulness']"
consolation,"word: consolation
properties: tears, grief, embrace, whisper","['tears', 'grief', 'embrace', 'whisper']"
contempt,"word: contempt
properties: sneer, hierarchy, dismissal, poison","['sneer', 'hierarchy', 'dismissal', 'poison']"
convention,"word: convention
properties: business conference, tuxedo, unwritten rule, hall full of people","['business conference', 'tuxedo', 'unwritten rule', 'hall full of people']"
cooperation,"word: cooperation
properties: puzzle, handshake, rowing, bridge","['puzzle', 'handshake', 'rowing', 'bridge']"
courage,"word: courage
properties: fear, fire, alone, choice","['fear', 'fire', 'alone', 'choice']"
creativity,"word: creativity
properties: blank canvas, problem-solving, risk-taking, flow state","['blank canvas', 'problem-solving', 'risk-taking', 'flow state']"
crime,"word: crime
properties: prison, detective, victim, punishment","['prison', 'detective', 'victim', 'punishment']"
criticism,"word: criticism
properties: improvement, defensiveness, teacher, harsh voice","['improvement', 'defensiveness', 'teacher', 'harsh voice']"
cruelty,"word: cruelty
properties: whip, laughter, powerless, scar","['whip', 'laughter', 'powerless', 'scar']"
culture,"word: culture
properties: museums, traditions, language, food","['museums', 'traditions', 'language', 'food']"
curiosity,"word: curiosity
properties: cat, question mark, discovery, child","['cat', 'question mark', 'discovery', 'child']"
custom,"word: custom
properties: tailored suit, wedding ceremony, passed down generations, breaking the norm","['tailored suit', 'wedding ceremony', 'passed down generations', 'breaking the norm']"
danger,"word: danger
properties: warning, cliff, poison, speed","['warning', 'cliff', 'poison', 'speed']"
death,"word: death
properties: silence, cemetery, fear, ending","['silence', 'cemetery', 'fear', 'ending']"
decision,"word: decision
properties: crossroads, regret, consequences, deadline","['crossroads', 'regret', 'consequences', 'deadline']"
demand,"word: demand
properties: protest, negotiation, scarcity, exhaustion","['protest', 'negotiation', 'scarcity', 'exhaustion']"
desire,"word: desire
properties: hunger, chase, fire, forbidden","['hunger', 'chase', 'fire', 'forbidden']"
desperation,"word: desperation
properties: drowning, cornered, sleepless nights, last chance","['drowning', 'cornered', 'sleepless nights', 'last chance']"
destruction,"word: destruction
properties: rubble, fire, loss, silence","['rubble', 'fire', 'loss', 'silence']"
detection,"word: detection
properties: radar, crime scene, early warning, hidden camera","['radar', 'crime scene', 'early warning', 'hidden camera']"
dictatorship,"word: dictatorship
properties: propaganda, fear, rebellion, single leader","['propaganda', 'fear', 'rebellion', 'single leader']"
difference,"word: difference
properties: gap, conflict, mathematics, unique","['gap', 'conflict', 'mathematics', 'unique']"
difficulty,"word: difficulty
properties: struggle, mountain, patience, breakthrough","['struggle', 'mountain', 'patience', 'breakthrough']"
dignity,"word: dignity
properties: head held high, silence, worn photograph, courtroom","['head held high', 'silence', 'worn photograph', 'courtroom']"
diligence,"word: diligence
properties: student studying late, checkmark on assignment, slow tortoise, garden weeding","['student studying late', 'checkmark on assignment', 'slow tortoise', 'garden weeding']"
disadvantage,"word: disadvantage
properties: uphill battle, starting line, competitor ahead, broken equipment","['uphill battle', 'starting line', 'competitor ahead', 'broken equipment']"
disappointment,"word: disappointment
properties: failed exam, deflated balloon, silence, expectations","['failed exam', 'deflated balloon', 'silence', 'expectations']"
discovery,"word: discovery
properties: microscope, accident, excitement, jungle","['microscope', 'accident', 'excitement', 'jungle']"
disgust,"word: disgust
properties: rotten food, recoil, moral betrayal, slime","['rotten food', 'recoil', 'moral betrayal', 'slime']"
dismay,"word: dismay
properties: jaw drop, news, helpless, darkness","['jaw drop', 'news', 'helpless', 'darkness']"
dispute,"word: dispute
properties: courtroom, escalation, compromise, bitter","['courtroom', 'escalation', 'compromise', 'bitter']"
distance,"word: distance
properties: running, telescope, estrangement, horizon","['running', 'telescope', 'estrangement', 'horizon']"
