word,response,properties
ability,"word: ability
properties: skill, practice, talent, strength","['skill', 'practice', 'talent', 'strength']"
accusation,"word: accusation
properties: courtroom, finger-pointing, defendant, guilt","['courtroom', 'finger-pointing', 'defendant', 'guilt']"
achievement,"word: achievement
properties: trophy, hard work, pride, milestone","['trophy', 'hard work', 'pride', 'milestone']"
activity,"word: activity
properties: movement, playground, exercise, busy","['movement', 'playground', 'exercise', 'busy']"
addiction,"word: addiction
properties: craving, withdrawal, cigarettes, cycle","['craving', 'withdrawal', 'cigarettes', 'cycle']"
admiration,"word: admiration
properties: telescope, pedestal, applause, mentor","['telescope', 'pedestal', 'applause', 'mentor']"
advantage,"word: advantage
properties: chess, headstart, leverage, competition","['chess', 'headstart', 'leverage', 'competition']"
adventure,"word: adventure
properties: jungle, compass, unknown, adrenaline","['jungle', 'compass', 'unknown', 'adrenaline']"
advice,"word: advice
properties: mentor, wisdom, listen, guidance","['mentor', 'wisdom', 'listen', 'guidance']"
agony,"word: agony
properties: writhing, broken bone, battlefield, scream","['writhing', 'broken bone', 'battlefield', 'scream']"
agreement,"word: agreement
properties: handshake, contract, nod, signature","['handshake', 'contract', 'nod', 'signature']"
amazement,"word: amazement
properties: gasp, circus, discovery, wide-eyed","['gasp', 'circus', 'discovery', 'wide-eyed']"
ambition,"word: ambition
properties: ladder, fire, sleepless, mountain","['ladder', 'fire', 'sleepless', 'mountain']"
ambush,"word: ambush
properties: jungle, surprise, hidden, predator","['jungle', 'surprise', 'hidden', 'predator']"
amusement,"word: amusement
properties: laughter, carnival, tickle, clown","['laughter', 'carnival', 'tickle', 'clown']"
anger,"word: anger
properties: red, fist, volcano, shouting","['red', 'fist', 'volcano', 'shouting']"
anxiety,"word: anxiety
properties: racing heart, exam, sweaty palms, sleepless","['racing heart', 'exam', 'sweaty palms', 'sleepless']"
apology,"word: apology
properties: sorry, mistake, forgiveness, embarrassment","['sorry', 'mistake', 'forgiveness', 'embarrassment']"
appearance,"word: appearance
properties: mirror, stage, clothing, first impression","['mirror', 'stage', 'clothing', 'first impression']"
appetite,"word: appetite
properties: hunger, feast, stomach, wolf","['hunger', 'feast', 'stomach', 'wolf']"
application,"word: application
properties: form, smartphone, job, download","['form', 'smartphone', 'job', 'download']"
aptitude,"word: aptitude
properties: test, talent, school, measure","['test', 'talent', 'school', 'measure']"
argument,"word: argument
properties: raised voices, courtroom, debate team, disagreement","['raised voices', 'courtroom', 'debate team', 'disagreement']"
art,"word: art
properties: canvas, museum, creative, brush","['canvas', 'museum', 'creative', 'brush']"
aspect,"word: aspect
properties: angle, view, face, dimension","['angle', 'view', 'face', 'dimension']"
assassination,"word: assassination
properties: bullet, political, historical, target","['bullet', 'political', 'historical', 'target']"
assumption,"word: assumption
properties: conclusion, leap, wrong, pillow","['conclusion', 'leap', 'wrong', 'pillow']"
astonishment,"word: astonishment
properties: wide eyes, gasp, unexpected, frozen","['wide eyes', 'gasp', 'unexpected', 'frozen']"
attack,"word: attack
properties: shield, sudden, teeth, war","['shield', 'sudden', 'teeth', 'war']"
attention,"word: attention
properties: spotlight, teacher, focus, crowd","['spotlight', 'teacher', 'focus', 'crowd']"
attraction,"word: attraction
properties: magnet, gravity, museum, butterflies","['magnet', 'gravity', 'museum', 'butterflies']"
beauty,"word: beauty
properties: flower, mirror, sunset, admire","['flower', 'mirror', 'sunset', 'admire']"
being,"word: being
properties: existence, alive, human, present","['existence', 'alive', 'human', 'present']"
betrayal,"word: betrayal
properties: knife, trust, tears, darkness","['knife', 'trust', 'tears', 'darkness']"
blackmail,"word: blackmail
properties: secrets, threatening, envelope, silence","['secrets', 'threatening', 'envelope', 'silence']"
boredom,"word: boredom
properties: clock, yawning, blank walls, restless legs","['clock', 'yawning', 'blank walls', 'restless legs']"
boycott,"word: boycott
properties: protest, Rosa Parks, strike, consumer","['protest', 'Rosa Parks', 'strike', 'consumer']"
bravery,"word: bravery
properties: soldier, fire, lion, shield","['soldier', 'fire', 'lion', 'shield']"
career,"word: career
properties: ladder, ambition, resume, promotion","['ladder', 'ambition', 'resume', 'promotion']"
carefulness,"word: carefulness
properties: surgeon, eggshells, slow, checklist","['surgeon', 'eggshells', 'slow', 'checklist']"
catastrophe,"word: catastrophe
properties: earthquake, rubble, sirens, chaos","['earthquake', 'rubble', 'sirens', 'chaos']"
caution,"word: caution
properties: yellow, wet floor, slow down, hazard","['yellow', 'wet floor', 'slow down', 'hazard']"
challenge,"word: challenge
properties: mountain, compete, sweat, trophy","['mountain', 'compete', 'sweat', 'trophy']"
chaos,"word: chaos
properties: storm, tangled, loud, scattered","['storm', 'tangled', 'loud', 'scattered']"
character,"word: character
properties: story, moral, actor, alphabet","['story', 'moral', 'actor', 'alphabet']"
charm,"word: charm
properties: bracelet, witch, smile, luck","['bracelet', 'witch', 'smile', 'luck']"
comfort,"word: comfort
properties: blanket, warmth, couch, tea","['blanket', 'warmth', 'couch', 'tea']"
commitment,"word: commitment
properties: wedding ring, marathon, handshake, calendar","['wedding ring', 'marathon', 'handshake', 'calendar']"
comparison,"word: comparison
properties: scale, better, mirror, contrast","['scale', 'better', 'mirror', 'contrast']"
compassion,"word: compassion
properties: tears, helping hand, wounded, warmth","['tears', 'helping hand', 'wounded', 'warmth']"
competence,"word: competence
properties: interview, certificate, skill, workplace","['interview', 'certificate', 'skill', 'workplace']"
compromise,"word: compromise
properties: negotiation, middle ground, handshake, disagreement","['negotiation', 'middle ground', 'handshake', 'disagreement']"
compulsion,"word: compulsion
properties: handwashing, urge, repetition, chains","['handwashing', 'urge', 'repetition', 'chains']"
confession,"word: confession
properties: church, guilt, secret, whisper","['church', 'guilt', 'secret', 'whisper']"
conflict,"word: conflict
properties: war, tension, opposing sides, resolution","['war', 'tension', 'opposing sides', 'resolution']"
consideration,"word: consideration
properties: pause, weighing, others, deliberate","['pause', 'weighing', 'others', 'deliberate']"
consolation,"word: consolation
properties: trophy, tears, prize, comfort","['trophy', 'tears', 'prize', 'comfort']"
contempt,"word: contempt
properties: sneer, courtroom, disgust, cold shoulder","['sneer', 'courtroom', 'disgust', 'cold shoulder']"
convention,"word: convention
properties: badges, hotel, handshake, delegates","['badges', 'hotel', 'handshake', 'delegates']"
cooperation,"word: cooperation
properties: teamwork, handshake, beehive, puzzle","['teamwork', 'handshake', 'beehive', 'puzzle']"
courage,"word: courage
properties: lion, battlefield, fear, shield","['lion', 'battlefield', 'fear', 'shield']"
creativity,"word: creativity
properties: paintbrush, chaos, spark, child","['paintbrush', 'chaos', 'spark', 'child']"
crime,"word: crime
properties: prison, detective, mask, fingerprint","['prison', 'detective', 'mask', 'fingerprint']"
criticism,"word: criticism
properties: feedback, sharp, mirror, uncomfortable","['feedback', 'sharp', 'mirror', 'uncomfortable']"
cruelty,"word: cruelty
properties: whip, tears, dark, cage","['whip', 'tears', 'dark', 'cage']"
culture,"word: culture
properties: museum, tradition, language, petri dish","['museum', 'tradition', 'language', 'petri dish']"
