word,response,properties
ability,"word: ability
properties: superhero, test, brain, training","['superhero', 'test', 'brain', 'training']"
accusation,"word: accusation
properties: pointing finger, courtroom, argument, shock","['pointing finger', 'courtroom', 'argument', 'shock']"
achievement,"word: achievement
properties: trophy, sweat, stage, applause","['trophy', 'sweat', 'stage', 'applause']"
activity,"word: activity
properties: gym, sweat, energy, calendar","['gym', 'sweat', 'energy', 'calendar']"
addiction,"word: addiction
properties: casino, phone, secret, debt","['casino', 'phone', 'secret', 'debt']"
admiration,"word: admiration
properties: applause, mentor, trophy, pedestal","['applause', 'mentor', 'trophy', 'pedestal']"
advantage,"word: advantage
properties: chess, height, wealth, race","['chess', 'height', 'wealth', 'race']"
adventure,"word: adventure
properties: backpack, mountains, adrenaline, map","['backpack', 'mountains', 'adrenaline', 'map']"
advice,"word: advice
properties: mentor, crossroads, mistake, coffee","['mentor', 'crossroads', 'mistake', 'coffee']"
agony,"word: agony
properties: screaming, heartbreak, hospital, sweating","['screaming', 'heartbreak', 'hospital', 'sweating']"
agreement,"word: agreement
properties: handshake, pen, nodding, table","['handshake', 'pen', 'nodding', 'table']"
amazement,"word: amazement
properties: magic, stars, gasp, fireworks","['magic', 'stars', 'gasp', 'fireworks']"
ambition,"word: ambition
properties: mountain, late nights, ladder, stars","['mountain', 'late nights', 'ladder', 'stars']"
ambush,"word: ambush
properties: camouflage, bushes, darkness, adrenaline","['camouflage', 'bushes', 'darkness', 'adrenaline']"
amusement,"word: amusement
properties: rollercoaster, cotton candy, ticket, carousel","['rollercoaster', 'cotton candy', 'ticket', 'carousel']"
anger,"word: anger
properties: red, fire, yelling, traffic","['red', 'fire', 'yelling', 'traffic']"
anxiety,"word: anxiety
properties: exam, sweating, crowd, pacing","['exam', 'sweating', 'crowd', 'pacing']"
apology,"word: apology
properties: flowers, guilt, mistake, letter","['flowers', 'guilt', 'mistake', 'letter']"
appearance,"word: appearance
properties: mirror, makeup, interview, confidence","['mirror', 'makeup', 'interview', 'confidence']"
