word,response,properties
ability,"word: ability
properties: talent, skill, confidence, success","['talent', 'skill', 'confidence', 'success']"
accusation,"word: accusation
properties: courtroom, finger-pointing, scandal, denial","['courtroom', 'finger-pointing', 'scandal', 'denial']"
achievement,"word: achievement
properties: trophy, graduation, hard work, mountain top","['trophy', 'graduation', 'hard work', 'mountain top']"
activity,"word: activity
properties: exercise, movement, schedule, energy","['exercise', 'movement', 'schedule', 'energy']"
addiction,"word: addiction
properties: craving, relapse, isolation, withdrawal","['craving', 'relapse', 'isolation', 'withdrawal']"
admiration,"word: admiration
properties: applause, role model, shining eyes, achievement","['applause', 'role model', 'shining eyes', 'achievement']"
advantage,"word: advantage
properties: lead, competition, edge, opportunity","['lead', 'competition', 'edge', 'opportunity']"
adventure,"word: adventure
properties: map, backpack, forest, risk","['map', 'backpack', 'forest', 'risk']"
advice,"word: advice
properties: mentor, warning, graduation, booklet","['mentor', 'warning', 'graduation', 'booklet']"
agony,"word: agony
properties: scream, injury, tears, hospital","['scream', 'injury', 'tears', 'hospital']"
agreement,"word: agreement
properties: handshake, contract, signatures, negotiation","['handshake', 'contract', 'signatures', 'negotiation']"
amazement,"word: amazement
properties: fireworks, wide eyes, gasp, magic","['fireworks', 'wide eyes', 'gasp', 'magic']"
ambition,"word: ambition
properties: ladder, promotion, hustle, city","['ladder', 'promotion', 'hustle', 'city']"
ambush,"word: ambush
properties: forest, hidden, soldiers, surprise","['forest', 'hidden', 'soldiers', 'surprise']"
amusement,"word: amusement
properties: rollercoaster, laughter, carnival, popcorn","['rollercoaster', 'laughter', 'carnival', 'popcorn']"
anger,"word: anger
properties: clenched fists, shouting, red face, argument","['clenched fists', 'shouting', 'red face', 'argument']"
anxiety,"word: anxiety
properties: racing heart, sweating, overthinking, exam","['racing heart', 'sweating', 'overthinking', 'exam']"
apology,"word: apology
properties: mistake, regret, forgiveness, awkwardness","['mistake', 'regret', 'forgiveness', 'awkwardness']"
appearance,"word: appearance
properties: mirror, clothing, hairstyle, first impression","['mirror', 'clothing', 'hairstyle', 'first impression']"
appetite,"word: appetite
properties: meal, hunger, aroma, cravings","['meal', 'hunger', 'aroma', 'cravings']"
application,"word: application
properties: form, deadline, interview, resume","['form', 'deadline', 'interview', 'resume']"
aptitude,"word: aptitude
properties: puzzle, classroom, quick learner, test","['puzzle', 'classroom', 'quick learner', 'test']"
argument,"word: argument
properties: shouting, tension, disagreement, apology","['shouting', 'tension', 'disagreement', 'apology']"
art,"word: art
properties: museum, paint, canvas, gallery","['museum', 'paint', 'canvas', 'gallery']"
aspect,"word: aspect
properties: angle, perspective, feature, side","['angle', 'perspective', 'feature', 'side']"
assassination,"word: assassination
properties: conspiracy, sniper, motorcade, headlines","['conspiracy', 'sniper', 'motorcade', 'headlines']"
assumption,"word: assumption
properties: misunderstanding, leap, bias, uncertainty","['misunderstanding', 'leap', 'bias', 'uncertainty']"
astonishment,"word: astonishment
properties: wide eyes, dropped jaw, fireworks, sudden news","['wide eyes', 'dropped jaw', 'fireworks', 'sudden news']"
attack,"word: attack
properties: alarm, defense, siren, injury","['alarm', 'defense', 'siren', 'injury']"
attention,"word: attention
properties: classroom, spotlight, focus, distraction","['classroom', 'spotlight', 'focus', 'distraction']"
attraction,"word: attraction
properties: magnet, amusement park, chemistry, gaze","['magnet', 'amusement park', 'chemistry', 'gaze']"
beauty,"word: beauty
properties: mirror, flowers, elegance, smile","['mirror', 'flowers', 'elegance', 'smile']"
being,"word: being
properties: existence, human, alive, presence","['existence', 'human', 'alive', 'presence']"
betrayal,"word: betrayal
properties: knife, trust, secret, tears","['knife', 'trust', 'secret', 'tears']"
blackmail,"word: blackmail
properties: secret, threat, money, scandal","['secret', 'threat', 'money', 'scandal']"
boredom,"word: boredom
properties: waiting, classroom, clock, yawning","['waiting', 'classroom', 'clock', 'yawning']"
boycott,"word: boycott
properties: protest, strike, companies, refusal","['protest', 'strike', 'companies', 'refusal']"
bravery,"word: bravery
properties: battlefield, firefighter, risk, lion","['battlefield', 'firefighter', 'risk', 'lion']"
career,"word: career
properties: office, promotion, resume, ambition","['office', 'promotion', 'resume', 'ambition']"
carefulness,"word: carefulness
properties: fragile glass, crossing street, checklist, steady hands","['fragile glass', 'crossing street', 'checklist', 'steady hands']"
catastrophe,"word: catastrophe
properties: earthquake, sirens, chaos, ruins","['earthquake', 'sirens', 'chaos', 'ruins']"
caution,"word: caution
properties: wet floor, yellow sign, hesitation, sharp turn","['wet floor', 'yellow sign', 'hesitation', 'sharp turn']"
challenge,"word: challenge
properties: mountain, puzzle, effort, victory","['mountain', 'puzzle', 'effort', 'victory']"
chaos,"word: chaos
properties: storm, traffic, shouting, mess","['storm', 'traffic', 'shouting', 'mess']"
character,"word: character
properties: story, personality, role, development","['story', 'personality', 'role', 'development']"
charm,"word: charm
properties: bracelet, magician, lucky, smile","['bracelet', 'magician', 'lucky', 'smile']"
comfort,"word: comfort
properties: blanket, sofa, tea, fireplace","['blanket', 'sofa', 'tea', 'fireplace']"
commitment,"word: commitment
properties: wedding, promise, ring, loyalty","['wedding', 'promise', 'ring', 'loyalty']"
comparison,"word: comparison
properties: scale, ranking, contrast, decision","['scale', 'ranking', 'contrast', 'decision']"
compassion,"word: compassion
properties: hospital, charity, tears, helping","['hospital', 'charity', 'tears', 'helping']"
