word,response,properties
ability,"word: ability
properties: climb, solve, adapt, create","['climb', 'solve', 'adapt', 'create']"
accusation,"word: accusation
properties: courtroom, betrayal, silence, guilt","['courtroom', 'betrayal', 'silence', 'guilt']"
achievement,"word: achievement
properties: medal, breakthrough, pride, crowd","['medal', 'breakthrough', 'pride', 'crowd']"
activity,"word: activity
properties: dance, gym, hike, game","['dance', 'gym', 'hike', 'game']"
addiction,"word: addiction
properties: compulsive scrolling, cravings, withdrawal, ritualistic behavior","['compulsive scrolling', 'cravings', 'withdrawal', 'ritualistic behavior']"
admiration,"word: admiration
properties: applause, mentor, quiet awe, glowing eyes","['applause', 'mentor', 'quiet awe', 'glowing eyes']"
advantage,"word: advantage
properties: climb, win, pivot, leap","['climb', 'win', 'pivot', 'leap']"
adventure,"word: adventure
properties: mountain climb, pirate ship, jungle quest, cosmic voyage","['mountain climb', 'pirate ship', 'jungle quest', 'cosmic voyage']"
advice,"word: advice
properties: mentor, puzzle, path, calm","['mentor', 'puzzle', 'path', 'calm']"
agony,"word: agony
properties: scream, broken heart, silent tears, suffocating silence","['scream', 'broken heart', 'silent tears', 'suffocating silence']"
agreement,"word: agreement
properties: contract, compromise, handshake, peace","['contract', 'compromise', 'handshake', 'peace']"
amazement,"word: amazement
properties: awe-inspiring sky, sudden silence, glowing eyes, startled leap","['awe-inspiring sky', 'sudden silence', 'glowing eyes', 'startled leap']"
ambition,"word: ambition
properties: climb, rival, map, fire","['climb', 'rival', 'map', 'fire']"
ambush,"word: ambush
properties: stealth, surprise, danger, trap","['stealth', 'surprise', 'danger', 'trap']"
amusement,"word: amusement
properties: circus, laughter, popcorn, game show","['circus', 'laughter', 'popcorn', 'game show']"
anger,"word: anger
properties: shouting, clenched fists, broken silence, fiery gaze","['shouting', 'clenched fists', 'broken silence', 'fiery gaze']"
anxiety,"word: anxiety
properties: crowded room, ticking clock, trembling hands, silent scream","['crowded room', 'ticking clock', 'trembling hands', 'silent scream']"
apology,"word: apology
properties: broken glass, silent tears, second chance, whispered vow","['broken glass', 'silent tears', 'second chance', 'whispered vow']"
appearance,"word: appearance
properties: mirror, stage, disguise, shadow","['mirror', 'stage', 'disguise', 'shadow']"
appetite,"word: appetite
properties: midnight snack, spice bowl, hunger pang, chef’s knife","['midnight snack', 'spice bowl', 'hunger pang', 'chef’s knife']"
application,"word: application
properties: form, submit, error, launch","['form', 'submit', 'error', 'launch']"
aptitude,"word: aptitude
properties: math puzzle, musical rhythm, athletic sprint, creative writing","['math puzzle', 'musical rhythm', 'athletic sprint', 'creative writing']"
argument,"word: argument
properties: shouting, broken silence, raised voices, slammed doors","['shouting', 'broken silence', 'raised voices', 'slammed doors']"
