word,response,properties
ability,"ability 
properties: intelligence, athlete, talent, education","['intelligence', 'athlete', 'talent', 'education']"
accusation,"accusation 
properties: court, evidence, anger, defense","['court', 'evidence', 'anger', 'defense']"
achievement,"achievement 
properties: graduation, award, effort, pride","['graduation', 'award', 'effort', 'pride']"
activity,"activity 
properties: sports, school, energy, outdoors","['sports', 'school', 'energy', 'outdoors']"
addiction,"addiction 
properties: rehab, relapse, withdrawal, brain","['rehab', 'relapse', 'withdrawal', 'brain']"
admiration,"admiration 
properties: museum, beauty, achievement, idol","['museum', 'beauty', 'achievement', 'idol']"
advantage,"advantage 
properties: sports, business, education, strategy","['sports', 'business', 'education', 'strategy']"
adventure,"adventure 
properties: jungle, quest, danger, treasure","['jungle', 'quest', 'danger', 'treasure']"
advice,"advice 
properties: mentor, books, guidance, trust","['mentor', 'books', 'guidance', 'trust']"
agony,"agony 
properties: childbirth, torture, injury, scream","['childbirth', 'torture', 'injury', 'scream']"
agreement,"agreement 
properties: contract, lawyer, meeting, handshake","['contract', 'lawyer', 'meeting', 'handshake']"
amazement,"amazement 
properties: fireworks, discovery, magic, wonderland","['fireworks', 'discovery', 'magic', 'wonderland']"
ambition,"ambition 
properties: success, leadership, motivation, goals","['success', 'leadership', 'motivation', 'goals']"
ambush,"ambush 
properties: military, surprise, forest, trap","['military', 'surprise', 'forest', 'trap']"
amusement,"amusement 
properties: park, games, laughter, tickets","['park', 'games', 'laughter', 'tickets']"
anger,"anger 
properties: face, scream, traffic, violence","['face', 'scream', 'traffic', 'violence']"
anxiety,"anxiety 
properties: test, hospital, crowd, insomnia","['test', 'hospital', 'crowd', 'insomnia']"
apology,"apology 
properties: mistake, sincere, regret, forgiveness","['mistake', 'sincere', 'regret', 'forgiveness']"
appearance,"appearance 
properties: fashion, actor, beauty, disguise","['fashion', 'actor', 'beauty', 'disguise']"
appetite,"appetite 
properties: hunger, stomach, food, meal","['hunger', 'stomach', 'food', 'meal']"
application,"application 
properties: job, computer, form, university","['job', 'computer', 'form', 'university']"
aptitude,"aptitude 
properties: student, intelligence, talent, scholarship","['student', 'intelligence', 'talent', 'scholarship']"
argument,"argument 
properties: debate, relationship, lawyer, loud","['debate', 'relationship', 'lawyer', 'loud']"
art,"art 
properties: gallery, painting, creativity, museum","['gallery', 'painting', 'creativity', 'museum']"
aspect,"aspect 
properties: camera, view, angle, feature","['camera', 'view', 'angle', 'feature']"
assassination,"assassination 
properties: president, gun, conspiracy, history","['president', 'gun', 'conspiracy', 'history']"
assumption,"assumption 
properties: theory, hypothesis, mistake, science","['theory', 'hypothesis', 'mistake', 'science']"
astonishment,"astonishment 
properties: surprise party, magic show, wonderland, jaw drop","['surprise party', 'magic show', 'wonderland', 'jaw drop']"
attack,"attack 
properties: army, shark, hacker, ninja","['army', 'shark', 'hacker', 'ninja']"
attention,"attention 
properties: classroom, spotlight, focus, notification","['classroom', 'spotlight', 'focus', 'notification']"
attraction,"attraction 
properties: magnet, theme park, love, gravity","['magnet', 'theme park', 'love', 'gravity']"
beauty,"beauty 
properties: makeup, fashion, model, elegance","['makeup', 'fashion', 'model', 'elegance']"
being,"being
properties: existence, human, alive, consciousness","['existence', 'human', 'alive', 'consciousness']"
betrayal,"betrayal 
properties: trust, pain, deception, divorce","['trust', 'pain', 'deception', 'divorce']"
blackmail,"blackmail 
properties: threat, letter, secret, ransom","['threat', 'letter', 'secret', 'ransom']"
boredom,"boredom 
properties: weekend, classroom, video games, rain","['weekend', 'classroom', 'video games', 'rain']"
boycott,"boycott 
properties: protest, products, Gandhi, refusal","['protest', 'products', 'Gandhi', 'refusal']"
bravery,"bravery 
properties: soldier, firefighter, lion, warrior","['soldier', 'firefighter', 'lion', 'warrior']"
career,"career 
properties: resume, office, education, promotion","['resume', 'office', 'education', 'promotion']"
carefulness,"carefulness 
properties: surgeon, accident, attention, fragile","['surgeon', 'accident', 'attention', 'fragile']"
catastrophe,"catastrophe 
properties: earthquake, apocalypse, destruction, tsunami","['earthquake', 'apocalypse', 'destruction', 'tsunami']"
caution,"caution 
properties: sign, road, helmet, warning","['sign', 'road', 'helmet', 'warning']"
challenge,"challenge 
properties: competition, obstacle, growth, athlete","['competition', 'obstacle', 'growth', 'athlete']"
chaos,"chaos 
properties: war, universe, protest, anarchy","['war', 'universe', 'protest', 'anarchy']"
character,"character 
properties: novel, actor, traits, personality","['novel', 'actor', 'traits', 'personality']"
charm,"charm 
properties: necklace, magic, smile, attraction","['necklace', 'magic', 'smile', 'attraction']"
comfort,"comfort 
properties: pillows, home, warmth, relaxation","['pillows', 'home', 'warmth', 'relaxation']"
commitment,"commitment 
properties: marriage, contract, responsibility, promise","['marriage', 'contract', 'responsibility', 'promise']"
comparison,"comparison 
properties: price, research, decision, metrics","['price', 'research', 'decision', 'metrics']"
compassion,"compassion 
properties: nurse, homeless, charity, empathy","['nurse', 'homeless', 'charity', 'empathy']"
competence,"competence 
properties: skills, workplace, confidence, certification","['skills', 'workplace', 'confidence', 'certification']"
compromise,"compromise 
properties: relationships, politics, negotiation, sacrifice","['relationships', 'politics', 'negotiation', 'sacrifice']"
compulsion,"compulsion 
properties: disorder, addiction, behavior, anxiety","['disorder', 'addiction', 'behavior', 'anxiety']"
confession,"confession 
properties: priest, crime, guilt, forgiveness","['priest', 'crime', 'guilt', 'forgiveness']"
conflict,"conflict 
properties: war, family, stress, politics","['war', 'family', 'stress', 'politics']"
consideration,"consideration 
properties: respect, payment, decision, empathy","['respect', 'payment', 'decision', 'empathy']"
consolation,"consolation 
properties: funeral, winner, apology, support","['funeral', 'winner', 'apology', 'support']"
contempt,"contempt 
properties: scorn, court, pride, arrogance","['scorn', 'court', 'pride', 'arrogance']"
convention,"convention 
properties: conference, hotel, attendees, keynote","['conference', 'hotel', 'attendees', 'keynote']"
cooperation,"cooperation 
properties: teamwork, workplace, agreement, success","['teamwork', 'workplace', 'agreement', 'success']"
courage,"courage 
properties: soldier, risk, lion, superhero","['soldier', 'risk', 'lion', 'superhero']"
creativity,"creativity 
properties: art, imagination, innovation, brainstorming","['art', 'imagination', 'innovation', 'brainstorming']"
crime,"crime 
properties: police, prison, gun, detective","['police', 'prison', 'gun', 'detective']"
criticism,"criticism 
properties: review, teacher, newspaper, argument","['review', 'teacher', 'newspaper', 'argument']"
cruelty,"cruelty 
properties: violence, oppression, dictator, abuse","['violence', 'oppression', 'dictator', 'abuse']"
culture,"culture 
properties: museum, music, food, festival","['museum', 'music', 'food', 'festival']"
curiosity,"curiosity 
properties: space, child, question, discovery","['space', 'child', 'question', 'discovery']"
custom,"custom 
properties: tax, border, car, suit","['tax', 'border', 'car', 'suit']"
danger,"danger 
properties: warning, accident, fear, protection","['warning', 'accident', 'fear', 'protection']"
death,"death 
properties: mourning, darkness, funeral, coffin","['mourning', 'darkness', 'funeral', 'coffin']"
decision,"decision 
properties: office, meeting, manager, regret","['office', 'meeting', 'manager', 'regret']"
demand,"demand 
properties: salary, customer, market, economy","['salary', 'customer', 'market', 'economy']"
desire,"desire 
properties: passion, attraction, goal, obsession","['passion', 'attraction', 'goal', 'obsession']"
desperation,"desperation 
properties: last_chance, prison_break, homeless, suicidal_thoughts","['last_chance', 'prison_break', 'homeless', 'suicidal_thoughts']"
destruction,"destruction 
properties: war, earthquake, chaos, apocalypse","['war', 'earthquake', 'chaos', 'apocalypse']"
detection,"detection 
properties: alarm, police, virus, radar","['alarm', 'police', 'virus', 'radar']"
dictatorship,"dictatorship 
properties: oppression, control, propaganda, authoritarian","['oppression', 'control', 'propaganda', 'authoritarian']"
difference,"difference 
properties: opinion, math, culture, comparison","['opinion', 'math', 'culture', 'comparison']"
difficulty,"difficulty 
properties: obstacle, puzzle, challenge, exam","['obstacle', 'puzzle', 'challenge', 'exam']"
dignity,"dignity 
properties: royalty, respect, self-esteem, professionalism","['royalty', 'respect', 'self-esteem', 'professionalism']"
diligence,"diligence 
properties: office, routine, productivity, responsibility","['office', 'routine', 'productivity', 'responsibility']"
disadvantage,"disadvantage 
properties: obstacle, handicap, weakness, underdog","['obstacle', 'handicap', 'weakness', 'underdog']"
disappointment,"disappointment 
properties: sadness, break-up, expectations, failure","['sadness', 'break-up', 'expectations', 'failure']"
discovery,"discovery 
properties: space, Columbus, microscope, treasure","['space', 'Columbus', 'microscope', 'treasure']"
disgust,"disgust 
properties: vomit, rotten food, smell, garbage","['vomit', 'rotten food', 'smell', 'garbage']"
dismay,"dismay 
properties: accident, scream, chaos, darkness","['accident', 'scream', 'chaos', 'darkness']"
dispute,"dispute 
properties: court, argument, referee, contract","['court', 'argument', 'referee', 'contract']"
distance,"distance 
properties: marathon, space, measurement, travel","['marathon', 'space', 'measurement', 'travel']"
distraction,"distraction 
properties: television, phone, homework, traffic","['television', 'phone', 'homework', 'traffic']"
diversity,"diversity 
properties: culture, equality, education, ecosystem","['culture', 'equality', 'education', 'ecosystem']"
doubt,"doubt 
properties: investigation, uncertainty, fear, decision","['investigation', 'uncertainty', 'fear', 'decision']"
downfall,"downfall 
properties: failure, government, tragedy, villain","['failure', 'government', 'tragedy', 'villain']"
dream,"dream 
properties: sleep, fantasy, future, inspiration","['sleep', 'fantasy', 'future', 'inspiration']"
duty,"duty 
properties: uniform, responsibility, obligation, soldier","['uniform', 'responsibility', 'obligation', 'soldier']"
eagerness,"eagerness 
properties: excitement, students, competition, sports","['excitement', 'students', 'competition', 'sports']"
effort,"effort 
properties: workout, dedication, success, exhaustion","['workout', 'dedication', 'success', 'exhaustion']"
elegance,"elegance 
properties: ballroom, jewelry, poise, refinement","['ballroom', 'jewelry', 'poise', 'refinement']"
emotion,"emotion 
properties: heart, art, music, drama","['heart', 'art', 'music', 'drama']"
enchantment,"enchantment 
properties: fairy tale, magic spell, fantasy world, romantic evening","['fairy tale', 'magic spell', 'fantasy world', 'romantic evening']"
enthusiasm,"enthusiasm 
properties: sports, public speaking, passion, excitement","['sports', 'public speaking', 'passion', 'excitement']"
envy,"envy 
properties: rival, comparison, insecurity, jealousy","['rival', 'comparison', 'insecurity', 'jealousy']"
error,"error 
properties: code, warning, mistake, computer","['code', 'warning', 'mistake', 'computer']"
event,"event 
properties: planning, music, tickets, audience","['planning', 'music', 'tickets', 'audience']"
excitement,"excitement 
properties: party, vacation, rollercoaster, stadium","['party', 'vacation', 'rollercoaster', 'stadium']"
expectation,"expectation 
properties: future, hopes, pressure, graduation","['future', 'hopes', 'pressure', 'graduation']"
experience,"experience 
properties: job, travel, education, skills","['job', 'travel', 'education', 'skills']"
explanation,"explanation 
properties: teacher, textbook, apology, evidence","['teacher', 'textbook', 'apology', 'evidence']"
exploitation,"exploitation 
properties: labor, human trafficking, colonialism, capitalism","['labor', 'human trafficking', 'colonialism', 'capitalism']"
faithfulness,"faithfulness 
properties: marriage, commitment, loyalty, devotion","['marriage', 'commitment', 'loyalty', 'devotion']"
fantasy,"fantasy 
properties: dragon, magic, dream, adventure","['dragon', 'magic', 'dream', 'adventure']"
fate,"fate 
properties: destiny, astrology, prophecy, karma","['destiny', 'astrology', 'prophecy', 'karma']"
fear,"fear 
properties: spider, darkness, scream, panic","['spider', 'darkness', 'scream', 'panic']"
fight,"fight 
properties: ring, warrior, injury, training","['ring', 'warrior', 'injury', 'training']"
fitness,"fitness 
properties: gym, sports, nutrition, routine","['gym', 'sports', 'nutrition', 'routine']"
flexibility,"flexibility 
properties: yoga, rubber, athletes, gymnastics","['yoga', 'rubber', 'athletes', 'gymnastics']"
force,"force 
properties: superhero, physics, push, army","['superhero', 'physics', 'push', 'army']"
forgiveness,"forgiveness 
properties: apology, guilt, relationships, healing","['apology', 'guilt', 'relationships', 'healing']"
freedom,"freedom 
properties: flags, revolution, prison, eagle","['flags', 'revolution', 'prison', 'eagle']"
fright,"fright 
properties: monster, scream, darkness, Halloween","['monster', 'scream', 'darkness', 'Halloween']"
frustration,"frustration 
properties: traffic, screaming, anger, failure","['traffic', 'screaming', 'anger', 'failure']"
fun,"fun 
properties: beach, carnival, games, laughter","['beach', 'carnival', 'games', 'laughter']"
fury,"fury 
properties: anger, storm, warrior, destruction","['anger', 'storm', 'warrior', 'destruction']"
future,"future 
properties: technology, space, career, robots","['technology', 'space', 'career', 'robots']"
genius,"genius 
properties: Albert Einstein, innovation, creativity, prodigy","['Albert Einstein', 'innovation', 'creativity', 'prodigy']"
glory,"glory 
properties: stadium, gold, achievement, heaven","['stadium', 'gold', 'achievement', 'heaven']"
grace,"grace 
properties: ballet, elegant, forgiveness, angel","['ballet', 'elegant', 'forgiveness', 'angel']"
gratitude,"gratitude 
properties: thanksgiving, journaling, mindfulness, blessings","['thanksgiving', 'journaling', 'mindfulness', 'blessings']"
