word,response,properties
ability,"word: ability
properties: skill, talent, capacity, competence","['skill', 'talent', 'capacity', 'competence']"
accusation,"word: accusation
properties: courtroom, evidence, silence, blame","['courtroom', 'evidence', 'silence', 'blame']"
achievement,"word: achievement
properties: victory, milestone, pride, effort","['victory', 'milestone', 'pride', 'effort']"
activity,"word: activity
properties: running, building, studying, dancing","['running', 'building', 'studying', 'dancing']"
addiction,"addiction:
properties: relapse, craving, tolerance, denial","['relapse', 'craving', 'tolerance', 'denial']"
admiration,"word: admiration
properties: respect, hero, talent, idol","['respect', 'hero', 'talent', 'idol']"
advantage,"word: advantage
properties: lead, benefit, opportunity, edge","['lead', 'benefit', 'opportunity', 'edge']"
adventure,"adventure: exploration, quest, discovery, journey",[]
advice,"word: advice
properties: mentor, help, wisdom, opinion","['mentor', 'help', 'wisdom', 'opinion']"
agony,"word: agony
properties: childbirth, toothache, torture, grief","['childbirth', 'toothache', 'torture', 'grief']"
agreement,"word: agreement
properties: contract, handshake, compromise, accord","['contract', 'handshake', 'compromise', 'accord']"
amazement,"word: amazement
properties: wide eyes, dropped jaw, gasping, disbelief","['wide eyes', 'dropped jaw', 'gasping', 'disbelief']"
ambition,"word: ambition
properties: climbing, goal, drive, success","['climbing', 'goal', 'drive', 'success']"
ambush,"word: ambush
properties: trap, surprise, hiding, attack","['trap', 'surprise', 'hiding', 'attack']"
amusement,"word: amusement
properties: laughter, park, circus, games","['laughter', 'park', 'circus', 'games']"
anger,"word: anger
properties: shouting, red face, clenched fists, argument","['shouting', 'red face', 'clenched fists', 'argument']"
anxiety,"anxiety: racing thoughts, shaky hands, avoidance, knot in stomach",[]
apology,"word: apology
properties: regret, amends, forgiveness, humility","['regret', 'amends', 'forgiveness', 'humility']"
appearance,"word: appearance
properties: clothing, mirror, makeup, reflection","['clothing', 'mirror', 'makeup', 'reflection']"
appetite,"word: appetite
properties: hunger, food, craving, eating","['hunger', 'food', 'craving', 'eating']"
application,"application: software, job, resume, proposal",[]
aptitude,"aptitude: talent, skill, learning, potential",[]
argument,"word: argument
properties: disagreement, raised voices, logic, stubbornness","['disagreement', 'raised voices', 'logic', 'stubbornness']"
art,"word: art
properties: museum, canvas, color, sculpture","['museum', 'canvas', 'color', 'sculpture']"
aspect,"word: aspect
properties: viewpoint, facet, appearance, angle","['viewpoint', 'facet', 'appearance', 'angle']"
assassination,"word: assassination
properties: plot, secrecy, power, death","['plot', 'secrecy', 'power', 'death']"
assumption,"word: assumption
properties: belief, guess, theory, hypothesis","['belief', 'guess', 'theory', 'hypothesis']"
astonishment,"word: astonishment
properties: widened eyes, dropped jaw, disbelief, silence","['widened eyes', 'dropped jaw', 'disbelief', 'silence']"
attack,"word: attack
properties: football, virus, criticism, shark","['football', 'virus', 'criticism', 'shark']"
attention,"attention: focus, notice, crowd, ears",[]
attraction,"word: attraction
properties: magnet, gravity, desire, curiosity","['magnet', 'gravity', 'desire', 'curiosity']"
beauty,"word: beauty
properties: sunrise, flower, art, symmetry","['sunrise', 'flower', 'art', 'symmetry']"
being,"word: being
properties: existence, consciousness, life, presence","['existence', 'consciousness', 'life', 'presence']"
betrayal,"betrayal: broken trust, secret meetings, deep hurt, losing a friend",[]
blackmail,"blackmail: coercion, secret, threat, money",[]
