word,response,properties
ability,"word: ability
properties: potential, mastery, threshold, tool","['potential', 'mastery', 'threshold', 'tool']"
accusation,"word: accusation
properties: finger, courtroom, defensiveness, silence","['finger', 'courtroom', 'defensiveness', 'silence']"
achievement,"word: achievement
properties: marathon, diploma, peak, trophy","['marathon', 'diploma', 'peak', 'trophy']"
activity,"word: activity
properties: sweat, calendar, motion, progress","['sweat', 'calendar', 'motion', 'progress']"
addiction,"word: addiction
properties: dopamine, shackles, obsession, recovery","['dopamine', 'shackles', 'obsession', 'recovery']"
admiration,"word: admiration
properties: applause, pedestal, stars, inspiration","['applause', 'pedestal', 'stars', 'inspiration']"
advantage,"word: advantage
properties: chess, leverage, headstart, slope","['chess', 'leverage', 'headstart', 'slope']"
adventure,"word: adventure
properties: compass, summit, backpack, unknown","['compass', 'summit', 'backpack', 'unknown']"
advice,"word: advice
properties: mentor, crossroads, listening, perspective","['mentor', 'crossroads', 'listening', 'perspective']"
agony,"word: agony
properties: thorns, marathon, shipwreck, silence","['thorns', 'marathon', 'shipwreck', 'silence']"
agreement,"word: agreement
properties: handshake, contract, nod, harmony","['handshake', 'contract', 'nod', 'harmony']"
amazement,"word: amazement
properties: starlight, fireworks, epiphany, gasp","['starlight', 'fireworks', 'epiphany', 'gasp']"
ambition,"word: ambition
properties: marathon, mountain, blueprint, fuel","['marathon', 'mountain', 'blueprint', 'fuel']"
ambush,"word: ambush
properties: camouflage, silence, tension, predator","['camouflage', 'silence', 'tension', 'predator']"
amusement,"word: amusement
properties: rollercoasters, laughter, carnival, clowns","['rollercoasters', 'laughter', 'carnival', 'clowns']"
anger,"word: anger
properties: heat, clenched, injustice, thunder","['heat', 'clenched', 'injustice', 'thunder']"
anxiety,"word: anxiety
properties: heartbeat, shadows, deadline, tightness","['heartbeat', 'shadows', 'deadline', 'tightness']"
apology,"word: apology
properties: kneeling, letter, forgiveness, sincerity","['kneeling', 'letter', 'forgiveness', 'sincerity']"
appearance,"word: appearance
properties: mirror, fashion, disguise, observation","['mirror', 'fashion', 'disguise', 'observation']"
appetite,"word: appetite
properties: hunger, banquet, cravings, starvation","['hunger', 'banquet', 'cravings', 'starvation']"
application,"word: application
properties: smartphone, interview, glue, forms","['smartphone', 'interview', 'glue', 'forms']"
aptitude,"word: aptitude
properties: blueprint, gears, telescope, apprenticeship","['blueprint', 'gears', 'telescope', 'apprenticeship']"
argument,"word: argument
properties: shouting, courtroom, misunderstanding, logic","['shouting', 'courtroom', 'misunderstanding', 'logic']"
art,"word: art
properties: canvas, museum, creativity, brush","['canvas', 'museum', 'creativity', 'brush']"
aspect,"word: aspect
properties: prism, geometry, perspective, diamond","['prism', 'geometry', 'perspective', 'diamond']"
assassination,"word: assassination
properties: sniper, politics, conspiracy, tragedy","['sniper', 'politics', 'conspiracy', 'tragedy']"
assumption,"word: assumption
properties: leap, fog, gamble, bedrock","['leap', 'fog', 'gamble', 'bedrock']"
astonishment,"word: astonishment
properties: jaw, lightning, gasp, miracle","['jaw', 'lightning', 'gasp', 'miracle']"
attack,"word: attack
properties: adrenaline, shield, chess, storm","['adrenaline', 'shield', 'chess', 'storm']"
attention,"word: attention
properties: spotlight, classroom, silence, laser","['spotlight', 'classroom', 'silence', 'laser']"
attraction,"word: attraction
properties: magnet, gravity, crush, neon","['magnet', 'gravity', 'crush', 'neon']"
beauty,"word: beauty
properties: sunrise, symmetry, art, bloom","['sunrise', 'symmetry', 'art', 'bloom']"
being,"word: being
properties: heartbeat, consciousness, existence, breath","['heartbeat', 'consciousness', 'existence', 'breath']"
betrayal,"word: betrayal
properties: dagger, silence, hollow, glass","['dagger', 'silence', 'hollow', 'glass']"
blackmail,"word: blackmail
properties: photograph, silence, leverage, envelope","['photograph', 'silence', 'leverage', 'envelope']"
boredom,"word: boredom
properties: ceiling, ticking, sigh, blank","['ceiling', 'ticking', 'sigh', 'blank']"
boycott,"word: boycott
properties: protest, picket, merchandise, silence","['protest', 'picket', 'merchandise', 'silence']"
bravery,"word: bravery
properties: firemen, mountain, silence, shield","['firemen', 'mountain', 'silence', 'shield']"
career,"word: career
properties: ladder, coffee, suit, milestone","['ladder', 'coffee', 'suit', 'milestone']"
carefulness,"word: carefulness
properties: glass, silence, checklist, edges","['glass', 'silence', 'checklist', 'edges']"
catastrophe,"word: catastrophe
properties: rubble, sirens, upheaval, silence","['rubble', 'sirens', 'upheaval', 'silence']"
caution,"word: caution
properties: yellow, brakes, warning, perimeter","['yellow', 'brakes', 'warning', 'perimeter']"
challenge,"word: challenge
properties: mountain, deadline, marathon, puzzle","['mountain', 'deadline', 'marathon', 'puzzle']"
chaos,"word: chaos
properties: hurricane, labyrinth, static, rebellion","['hurricane', 'labyrinth', 'static', 'rebellion']"
character,"word: character
properties: novel, integrity, typeface, morality","['novel', 'integrity', 'typeface', 'morality']"
charm,"word: charm
properties: bracelet, charisma, spell, magnetism","['bracelet', 'charisma', 'spell', 'magnetism']"
comfort,"word: comfort
properties: blanket, fireplace, slippers, lullaby","['blanket', 'fireplace', 'slippers', 'lullaby']"
commitment,"word: commitment
properties: marathon, ring, anchor, vow","['marathon', 'ring', 'anchor', 'vow']"
comparison,"word: comparison
properties: scale, mirror, judgment, spectrum","['scale', 'mirror', 'judgment', 'spectrum']"
compassion,"word: compassion
properties: bandage, listening, shelter, heartbeat","['bandage', 'listening', 'shelter', 'heartbeat']"
competence,"word: competence
properties: mastery, scalpel, engine, pilot","['mastery', 'scalpel', 'engine', 'pilot']"
compromise,"word: compromise
properties: table, bridge, middle, peace","['table', 'bridge', 'middle', 'peace']"
compulsion,"word: compulsion
properties: itch, repetition, magnet, ritual","['itch', 'repetition', 'magnet', 'ritual']"
confession,"word: confession
properties: whisper, altar, secret, relief","['whisper', 'altar', 'secret', 'relief']"
conflict,"word: conflict
properties: trenches, shouting, resolution, stalemate","['trenches', 'shouting', 'resolution', 'stalemate']"
consideration,"word: consideration
properties: pause, letter, weight, etiquette","['pause', 'letter', 'weight', 'etiquette']"
consolation,"word: consolation
properties: blanket, rain, tears, shoulder","['blanket', 'rain', 'tears', 'shoulder']"
contempt,"word: contempt
properties: sneer, distance, superiority, silence","['sneer', 'distance', 'superiority', 'silence']"
convention,"word: convention
properties: delegates, ballroom, lanyard, consensus","['delegates', 'ballroom', 'lanyard', 'consensus']"
cooperation,"word: cooperation
properties: gears, harmony, teamwork, bridge","['gears', 'harmony', 'teamwork', 'bridge']"
courage,"word: courage
properties: mountain, shield, thunder, fire","['mountain', 'shield', 'thunder', 'fire']"
creativity,"word: creativity
properties: canvas, spark, kaleidoscope, labyrinth","['canvas', 'spark', 'kaleidoscope', 'labyrinth']"
crime,"word: crime
properties: handcuffs, courtroom, evidence, prison","['handcuffs', 'courtroom', 'evidence', 'prison']"
criticism,"word: criticism
properties: sandpaper, mirror, correction, growth","['sandpaper', 'mirror', 'correction', 'growth']"
cruelty,"word: cruelty
properties: whip, coldness, silence, scars","['whip', 'coldness', 'silence', 'scars']"
culture,"word: culture
properties: traditions, language, rituals, ancestry","['traditions', 'language', 'rituals', 'ancestry']"
curiosity,"word: curiosity
properties: telescope, labyrinth, question, spark","['telescope', 'labyrinth', 'question', 'spark']"
