word,response,properties
ability,"word: ability
properties: skill, talent, potential, strength","['skill', 'talent', 'potential', 'strength']"
accusation,"word: accusation
properties: finger, courtroom, denial, blame","['finger', 'courtroom', 'denial', 'blame']"
achievement,"word: achievement
properties: trophy, graduation, pride, milestone","['trophy', 'graduation', 'pride', 'milestone']"
activity,"word: activity
properties: buzzing, playground, schedule, sweat","['buzzing', 'playground', 'schedule', 'sweat']"
addiction,"word: addiction
properties: craving, withdrawal, spiral, substance","['craving', 'withdrawal', 'spiral', 'substance']"
admiration,"word: admiration
properties: gazing, pedestal, applause, hero","['gazing', 'pedestal', 'applause', 'hero']"
advantage,"word: advantage
properties: leverage, competition, edge, opportunity","['leverage', 'competition', 'edge', 'opportunity']"
adventure,"word: adventure
properties: jungle, treasure, compass, thrill","['jungle', 'treasure', 'compass', 'thrill']"
advice,"word: advice
properties: mentor, unsolicited, column, wisdom","['mentor', 'unsolicited', 'column', 'wisdom']"
agony,"word: agony
properties: scream, wound, writhing, defeat","['scream', 'wound', 'writhing', 'defeat']"
agreement,"word: agreement
properties: handshake, contract, nod, compromise","['handshake', 'contract', 'nod', 'compromise']"
amazement,"word: amazement
properties: wide eyes, magic trick, gasping, unexpected","['wide eyes', 'magic trick', 'gasping', 'unexpected']"
ambition,"word: ambition
properties: ladder, fire, sleepless, summit","['ladder', 'fire', 'sleepless', 'summit']"
ambush,"word: ambush
properties: jungle, surprise, hidden, predator","['jungle', 'surprise', 'hidden', 'predator']"
amusement,"word: amusement
properties: roller coaster, laughter, carnival, popcorn","['roller coaster', 'laughter', 'carnival', 'popcorn']"
anger,"word: anger
properties: fist, red, shout, volcano","['fist', 'red', 'shout', 'volcano']"
anxiety,"word: anxiety
properties: sweating, exam, chest tightness, overthinking","['sweating', 'exam', 'chest tightness', 'overthinking']"
apology,"word: apology
properties: regret, letter, forgiveness, mistake","['regret', 'letter', 'forgiveness', 'mistake']"
appearance,"word: appearance
properties: mirror, first impression, costume, deceptive","['mirror', 'first impression', 'costume', 'deceptive']"
appetite,"word: appetite
properties: growling, buffet, craving, suppressed","['growling', 'buffet', 'craving', 'suppressed']"
application,"word: application
properties: resume, software, rejection, form","['resume', 'software', 'rejection', 'form']"
aptitude,"word: aptitude
properties: test, talent, learning, potential","['test', 'talent', 'learning', 'potential']"
argument,"word: argument
properties: heated, courtroom, logic, shouting","['heated', 'courtroom', 'logic', 'shouting']"
art,"word: art
properties: canvas, museum, creativity, brush","['canvas', 'museum', 'creativity', 'brush']"
aspect,"word: aspect
properties: facet, perspective, diamond, ratio","['facet', 'perspective', 'diamond', 'ratio']"
assassination,"word: assassination
properties: target, conspiracy, president, shadows","['target', 'conspiracy', 'president', 'shadows']"
assumption,"word: assumption
properties: leap, unverified, premise, risk","['leap', 'unverified', 'premise', 'risk']"
astonishment,"word: astonishment
properties: gasp, wide-eyes, magic trick, thunderbolt","['gasp', 'wide-eyes', 'magic trick', 'thunderbolt']"
attack,"word: attack
properties: sword, sudden, defense, heartbeat","['sword', 'sudden', 'defense', 'heartbeat']"
attention,"word: attention
properties: spotlight, classroom, focus, shout","['spotlight', 'classroom', 'focus', 'shout']"
attraction,"word: attraction
properties: magnet, rollercoaster, gravity, spark","['magnet', 'rollercoaster', 'gravity', 'spark']"
beauty,"word: beauty
properties: mirror, rose, sunset, admiration","['mirror', 'rose', 'sunset', 'admiration']"
being,"word: being
properties: existence, alive, human, presence","['existence', 'alive', 'human', 'presence']"
betrayal,"word: betrayal
properties: knife, trust, shadow, shatter","['knife', 'trust', 'shadow', 'shatter']"
blackmail,"word: blackmail
properties: secret, envelope, threat, leverage","['secret', 'envelope', 'threat', 'leverage']"
boredom,"word: boredom
properties: clock, yawn, rainy, fidget","['clock', 'yawn', 'rainy', 'fidget']"
boycott,"word: boycott
properties: protest, refusal, movement, injustice","['protest', 'refusal', 'movement', 'injustice']"
bravery,"word: bravery
properties: firefighter, lion, medal, battlefield","['firefighter', 'lion', 'medal', 'battlefield']"
career,"word: career
properties: ladder, ambition, resume, promotion","['ladder', 'ambition', 'resume', 'promotion']"
carefulness,"word: carefulness
properties: tightrope, glass, surgeon, slow","['tightrope', 'glass', 'surgeon', 'slow']"
catastrophe,"word: catastrophe
properties: earthquake, ruins, sirens, devastation","['earthquake', 'ruins', 'sirens', 'devastation']"
caution,"word: caution
properties: yellow, tape, wet floor, hazard","['yellow', 'tape', 'wet floor', 'hazard']"
challenge,"word: challenge
properties: obstacle, daring, growth, arena","['obstacle', 'daring', 'growth', 'arena']"
chaos,"word: chaos
properties: hurricane, shattered, crowd, entropy","['hurricane', 'shattered', 'crowd', 'entropy']"
character,"word: character
properties: novel, alphabet, personality, role","['novel', 'alphabet', 'personality', 'role']"
charm,"word: charm
properties: bracelet, spell, snake, lucky","['bracelet', 'spell', 'snake', 'lucky']"
comfort,"word: comfort
properties: blanket, couch, warmth, home","['blanket', 'couch', 'warmth', 'home']"
commitment,"word: commitment
properties: ring, dedication, promise, long-term","['ring', 'dedication', 'promise', 'long-term']"
comparison,"word: comparison
properties: scale, shopping, jealousy, chart","['scale', 'shopping', 'jealousy', 'chart']"
compassion,"word: compassion
properties: warmth, helping, tears, embrace","['warmth', 'helping', 'tears', 'embrace']"
competence,"word: competence
properties: skill, interview, confidence, threshold","['skill', 'interview', 'confidence', 'threshold']"
compromise,"word: compromise
properties: negotiation, middle ground, sacrifice, agreement","['negotiation', 'middle ground', 'sacrifice', 'agreement']"
