word,response,properties
ability,"ability:
properties: learning, piano, challenge, independence","['learning', 'piano', 'challenge', 'independence']"
activity,"activity: hiking
properties: planning, energy, outdoors, challenge","['planning', 'energy', 'outdoors', 'challenge']"
addiction,"addiction:
properties: relapse, isolation, craving, desperation","['relapse', 'isolation', 'craving', 'desperation']"
admiration,"admiration:
properties: sculpture, mentor, bravery, stillness","['sculpture', 'mentor', 'bravery', 'stillness']"
advantage,"advantage:
properties: strategy, leverage, foresight, opportunity","['strategy', 'leverage', 'foresight', 'opportunity']"
adventure,"adventure:
properties: map, forest, risk, discovery","['map', 'forest', 'risk', 'discovery']"
advice,"advice: guidance
properties: mentor, crossroads, listening, uncertainty 



","['mentor', 'crossroads', 'listening', 'uncertainty']"
agreement,"agreement:
properties: contract, handshake, compromise, trust","['contract', 'handshake', 'compromise', 'trust']"
amazement,"amazement:
properties: stars, discovery, silence, child","['stars', 'discovery', 'silence', 'child']"
ambition,"ambition:
properties: staircase, blueprint, sacrifice, restlessness","['staircase', 'blueprint', 'sacrifice', 'restlessness']"
ambush,"ambush:
properties: forest, surprise, vulnerability, planning ","['forest', 'surprise', 'vulnerability', 'planning']"
amusement,"amusement:
properties: laughter, carnival, surprise, bubbles","['laughter', 'carnival', 'surprise', 'bubbles']"
anxiety,"anxiety:
properties: racing, shadows, tightness, uncertainty","['racing', 'shadows', 'tightness', 'uncertainty']"
apology,"apology: regret
properties: forgiveness, amends, vulnerability, silence","['forgiveness', 'amends', 'vulnerability', 'silence']"
appearance,"appearance:
properties: clothing, stage, disguise, reflection","['clothing', 'stage', 'disguise', 'reflection']"
appetite,"appetite:
properties: cooking, hunger, flavor, growth","['cooking', 'hunger', 'flavor', 'growth']"
application,"application:
properties: software, resume, process, request","['software', 'resume', 'process', 'request']"
aptitude,"aptitude
properties: learning, puzzles, potential, growth","['learning', 'puzzles', 'potential', 'growth']"
argument,"argument:
properties: frustration, debate, compromise, tension","['frustration', 'debate', 'compromise', 'tension']"
art,"art: creation
properties: museum, texture, emotion, skill","['museum', 'texture', 'emotion', 'skill']"
aspect,"aspect:
properties: viewpoint, geometry, stage, consideration","['viewpoint', 'geometry', 'stage', 'consideration']"
assumption,"assumption:
properties: risk, shortcut, bias, prediction","['risk', 'shortcut', 'bias', 'prediction']"
astonishment,"astonishment:
properties: silence, statues, wide eyes, dropped jaw","['silence', 'statues', 'wide eyes', 'dropped jaw']"
attack,"attack:
properties: defense, fear, surprise, strategy","['defense', 'fear', 'surprise', 'strategy']"
attention,"attention: focus
properties: spotlight, classroom, listening, detail","['spotlight', 'classroom', 'listening', 'detail']"
attraction,"attraction:
properties: magnet, travel, laughter, risk","['magnet', 'travel', 'laughter', 'risk']"
being,"being:
properties: growth, choice, breath, wonder","['growth', 'choice', 'breath', 'wonder']"
bravery,"bravery:
properties: scars, lighthouse, silence, exploration","['scars', 'lighthouse', 'silence', 'exploration']"
career,"career: ambition
properties: mentorship, stability, skills, networking","['mentorship', 'stability', 'skills', 'networking']"
carefulness,"carefulness:
properties: bridge, library, surgery, seedlings","['bridge', 'library', 'surgery', 'seedlings']"
challenge,"challenge:
properties: mountain, puzzle, growth, pressure 



","['mountain', 'puzzle', 'growth', 'pressure']"
chaos,"chaos:
properties: broken glass, emergency room, static, wildfire 



","['broken glass', 'emergency room', 'static', 'wildfire']"
character,"character: integrity
properties: decision, flaws, story, mask","['decision', 'flaws', 'story', 'mask']"
charm,"charm:
properties: bracelet, snake, persuasion, vintage","['bracelet', 'snake', 'persuasion', 'vintage']"
comfort,"comfort: blanket
properties: warmth, silence, tea, safety","['warmth', 'silence', 'tea', 'safety']"
commitment,"commitment:
properties: contract, responsibility, future, trust","['contract', 'responsibility', 'future', 'trust']"
compassion,"compassion:
properties: volunteer, shelter, listening, tears","['volunteer', 'shelter', 'listening', 'tears']"
competence,"competence:
properties: blueprint, surgery, pilot, teacher","['blueprint', 'surgery', 'pilot', 'teacher']"
compromise,"compromise:
properties: negotiation, fairness, flexibility, bridge","['negotiation', 'fairness', 'flexibility', 'bridge']"
compulsion,"compulsion:
properties: rituals, anxiety, control, repetition","['rituals', 'anxiety', 'control', 'repetition']"
confession,"confession: guilt
properties: priest, secret, relief, darkness","['priest', 'secret', 'relief', 'darkness']"
conflict,"conflict: debate
properties: tension, compromise, misunderstanding, strategy","['tension', 'compromise', 'misunderstanding', 'strategy']"
consideration,"consideration:
properties: debate, ethics, planning, patience","['debate', 'ethics', 'planning', 'patience']"
consolation,"consolation:
properties: blanket, silence, rain, stories","['blanket', 'silence', 'rain', 'stories']"
contempt,"contempt
properties: silence, distance, dismissal, superiority","['silence', 'distance', 'dismissal', 'superiority']"
convention,"convention:
properties: badges, speakers, networking, schedule","['badges', 'speakers', 'networking', 'schedule']"
