word,response,properties
ability,"ability: talent, training, limits, growth",[]
accusation,"word: accusation  
properties: courtroom, whisper, evidence, betrayal","['courtroom', 'whisper', 'evidence', 'betrayal']"
achievement,"word: achievement  
properties: trophy, graduation, hard work, celebration","['trophy', 'graduation', 'hard work', 'celebration']"
activity,"word: activity  
properties: gym, brainstorming, chores, concerts","['gym', 'brainstorming', 'chores', 'concerts']"
addiction,"word: addiction  
properties: cravings, relapse, support groups, withdrawal","['cravings', 'relapse', 'support groups', 'withdrawal']"
admiration,"word: admiration  
properties: role model, standing ovation, mentorship, trophy","['role model', 'standing ovation', 'mentorship', 'trophy']"
advantage,"word: advantage  
properties: leverage, competition, edge, opportunity","['leverage', 'competition', 'edge', 'opportunity']"
adventure,"word: adventure  
properties: map, campfire, treasure, unknown","['map', 'campfire', 'treasure', 'unknown']"
advice,"advice: mentor, checklist, hindsight, caution",[]
agony,"word: agony  
properties: throbbing pain, sleepless night, clenched fists, echoing cries","['throbbing pain', 'sleepless night', 'clenched fists', 'echoing cries']"
agreement,"word: agreement  
properties: handshake, contract, compromise, peace","['handshake', 'contract', 'compromise', 'peace']"
amazement,"word: amazement  
properties: fireworks, wide‑eyed stare, unexpected discovery, gasp","['fireworks', 'wide‑eyed stare', 'unexpected discovery', 'gasp']"
ambition,"word: ambition  
properties: ladder, late nights, coffee, trophy","['ladder', 'late nights', 'coffee', 'trophy']"
ambush,"word: ambush  
properties: hidden trap, surprise attack, forest clearing, night watch","['hidden trap', 'surprise attack', 'forest clearing', 'night watch']"
amusement,"word: amusement  
properties: carnival rides, laughter, popcorn, surprise twists","['carnival rides', 'laughter', 'popcorn', 'surprise twists']"
anger,"word: anger  
properties: traffic jam, clenched fists, raised voice, flushed cheeks","['traffic jam', 'clenched fists', 'raised voice', 'flushed cheeks']"
anxiety,"word: anxiety  
properties: racing heart, exam, insomnia, crowded room","['racing heart', 'exam', 'insomnia', 'crowded room']"
apology,"word: apology  
properties: handwritten note, trembling voice, dinner table, forgiveness","['handwritten note', 'trembling voice', 'dinner table', 'forgiveness']"
appearance,"word: appearance  
properties: mirror, first impression, makeup, clothing style","['mirror', 'first impression', 'makeup', 'clothing style']"
appetite,"word: appetite  
properties: dinner, cravings, hunger pangs, restaurant menus","['dinner', 'cravings', 'hunger pangs', 'restaurant menus']"
application,"word: application  
properties: resume, smartphone, software, job posting","['resume', 'smartphone', 'software', 'job posting']"
aptitude,"word: aptitude  
properties: puzzles, talent show, career test, quick learning","['puzzles', 'talent show', 'career test', 'quick learning']"
argument,"argument: courtroom, debate, logic, disagreement",[]
art,"word: art  
properties: museum, paintbrush, expression, gallery","['museum', 'paintbrush', 'expression', 'gallery']"
aspect,"word: aspect  
properties: perspective, angle, detail, facet","['perspective', 'angle', 'detail', 'facet']"
assassination,"word: assassination  
properties: conspiracy, political intrigue, secret service, historic headlines","['conspiracy', 'political intrigue', 'secret service', 'historic headlines']"
assumption,"word: assumption  
properties: hypothesis, bias, expectation, shortcut","['hypothesis', 'bias', 'expectation', 'shortcut']"
astonishment,"word: astonishment  
properties: wide‑eyed stare, gasp, unexpected news, jaw dropping","['wide‑eyed stare', 'gasp', 'unexpected news', 'jaw dropping']"
attack,"word: attack  
properties: alarm, siege, retaliation, breach","['alarm', 'siege', 'retaliation', 'breach']"
attention,"word: attention  
properties: spotlight, lecture, notifications, eye‑contact","['spotlight', 'lecture', 'notifications', 'eye‑contact']"
attraction,"word: attraction  
properties: magnets, first date, amusement‑park ride, tourist spot","['magnets', 'first\u202fdate', 'amusement‑park\u202fride', 'tourist\u202fspot']"
beauty,"word: beauty  
properties: sunrise, melody, garden, laughter","['sunrise', 'melody', 'garden', 'laughter']"
being,"being: consciousness, mortality, identity, existence",[]
betrayal,"word: betrayal  
properties: secret letter, broken promise, hidden dagger, shattered trust","['secret letter', 'broken promise', 'hidden dagger', 'shattered trust']"
blackmail,"word: blackmail  
properties: secrets, leverage, extortion, fear","['secrets', 'leverage', 'extortion', 'fear']"
boredom,"word: boredom  
properties: lecture, waiting room, ticking clock, yawning","['lecture', 'waiting room', 'ticking clock', 'yawning']"
boycott,"boycott: protest, exclusion, activism, solidarity",[]
bravery,"word: bravery  
properties: fire, rescue, storm, oath","['fire', 'rescue', 'storm', 'oath']"
career,"word: career  
properties: promotion, mentorship, networking, burnout","['promotion', 'mentorship', 'networking', 'burnout']"
carefulness,"word: carefulness  
properties: microscope, checklist, traffic lights, knitting","['microscope', 'checklist', 'traffic lights', 'knitting']"
catastrophe,"word: catastrophe  
properties: sirens, evacuation, broken bridges, blackouts","['sirens', 'evacuation', 'broken bridges', 'blackouts']"
caution,"word: caution  
properties: road signs, double‑check, slow breathing, safety goggles","['road signs', 'double‑check', 'slow breathing', 'safety goggles']"
challenge,"word: challenge  
properties: mountain, puzzle, training, deadline","['mountain', 'puzzle', 'training', 'deadline']"
chaos,"word: chaos  
properties: traffic jam, thunderstorm, messy desk, unexpected plot twist","['traffic jam', 'thunderstorm', 'messy desk', 'unexpected plot twist']"
character,"word: character  
properties: novel, costume, moral, roleplay","['novel', 'costume', 'moral', 'roleplay']"
charm,"word: charm  
properties: lucky rabbit's foot, vintage necklace, persuasive smile, ancient talisman","[""lucky rabbit's foot"", 'vintage necklace', 'persuasive smile', 'ancient talisman']"
comfort,"word: comfort  
properties: warm blanket, fireplace glow, soft pillow, quiet evening","['warm blanket', 'fireplace glow', 'soft pillow', 'quiet evening']"
commitment,"word: commitment  
properties: wedding ring, marathon training, project deadline, loyalty contract","['wedding ring', 'marathon training', 'project deadline', 'loyalty contract']"
comparison,"word: comparison  
properties: scales, side‑by‑side, benchmarks, choices","['scales', 'side‑by‑side', 'benchmarks', 'choices']"
compassion,"word: compassion  
properties: volunteer, warm soup, listening ear, rescue mission","['volunteer', 'warm soup', 'listening ear', 'rescue mission']"
competence,"word: competence  
properties: exam, training, promotion, confidence","['exam', 'training', 'promotion', 'confidence']"
compromise,"word: compromise  
properties: negotiation, middle ground, trade‑off, peace treaty","['negotiation', 'middle ground', 'trade‑off', 'peace treaty']"
compulsion,"word: compulsion  
properties: habit, cravings, rituals, urges","['habit', 'cravings', 'rituals', 'urges']"
confession,"word: confession  
properties: whisper, altar, guilt, diary","['whisper', 'altar', 'guilt', 'diary']"
conflict,"word: conflict  
properties: debate, broken bridge, protest signs, torn flag","['debate', 'broken bridge', 'protest signs', 'torn flag']"
consideration,"consideration: contracts, budgeting, ethics, planning",[]
consolation,"word: consolation  
properties: warm tea, quiet porch, handwritten note, gentle rain","['warm tea', 'quiet porch', 'handwritten note', 'gentle rain']"
contempt,"word: contempt  
properties: sneer, dismissal, cold stare, slammed door","['sneer', 'dismissal', 'cold stare', 'slammed door']"
convention,"convention: conference, dress code, tradition, schedule",[]
cooperation,"word: cooperation  
properties: teamwork, handshake, project, orchestra","['teamwork', 'handshake', 'project', 'orchestra']"
courage,"word: courage  
properties: fire, climb, speech, rescue","['fire', 'climb', 'speech', 'rescue']"
creativity,"word: creativity  
properties: brainstorming, paint splatters, improvisation, breakthrough

","['brainstorming', 'paint splatters', 'improvisation', 'breakthrough']"
crime,"word: crime  
properties: detective, courtroom, motive, evidence","['detective', 'courtroom', 'motive', 'evidence']"
criticism,"word: criticism  
properties: review, feedback, debate, improvement","['review', 'feedback', 'debate', 'improvement']"
cruelty,"word: cruelty  
properties: oppression, animal testing, war crimes, cold stare","['oppression', 'animal testing', 'war crimes', 'cold stare']"
culture,"word: culture  
properties: festivals, language, cuisine, traditions","['festivals', 'language', 'cuisine', 'traditions']"
curiosity,"word: curiosity  
properties: questions, exploration, cat, lab coat","['questions', 'exploration', 'cat', 'lab coat']"
custom,"custom: tailoring, branding, personalization, niche",[]
danger,"word: danger  
properties: sirens, cliffs, warning signs, heart race","['sirens', 'cliffs', 'warning signs', 'heart race']"
death,"word: death  
properties: funeral, inheritance, grief, mortality","['funeral', 'inheritance', 'grief', 'mortality']"
decision,"word: decision  
properties: crossroads, voting, deadline, hesitation","['crossroads', 'voting', 'deadline', 'hesitation']"
demand,"word: demand  
properties: deadline, negotiation, protest, scarcity","['deadline', 'negotiation', 'protest', 'scarcity']"
desire,"word: desire  
properties: cravings, ambition, longing, temptation","['cravings', 'ambition', 'longing', 'temptation']"
desperation,"desperation  
properties: last‑ditch plan, trembling hands, empty wallet, midnight phone call","['last‑ditch plan', 'trembling hands', 'empty wallet', 'midnight phone call']"
destruction,"word: destruction  
properties: earthquake, shattered glass, ash clouds, silent ruins","['earthquake', 'shattered glass', 'ash clouds', 'silent ruins']"
detection,"word: detection  
properties: radar, clues, alarms, forensic labs","['radar', 'clues', 'alarms', 'forensic labs']"
dictatorship,"word: dictatorship  
properties: censorship, cult of personality, secret police, forced labor","['censorship', 'cult of personality', 'secret police', 'forced labor']"
difference,"difference: contrast, measurement, change, perspective",[]
difficulty,"word: difficulty  
properties: puzzle, fatigue, learning curve, setbacks","['puzzle', 'fatigue', 'learning curve', 'setbacks']"
dignity,"word: dignity  
properties: courtroom, posture, ceremony, resilience","['courtroom', 'posture', 'ceremony', 'resilience']"
diligence,"word: diligence  
properties: notebook, sunrise, marathon, microscope","['notebook', 'sunrise', 'marathon', 'microscope']"
disadvantage,"word: disadvantage  
properties: handicap, competition, risk, inequality","['handicap', 'competition', 'risk', 'inequality']"
disappointment,"word: disappointment  
properties: empty chair, missed deadline, wilted flowers, silent applause","['empty chair', 'missed deadline', 'wilted flowers', 'silent applause']"
discovery,"word: discovery  
properties: treasure map, eureka moment, hidden lab, sunrise expedition","['treasure map', 'eureka moment', 'hidden lab', 'sunrise expedition']"
disgust,"word: disgust  
properties: spoiled milk, crowded subway, littered beach, unethical experiment","['spoiled milk', 'crowded subway', 'littered beach', 'unethical experiment']"
dismay,"word: dismay  
properties: surprise, trembling hands, dark clouds, missed deadline","['surprise', 'trembling hands', 'dark clouds', 'missed deadline']"
dispute,"word: dispute  
properties: courtroom, arguments, tension, negotiation","['courtroom', 'arguments', 'tension', 'negotiation']"
distance,"word: distance  
properties: horizon, longing, travel, isolation","['horizon', 'longing', 'travel', 'isolation']"
distraction,"word: distraction  
properties: smartphone, traffic jam, daydreaming, noisy cafe","['smartphone', 'traffic jam', 'daydreaming', 'noisy cafe']"
diversity,"word: diversity  
properties: mosaic, ecosystems, languages, festivals","['mosaic', 'ecosystems', 'languages', 'festivals']"
doubt,"word: doubt  
properties: crossroads, whisper, night‑shift, unfinished plan","['crossroads', 'whisper', 'night‑shift', 'unfinished\u202fplan']"
downfall,"word: downfall  
properties: empire, betrayal, collapse, tragedy","['empire', 'betrayal', 'collapse', 'tragedy']"
dream,"word: dream  
properties: night, imagination, floating, whispers","['night', 'imagination', 'floating', 'whispers']"
duty,"word: duty  
properties: uniform, oath, schedule, responsibility","['uniform', 'oath', 'schedule', 'responsibility']"
eagerness,"word: eagerness  
properties: first‑place race, fresh coffee aroma, open‑door interview, sunrise hike","['first‑place race', 'fresh coffee aroma', 'open‑door interview', 'sunrise hike']"
effort,"word: effort  
properties: sweat, deadline, perseverance, teamwork","['sweat', 'deadline', 'perseverance', 'teamwork']"
elegance,"word: elegance  
properties: ballroom, silk, poise, minimalism","['ballroom', 'silk', 'poise', 'minimalism']"
emotion,"word: emotion  
properties: tears, music, heartbeat, colors","['tears', 'music', 'heartbeat', 'colors']"
enchantment,"word: enchantment  
properties: moonlit forest, whispered spells, hidden treasure, timeless lullaby","['moonlit forest', 'whispered spells', 'hidden treasure', 'timeless lullaby']"
enthusiasm,"word: enthusiasm  
properties: fireworks, rally, startup, marathon","['fireworks', 'rally', 'startup', 'marathon']"
envy,"word: envy  
properties: green eyes, secret longing, rivalry, whispered gossip","['green eyes', 'secret longing', 'rivalry', 'whispered gossip']"
error,"word: error  
properties: bug, typo, warning, reset","['bug', 'typo', 'warning', 'reset']"
event,"word: event  
properties: concert, deadline, fireworks, ceremony","['concert', 'deadline', 'fireworks', 'ceremony']"
excitement,"excitement  
properties: rollercoaster, fireworks, surprise party, first kiss","['rollercoaster', 'fireworks', 'surprise party', 'first kiss']"
expectation,"word: expectation  
properties: waiting, surprise, deadline, hope","['waiting', 'surprise', 'deadline', 'hope']"
experience,"word: experience  
properties: travel, learning, memory, growth","['travel', 'learning', 'memory', 'growth']"
explanation,"word: explanation  
properties: lecture, diagram, curiosity, clarity","['lecture', 'diagram', 'curiosity', 'clarity']"
exploitation,"exploitation: labor, resources, colonialism, manipulation",[]
faithfulness,"word: faithfulness  
properties: wedding ring, loyal dog, lifelong friendship, steady heartbeat","['wedding ring', 'loyal dog', 'lifelong friendship', 'steady heartbeat']"
fantasy,"fantasy: dragons, quests, imagination, realms",[]
fate,"word: fate  
properties: crossroads, prophecy, dice, inevitability","['crossroads', 'prophecy', 'dice', 'inevitability']"
fear,"word: fear  
properties: darkness, heartbeat, trembling, warning","['darkness', 'heartbeat', 'trembling', 'warning']"
fight,"word: fight
properties: adrenaline, protest, sparring, courtroom

","['adrenaline', 'protest', 'sparring', 'courtroom']"
