word,response,properties
ability,"word: ability
properties: piano, ladder, brain, marathon","['piano', 'ladder', 'brain', 'marathon']"
accusation,"word: accusation
properties: finger, gavel, blush, whisper","['finger', 'gavel', 'blush', 'whisper']"
achievement,"word: achievement
properties: trophy, mountain, sweat, diploma","['trophy', 'mountain', 'sweat', 'diploma']"
activity,"word: activity
properties: gym, checklist, sweat, whistle","['gym', 'checklist', 'sweat', 'whistle']"
addiction,"word: addiction
properties: needle, sugar, casino, itch","['needle', 'sugar', 'casino', 'itch']"
admiration,"word: admiration
properties: applause, museum, pedestal, telescope","['applause', 'museum', 'pedestal', 'telescope']"
advantage,"word: advantage
properties: tennis, high ground, head start, leverage","['tennis', 'high ground', 'head start', 'leverage']"
adventure,"word: adventure
properties: compass, backpack, mountains, adrenaline","['compass', 'backpack', 'mountains', 'adrenaline']"
advice,"word: advice
properties: mentor, crossroads, ear, mistake","['mentor', 'crossroads', 'ear', 'mistake']"
agony,"word: agony
properties: thorns, marathon, iron, screaming","['thorns', 'marathon', 'iron', 'screaming']"
agreement,"word: agreement
properties: handshake, signature, nodding, meeting","['handshake', 'signature', 'nodding', 'meeting']"
amazement,"word: amazement
properties: fireworks, magician, waterfall, silence","['fireworks', 'magician', 'waterfall', 'silence']"
ambition,"word: ambition
properties: ladder, midnight, peak, sweat","['ladder', 'midnight', 'peak', 'sweat']"
ambush,"word: ambush
properties: jungle, camouflage, silence, shadow","['jungle', 'camouflage', 'silence', 'shadow']"
amusement,"word: amusement
properties: rollercoaster, cotton candy, ticket, smile","['rollercoaster', 'cotton candy', 'ticket', 'smile']"
anger,"word: anger
properties: red, fists, steam, shouting","['red', 'fists', 'steam', 'shouting']"
anxiety,"word: anxiety
properties: pacing, sweat, deadline, coffee","['pacing', 'sweat', 'deadline', 'coffee']"
apology,"word: apology
properties: flowers, letter, tears, forgiveness","['flowers', 'letter', 'tears', 'forgiveness']"
appearance,"word: appearance
properties: mirror, stage, witness, mask","['mirror', 'stage', 'witness', 'mask']"
appetite,"word: appetite
properties: rumbling, buffet, dessert, workout","['rumbling', 'buffet', 'dessert', 'workout']"
application,"word: application
properties: resume, smartphone, paintbrush, interview","['resume', 'smartphone', 'paintbrush', 'interview']"
aptitude,"word: aptitude
properties: testing, piano, blueprint, compass","['testing', 'piano', 'blueprint', 'compass']"
argument,"word: argument
properties: shouting, logic, courtroom, door-slam","['shouting', 'logic', 'courtroom', 'door-slam']"
art,"word: art
properties: museum, canvas, auction, soul","['museum', 'canvas', 'auction', 'soul']"
aspect,"word: aspect
properties: screen, diamond, verb, landscape","['screen', 'diamond', 'verb', 'landscape']"
assassination,"word: assassination
properties: motorcade, scope, politics, balcony","['motorcade', 'scope', 'politics', 'balcony']"
assumption,"word: assumption
properties: iceberg, math, blindfold, gavel","['iceberg', 'math', 'blindfold', 'gavel']"
astonishment,"word: astonishment
properties: gasp, fireworks, eyebrows, statue","['gasp', 'fireworks', 'eyebrows', 'statue']"
attack,"word: attack
properties: castle, lion, heart, chess","['castle', 'lion', 'heart', 'chess']"
attention,"word: attention
properties: spotlight, classroom, salute, hand","['spotlight', 'classroom', 'salute', 'hand']"
attraction,"word: attraction
properties: magnet, rollercoaster, smile, gravity","['magnet', 'rollercoaster', 'smile', 'gravity']"
beauty,"word: beauty
properties: sunset, butterfly, mirror, smile","['sunset', 'butterfly', 'mirror', 'smile']"
being,"word: being
properties: breath, stars, silence, heartbeat","['breath', 'stars', 'silence', 'heartbeat']"
betrayal,"word: betrayal
properties: dagger, kiss, shadow, ash","['dagger', 'kiss', 'shadow', 'ash']"
blackmail,"word: blackmail
properties: envelope, photo, secret, cash","['envelope', 'photo', 'secret', 'cash']"
boredom,"word: boredom
properties: ceiling, doodle, clock, yawning","['ceiling', 'doodle', 'clock', 'yawning']"
boycott,"word: boycott
properties: bus, wallet, sign, sugar","['bus', 'wallet', 'sign', 'sugar']"
bravery,"word: bravery
properties: firefighter, cliff, medal, darkness","['firefighter', 'cliff', 'medal', 'darkness']"
career,"word: career
properties: ladder, briefcase, pension, interview","['ladder', 'briefcase', 'pension', 'interview']"
carefulness,"word: carefulness
properties: glass, surgeon, library, microscope","['glass', 'surgeon', 'library', 'microscope']"
catastrophe,"word: catastrophe
properties: rubble, sirens, insurance, evacuation","['rubble', 'sirens', 'insurance', 'evacuation']"
caution,"word: caution
properties: yellow, sign, brakes, cliff","['yellow', 'sign', 'brakes', 'cliff']"
challenge,"word: challenge
properties: mountain, puzzle, sweat, trophy","['mountain', 'puzzle', 'sweat', 'trophy']"
chaos,"word: chaos
properties: lightning, whirlpool, dice, crowd","['lightning', 'whirlpool', 'dice', 'crowd']"
character,"word: character
properties: ink, stage, gym, novel","['ink', 'stage', 'gym', 'novel']"
charm,"word: charm
properties: bracelet, clover, snake, quark","['bracelet', 'clover', 'snake', 'quark']"
comfort,"word: comfort
properties: blanket, soup, fireplace, socks","['blanket', 'soup', 'fireplace', 'socks']"
