word,response,properties
ability,"word: ability
properties: skill, practice, talent, strength","['skill', 'practice', 'talent', 'strength']"
accusation,"word: accusation
properties: finger pointing, courtroom, denial, guilt","['finger pointing', 'courtroom', 'denial', 'guilt']"
achievement,"word: achievement
properties: trophy, hard work, milestone, pride","['trophy', 'hard work', 'milestone', 'pride']"
activity,"word: activity
properties: movement, playground, exercise, busy","['movement', 'playground', 'exercise', 'busy']"
addiction,"word: addiction
properties: craving, withdrawal, cigarettes, compulsion","['craving', 'withdrawal', 'cigarettes', 'compulsion']"
admiration,"word: admiration
properties: trophy, telescope, crowd, golden","['trophy', 'telescope', 'crowd', 'golden']"
advantage,"word: advantage
properties: chess, headstart, leverage, competition","['chess', 'headstart', 'leverage', 'competition']"
adventure,"word: adventure
properties: jungle, compass, unknown, adrenaline","['jungle', 'compass', 'unknown', 'adrenaline']"
advice,"word: advice
properties: mentor, wisdom, guidance, counsel

Wait, I need to avoid synonyms. Let me redo this.

word: advice
properties: mentor, listen, experience, notebook","['mentor', 'wisdom', 'guidance', 'counsel']"
agony,"word: agony
properties: writhing, defeat, wound, scream","['writhing', 'defeat', 'wound', 'scream']"
agreement,"word: agreement
properties: handshake, contract, nod, signatures","['handshake', 'contract', 'nod', 'signatures']"
amazement,"word: amazement
properties: gasp, fireworks, discovery, wide-eyed","['gasp', 'fireworks', 'discovery', 'wide-eyed']"
ambition,"word: ambition
properties: ladder, fire, sleepless, summit","['ladder', 'fire', 'sleepless', 'summit']"
ambush,"word: ambush
properties: jungle, surprise, hidden, predator","['jungle', 'surprise', 'hidden', 'predator']"
amusement,"word: amusement
properties: laughter, carnival, clown, tickle","['laughter', 'carnival', 'clown', 'tickle']"
anger,"word: anger
properties: red, fist, steam, volcano","['red', 'fist', 'steam', 'volcano']"
anxiety,"word: anxiety
properties: racing heart, exams, sweating, sleepless","['racing heart', 'exams', 'sweating', 'sleepless']"
apology,"word: apology
properties: mistake, forgiveness, sorry, regret","['mistake', 'forgiveness', 'sorry', 'regret']"
appearance,"word: appearance
properties: mirror, costume, first impression, stage","['mirror', 'costume', 'first impression', 'stage']"
appetite,"word: appetite
properties: hunger, feast, stomach, growl","['hunger', 'feast', 'stomach', 'growl']"
application,"word: application
properties: form, smartphone, job, download","['form', 'smartphone', 'job', 'download']"
aptitude,"word: aptitude
properties: test, talent, school, measure","['test', 'talent', 'school', 'measure']"
argument,"word: argument
properties: raised voices, courtroom, debate team, fists","['raised voices', 'courtroom', 'debate team', 'fists']"
art,"word: art
properties: museum, canvas, creativity, brush","['museum', 'canvas', 'creativity', 'brush']"
aspect,"word: aspect
properties: angle, perspective, lens, facet","['angle', 'perspective', 'lens', 'facet']"
assassination,"word: assassination
properties: bullet, political, conspiracy, history","['bullet', 'political', 'conspiracy', 'history']"
assumption,"word: assumption
properties: belief, leap, mistake, foundation","['belief', 'leap', 'mistake', 'foundation']"
astonishment,"word: astonishment
properties: wide eyes, jaw drop, unexpected news, frozen","['wide eyes', 'jaw drop', 'unexpected news', 'frozen']"
attack,"word: attack
properties: shield, sudden, teeth, fortress","['shield', 'sudden', 'teeth', 'fortress']"
attention,"word: attention
properties: focus, classroom, spotlight, distraction","['focus', 'classroom', 'spotlight', 'distraction']"
attraction,"word: attraction
properties: magnet, gravity, butterflies, spotlight","['magnet', 'gravity', 'butterflies', 'spotlight']"
beauty,"word: beauty
properties: mirror, flowers, sunset, grace","['mirror', 'flowers', 'sunset', 'grace']"
