word,response,properties
ability,"word: ability  
properties: learning, overcoming, growth, confidence","['learning', 'overcoming', 'growth', 'confidence']"
accusation,"word: accusation  
properties: courtroom, betrayal, denial, scandal","['courtroom', 'betrayal', 'denial', 'scandal']"
achievement,"word: achievement  
properties: medal, hard work, personal growth, pride","['medal', 'hard work', 'personal growth', 'pride']"
activity,"word: activity  
properties: sports event, classroom lesson, park run, team competition","['sports event', 'classroom lesson', 'park run', 'team competition']"
addiction,"word: addiction  
properties: compulsive behavior, loss of control, physical dependence, withdrawal symptoms","['compulsive behavior', 'loss of control', 'physical dependence', 'withdrawal symptoms']"
admiration,"word: admiration  
properties: compliment, quiet moment, eyes shining, standing still","['compliment', 'quiet moment', 'eyes shining', 'standing still']"
advantage,"word: advantage  
properties: negotiation, competition, strategy, edge","['negotiation', 'competition', 'strategy', 'edge']"
adventure,"word: adventure  
properties: mountain peak, unknown forest, treasure map, solo hike","['mountain peak', 'unknown forest', 'treasure map', 'solo hike']"
advice,"word: advice  
properties: career choice, relationship conflict, life decision, personal growth","['career choice', 'relationship conflict', 'life decision', 'personal growth']"
agony,"word: agony  
properties: sharp pain, silent tears, desperate hope, overwhelming silence","['sharp pain', 'silent tears', 'desperate hope', 'overwhelming silence']"
agreement,"word: agreement  
properties: contract, compromise, consensus, negotiation","['contract', 'compromise', 'consensus', 'negotiation']"
amazement,"word: amazement  
properties: witnessing a miracle, stumbling upon an old photograph, hearing a child’s first word, seeing a sunset over mountains","['witnessing a miracle', 'stumbling upon an old photograph', 'hearing a child’s first word', 'seeing a sunset over mountains']"
ambition,"word: ambition  
properties: early rising, long-term planning, relentless drive, self-discipline","['early rising', 'long-term planning', 'relentless drive', 'self-discipline']"
ambush,"word: ambush  
properties: surprise attack, hidden trap, sudden movement, unexpected confrontation","['surprise attack', 'hidden trap', 'sudden movement', 'unexpected confrontation']"
amusement,"word: amusement  
properties: carnival, laughter, roller coaster, clown","['carnival', 'laughter', 'roller coaster', 'clown']"
