word,response,properties
ability,"word: ability
properties: skill, practice, talent, achievement","['skill', 'practice', 'talent', 'achievement']"
accusation,"word: accusation
properties: courtroom, finger-pointing, denial, guilt","['courtroom', 'finger-pointing', 'denial', 'guilt']"
achievement,"word: achievement
properties: trophy, milestone, effort, pride","['trophy', 'milestone', 'effort', 'pride']"
activity,"word: activity
properties: movement, playground, schedule, energy","['movement', 'playground', 'schedule', 'energy']"
addiction,"word: addiction
properties: craving, withdrawal, needle, cigarette","['craving', 'withdrawal', 'needle', 'cigarette']"
admiration,"word: admiration
properties: trophy, telescope, pedestal, applause","['trophy', 'telescope', 'pedestal', 'applause']"
advantage,"word: advantage
properties: chess, headstart, leverage, winning","['chess', 'headstart', 'leverage', 'winning']"
adventure,"word: adventure
properties: jungle, compass, unknown, leap","['jungle', 'compass', 'unknown', 'leap']"
advice,"word: advice
properties: mentor, guidance, wisdom, counsel","['mentor', 'guidance', 'wisdom', 'counsel']"
agony,"word: agony
properties: writhing, thorns, battlefield, scream","['writhing', 'thorns', 'battlefield', 'scream']"
agreement,"word: agreement
properties: handshake, contract, nodding, peace","['handshake', 'contract', 'nodding', 'peace']"
amazement,"word: amazement
properties: gasp, fireworks, child, discovery","['gasp', 'fireworks', 'child', 'discovery']"
ambition,"word: ambition
properties: ladder, fire, sleepless, mountain","['ladder', 'fire', 'sleepless', 'mountain']"
ambush,"word: ambush
properties: jungle, surprise, hidden, predator","['jungle', 'surprise', 'hidden', 'predator']"
amusement,"word: amusement
properties: laughter, carnival, clown, tickle","['laughter', 'carnival', 'clown', 'tickle']"
anger,"word: anger
properties: red, fist, shout, fire","['red', 'fist', 'shout', 'fire']"
anxiety,"word: anxiety
properties: racing heart, sweaty palms, waiting room, shallow breathing","['racing heart', 'sweaty palms', 'waiting room', 'shallow breathing']"
apology,"word: apology
properties: sorry, mistake, forgiveness, guilt","['sorry', 'mistake', 'forgiveness', 'guilt']"
appearance,"word: appearance
properties: mirror, costume, first impression, stage","['mirror', 'costume', 'first impression', 'stage']"
appetite,"word: appetite
properties: hunger, food, stomach, craving","['hunger', 'food', 'stomach', 'craving']"
application,"word: application
properties: form, smartphone, resume, download","['form', 'smartphone', 'resume', 'download']"
aptitude,"word: aptitude
properties: test, talent, school, measure","['test', 'talent', 'school', 'measure']"
argument,"word: argument
properties: raised voices, courtroom, debate, disagreement","['raised voices', 'courtroom', 'debate', 'disagreement']"
art,"word: art
properties: canvas, museum, creativity, brush","['canvas', 'museum', 'creativity', 'brush']"
aspect,"word: aspect
properties: angle, perspective, face, dimension","['angle', 'perspective', 'face', 'dimension']"
assassination,"word: assassination
properties: bullet, political, darkness, target","['bullet', 'political', 'darkness', 'target']"
assumption,"word: assumption
properties: belief, leap, science, pillar","['belief', 'leap', 'science', 'pillar']"
astonishment,"word: astonishment
properties: wide eyes, jaw drop, unexpected news, frozen","['wide eyes', 'jaw drop', 'unexpected news', 'frozen']"
attack,"word: attack
properties: shield, sudden, teeth, war","['shield', 'sudden', 'teeth', 'war']"
attention,"word: attention
properties: focus, teacher, spotlight, alert","['focus', 'teacher', 'spotlight', 'alert']"
attraction,"word: attraction
properties: magnet, gravity, museum, butterflies","['magnet', 'gravity', 'museum', 'butterflies']"
beauty,"word: beauty
properties: flower, mirror, sunset, admiration","['flower', 'mirror', 'sunset', 'admiration']"
being,"word: being
properties: existence, alive, human, consciousness","['existence', 'alive', 'human', 'consciousness']"
betrayal,"word: betrayal
properties: knife, trust, darkness, whisper","['knife', 'trust', 'darkness', 'whisper']"
blackmail,"word: blackmail
properties: secret, threat, money, power","['secret', 'threat', 'money', 'power']"
boredom,"word: boredom
properties: clock, yawn, couch, endless","['clock', 'yawn', 'couch', 'endless']"
boycott,"word: boycott
properties: protest, Rosa Parks, consumer, silence","['protest', 'Rosa Parks', 'consumer', 'silence']"
bravery,"word: bravery
properties: firefighter, lion, sword, medal","['firefighter', 'lion', 'sword', 'medal']"
career,"word: career
properties: ladder, ambition, resume, promotion","['ladder', 'ambition', 'resume', 'promotion']"
carefulness,"word: carefulness
properties: surgeon, eggshells, slow, scissors","['surgeon', 'eggshells', 'slow', 'scissors']"
catastrophe,"word: catastrophe
properties: earthquake, rubble, sirens, overwhelmed","['earthquake', 'rubble', 'sirens', 'overwhelmed']"
caution,"word: caution
properties: yellow, wet floor, slow down, tape","['yellow', 'wet floor', 'slow down', 'tape']"
challenge,"word: challenge
properties: mountain, compete, sweat, trophy","['mountain', 'compete', 'sweat', 'trophy']"
chaos,"word: chaos
properties: tornado, scrambled, loud, tangled","['tornado', 'scrambled', 'loud', 'tangled']"
character,"word: character
properties: story, villain, typeface, moral","['story', 'villain', 'typeface', 'moral']"
charm,"word: charm
properties: bracelet, witch, smile, spell","['bracelet', 'witch', 'smile', 'spell']"
comfort,"word: comfort
properties: blanket, warm, sofa, mother","['blanket', 'warm', 'sofa', 'mother']"
commitment,"word: commitment
properties: wedding ring, deadline, handshake, marathon","['wedding ring', 'deadline', 'handshake', 'marathon']"
comparison,"word: comparison
properties: scale, mirror, chart, better","['scale', 'mirror', 'chart', 'better']"
compassion,"word: compassion
properties: tears, stranger, heart, helping","['tears', 'stranger', 'heart', 'helping']"
competence,"word: competence
properties: certificate, skill, workplace, confidence","['certificate', 'skill', 'workplace', 'confidence']"
compromise,"word: compromise
properties: negotiation, middle ground, handshake, sacrifice","['negotiation', 'middle ground', 'handshake', 'sacrifice']"
compulsion,"word: compulsion
properties: handwashing, intrusive, repeat, urge","['handwashing', 'intrusive', 'repeat', 'urge']"
confession,"word: confession
properties: priest, guilt, whisper, secret","['priest', 'guilt', 'whisper', 'secret']"
conflict,"word: conflict
properties: battle, tension, opposing sides, resolution","['battle', 'tension', 'opposing sides', 'resolution']"
consideration,"word: consideration
properties: weighing, respect, pause, options","['weighing', 'respect', 'pause', 'options']"
consolation,"word: consolation
properties: prize, grief, tears, embrace","['prize', 'grief', 'tears', 'embrace']"
contempt,"word: contempt
properties: sneer, courtroom, disdain, cold shoulder","['sneer', 'courtroom', 'disdain', 'cold shoulder']"
convention,"word: convention
properties: delegates, badges, hotel, handshake","['delegates', 'badges', 'hotel', 'handshake']"
cooperation,"word: cooperation
properties: teamwork, handshake, beehive, puzzle","['teamwork', 'handshake', 'beehive', 'puzzle']"
courage,"word: courage
properties: lion, firefighter, trembling knees, battlefield","['lion', 'firefighter', 'trembling knees', 'battlefield']"
creativity,"word: creativity
properties: paintbrush, lightning, sandbox, spark","['paintbrush', 'lightning', 'sandbox', 'spark']"
crime,"word: crime
properties: handcuffs, detective, darkness, punishment","['handcuffs', 'detective', 'darkness', 'punishment']"
criticism,"word: criticism
properties: review, sharp, improve, red pen","['review', 'sharp', 'improve', 'red pen']"
cruelty,"word: cruelty
properties: whip, tears, power, cage","['whip', 'tears', 'power', 'cage']"
culture,"word: culture
properties: museum, tradition, language, petri dish","['museum', 'tradition', 'language', 'petri dish']"
curiosity,"word: curiosity
properties: cat, questions, explore, telescope","['cat', 'questions', 'explore', 'telescope']"
custom,"word: custom
properties: tailor, tradition, order, handmade","['tailor', 'tradition', 'order', 'handmade']"
danger,"word: danger
properties: warning, cliff, snake, red","['warning', 'cliff', 'snake', 'red']"
death,"word: death
properties: black, silence, grave, cold","['black', 'silence', 'grave', 'cold']"
decision,"word: decision
properties: crossroads, weight, arrow, coin","['crossroads', 'weight', 'arrow', 'coin']"
demand,"word: demand
properties: boss, urgent, supply, negotiation","['boss', 'urgent', 'supply', 'negotiation']"
desire,"word: desire
properties: flame, longing, heart, pursuit","['flame', 'longing', 'heart', 'pursuit']"
desperation,"word: desperation
properties: drowning, clinging, midnight, trembling","['drowning', 'clinging', 'midnight', 'trembling']"
destruction,"word: destruction
properties: fire, rubble, war, bulldozer","['fire', 'rubble', 'war', 'bulldozer']"
detection,"word: detection
properties: magnifying glass, radar, hidden, clue","['magnifying glass', 'radar', 'hidden', 'clue']"
dictatorship,"word: dictatorship
properties: censorship, iron fist, propaganda, oppression","['censorship', 'iron fist', 'propaganda', 'oppression']"
difference,"word: difference
properties: subtract, contrast, gap, inequality","['subtract', 'contrast', 'gap', 'inequality']"
difficulty,"word: difficulty
properties: mountain, sweat, puzzle, frown","['mountain', 'sweat', 'puzzle', 'frown']"
dignity,"word: dignity
properties: crown, spine, silence, ceremony","['crown', 'spine', 'silence', 'ceremony']"
