word,response,properties
ability,"word: ability
properties: potential, practice, growth, performance","['potential', 'practice', 'growth', 'performance']"
accusation,"word: accusation
properties: courtroom, finger-pointing, denial, suspicion","['courtroom', 'finger-pointing', 'denial', 'suspicion']"
achievement,"word: achievement
properties: pride, trophy, recognition, perseverance","['pride', 'trophy', 'recognition', 'perseverance']"
activity,"word: activity
properties: movement, energy, engage, task","['movement', 'energy', 'engage', 'task']"
addiction,"word: addiction
properties: Craving, Cycle, Chain, Shadow","['Craving', 'Cycle', 'Chain', 'Shadow']"
admiration,"word: admiration
properties: applause, sparkle, role model, masterpiece","['applause', 'sparkle', 'role model', 'masterpiece']"
advantage,"word: advantage
properties: head start, leverage, position, skill","['head start', 'leverage', 'position', 'skill']"
adventure,"word: adventure
properties: map, backpack, mountain, challenge","['map', 'backpack', 'mountain', 'challenge']"
advice,"word: advice
properties: dilemma, listen, experience, path","['dilemma', 'listen', 'experience', 'path']"
agony,"word: agony
properties: broken bone, scream, sleepless night, childbirth","['broken bone', 'scream', 'sleepless night', 'childbirth']"
agreement,"word: agreement
properties: contract, handshake, compromise, meeting","['contract', 'handshake', 'compromise', 'meeting']"
amazement,"word: amazement
properties: wide eyes, magic show, dropped jaw, gasp","['wide eyes', 'magic show', 'dropped jaw', 'gasp']"
ambition,"word: ambition
properties: future, ladder, focus, sweat","['future', 'ladder', 'focus', 'sweat']"
ambush,"word: ambush
properties: surprise, hiding, trap, forest","['surprise', 'hiding', 'trap', 'forest']"
amusement,"word: amusement
properties: laughter, park, smile, game","['laughter', 'park', 'smile', 'game']"
anger,"word: anger
properties: frustration, red face, slamming door, volcano","['frustration', 'red face', 'slamming door', 'volcano']"
anxiety,"word: anxiety
properties: knot, pacing, future, racing","['knot', 'pacing', 'future', 'racing']"
apology,"word: apology
properties: mistake, forgiveness, humble, repair","['mistake', 'forgiveness', 'humble', 'repair']"
appearance,"appearance: mirror, impression, disguise, reality",[]
appetite,"word: appetite
properties: food, stomach, smell, greed","['food', 'stomach', 'smell', 'greed']"
application,"word: application
properties: resume, smartphone, brush, problem","['resume', 'smartphone', 'brush', 'problem']"
aptitude,"word: aptitude
properties: puzzle, toolbox, growth chart, talent show","['puzzle', 'toolbox', 'growth chart', 'talent show']"
argument,"word: argument
properties: voice, frustration, door, perspective","['voice', 'frustration', 'door', 'perspective']"
art,"word: art
properties: brush, museum, expression, sculpture","['brush', 'museum', 'expression', 'sculpture']"
aspect,"word: aspect
properties: angle, facet, detail, viewpoint","['angle', 'facet', 'detail', 'viewpoint']"
assassination,"word: assassination
properties: target, plot, consequence, bullet","['target', 'plot', 'consequence', 'bullet']"
assumption,"word: assumption
properties: guesswork, stereotype, untrue, evidence","['guesswork', 'stereotype', 'untrue', 'evidence']"
astonishment,"word: astonishment
properties: wide eyes, magic trick, gasp, jaw drop","['wide eyes', 'magic trick', 'gasp', 'jaw drop']"
attack,"word: attack
properties: growl, charge, ambush, shield","['growl', 'charge', 'ambush', 'shield']"
attention,"word: attention
properties: listening, spotlight, child crying, detail","['listening', 'spotlight', 'child crying', 'detail']"
attraction,"word: attraction
properties: Magnet, Rollercoaster, Curiosity, Smile","['Magnet', 'Rollercoaster', 'Curiosity', 'Smile']"
beauty,"word: beauty
properties: sunset, art, melody, kindness","['sunset', 'art', 'melody', 'kindness']"
being,"word: being
properties: breath, thought, unique, soul","['breath', 'thought', 'unique', 'soul']"
betrayal,"word: betrayal
properties: shock, broken promise, isolation, scar","['shock', 'broken promise', 'isolation', 'scar']"
blackmail,"word: blackmail
properties: secret, leverage, threat, envelope","['secret', 'leverage', 'threat', 'envelope']"
boredom,"word: boredom
properties: scrolling, clock, yawn, empty room","['scrolling', 'clock', 'yawn', 'empty room']"
boycott,"word: boycott
properties: protest, pressure, empty shelves, exclusion","['protest', 'pressure', 'empty shelves', 'exclusion']"
bravery,"word: bravery
properties: facing fear, firefighter, rescue, leap","['facing fear', 'firefighter', 'rescue', 'leap']"
career,"word: career
properties: growth, path, skills, ladder","['growth', 'path', 'skills', 'ladder']"
carefulness,"word: carefulness
properties: fragile sticker, surgeon, tightrope, measuring","['fragile sticker', 'surgeon', 'tightrope', 'measuring']"
catastrophe,"word: catastrophe
properties: rubble, panic, emergency sirens, homelessness","['rubble', 'panic', 'emergency sirens', 'homelessness']"
caution,"word: caution
properties: stop sign, slippery road, fragile, slow down","['stop sign', 'slippery road', 'fragile', 'slow down']"
challenge,"word: challenge
properties: mountain, sweat, trophy, puzzle","['mountain', 'sweat', 'trophy', 'puzzle']"
chaos,"word: chaos
properties: mess, noise, confusion, shattered","['mess', 'noise', 'confusion', 'shattered']"
character,"word: character
properties: plot, integrity, letter, quirk","['plot', 'integrity', 'letter', 'quirk']"
charm,"word: charm
properties: amulet, bracelet, smile, magic","['amulet', 'bracelet', 'smile', 'magic']"
comfort,"word: comfort
properties: warm blanket, hot chocolate, soft chair, quiet room","['warm blanket', 'hot chocolate', 'soft chair', 'quiet room']"
commitment,"word: commitment
properties: future, effort, responsibility, trust","['future', 'effort', 'responsibility', 'trust']"
comparison,"word: comparison
properties: benchmarking, ladder, spreadsheet, mirror","['benchmarking', 'ladder', 'spreadsheet', 'mirror']"
compassion,"word: compassion
properties: warmth, listening, tears, gentle touch","['warmth', 'listening', 'tears', 'gentle touch']"
competence,"word: competence
properties: problem-solving, efficiency, confidence, reliability","['problem-solving', 'efficiency', 'confidence', 'reliability']"
compromise,"word: compromise
properties: negotiation, middle ground, concession, resolution","['negotiation', 'middle ground', 'concession', 'resolution']"
compulsion,"word: compulsion
properties: checking, ritual, urge, anxiety","['checking', 'ritual', 'urge', 'anxiety']"
confession,"word: confession
properties: guilt, priest, relief, secret","['guilt', 'priest', 'relief', 'secret']"
conflict,"word: conflict
properties: argument, war, tension, resolution","['argument', 'war', 'tension', 'resolution']"
consideration,"word: consideration
properties: chess game, holding a door, soft voice, checklist","['chess game', 'holding a door', 'soft voice', 'checklist']"
consolation,"word: consolation
properties: shoulder, listening, embrace, tea","['shoulder', 'listening', 'embrace', 'tea']"
contempt,"word: contempt
properties: look down, snicker, spit, trash","['look down', 'snicker', 'spit', 'trash']"
convention,"word: convention
properties: exhibition hall, keynote speaker, cosplay, badges","['exhibition hall', 'keynote speaker', 'cosplay', 'badges']"
cooperation,"word: cooperation
properties: bridge, ants, puzzle, orchestra","['bridge', 'ants', 'puzzle', 'orchestra']"
courage,"word: courage
properties: firefighter, high dive, speaking up, marathon","['firefighter', 'high dive', 'speaking up', 'marathon']"
creativity,"word: creativity
properties: lightbulb, clay, bridge, spark","['lightbulb', 'clay', 'bridge', 'spark']"
crime,"word: crime
properties: jail, victim, police, punishment","['jail', 'victim', 'police', 'punishment']"
criticism,"word: criticism
properties: mistake, listening, improvement, report card","['mistake', 'listening', 'improvement', 'report card']"
cruelty,"word: cruelty
properties: bully, scars, whip, concentration camp","['bully', 'scars', 'whip', 'concentration camp']"
culture,"word: culture
properties: Passport, Recipe, Dance, Language","['Passport', 'Recipe', 'Dance', 'Language']"
curiosity,"word: curiosity
properties: telescope, question mark, keyhole, new recipe","['telescope', 'question mark', 'keyhole', 'new recipe']"
custom,"word: custom
properties: tailored, wedding, bow, routine","['tailored', 'wedding', 'bow', 'routine']"
danger,"word: danger
properties: shark, alert, run, siren","['shark', 'alert', 'run', 'siren']"
death,"word: death
properties: closure, loss, stillness, legacy","['closure', 'loss', 'stillness', 'legacy']"
decision,"word: decision
properties: path, crossroads, weighing, consequence","['path', 'crossroads', 'weighing', 'consequence']"
demand,"word: demand
properties: scarcity, price, order, child","['scarcity', 'price', 'order', 'child']"
desire,"word: desire
properties: goal, passion, temptation, pursuit","['goal', 'passion', 'temptation', 'pursuit']"
desperation,"word: desperation
properties: trapped, clinging, last resort, sweat","['trapped', 'clinging', 'last resort', 'sweat']"
destruction,"word: destruction
properties: rubble, earthquake, dust, rebuilding","['rubble', 'earthquake', 'dust', 'rebuilding']"
detection,"word: detection
properties: smoke, lie, gold, early","['smoke', 'lie', 'gold', 'early']"
dictatorship,"word: dictatorship
properties: iron fist, suppression, cult of personality, secret police","['iron fist', 'suppression', 'cult of personality', 'secret police']"
difference,"word: difference
properties: fingerprint, rainbow, question mark, scale","['fingerprint', 'rainbow', 'question mark', 'scale']"
difficulty,"difficulty: mountain, puzzle, sweat, frustration",[]
dignity,"word: dignity
properties: poise, silence, crown, elderly person","['poise', 'silence', 'crown', 'elderly person']"
diligence,"word: diligence
properties: marathon, blueprint, magnifying glass, harvest","['marathon', 'blueprint', 'magnifying glass', 'harvest']"
disadvantage,"word: disadvantage
properties: struggle, obstacle, catch-up, inequality","['struggle', 'obstacle', 'catch-up', 'inequality']"
disappointment,"word: disappointment
properties: failed exam, cancelled trip, slumped shoulders, empty shelf","['failed exam', 'cancelled trip', 'slumped shoulders', 'empty shelf']"
discovery,"word: discovery
properties: aha!, telescope, buried chest, uncharted map","['aha!', 'telescope', 'buried chest', 'uncharted map']"
disgust,"word: disgust
properties: gag, rotten, slime, wipe","['gag', 'rotten', 'slime', 'wipe']"
dismay,"word: dismay
properties: bad news, a sigh, empty room, grey sky","['bad news', 'a sigh', 'empty room', 'grey sky']"
dispute,"word: dispute
properties: courtroom, negotiation, border, tense","['courtroom', 'negotiation', 'border', 'tense']"
distance,"word: distance
properties: kilometers, horizon, estrangement, marathon","['kilometers', 'horizon', 'estrangement', 'marathon']"
