word,response,properties
ability,"

word: ability  
properties: speech, competition, confidence, mastery","['speech', 'competition', 'confidence', 'mastery']"
accusation,"

word: accusation  
properties: courtroom, confrontation, reputation damage, legal document","['courtroom', 'confrontation', 'reputation damage', 'legal document']"
achievement,"

word: achievement  
properties: trophy, pride, milestone, recognition","['trophy', 'pride', 'milestone', 'recognition']"
activity,"

word: activity  
properties: movement, energy, crowd, goal","['movement', 'energy', 'crowd', 'goal']"
addiction,"

word: addiction  
properties: withdrawal, cravings, neglect, isolation","['withdrawal', 'cravings', 'neglect', 'isolation']"
admiration,"

word: admiration  
properties: sculpture, sincerity, silent nod, fleeting glow","['sculpture', 'sincerity', 'silent nod', 'fleeting glow']"
advantage,"

word: advantage  
properties: chessboard control, racing lead, exclusive access, strategic negotiation","['chessboard control', 'racing lead', 'exclusive access', 'strategic negotiation']"
adventure,"

word: adventure  
properties: maps, danger, unknown, thrill","['maps', 'danger', 'unknown', 'thrill']"
advice,"

word: advice  
properties: conflict resolution, mentorship, decision-making, unsolicited suggestions","['conflict resolution', 'mentorship', 'decision-making', 'unsolicited suggestions']"
agony,"

word: agony  
properties: burning chest, trapped in darkness, scream echoing, electric shock","['burning chest', 'trapped in darkness', 'scream echoing', 'electric shock']"
agreement,"

word: agreement  
properties: legal contract, conflict resolution, shared understanding, implemented plan","['legal contract', 'conflict resolution', 'shared understanding', 'implemented plan']"
amazement,"

word: amazement  
properties: northern lights, unearthing a relic, sudden revelation, silent awe","['northern lights', 'unearthing a relic', 'sudden revelation', 'silent awe']"
ambition,"

word: ambition  
properties: mountain, startup, perseverance, competition","['mountain', 'startup', 'perseverance', 'competition']"
ambush,"

word: ambush  
properties: hidden position, sudden strike, tactical surprise, concealed movement","['hidden position', 'sudden strike', 'tactical surprise', 'concealed movement']"
amusement,"

word: amusement  
properties: clown, carnival, joke, roller coaster","['clown', 'carnival', 'joke', 'roller coaster']"
anger,"

word: anger  
properties: slammed door, clenched fists, road rage, burning chest","['slammed door', 'clenched fists', 'road rage', 'burning chest']"
anxiety,"

word: anxiety  
properties: racing heart, waiting for test results, rumination, tightness in chest","['racing heart', 'waiting for test results', 'rumination', 'tightness in chest']"
apology,"

word: apology  
properties: handshake, conflict, sincere tone, forgiveness","['handshake', 'conflict', 'sincere tone', 'forgiveness']"
appearance,"

word: appearance  
properties: first impression, deception, visual detail, sudden emergence","['first impression', 'deception', 'visual detail', 'sudden emergence']"
appetite,"

word: appetite  
properties: hunger, craving, satiation, excess","['hunger', 'craving', 'satiation', 'excess']"
application,"

word: application  
properties: form, approval, software, purpose","['form', 'approval', 'software', 'purpose']"
aptitude,"

word: aptitude  
properties: testing, rapid learning, competitive scenarios, self-assurance","['testing', 'rapid learning', 'competitive scenarios', 'self-assurance']"
argument,"

word: argument  
properties: raised voices, confrontation, clashing opinions, stalemate","['raised voices', 'confrontation', 'clashing opinions', 'stalemate']"
art,"

word: art  
properties: canvas, sculptor's hands, gallery walls, timeless essence","['canvas', ""sculptor's hands"", 'gallery walls', 'timeless essence']"
aspect,"

word: aspect  
properties: sunlit side, framing view, strategic angle, core feature","['sunlit side', 'framing view', 'strategic angle', 'core feature']"
assassination,"

word: assassination  
properties: shadows, power struggle, betrayal, dagger","['shadows', 'power struggle', 'betrayal', 'dagger']"
assumption,"

word: assumption  
properties: leap of faith, baseless belief, starting point for reasoning, potential mistake","['leap of faith', 'baseless belief', 'starting point for reasoning', 'potential mistake']"
astonishment,"

word: astonishment  
properties: rainbow after rain, sudden celebrity recognition, toaster humming a melody, rare bird spotted in city park","['rainbow after rain', 'sudden celebrity recognition', 'toaster humming a melody', 'rare bird spotted in city park']"
attack,"

word: attack  
properties: sudden strike, defensive shield, verbal harshness, strategic maneuver","['sudden strike', 'defensive shield', 'verbal harshness', 'strategic maneuver']"
attention,"

word: attention  
properties: lecture, eye contact, focused task, child's toy","['lecture', 'eye contact', 'focused task', ""child's toy""]"
attraction,"

word: attraction  
properties: gravity, spark, magnet, destination","['gravity', 'spark', 'magnet', 'destination']"
beauty,"

word: beauty  
properties: sunlit pond, artist's brushstroke, aged porcelain vase, laughter in a crowded street","['sunlit pond', ""artist's brushstroke"", 'aged porcelain vase', 'laughter in a crowded street']"
being,"

word: being  
properties: presence, life, identity, awareness","['presence', 'life', 'identity', 'awareness']"
betrayal,"

word: betrayal  
properties: backstab, hidden motive, shattered alliance, traitorous act","['backstab', 'hidden motive', 'shattered alliance', 'traitorous act']"
blackmail,"

word: blackmail  
properties: threats, hidden agendas, coercion, legal risks","['threats', 'hidden agendas', 'coercion', 'legal risks']"
boredom,"

word: boredom  
properties: waiting in line, empty room, broken clock, rainy day with no plans","['waiting in line', 'empty room', 'broken clock', 'rainy day with no plans']"
boycott,"

word: boycott  
properties: protest, economic pressure, collective refusal, media attention","['protest', 'economic pressure', 'collective refusal', 'media attention']"
bravery,"

word: bravery  
properties: flame, shield, storm, resolve","['flame', 'shield', 'storm', 'resolve']"
career,"

word: career  
properties: job interview, promotion, networking event, professional development","['job interview', 'promotion', 'networking event', 'professional development']"
carefulness,"

word: carefulness  
properties: proofreading, magnifying glass, anxiety, laboratory","['proofreading', 'magnifying glass', 'anxiety', 'laboratory']"
catastrophe,"

word: catastrophe  
properties: earthquake, fear, infrastructure collapse, emergency rescue","['earthquake', 'fear', 'infrastructure collapse', 'emergency rescue']"
caution,"

word: caution  
properties: yellow triangle, braking, ice surface, warning label","['yellow triangle', 'braking', 'ice surface', 'warning label']"
challenge,"

word: challenge  
properties: mountain climb, riddle-solving, public debate, marathon training","['mountain climb', 'riddle-solving', 'public debate', 'marathon training']"
chaos,"

word: chaos  
properties: collapsing building, stormy ocean, tangled wires, screaming crowd","['collapsing building', 'stormy ocean', 'tangled wires', 'screaming crowd']"
character,"

word: character  
properties: conflict, depth, roleplay, growth","['conflict', 'depth', 'roleplay', 'growth']"
charm,"

word: charm  
properties: spell, trinket, allure, fae","['spell', 'trinket', 'allure', 'fae']"
comfort,"

word: comfort  
properties: pillow, resting, warmth, safe space","['pillow', 'resting', 'warmth', 'safe space']"
commitment,"

word: commitment  
properties: marriage vows, contract signing, daily routine, family responsibilities","['marriage vows', 'contract signing', 'daily routine', 'family responsibilities']"
comparison,"

word: comparison  
properties: product evaluation, academic grading, personal reflection, market pricing","['product evaluation', 'academic grading', 'personal reflection', 'market pricing']"
compassion,"

word: compassion  
properties: nurse comforting patient, scarf given to homeless person, quiet determination, rain after drought","['nurse comforting patient', 'scarf given to homeless person', 'quiet determination', 'rain after drought']"
competence,"

word: competence  
properties: mastering technical skills, effective problem-solving, team collaboration, reliable performance","['mastering technical skills', 'effective problem-solving', 'team collaboration', 'reliable performance']"
compromise,"

word: compromise  
properties: trade-off, middle ground, flexibility, mutual adjustment","['trade-off', 'middle ground', 'flexibility', 'mutual adjustment']"
compulsion,"

word: compulsion  
properties: checking phone, handwashing ritual, counting steps, touching doorknobs","['checking phone', 'handwashing ritual', 'counting steps', 'touching doorknobs']"
confession,"

word: confession  
properties: priest, dramatic moment, relief, trembling hands","['priest', 'dramatic moment', 'relief', 'trembling hands']"
conflict,"

word: conflict  
properties: battle, disagreement, confrontation, rivalry","['battle', 'disagreement', 'confrontation', 'rivalry']"
consideration,"

word: consideration  
properties: decision-making process, thoughtful gift-giving, prioritizing others' comfort, pause before acting","['decision-making process', 'thoughtful gift-giving', ""prioritizing others' comfort"", 'pause before acting']"
consolation,"

word: consolation  
properties: silence, broken glass, laughter, autumn leaves","['silence', 'broken glass', 'laughter', 'autumn leaves']"
contempt,"

word: contempt  
properties: scornful glance, dismissive silence, superiority complex, legal defiance","['scornful glance', 'dismissive silence', 'superiority complex', 'legal defiance']"
convention,"

word: convention  
properties: annual event, networking opportunities, exhibit booths, keynote speeches","['annual event', 'networking opportunities', 'exhibit booths', 'keynote speeches']"
cooperation,"

word: cooperation  
properties: team project, mutual aid, shared tasks, collective effort","['team project', 'mutual aid', 'shared tasks', 'collective effort']"
courage,"

word: courage  
properties: shield, mountain, flame, truth","['shield', 'mountain', 'flame', 'truth']"
creativity,"

word: creativity  
properties: spontaneous dance, unexpected solution, vibrant mural, collaborative art","['spontaneous dance', 'unexpected solution', 'vibrant mural', 'collaborative art']"
crime,"

word: crime  
properties: police, prison, crime scene, guilt","['police', 'prison', 'crime scene', 'guilt']"
criticism,"

word: criticism  
properties: evaluation, disagreement, defense, conflict","['evaluation', 'disagreement', 'defense', 'conflict']"
cruelty,"

word: cruelty  
properties: schoolyard bullying, shattered trust, frostbitten skin, weaponized silence","['schoolyard bullying', 'shattered trust', 'frostbitten skin', 'weaponized silence']"
culture,"

word: culture  
properties: festivals, cuisine, architecture, rituals","['festivals', 'cuisine', 'architecture', 'rituals']"
curiosity,"

word: curiosity  
properties: magnifying glass, unanswered question, unknown territory, scientific inquiry","['magnifying glass', 'unanswered question', 'unknown territory', 'scientific inquiry']"
custom,"

word: custom  
properties: tailor, ritual, client, workshop","['tailor', 'ritual', 'client', 'workshop']"
danger,"

word: danger  
properties: storm, snake, tension, minefield","['storm', 'snake', 'tension', 'minefield']"
death,"

word: death  
properties: funeral home, last breath, will, grave","['funeral home', 'last breath', 'will', 'grave']"
decision,"

word: decision  
properties: crossroads, weighty moment, action plan, consequence","['crossroads', 'weighty moment', 'action plan', 'consequence']"
demand,"

word: demand  
properties: protest, emergency, authority, conflict","['protest', 'emergency', 'authority', 'conflict']"
desire,"

word: desire  
properties: longing, pursuit, spark, fulfillment","['longing', 'pursuit', 'spark', 'fulfillment']"
desperation,"

word: desperation  
properties: cliffside grip, last-minute gamble, silent plea, flickering hope","['cliffside grip', 'last-minute gamble', 'silent plea', 'flickering hope']"
destruction,"

word: destruction  
properties: collapsing bridge, wildfire, rubble, silence","['collapsing bridge', 'wildfire', 'rubble', 'silence']"
detection,"

word: detection  
properties: radar, crime scene, scent tracking, signal interference","['radar', 'crime scene', 'scent tracking', 'signal interference']"
dictatorship,"

word: dictatorship  
properties: military force, suppression of dissent, centralized control, pervasive fear","['military force', 'suppression of dissent', 'centralized control', 'pervasive fear']"
difference,"

word: difference  
properties: contrast, conflict, variety, impact","['contrast', 'conflict', 'variety', 'impact']"
difficulty,"

word: difficulty  
properties: mountain climb, tangled wires, delayed train, broken clock","['mountain climb', 'tangled wires', 'delayed train', 'broken clock']"
dignity,"

word: dignity  
properties: upright posture, unyielding stance, silent resolve, ceremonial regalia","['upright posture', 'unyielding stance', 'silent resolve', 'ceremonial regalia']"
diligence,"

word: diligence  
properties: meticulous planning, long hours, step-by-step execution, steady progress","['meticulous planning', 'long hours', 'step-by-step execution', 'steady progress']"
disadvantage,"

word: disadvantage  
properties: uneven odds, limited access, systemic barriers, inherited constraints","['uneven odds', 'limited access', 'systemic barriers', 'inherited constraints']"
disappointment,"

word: disappointment  
properties: hollow ache, delayed gratification, shattered expectations, quiet resignation","['hollow ache', 'delayed gratification', 'shattered expectations', 'quiet resignation']"
discovery,"

word: discovery  
properties: hidden room, scientific breakthrough, treasure map, archaeological dig","['hidden room', 'scientific breakthrough', 'treasure map', 'archaeological dig']"
disgust,"

word: disgust  
properties: vomit, rotting food, recoiling gesture, moral corruption","['vomit', 'rotting food', 'recoiling gesture', 'moral corruption']"
dismay,"

word: dismay  
properties: collapse, silence, panic, stormy weather","['collapse', 'silence', 'panic', 'stormy weather']"
dispute,"

word: dispute  
properties: heated argument, mediation, courtroom, escalation","['heated argument', 'mediation', 'courtroom', 'escalation']"
distance,"

word: distance  
properties: long drive, starry sky, emotional detachment, map coordinates","['long drive', 'starry sky', 'emotional detachment', 'map coordinates']"
distraction,"

word: distraction  
properties: phone notification, loud noise, shiny object, mind wandering","['phone notification', 'loud noise', 'shiny object', 'mind wandering']"
diversity,"

word: diversity  
properties: ecosystem, cultural festival, mosaic pattern, heterogeneous group","['ecosystem', 'cultural festival', 'mosaic pattern', 'heterogeneous group']"
doubt,"

word: doubt  
properties: hesitation, crossroads, shadow, weighing scale","['hesitation', 'crossroads', 'shadow', 'weighing scale']"
downfall,"

word: downfall  
properties: crumbling fortress, storm-wrecked ship, scandalous betrayal, collapsed pyramid scheme","['crumbling fortress', 'storm-wrecked ship', 'scandalous betrayal', 'collapsed pyramid scheme']"
dream,"

word: dream  
properties: sleep, imagination, hope, night","['sleep', 'imagination', 'hope', 'night']"
duty,"

word: duty  
properties: military service, parental responsibility, job expectations, civic engagement","['military service', 'parental responsibility', 'job expectations', 'civic engagement']"
eagerness,"

word: eagerness  
properties: waiting impatiently, racing against time, unwilling to delay, overwhelming motivation","['waiting impatiently', 'racing against time', 'unwilling to delay', 'overwhelming motivation']"
effort,"

word: effort  
properties: lifting weights, exhaustion, progress, determination","['lifting weights', 'exhaustion', 'progress', 'determination']"
elegance,"

word: elegance  
properties: black-tie gala, graceful posture, minimalist interior design, delicate piano melody","['black-tie gala', 'graceful posture', 'minimalist interior design', 'delicate piano melody']"
emotion,"

word: emotion  
properties: heart palpitations, shared memory, a piece of music, stormy weather","['heart palpitations', 'shared memory', 'a piece of music', 'stormy weather']"
enchantment,"

word: enchantment  
properties: shimmering twilight, spellbound gaze, labyrinthine dreams, celestial music","['shimmering twilight', 'spellbound gaze', 'labyrinthine dreams', 'celestial music']"
enthusiasm,"

word: enthusiasm  
properties: rally, clapping, fire, volunteer work","['rally', 'clapping', 'fire', 'volunteer work']"
envy,"

word: envy  
properties: green eye, stolen glances, resentment, covetous silence","['green eye', 'stolen glances', 'resentment', 'covetous silence']"
error,"

word: error  
properties: glitch, misstep, red flag, miscalculation","['glitch', 'misstep', 'red flag', 'miscalculation']"
event,"

word: event  
properties: timeline, gathering, spotlight, transition","['timeline', 'gathering', 'spotlight', 'transition']"
excitement,"

word: excitement  
properties: adrenaline rush, roller coaster ride, anticipation, unpredictable outcome","['adrenaline rush', 'roller coaster ride', 'anticipation', 'unpredictable outcome']"
expectation,"

word: expectation  
properties: countdown, pressure, gift, uncertainty","['countdown', 'pressure', 'gift', 'uncertainty']"
experience,"

word: experience  
properties: trial, growth, memory, learning","['trial', 'growth', 'memory', 'learning']"
explanation,"

word: explanation  
properties: classroom, court, textbook, answer","['classroom', 'court', 'textbook', 'answer']"
exploitation,"

word: exploitation  
properties: factory, overuse, coercion, resource","['factory', 'overuse', 'coercion', 'resource']"
faithfulness,"

word: faithfulness  
properties: unwavering loyalty, steadfast commitment, enduring trust, silent vigilance","['unwavering loyalty', 'steadfast commitment', 'enduring trust', 'silent vigilance']"
fantasy,"

word: fantasy  
properties: dragons, enchanted realms, spellbooks, wonder","['dragons', 'enchanted realms', 'spellbooks', 'wonder']"
fate,"

word: fate  
properties: inevitable outcome, cosmic design, unavoidable consequence, karmic balance","['inevitable outcome', 'cosmic design', 'unavoidable consequence', 'karmic balance']"
fear,"

word: fear  
properties: rapid heartbeat, cliff edge, snake encounter, frozen stillness","['rapid heartbeat', 'cliff edge', 'snake encounter', 'frozen stillness']"
fight,"

word: fight  
properties: fists, bruises, boxing ring, rivalry","['fists', 'bruises', 'boxing ring', 'rivalry']"
fitness,"

word: fitness  
properties: treadmill, sweat, marathon, muscle tone","['treadmill', 'sweat', 'marathon', 'muscle tone']"
flexibility,"

word: flexibility  
properties: yoga pose, rubber band, adapting to unexpected changes, willow tree sway","['yoga pose', 'rubber band', 'adapting to unexpected changes', 'willow tree sway']"
force,"

word: force  
properties: physics impact, military unit, software command, compulsion","['physics impact', 'military unit', 'software command', 'compulsion']"
forgiveness,"

word: forgiveness  
properties: letting go, reconciliation, trust rebuilding, peace","['letting go', 'reconciliation', 'trust rebuilding', 'peace']"
freedom,"

word: freedom  
properties: sky, birds, wind, flag","['sky', 'birds', 'wind', 'flag']"
fright,"

word: fright  
properties: jump scare, adrenaline rush, dark alley, sudden noise","['jump scare', 'adrenaline rush', 'dark alley', 'sudden noise']"
frustration,"

word: frustration  
properties: traffic jam, tangled phone cord, delayed train, spilled coffee","['traffic jam', 'tangled phone cord', 'delayed train', 'spilled coffee']"
fun,"

word: fun  
properties: laughter, parties, games, surprises","['laughter', 'parties', 'games', 'surprises']"
fury,"

word: fury  
properties: storm, crowd, scream, fire","['storm', 'crowd', 'scream', 'fire']"
future,"

word: future  
properties: anticipation, development, speculation, transformation","['anticipation', 'development', 'speculation', 'transformation']"
genius,"

word: genius  
properties: lightning bolt, invention, solitary lab, chess game","['lightning bolt', 'invention', 'solitary lab', 'chess game']"
glory,"

word: glory  
properties: radiant light, peacock's display, coronation ceremony, triumphant battle","['radiant light', ""peacock's display"", 'coronation ceremony', 'triumphant battle']"
grace,"

word: grace  
properties: ballet, blessing, humility, moonlight","['ballet', 'blessing', 'humility', 'moonlight']"
gratitude,"

word: gratitude  
properties: handwritten note, shared meal, silent acknowledgment, autumn leaves","['handwritten note', 'shared meal', 'silent acknowledgment', 'autumn leaves']"
greed,"

word: greed  
properties: hoarding, exploitation, dissatisfaction, obsession","['hoarding', 'exploitation', 'dissatisfaction', 'obsession']"
guess,"

word: guess  
properties: game show, detective work, trivia night, classroom quiz","['game show', 'detective work', 'trivia night', 'classroom quiz']"
habit,"

word: habit  
properties: brushing teeth, morning routine, automatic behavior, consistent repetition","['brushing teeth', 'morning routine', 'automatic behavior', 'consistent repetition']"
happiness,"

word: happiness  
properties: laughter, family gatherings, bright colors, warm embrace","['laughter', 'family gatherings', 'bright colors', 'warm embrace']"
hate,"

word: hate  
properties: conflict, crimson, bitterness, division","['conflict', 'crimson', 'bitterness', 'division']"
help,"

word: help  
properties: rescue mission, first aid kit, hand extended, community effort","['rescue mission', 'first aid kit', 'hand extended', 'community effort']"
hint,"

word: hint  
properties: puzzle, whispered secret, recipe step, suspense","['puzzle', 'whispered secret', 'recipe step', 'suspense']"
home,"

word: home  
properties: safety, shared meals, quiet moments, familiar scents","['safety', 'shared meals', 'quiet moments', 'familiar scents']"
honor,"

word: honor  
properties: ceremony, sacrifice, legacy, pledge","['ceremony', 'sacrifice', 'legacy', 'pledge']"
hope,"

word: hope  
properties: lantern, storm, seed, lighthouse","['lantern', 'storm', 'seed', 'lighthouse']"
horror,"

word: horror  
properties: jump scares, dark alleyways, trembling hands, eerie whispers","['jump scares', 'dark alleyways', 'trembling hands', 'eerie whispers']"
humor,"

word: humor  
properties: stand-up comedy, surprise, social bonding, relief","['stand-up comedy', 'surprise', 'social bonding', 'relief']"
hunger,"

word: hunger  
properties: growling stomach, frantic search for food, empty plates, weakness after fasting","['growling stomach', 'frantic search for food', 'empty plates', 'weakness after fasting']"
hurry,"

word: hurry  
properties: missing flight, sprinting, stress, clock ticking","['missing flight', 'sprinting', 'stress', 'clock ticking']"
idea,"

word: idea  
properties: spark, sketch, debate, blueprint","['spark', 'sketch', 'debate', 'blueprint']"
ideal,"

word: ideal  
properties: blueprint, utopia, standard, aspiration","['blueprint', 'utopia', 'standard', 'aspiration']"
illusion,"

word: illusion  
properties: mirage, confusion, magic trick, false reality","['mirage', 'confusion', 'magic trick', 'false reality']"
impression,"

word: impression  
properties: oil paint, lingering gaze, camera shutter, fingerprint","['oil paint', 'lingering gaze', 'camera shutter', 'fingerprint']"
incentive,"

word: incentive  
properties: bonus for performance, scholarship award, game show prizes, sales commission","['bonus for performance', 'scholarship award', 'game show prizes', 'sales commission']"
independence,"

word: independence  
properties: solo journey, self-reliant decisions, rooted growth, unshackled path","['solo journey', 'self-reliant decisions', 'rooted growth', 'unshackled path']"
indifference,"

word: indifference  
properties: crowd ignoring someone, unanswered phone call, neutral color, static electricity","['crowd ignoring someone', 'unanswered phone call', 'neutral color', 'static electricity']"
influence,"

word: influence  
properties: political campaign, media exposure, gradual spread, pressure","['political campaign', 'media exposure', 'gradual spread', 'pressure']"
insanity,"

word: insanity  
properties: fractured mirror, echoing halls, wild animals, tangled webs","['fractured mirror', 'echoing halls', 'wild animals', 'tangled webs']"
insight,"

word: insight  
properties: epiphany, revelation, clarity, breakthrough","['epiphany', 'revelation', 'clarity', 'breakthrough']"
insult,"

word: insult  
properties: red face, retort, public shaming, online forums","['red face', 'retort', 'public shaming', 'online forums']"
insurrection,"

word: insurrection  
properties: flame, planning, chaos, change","['flame', 'planning', 'chaos', 'change']"
intention,"

word: intention  
properties: compass, arrow, target, map","['compass', 'arrow', 'target', 'map']"
interest,"

word: interest  
properties: loan, curiosity, focus, yield","['loan', 'curiosity', 'focus', 'yield']"
invention,"

word: invention  
properties: spark, prototype, breakthrough, tool","['spark', 'prototype', 'breakthrough', 'tool']"
jealousy,"

word: jealousy  
properties: suspicious glances, unspoken rivalries, protective barriers, resentful silence","['suspicious glances', 'unspoken rivalries', 'protective barriers', 'resentful silence']"
joy,"

word: joy  
properties: celebration, laughter, music, rainbow","['celebration', 'laughter', 'music', 'rainbow']"
judgement,"

word: judgement  
properties: courtroom, moral evaluation, introspection, divine reckoning","['courtroom', 'moral evaluation', 'introspection', 'divine reckoning']"
justice,"

word: justice  
properties: scale, reckoning, law, equality","['scale', 'reckoning', 'law', 'equality']"
justification,"

word: justification  
properties: courtroom, self-defense, logical proof, moral dilemma","['courtroom', 'self-defense', 'logical proof', 'moral dilemma']"
kindness,"

word: kindness  
properties: helping a lost child, warm smile, shared meal, fostering trust","['helping a lost child', 'warm smile', 'shared meal', 'fostering trust']"
knowledge,"

word: knowledge  
properties: research, teaching, problem-solving, expertise","['research', 'teaching', 'problem-solving', 'expertise']"
love,"

word: love  
properties: kiss, family, warmth, loyalty","['kiss', 'family', 'warmth', 'loyalty']"
luck,"

word: luck  
properties: coin toss, sudden windfall, favorable timing, chance encounter","['coin toss', 'sudden windfall', 'favorable timing', 'chance encounter']"
lust,"

word: lust  
properties: burning fire, forbidden relationship, passionate touch, uncontrollable urge","['burning fire', 'forbidden relationship', 'passionate touch', 'uncontrollable urge']"
luxury,"

word: luxury  
properties: private jet, tailored suit, champagne flute, exclusive event","['private jet', 'tailored suit', 'champagne flute', 'exclusive event']"
magic,"

word: magic  
properties: illusion, wand, spellbook, mystical forest","['illusion', 'wand', 'spellbook', 'mystical forest']"
manipulation,"

word: manipulation  
properties: control, deception, emotional leverage, subtle coercion","['control', 'deception', 'emotional leverage', 'subtle coercion']"
manners,"

word: manners  
properties: bow, shared plate, quiet library, unspoken rules","['bow', 'shared plate', 'quiet library', 'unspoken rules']"
matter,"

word: matter  
properties: solid state, existential reality, weight on scale, chemical composition","['solid state', 'existential reality', 'weight on scale', 'chemical composition']"
meanness,"

word: meanness  
properties: hoarding, bitterness, cruel teasing, cold climate","['hoarding', 'bitterness', 'cruel teasing', 'cold climate']"
memory,"

word: memory  
properties: photograph, childhood, forgetting, echo","['photograph', 'childhood', 'forgetting', 'echo']"
menace,"

word: menace  
properties: shadow, silence, storm, weapon","['shadow', 'silence', 'storm', 'weapon']"
mercy,"

word: mercy  
properties: hand outstretched, courtroom scene, dove, parent's forgiveness","['hand outstretched', 'courtroom scene', 'dove', ""parent's forgiveness""]"
miracle,"

word: miracle  
properties: recovery, compassion, phenomenon, salvation","['recovery', 'compassion', 'phenomenon', 'salvation']"
misdemeanor,"

word: misdemeanor  
properties: court, fine, probation, community service","['court', 'fine', 'probation', 'community service']"
misery,"

word: misery  
properties: weight, stranded boat, silence, broken glass","['weight', 'stranded boat', 'silence', 'broken glass']"
mockery,"

word: mockery  
properties: public humiliation, sarcastic remarks, mimicry during arguments, exaggerated laughter","['public humiliation', 'sarcastic remarks', 'mimicry during arguments', 'exaggerated laughter']"
model,"

word: model  
properties: runway, blueprint, sculptor, simulation","['runway', 'blueprint', 'sculptor', 'simulation']"
moment,"

word: moment  
properties: suspense, silence, decision point, photograph","['suspense', 'silence', 'decision point', 'photograph']"
mood,"

word: mood  
properties: weather, music, seasons, colors","['weather', 'music', 'seasons', 'colors']"
mourning,"

word: mourning  
properties: funeral, black clothing, silence, memorial","['funeral', 'black clothing', 'silence', 'memorial']"
need,"

word: need  
properties: urgency, dependence, scarcity, survival","['urgency', 'dependence', 'scarcity', 'survival']"
nervousness,"

word: nervousness  
properties: trembling hands, waiting for news, fidgeting, crowded room","['trembling hands', 'waiting for news', 'fidgeting', 'crowded room']"
nightmare,"

word: nightmare  
properties: eerie forest, gasping, sudden jolt, lingering dread","['eerie forest', 'gasping', 'sudden jolt', 'lingering dread']"
notion,"

word: notion  
properties: hypothesis, abstract concept, shared belief, fleeting thought","['hypothesis', 'abstract concept', 'shared belief', 'fleeting thought']"
obedience,"

word: obedience  
properties: military drills, parental guidance, legal statutes, robotic compliance","['military drills', 'parental guidance', 'legal statutes', 'robotic compliance']"
objection,"

word: objection  
properties: courtroom, protest march, personal dispute, formal challenge","['courtroom', 'protest march', 'personal dispute', 'formal challenge']"
obligation,"

word: obligation  
properties: contract, family duty, financial debt, moral code","['contract', 'family duty', 'financial debt', 'moral code']"
observation,"

word: observation  
properties: microscope, field notes, curiosity, patience","['microscope', 'field notes', 'curiosity', 'patience']"
occupation,"

word: occupation  
properties: desk, long hours, tools, routine","['desk', 'long hours', 'tools', 'routine']"
order,"

word: order  
properties: restaurant, queue, sequence, command","['restaurant', 'queue', 'sequence', 'command']"
ostracism,"

word: ostracism  
properties: exile, silence, exclusion, alienation","['exile', 'silence', 'exclusion', 'alienation']"
overview,"

word: overview  
properties: map, presentation, planning, survey","['map', 'presentation', 'planning', 'survey']"
pain,"

word: pain  
properties: injury, trembling, withdrawal, cry","['injury', 'trembling', 'withdrawal', 'cry']"
panic,"

word: panic  
properties: heart palpitations, flight instinct, sudden noise, clenched fists","['heart palpitations', 'flight instinct', 'sudden noise', 'clenched fists']"
pardon,"

word: pardon  
properties: courtroom, restaurant order, forgiveness gesture, misunderstanding resolution","['courtroom', 'restaurant order', 'forgiveness gesture', 'misunderstanding resolution']"
passion,"

word: passion  
properties: chef, music, fire, dance","['chef', 'music', 'fire', 'dance']"
past,"

word: past  
properties: shadows, echoes, footprints, relics","['shadows', 'echoes', 'footprints', 'relics']"
peace,"

word: peace  
properties: silent forest, dove on windowsill, lullaby melody, pause in argument","['silent forest', 'dove on windowsill', 'lullaby melody', 'pause in argument']"
perception,"

word: perception  
properties: distortion, memory, empathy, kaleidoscope","['distortion', 'memory', 'empathy', 'kaleidoscope']"
perfection,"

word: perfection  
properties: diamond, flawless performance, perfectly timed sunrise, unattainable ideal","['diamond', 'flawless performance', 'perfectly timed sunrise', 'unattainable ideal']"
performance,"

word: performance  
properties: stage, applause, spotlight, script","['stage', 'applause', 'spotlight', 'script']"
perspective,"

word: perspective  
properties: angle, depth, context, architecture","['angle', 'depth', 'context', 'architecture']"
plan,"

word: plan  
properties: blueprint, schedule, uncertainty, execution","['blueprint', 'schedule', 'uncertainty', 'execution']"
pleasure,"

word: pleasure  
properties: warm bath, sweet dessert, laughter with friends, cozy blanket","['warm bath', 'sweet dessert', 'laughter with friends', 'cozy blanket']"
potential,"

word: potential  
properties: seed, unopened book, battery, dormant volcano","['seed', 'unopened book', 'battery', 'dormant volcano']"
poverty,"

word: poverty  
properties: malnutrition, overcrowded homes, health crises, educational disparities","['malnutrition', 'overcrowded homes', 'health crises', 'educational disparities']"
