word,response,properties
ability,"word: ability
properties: bicycle, stage, weights, cape","['bicycle', 'stage', 'weights', 'cape']"
accusation,"word: accusation
properties: finger, courtroom, sweat, gavel","['finger', 'courtroom', 'sweat', 'gavel']"
achievement,"word: achievement
properties: trophy, sweat, mountaintop, applause","['trophy', 'sweat', 'mountaintop', 'applause']"
activity,"word: activity
properties: sneakers, classroom, sweat, calendar","['sneakers', 'classroom', 'sweat', 'calendar']"
addiction,"word: addiction
properties: dopamine, chains, midnight, slot machine","['dopamine', 'chains', 'midnight', 'slot machine']"
admiration,"word: admiration
properties: trophy, mentor, painting, telescope","['trophy', 'mentor', 'painting', 'telescope']"
advantage,"word: advantage
properties: hill, speed, chess, map","['hill', 'speed', 'chess', 'map']"
adventure,"word: adventure
properties: backpack, compass, mountains, binoculars","['backpack', 'compass', 'mountains', 'binoculars']"
advice,"word: advice
properties: lighthouse, coffee, shoulder, notebook","['lighthouse', 'coffee', 'shoulder', 'notebook']"
agony,"word: agony
properties: screaming, sweat, marathon, teeth","['screaming', 'sweat', 'marathon', 'teeth']"
agreement,"word: agreement
properties: handshake, ink, nod, table","['handshake', 'ink', 'nod', 'table']"
amazement,"word: amazement
properties: fireworks, jaw drop, space, magic","['fireworks', 'jaw drop', 'space', 'magic']"
ambition,"word: ambition
properties: ladder, coffee, mountain, suit","['ladder', 'coffee', 'mountain', 'suit']"
ambush,"word: ambush
properties: jungle, camouflage, heartbeat, shadows","['jungle', 'camouflage', 'heartbeat', 'shadows']"
amusement,"word: amusement
properties: ferris wheel, popcorn, ticket, mirror","['ferris wheel', 'popcorn', 'ticket', 'mirror']"
anger,"word: anger
properties: red, fire, fist, steam","['red', 'fire', 'fist', 'steam']"
anxiety,"word: anxiety
properties: heartbeat, exam, coffee, midnight","['heartbeat', 'exam', 'coffee', 'midnight']"
apology,"word: apology
properties: flowers, note, handshake, mistake","['flowers', 'note', 'handshake', 'mistake']"
appearance,"word: appearance
properties: mirror, stage, interview, polish","['mirror', 'stage', 'interview', 'polish']"
appetite,"word: appetite
properties: picnic, wolf, marathon, menu","['picnic', 'wolf', 'marathon', 'menu']"
application,"word: application
properties: interview, icon, ointment, university","['interview', 'icon', 'ointment', 'university']"
aptitude,"word: aptitude
properties: puzzle, rhythm, exam, DNA","['puzzle', 'rhythm', 'exam', 'DNA']"
argument,"word: argument
properties: gavel, shouting, logic, door slam","['gavel', 'shouting', 'logic', 'door slam']"
art,"word: art
properties: museum, canvas, signature, spotlight","['museum', 'canvas', 'signature', 'spotlight']"
