word,response,properties
ability,"word: ability
properties: flight, trophy, wrench, mountain","['flight', 'trophy', 'wrench', 'mountain']"
accusation,"word: accusation
properties: finger, courtroom, sweat, gavel","['finger', 'courtroom', 'sweat', 'gavel']"
achievement,"word: achievement
properties: trophy, sweat, summit, applause","['trophy', 'sweat', 'summit', 'applause']"
activity,"word: activity
properties: sweat, classroom, noise, schedule","['sweat', 'classroom', 'noise', 'schedule']"
addiction,"word: addiction
properties: ritual, itch, midnight, shadow","['ritual', 'itch', 'midnight', 'shadow']"
admiration,"word: admiration
properties: applause, pedestal, eyes, mentor","['applause', 'pedestal', 'eyes', 'mentor']"
advantage,"word: advantage
properties: tennis, hilltop, sprint, chess","['tennis', 'hilltop', 'sprint', 'chess']"
adventure,"word: adventure
properties: backpack, mountain, compass, adrenaline","['backpack', 'mountain', 'compass', 'adrenaline']"
advice,"word: advice
properties: crossroads, ears, grandfather, ink","['crossroads', 'ears', 'grandfather', 'ink']"
agony,"word: agony
properties: scream, hospital, thorns, sweat","['scream', 'hospital', 'thorns', 'sweat']"
agreement,"word: agreement
properties: handshake, pen, nod, table","['handshake', 'pen', 'nod', 'table']"
amazement,"word: amazement
properties: fireworks, jaw, magic, galaxy","['fireworks', 'jaw', 'magic', 'galaxy']"
ambition,"word: ambition
properties: mountain, coffee, ladder, blueprint","['mountain', 'coffee', 'ladder', 'blueprint']"
ambush,"word: ambush
properties: jungle, camouflage, silence, tiger","['jungle', 'camouflage', 'silence', 'tiger']"
amusement,"word: amusement
properties: carnival, rollercoaster, tickle, popcorn","['carnival', 'rollercoaster', 'tickle', 'popcorn']"
anger,"word: anger
properties: fist, red, volcano, shouting","['fist', 'red', 'volcano', 'shouting']"
anxiety,"word: anxiety
properties: breathing, deadline, pacing, static","['breathing', 'deadline', 'pacing', 'static']"
apology,"word: apology
properties: flowers, mistake, handshake, tears","['flowers', 'mistake', 'handshake', 'tears']"
appearance,"word: appearance
properties: mirror, stage, disguise, courtroom","['mirror', 'stage', 'disguise', 'courtroom']"
