word,response,properties
ability,"ability 
properties: talent, competition, skillset, education","['talent', 'competition', 'skillset', 'education']"
accusation,"accusation 
properties: court, police, betrayal, guilt","['court', 'police', 'betrayal', 'guilt']"
achievement,"achievement 
properties: certificate, teacher, Olympics, graduation","['certificate', 'teacher', 'Olympics', 'graduation']"
activity,"activity 
properties: gym, exercise, energy, routine","['gym', 'exercise', 'energy', 'routine']"
addiction,"addiction 
properties: rehab, nicotine, therapist, cravings","['rehab', 'nicotine', 'therapist', 'cravings']"
admiration,"admiration 
properties: celebrity, museum, architecture, trophy","['celebrity', 'museum', 'architecture', 'trophy']"
advantage,"advantage 
properties: business, education, skill, strategy","['business', 'education', 'skill', 'strategy']"
adventure,"adventure 
properties: jungle, treasure, mountain, pirate","['jungle', 'treasure', 'mountain', 'pirate']"
advice,"advice 
properties: mentor, guidance, elderly, therapy","['mentor', 'guidance', 'elderly', 'therapy']"
agony,"agony 
properties: scream, surgery, torture, hell","['scream', 'surgery', 'torture', 'hell']"
agreement,"agreement 
properties: contract, marriage, negotiation, government","['contract', 'marriage', 'negotiation', 'government']"
amazement,"amazement 
properties: fireworks, magic tricks, wonderland, museum","['fireworks', 'magic tricks', 'wonderland', 'museum']"
ambition,"ambition 
properties: success, drive, hard work, achievement","['success', 'drive', 'hard work', 'achievement']"
ambush,"ambush 
properties: military, forest, attack, surprise","['military', 'forest', 'attack', 'surprise']"
amusement,"amusement 
properties: park, laughter, clown, carnival","['park', 'laughter', 'clown', 'carnival']"
anger,"anger 
properties: shout, fire, clenched fist, argument","['shout', 'fire', 'clenched fist', 'argument']"
anxiety,"anxiety 
properties: therapy, pressure, insomnia, exam","['therapy', 'pressure', 'insomnia', 'exam']"
apology,"apology 
properties: mistake, regret, forgive, sincere","['mistake', 'regret', 'forgive', 'sincere']"
appearance,"appearance 
properties: fashion, celebrity, disguise, photography","['fashion', 'celebrity', 'disguise', 'photography']"
appetite,"appetite 
properties: hunger, food, eating, stomach","['hunger', 'food', 'eating', 'stomach']"
application,"application 
properties: job, software, interview, computer","['job', 'software', 'interview', 'computer']"
aptitude,"aptitude 
properties: intelligence, job, education, talent","['intelligence', 'job', 'education', 'talent']"
argument,"argument 
properties: debate, lawyer, fight, politics","['debate', 'lawyer', 'fight', 'politics']"
art,"art 
properties: museum, canvas, colors, creativity","['museum', 'canvas', 'colors', 'creativity']"
aspect,"aspect 
properties: view, project, angle, feature","['view', 'project', 'angle', 'feature']"
