word,response,properties
ability,,"['practice', 'challenge', 'unlock', 'confidence']"
accusation,,"['court', 'guilt', 'finger-pointing', 'defense']"
achievement,,"['climbing', 'certificate', 'sweat', 'celebration']"
activity,,"['energy', 'playground', 'schedule', 'sweat']"
addiction,,"['withdrawal', 'dopamine', 'relapse', 'chains']"
admiration,,"['trophy', 'applause', 'role model', 'achievement']"
advantage,,"['competition', 'leverage', 'head start', 'exploit']"
adventure,,"['mountains', 'compass', 'unknown', 'risk']"
advice,,"['mentor', 'hesitation', 'unwanted', 'consequences']"
agony,,"['writhing', 'defeat', 'silence', 'waiting']"
agreement,,"['handshake', 'contract', 'compromise', 'nod']"
amazement,,"['wide eyes', 'dropped jaw', 'fireworks', 'impossible']"
ambition,,"['climb', 'sleepless', 'rivalry', 'empty']"
ambush,,"['hiding', 'surprise', 'attack', 'jungle']"
amusement,,"['roller coaster', 'laughter', 'arcade', 'escape']"
anger,,"['fist', 'red', 'volcano', 'betrayal']"
anxiety,,"['racing heart', 'perfectionism', 'insomnia', 'avoidance']"
apology,,"['mistake', 'forgiveness', 'sincere', 'repair']"
appearance,,"['mirror', 'job interview', 'first impression', 'makeup']"
appetite,,"['stomach growling', 'pizza', 'midnight cravings', 'satisfaction']"
application,,"['job interview', 'smartphone screen', 'form filling', 'waiting list']"
aptitude,,"['test', 'natural talent', 'career path', 'improvement']"
argument,,"['heated', 'compromise', 'evidence', 'couples']"
art,,"['canvas', 'museum', 'expression', 'paint']"
aspect,,"['angle', 'lighting', 'examination', 'character']"
assassination,,"['history', 'conspiracy', 'darkness', 'consequence']"
assumption,,"['quicksand', 'detective', 'shaky foundation', 'leap']"
astonishment,,"['jaw-drop', 'magician', 'frozen-moment', 'electricity']"
attack,,"['tiger', 'heart', 'defense', 'sudden']"
attention,,"['spotlight', 'distraction', 'student raising hand', 'reward']"
attraction,,"['magnet', 'gravity', 'amusement park', 'desire']"
beauty,,"['mirror', 'garden', 'fleeting', 'envy']"
being,,"['breath', 'existence', 'present', 'becoming']"
betrayal,,"['knife in the back', 'trust broken', 'tears', 'alone in a room']"
blackmail,,"['envelope', 'threat', 'secret', 'payment']"
