word,response,properties
ability,"word: ability
properties: talent, muscles, instrument, practice","['talent', 'muscles', 'instrument', 'practice']"
accusation,"word: accusation
properties: finger, courtroom, denial, evidence","['finger', 'courtroom', 'denial', 'evidence']"
achievement,"word: achievement
properties: marathon, diploma, promotion, summit","['marathon', 'diploma', 'promotion', 'summit']"
activity,"word: activity
properties: movement, schedule, sweat, energy","['movement', 'schedule', 'sweat', 'energy']"
addiction,"word: addiction
properties: dopamine, shackles, repetition, craving","['dopamine', 'shackles', 'repetition', 'craving']"
admiration,"word: admiration
properties: applause, pedestal, inspiration, gaze","['applause', 'pedestal', 'inspiration', 'gaze']"
advantage,"word: advantage
properties: chess, leverage, headstart, podium","['chess', 'leverage', 'headstart', 'podium']"
adventure,"word: adventure
properties: map, compass, mountain, horizon","['map', 'compass', 'mountain', 'horizon']"
advice,"word: advice
properties: mentor, crossroads, wisdom, perspective","['mentor', 'crossroads', 'wisdom', 'perspective']"
agony,"word: agony
properties: thorns, marathon, shriek, wildfire","['thorns', 'marathon', 'shriek', 'wildfire']"
agreement,"word: agreement
properties: handshake, contract, nod, compromise","['handshake', 'contract', 'nod', 'compromise']"
amazement,"word: amazement
properties: starlight, fireworks, epiphany, breathlessness","['starlight', 'fireworks', 'epiphany', 'breathlessness']"
ambition,"word: ambition
properties: ladder, marathon, sunrise, fuel","['ladder', 'marathon', 'sunrise', 'fuel']"
ambush,"word: ambush
properties: camouflage, silence, tension, predator","['camouflage', 'silence', 'tension', 'predator']"
amusement,"word: amusement
properties: rollercoasters, laughter, carnival, games","['rollercoasters', 'laughter', 'carnival', 'games']"
anger,"word: anger
properties: heat, clenched, injustice, storm","['heat', 'clenched', 'injustice', 'storm']"
anxiety,"word: anxiety
properties: heartbeat, restlessness, anticipation, shadows","['heartbeat', 'restlessness', 'anticipation', 'shadows']"
apology,"word: apology
properties: regret, handshake, bridge, silence","['regret', 'handshake', 'bridge', 'silence']"
appearance,"word: appearance
properties: mirror, fashion, first impressions, camouflage","['mirror', 'fashion', 'first impressions', 'camouflage']"
appetite,"word: appetite
properties: hunger, banquet, cravings, digestion","['hunger', 'banquet', 'cravings', 'digestion']"
application,"word: application
properties: smartphone, interview, glue, surface","['smartphone', 'interview', 'glue', 'surface']"
aptitude,"word: aptitude
properties: talent, test, machinery, potential","['talent', 'test', 'machinery', 'potential']"
argument,"word: argument
properties: shouting, courtroom, misunderstanding, tension","['shouting', 'courtroom', 'misunderstanding', 'tension']"
art,"word: art
properties: canvas, museum, brush, expression","['canvas', 'museum', 'brush', 'expression']"
aspect,"word: aspect
properties: prism, geometry, perspective, diamond","['prism', 'geometry', 'perspective', 'diamond']"
assassination,"word: assassination
properties: conspiracy, shadow, history, trigger","['conspiracy', 'shadow', 'history', 'trigger']"
assumption,"word: assumption
properties: hypothesis, prejudice, gamble, silence","['hypothesis', 'prejudice', 'gamble', 'silence']"
astonishment,"word: astonishment
properties: jaw, lightning, silence, wide-eyed","['jaw', 'lightning', 'silence', 'wide-eyed']"
attack,"word: attack
properties: adrenaline, shield, strategy, alarm","['adrenaline', 'shield', 'strategy', 'alarm']"
attention,"word: attention
properties: spotlight, classroom, blink, silence","['spotlight', 'classroom', 'blink', 'silence']"
attraction,"word: attraction
properties: magnet, gravity, crush, neon","['magnet', 'gravity', 'crush', 'neon']"
beauty,"word: beauty
properties: sunrise, symmetry, art, bloom","['sunrise', 'symmetry', 'art', 'bloom']"
being,"word: being
properties: consciousness, existence, breath, essence","['consciousness', 'existence', 'breath', 'essence']"
betrayal,"word: betrayal
properties: dagger, silence, shattered, mask","['dagger', 'silence', 'shattered', 'mask']"
blackmail,"word: blackmail
properties: leverage, secrets, envelope, shadow","['leverage', 'secrets', 'envelope', 'shadow']"
boredom,"word: boredom
properties: ceiling, ticking, sigh, blank","['ceiling', 'ticking', 'sigh', 'blank']"
boycott,"word: boycott
properties: picket, silence, currency, choice","['picket', 'silence', 'currency', 'choice']"
bravery,"word: bravery
properties: fire, shield, marathon, silence","['fire', 'shield', 'marathon', 'silence']"
career,"word: career
properties: ladder, briefcase, ambition, pension","['ladder', 'briefcase', 'ambition', 'pension']"
carefulness,"word: carefulness
properties: glass, silence, edge, patience","['glass', 'silence', 'edge', 'patience']"
catastrophe,"word: catastrophe
properties: wreckage, sirens, aftermath, debris","['wreckage', 'sirens', 'aftermath', 'debris']"
caution,"word: caution
properties: yellow, brakes, warning, pause","['yellow', 'brakes', 'warning', 'pause']"
challenge,"word: challenge
properties: mountain, deadline, marathon, puzzle","['mountain', 'deadline', 'marathon', 'puzzle']"
chaos,"word: chaos
properties: storm, entropy, labyrinth, glitch","['storm', 'entropy', 'labyrinth', 'glitch']"
character,"word: character
properties: novel, morality, typography, struggle","['novel', 'morality', 'typography', 'struggle']"
charm,"word: charm
properties: bracelet, charisma, magic, talisman","['bracelet', 'charisma', 'magic', 'talisman']"
comfort,"word: comfort
properties: blanket, fireplace, tea, silence","['blanket', 'fireplace', 'tea', 'silence']"
commitment,"word: commitment
properties: marathon, ring, vow, anchor","['marathon', 'ring', 'vow', 'anchor']"
comparison,"word: comparison
properties: scale, reflection, mirror, judgement","['scale', 'reflection', 'mirror', 'judgement']"
compassion,"word: compassion
properties: bandage, rainy, sanctuary, hand","['bandage', 'rainy', 'sanctuary', 'hand']"
competence,"word: competence
properties: apprenticeship, mastery, scalpel, workflow","['apprenticeship', 'mastery', 'scalpel', 'workflow']"
compromise,"word: compromise
properties: bridge, negotiation, gray, middle","['bridge', 'negotiation', 'gray', 'middle']"
compulsion,"word: compulsion
properties: itch, repetition, ritual, lock","['itch', 'repetition', 'ritual', 'lock']"
confession,"word: confession
properties: whisper, secret, relief, altar","['whisper', 'secret', 'relief', 'altar']"
conflict,"word: conflict
properties: trenches, shouting, resolution, stalemate","['trenches', 'shouting', 'resolution', 'stalemate']"
consideration,"word: consideration
properties: pause, letter, kindness, weight","['pause', 'letter', 'kindness', 'weight']"
consolation,"word: consolation
properties: rain, blanket, tea, silence","['rain', 'blanket', 'tea', 'silence']"
contempt,"word: contempt
properties: sneer, distance, superiority, coldness","['sneer', 'distance', 'superiority', 'coldness']"
convention,"word: convention
properties: lanyard, podium, handshake, ballroom","['lanyard', 'podium', 'handshake', 'ballroom']"
cooperation,"word: cooperation
properties: gears, harmony, teamwork, bridge","['gears', 'harmony', 'teamwork', 'bridge']"
courage,"word: courage
properties: firefighter, cliff, silence, shield","['firefighter', 'cliff', 'silence', 'shield']"
creativity,"word: creativity
properties: canvas, spark, kaleidoscope, labyrinth","['canvas', 'spark', 'kaleidoscope', 'labyrinth']"
crime,"word: crime
properties: siren, evidence, gavel, prison","['siren', 'evidence', 'gavel', 'prison']"
criticism,"word: criticism
properties: mirror, scalpel, friction, growth","['mirror', 'scalpel', 'friction', 'growth']"
cruelty,"word: cruelty
properties: whip, coldness, indifference, scars","['whip', 'coldness', 'indifference', 'scars']"
culture,"word: culture
properties: traditions, ancestry, globalization, rituals","['traditions', 'ancestry', 'globalization', 'rituals']"
curiosity,"word: curiosity
properties: telescope, question, forest, keyhole","['telescope', 'question', 'forest', 'keyhole']"
custom,"word: custom
properties: tailor, suit, handmade, tradition","['tailor', 'suit', 'handmade', 'tradition']"
danger,"word: danger
properties: siren, cliff, adrenaline, caution","['siren', 'cliff', 'adrenaline', 'caution']"
