word,response,properties
ability,"ability: 
physical strength, confidence, magic spell, quick reflexes",[]
accusation,"word: accusation
properties: trial, evidence, witness, jury","['trial', 'evidence', 'witness', 'jury']"
achievement,"achievement: medal, challenge, pride, milestone",[]
activity,"activity: 
properties: fitness, planning, party, classes","['fitness', 'planning', 'party', 'classes']"
addiction,"word: addiction
properties: rehab, withdrawal, compulsive, taboo","['rehab', 'withdrawal', 'compulsive', 'taboo']"
admiration,"admiration: 
properties: flowers, painting, heroism, opera","['flowers', 'painting', 'heroism', 'opera']"
advantage,"word: advantage
properties: profit, strategy, confidence, success","['profit', 'strategy', 'confidence', 'success']"
adventure,"word: adventure
properties: map, treasure hunt, canyon, sunset","['map', 'treasure hunt', 'canyon', 'sunset']"
advice,"word: advice
properties: therapist, lawyer, letter, mentor","['therapist', 'lawyer', 'letter', 'mentor']"
agony,"agony: 
nightmare, desperate cry, medieval torture, losing a loved one",[]
agreement,"agreement: contract, lawyer, negotiation, handshake",[]
amazement,"amazement: 
properties: wonder, fireworks, amulet, magic","['wonder', 'fireworks', 'amulet', 'magic']"
ambition,"Word: ambition
Properties: fire, climb, perfection, pride","['fire', 'climb', 'perfection', 'pride']"
ambush,"word: ambush
properties: forest, surprise, troops, camouflage","['forest', 'surprise', 'troops', 'camouflage']"
amusement,"amusement:
playgrounds, carnival, laughter, ticket",[]
anger,"anger: 
 properties: fist, screams, stormy, darkness","['fist', 'screams', 'stormy', 'darkness']"
anxiety,"anxiety: 
 properties: hospital room, panic attack, insomnia, deadline","['hospital room', 'panic attack', 'insomnia', 'deadline']"
apology,"apology: heartfelt words, regretful eyes, broken trust, peaceful resolution",[]
appearance,"word: appearance
properties: disguise, mirror, photograph, stage","['disguise', 'mirror', 'photograph', 'stage']"
appetite,"appetite:
properties: stomachache, restaurant, salad, dinner","['stomachache', 'restaurant', 'salad', 'dinner']"
application,"word: application
properties: interview, software, user interface, employment","['interview', 'software', 'user interface', 'employment']"
aptitude,"aptitude: intelligence, puzzle, skill, test",[]
argument,"argument: 
properties: courtroom, yelling, writer, marriage","['courtroom', 'yelling', 'writer', 'marriage']"
art,"word: art
properties: galleries, canvas, imagination, collectibles","['galleries', 'canvas', 'imagination', 'collectibles']"
aspect,"aspect: 

 properties: darkness, mirror, painting, silhouette.","['darkness', 'mirror', 'painting', 'silhouette.']"
assassination,"word: assassination
properties: secret service, political speech, medieval castle, sniper rifle","['secret service', 'political speech', 'medieval castle', 'sniper rifle']"
assumption,"word: assumption
properties: inference, bias, intelligence, prejudice","['inference', 'bias', 'intelligence', 'prejudice']"
astonishment,"astonishment:
properties: flash of light, shocked face, magic trick, overwhelming sound","['flash of light', 'shocked face', 'magic trick', 'overwhelming sound']"
attack,"attack: tactical, war, gamer, chaos",[]
attention,"word: attention
properties: focus, teacher, phone, discipline","['focus', 'teacher', 'phone', 'discipline']"
attraction,"attraction:
properties: theme park, cosmic forces, rare gemstones, new hobbies","['theme park', 'cosmic forces', 'rare gemstones', 'new hobbies']"
beauty,"word: beauty
properties: painting, flower, palace, smile","['painting', 'flower', 'palace', 'smile']"
