word,response,properties
ability,"word: ability  
properties: learning, confidence, adaptability, innovation","['learning', 'confidence', 'adaptability', 'innovation']"
accusation,"word: accusation  
properties: courtroom, betrayal, denial, confrontation","['courtroom', 'betrayal', 'denial', 'confrontation']"
achievement,"word: achievement  
properties: medal, first time, personal growth, pride","['medal', 'first time', 'personal growth', 'pride']"
activity,"word: activity  
properties: sports event, classroom lesson, outdoor hike, team game","['sports event', 'classroom lesson', 'outdoor hike', 'team game']"
addiction,"word: addiction  
properties: compulsive behavior, physical dependence, emotional withdrawal, loss of control","['compulsive behavior', 'physical dependence', 'emotional withdrawal', 'loss of control']"
admiration,"word: admiration  
properties: compliment, quiet moment, respect, gaze","['compliment', 'quiet moment', 'respect', 'gaze']"
advantage,"word: advantage  
properties: negotiation, competition, strategy, opportunity","['negotiation', 'competition', 'strategy', 'opportunity']"
adventure,"word: adventure  
properties: mountain peak, lost map, foreign language, campfire stories","['mountain peak', 'lost map', 'foreign language', 'campfire stories']"
advice,"word: advice  
properties: career choice, relationship conflict, life decision, personal growth","['career choice', 'relationship conflict', 'life decision', 'personal growth']"
agony,"word: agony  
properties: sharp pain, helplessness, silent tears, suffocating silence","['sharp pain', 'helplessness', 'silent tears', 'suffocating silence']"
agreement,"word: agreement  
properties: contract, compromise, consensus, negotiation","['contract', 'compromise', 'consensus', 'negotiation']"
amazement,"word: amazement  
properties: witnessing a miracle, stumbling upon a hidden room, hearing a long-lost song, seeing a comet in the sky","['witnessing a miracle', 'stumbling upon a hidden room', 'hearing a long-lost song', 'seeing a comet in the sky']"
ambition,"word: ambition  
properties: early morning rise, relentless pursuit, long-term planning, overcoming failure","['early morning rise', 'relentless pursuit', 'long-term planning', 'overcoming failure']"
ambush,"word: ambush  
properties: surprise attack, hidden trap, sudden movement, stealthy approach","['surprise attack', 'hidden trap', 'sudden movement', 'stealthy approach']"
amusement,"word: amusement  
properties: carnival, laughter, roller coaster, clown performance","['carnival', 'laughter', 'roller coaster', 'clown performance']"
anger,"word: anger  
properties: fight, betrayal, clenched teeth, storm clouds","['fight', 'betrayal', 'clenched teeth', 'storm clouds']"
anxiety,"word: anxiety  
properties: racing heart, insomnia, clenched fists, avoidance behavior","['racing heart', 'insomnia', 'clenched fists', 'avoidance behavior']"
apology,"word: apology  
properties: broken promise, public admission, heartfelt speech, regretful action","['broken promise', 'public admission', 'heartfelt speech', 'regretful action']"
appearance,"word: appearance  
properties: mirror, fashion, first impression, public eye","['mirror', 'fashion', 'first impression', 'public eye']"
appetite,"word: appetite  
properties: hunger, meal prep, stomach growl, first bite","['hunger', 'meal prep', 'stomach growl', 'first bite']"
application,"word: application  
properties: software, medical, form, startup","['software', 'medical', 'form', 'startup']"
aptitude,"word: aptitude  
properties: academic success, quick learning, problem-solving ability, natural talent","['academic success', 'quick learning', 'problem-solving ability', 'natural talent']"
argument,"word: argument  
properties: disagreement, raised voices, broken silence, heated debate","['disagreement', 'raised voices', 'broken silence', 'heated debate']"
art,"word: art  
properties: brushstrokes, silent rebellion, color palettes, creative freedom","['brushstrokes', 'silent rebellion', 'color palettes', 'creative freedom']"
aspect,"word: aspect  
properties: angle, perspective, dimension, feature","['angle', 'perspective', 'dimension', 'feature']"
assassination,"word: assassination  
properties: political conspiracy, sudden violence, hidden motives, target elimination","['political conspiracy', 'sudden violence', 'hidden motives', 'target elimination']"
assumption,"word: assumption  
properties: hidden bias, unverified belief, logical leap, social expectation","['hidden bias', 'unverified belief', 'logical leap', 'social expectation']"
astonishment,"word: astonishment  
properties: a falling star, a sudden silence, someone gasping, a broken clock","['a falling star', 'a sudden silence', 'someone gasping', 'a broken clock']"
attack,"word: attack  
properties: battlefield, surprise, damage, strategy","['battlefield', 'surprise', 'damage', 'strategy']"
