word,response,properties
accusation,"word: accusation
properties: courtroom, denial, suspicion, consequence","['courtroom', 'denial', 'suspicion', 'consequence']"
activity,"word: activity
properties: hiking, learning, volunteering, crafting","['hiking', 'learning', 'volunteering', 'crafting']"
addiction,"word: addiction
properties: relapse, cravings, isolation, support groups","['relapse', 'cravings', 'isolation', 'support groups']"
admiration,"word: admiration
properties: applause, mentor, telescope, sculpture","['applause', 'mentor', 'telescope', 'sculpture']"
adventure,"word: adventure
properties: map, unknown, courage, backpack","['map', 'unknown', 'courage', 'backpack']"
agony,"word: agony
properties: shattered, scream, isolation, pressure","['shattered', 'scream', 'isolation', 'pressure']"
ambition,"word: ambition
properties: ladder, sleeplessness, legacy, fire","['ladder', 'sleeplessness', 'legacy', 'fire']"
apology,"word: apology
properties: regret, flowers, silence, consequence","['regret', 'flowers', 'silence', 'consequence']"
appetite,"word: appetite
properties: cookbook, hunger, picnic, craving","['cookbook', 'hunger', 'picnic', 'craving']"
aptitude,"word: aptitude
properties: puzzles, learning, talent, strategy","['puzzles', 'learning', 'talent', 'strategy']"
argument,"word: argument
properties: raised voices, legal, debate, misunderstanding","['raised voices', 'legal', 'debate', 'misunderstanding']"
art,"word: art
properties: canvas, sculpture, museum, expression","['canvas', 'sculpture', 'museum', 'expression']"
aspect,"word: aspect
properties: angle, reflection, timeline, detail","['angle', 'reflection', 'timeline', 'detail']"
assumption,"word: assumption
properties: guesswork, prejudice, leap, belief","['guesswork', 'prejudice', 'leap', 'belief']"
attention,"word: attention
properties: spotlight, listening, focus, detail","['spotlight', 'listening', 'focus', 'detail']"
attraction,"word: attraction
properties: magnetism, butterflies, amusement park, gravity","['magnetism', 'butterflies', 'amusement park', 'gravity']"
boredom,"word: boredom
properties: rain, staring, clock, sigh","['rain', 'staring', 'clock', 'sigh']"
boycott,"boycott
properties: picket, protest, consumer, ethics","['picket', 'protest', 'consumer', 'ethics']"
bravery,"word: bravery
properties: shield, mountains, silence, rescue","['shield', 'mountains', 'silence', 'rescue']"
career,"word: career
properties: interview, promotion, mentorship, portfolio","['interview', 'promotion', 'mentorship', 'portfolio']"
carefulness,"word: carefulness
properties: planning, quiet, detail, safety","['planning', 'quiet', 'detail', 'safety']"
charm,"word: charm
properties: magnet, smile, illusion, antique","['magnet', 'smile', 'illusion', 'antique']"
comfort,"word: comfort
properties: blanket, rain, silence, tea","['blanket', 'rain', 'silence', 'tea']"
comparison,"word: comparison
properties: scales, debate, ranking, contrast","['scales', 'debate', 'ranking', 'contrast']"
competence,"word: competence
properties: project, confidence, skill, responsibility","['project', 'confidence', 'skill', 'responsibility']"
compromise,"compromise
properties: negotiation, boundaries, concession, agreement","['negotiation', 'boundaries', 'concession', 'agreement']"
confession,"word: confession
properties: courtroom, guilt, secret, tears","['courtroom', 'guilt', 'secret', 'tears']"
conflict,"word: conflict
properties: negotiation, tension, resolution, disagreement","['negotiation', 'tension', 'resolution', 'disagreement']"
consideration,"word: consideration
properties: empathy, planning, politeness, compromise","['empathy', 'planning', 'politeness', 'compromise']"
consolation,"word: consolation
properties: tissues, rain, silence, apology","['tissues', 'rain', 'silence', 'apology']"
contempt,"word: contempt
properties: sneer, dismissal, isolation, scorn","['sneer', 'dismissal', 'isolation', 'scorn']"
creativity,"word: creativity
properties: sketchbook, improvisation, invention, daydream","['sketchbook', 'improvisation', 'invention', 'daydream']"
criticism,"word: criticism
properties: debate, improvement, defensiveness, feedback","['debate', 'improvement', 'defensiveness', 'feedback']"
cruelty,"word: cruelty
properties: scars, dominance, isolation, manipulation","['scars', 'dominance', 'isolation', 'manipulation']"
curiosity,"word: curiosity
properties: telescope, question, forest, puzzle","['telescope', 'question', 'forest', 'puzzle']"
danger,"word: danger
properties: cliff, warning, storm, shadow","['cliff', 'warning', 'storm', 'shadow']"
