word,response,properties
ability,"ability 
properties: talent, skillset, sports, confidence","['talent', 'skillset', 'sports', 'confidence']"
accusation,"accusation 
properties: court, blame, anger, defendant","['court', 'blame', 'anger', 'defendant']"
achievement,"achievement 
properties: trophy, university, confidence, promotion","['trophy', 'university', 'confidence', 'promotion']"
activity,"activity 
properties: exercise, school, holiday, schedule","['exercise', 'school', 'holiday', 'schedule']"
addiction,"addiction 
properties: rehab, brain, isolation, relapse","['rehab', 'brain', 'isolation', 'relapse']"
admiration,"admiration 
properties: celebrity, art, achievement, pride","['celebrity', 'art', 'achievement', 'pride']"
advantage,"advantage 
properties: competition, strategy, success, opportunity","['competition', 'strategy', 'success', 'opportunity']"
adventure,"adventure 
properties: jungle, pirate, journey, thrill","['jungle', 'pirate', 'journey', 'thrill']"
advice,"advice 
properties: mentor, decision, therapist, guidance","['mentor', 'decision', 'therapist', 'guidance']"
agony,"agony 
properties: torture, scream, injury, hospital","['torture', 'scream', 'injury', 'hospital']"
agreement,"agreement 
properties: contract, marriage, negotiation, signature","['contract', 'marriage', 'negotiation', 'signature']"
amazement,"amazement 
properties: fireworks, magic show, fairy tale, wonderland","['fireworks', 'magic show', 'fairy tale', 'wonderland']"
ambition,"ambition 
properties: success, motivation, perseverance, achievement","['success', 'motivation', 'perseverance', 'achievement']"
ambush,"ambush 
properties: military, forest, surprise, tactics","['military', 'forest', 'surprise', 'tactics']"
amusement,"amusement 
properties: park, laughter, games, childhood","['park', 'laughter', 'games', 'childhood']"
anger,"anger 
properties: fight, shouting, face, red","['fight', 'shouting', 'face', 'red']"
anxiety,"anxiety 
properties: exam, heartbeat, insomnia, avoidance","['exam', 'heartbeat', 'insomnia', 'avoidance']"
apology,"apology 
properties: mistake, forgiveness, regret, letter","['mistake', 'forgiveness', 'regret', 'letter']"
appearance,"appearance 
properties: model, clothes, makeup, camera","['model', 'clothes', 'makeup', 'camera']"
appetite,"appetite 
properties: hunger, food, stomach, diet","['hunger', 'food', 'stomach', 'diet']"
application,"application 
properties: job, software, form, process","['job', 'software', 'form', 'process']"
aptitude,"aptitude 
properties: intelligence, education, test, career","['intelligence', 'education', 'test', 'career']"
argument,"argument 
properties: court, couple, loud, logic","['court', 'couple', 'loud', 'logic']"
art,"art 
properties: museum, paintbrush, creativity, sculpture","['museum', 'paintbrush', 'creativity', 'sculpture']"
aspect,"aspect 
properties: angle, feature, side, view","['angle', 'feature', 'side', 'view']"
assassination,"assassination 
properties: president, plot, gun, secret","['president', 'plot', 'gun', 'secret']"
assumption,"assumption 
properties: theory, risk, hypothesis, research","['theory', 'risk', 'hypothesis', 'research']"
astonishment,"astonishment 
properties: magic, wonderland, emotions, explosion","['magic', 'wonderland', 'emotions', 'explosion']"
attack,"attack 
properties: war, virus, defense, predator","['war', 'virus', 'defense', 'predator']"
