word,response,properties
ability,"

word: ability  
properties: climbing, problem-solving, public speaking, tool use","['climbing', 'problem-solving', 'public speaking', 'tool use']"
accusation,"

word: accusation  
properties: legal trial, emotional tension, public confrontation, evidence collection","['legal trial', 'emotional tension', 'public confrontation', 'evidence collection']"
achievement,"

word: achievement  
properties: trophy, deadline, reflection, milestone","['trophy', 'deadline', 'reflection', 'milestone']"
activity,"

word: activity  
properties: sports game, classroom, festival crowd, team project","['sports game', 'classroom', 'festival crowd', 'team project']"
addiction,"

word: addiction  
properties: craving, withdrawal, compulsion, secrecy","['craving', 'withdrawal', 'compulsion', 'secrecy']"
admiration,"

word: admiration  
properties: fan, monument, sincere compliment, inspired action","['fan', 'monument', 'sincere compliment', 'inspired action']"
advantage,"

word: advantage  
properties: tournament, negotiation, starting point, resource allocation","['tournament', 'negotiation', 'starting point', 'resource allocation']"
adventure,"

word: adventure  
properties: map, compass, cliff edge, campfire","['map', 'compass', 'cliff edge', 'campfire']"
advice,"

word: advice  
properties: mentorship, medical recommendations, career decisions, conflict resolution","['mentorship', 'medical recommendations', 'career decisions', 'conflict resolution']"
agony,"

word: agony  
properties: broken bone, heartbreak, burn injury, despair","['broken bone', 'heartbreak', 'burn injury', 'despair']"
agreement,"

word: agreement  
properties: legal contract, handshake, peace treaty, compromise","['legal contract', 'handshake', 'peace treaty', 'compromise']"
amazement,"

word: amazement  
properties: meteor shower, silent awe, unspoken wonder, child's first rainbow","['meteor shower', 'silent awe', 'unspoken wonder', ""child's first rainbow""]"
ambition,"

word: ambition  
properties: climb, rivalry, drive, peak","['climb', 'rivalry', 'drive', 'peak']"
ambush,"

word: ambush  
properties: stealthy approach, sudden confrontation, predatory strike, tactical maneuver","['stealthy approach', 'sudden confrontation', 'predatory strike', 'tactical maneuver']"
amusement,"

word: amusement  
properties: carnival, clown, laughter, roller coaster","['carnival', 'clown', 'laughter', 'roller coaster']"
anger,"

word: anger  
properties: clenched fist, road rage, red, volcanic eruption","['clenched fist', 'road rage', 'red', 'volcanic eruption']"
anxiety,"

word: anxiety  
properties: racing heartbeat, waiting for test results, clenched fists, avoiding crowded places","['racing heartbeat', 'waiting for test results', 'clenched fists', 'avoiding crowded places']"
apology,"

word: apology  
properties: public admission, sincere intent, regret expressed, remorse felt","['public admission', 'sincere intent', 'regret expressed', 'remorse felt']"
appearance,"

word: appearance  
properties: first impression, age estimation, formal attire, mirror reflection","['first impression', 'age estimation', 'formal attire', 'mirror reflection']"
appetite,"

word: appetite  
properties: meal, sickness, craving, hunger","['meal', 'sickness', 'craving', 'hunger']"
application,"

word: application  
properties: software, form submission, problem-solving, interface","['software', 'form submission', 'problem-solving', 'interface']"
aptitude,"

word: aptitude  
properties: problem-solving, standardized test, self-doubt, engineering project","['problem-solving', 'standardized test', 'self-doubt', 'engineering project']"
argument,"

word: argument  
properties: raised voices, family dinner tension, courtroom confrontation, text message conflict","['raised voices', 'family dinner tension', 'courtroom confrontation', 'text message conflict']"
art,"

word: art  
properties: canvas, sculpture, brushstroke, gallery","['canvas', 'sculpture', 'brushstroke', 'gallery']"
aspect,"

word: aspect  
properties: facade, angle, celestial alignment, dual nature","['facade', 'angle', 'celestial alignment', 'dual nature']"
assassination,"

word: assassination  
properties: conspiracy, political upheaval, hidden motives, historical turning point","['conspiracy', 'political upheaval', 'hidden motives', 'historical turning point']"
assumption,"

word: assumption  
properties: hypothesis, error, belief, basis","['hypothesis', 'error', 'belief', 'basis']"
