word,response,properties
ability,"word: ability
properties: talent, practice, skill, challenge","['talent', 'practice', 'skill', 'challenge']"
accusation,"word: accusation
properties: courtroom, pointing, guilt, defense","['courtroom', 'pointing', 'guilt', 'defense']"
achievement,"word: achievement
properties: trophy, graduation, applause, mountain","['trophy', 'graduation', 'applause', 'mountain']"
activity,"word: activity
properties: exercise, schedule, playground, movement","['exercise', 'schedule', 'playground', 'movement']"
addiction,"word: addiction
properties: craving, withdrawal, relapse, isolation","['craving', 'withdrawal', 'relapse', 'isolation']"
admiration,"word: admiration
properties: trophy, applause, role model, spotlight","['trophy', 'applause', 'role model', 'spotlight']"
advantage,"word: advantage
properties: head start, competition, winning, strategy","['head start', 'competition', 'winning', 'strategy']"
adventure,"word: adventure
properties: backpack, jungle, map, campfire","['backpack', 'jungle', 'map', 'campfire']"
advice,"word: advice
properties: mentor, warning, conversation, decision","['mentor', 'warning', 'conversation', 'decision']"
agony,"word: agony
properties: scream, hospital, tears, fire","['scream', 'hospital', 'tears', 'fire']"
agreement,"word: agreement
properties: handshake, contract, signatures, negotiation","['handshake', 'contract', 'signatures', 'negotiation']"
amazement,"word: amazement
properties: fireworks, wide eyes, gasp, magic trick","['fireworks', 'wide eyes', 'gasp', 'magic trick']"
ambition,"word: ambition
properties: ladder, career, drive, mountain","['ladder', 'career', 'drive', 'mountain']"
ambush,"word: ambush
properties: forest, soldiers, surprise, trap","['forest', 'soldiers', 'surprise', 'trap']"
amusement,"word: amusement
properties: carnival, laughter, rollercoaster, clown","['carnival', 'laughter', 'rollercoaster', 'clown']"
anger,"word: anger
properties: shouting, clenched fists, red face, argument","['shouting', 'clenched fists', 'red face', 'argument']"
anxiety,"word: anxiety
properties: racing heart, exams, insomnia, overthinking","['racing heart', 'exams', 'insomnia', 'overthinking']"
apology,"word: apology
properties: mistake, guilt, forgiveness, awkwardness","['mistake', 'guilt', 'forgiveness', 'awkwardness']"
appearance,"word: appearance
properties: mirror, first impression, outfit, confidence","['mirror', 'first impression', 'outfit', 'confidence']"
appetite,"word: appetite
properties: meal, stomach, hunger, restaurant","['meal', 'stomach', 'hunger', 'restaurant']"
application,"word: application
properties: form, deadline, interview, approval","['form', 'deadline', 'interview', 'approval']"
aptitude,"word: aptitude
properties: puzzle-solving, report cards, quick learner, talent test","['puzzle-solving', 'report cards', 'quick learner', 'talent test']"
argument,"word: argument
properties: shouting, tension, disagreement, apology","['shouting', 'tension', 'disagreement', 'apology']"
art,"word: art
properties: painting, museum, canvas, creativity","['painting', 'museum', 'canvas', 'creativity']"
aspect,"word: aspect
properties: angle, viewpoint, detail, facade","['angle', 'viewpoint', 'detail', 'facade']"
assassination,"word: assassination
properties: sniper, political turmoil, bodyguard, conspiracy","['sniper', 'political turmoil', 'bodyguard', 'conspiracy']"
assumption,"word: assumption
properties: misunderstanding, leap, expectation, doubt","['misunderstanding', 'leap', 'expectation', 'doubt']"
astonishment,"word: astonishment
properties: wide eyes, sudden silence, magic trick, dropped jaw","['wide eyes', 'sudden silence', 'magic trick', 'dropped jaw']"
attack,"word: attack
properties: alarm, defense, injury, chaos","['alarm', 'defense', 'injury', 'chaos']"
attention,"word: attention
properties: classroom, spotlight, focus, interruption","['classroom', 'spotlight', 'focus', 'interruption']"
attraction,"word: attraction
properties: magnet, romance, amusement park, chemistry","['magnet', 'romance', 'amusement park', 'chemistry']"
beauty,"word: beauty
properties: mirror, flowers, elegance, smile","['mirror', 'flowers', 'elegance', 'smile']"
being,"word: being
properties: existence, human, alive, presence","['existence', 'human', 'alive', 'presence']"
betrayal,"word: betrayal
properties: broken trust, secret revealed, backstab, tears","['broken trust', 'secret revealed', 'backstab', 'tears']"
blackmail,"word: blackmail
properties: secret, threat, money, scandal","['secret', 'threat', 'money', 'scandal']"
boredom,"word: boredom
properties: waiting, clock, yawn, empty classroom","['waiting', 'clock', 'yawn', 'empty classroom']"
boycott,"word: boycott
properties: protest, company, products, refusal","['protest', 'company', 'products', 'refusal']"
bravery,"word: bravery
properties: firefighter, battlefield, lion, standing up","['firefighter', 'battlefield', 'lion', 'standing up']"
career,"word: career
properties: office, ambition, promotion, resume","['office', 'ambition', 'promotion', 'resume']"
carefulness,"word: carefulness
properties: glass, crossing, checklist, gloves","['glass', 'crossing', 'checklist', 'gloves']"
catastrophe,"word: catastrophe
properties: earthquake, panic, sirens, ruins","['earthquake', 'panic', 'sirens', 'ruins']"
caution,"word: caution
properties: wet floor, yellow tape, warning sign, sharp turn","['wet floor', 'yellow tape', 'warning sign', 'sharp turn']"
challenge,"word: challenge
properties: mountain, puzzle, effort, deadline","['mountain', 'puzzle', 'effort', 'deadline']"
chaos,"word: chaos
properties: traffic, shouting, storm, clutter","['traffic', 'shouting', 'storm', 'clutter']"
character,"word: character
properties: story, personality, role, trait","['story', 'personality', 'role', 'trait']"
charm,"word: charm
properties: bracelet, spell, smile, rabbit","['bracelet', 'spell', 'smile', 'rabbit']"
comfort,"word: comfort
properties: blanket, fireplace, tea, home","['blanket', 'fireplace', 'tea', 'home']"
