word,response,properties
ability,"word: ability  
properties: wings, door, light, key","['wings', 'door', 'light', 'key']"
accusation,"word: accusation  
properties: courtroom, suspicion, evidence, trial","['courtroom', 'suspicion', 'evidence', 'trial']"
achievement,"word: achievement  
properties: medal, goal, pride, celebration","['medal', 'goal', 'pride', 'celebration']"
activity,"word: activity  
properties: movement, energy, purpose, engagement","['movement', 'energy', 'purpose', 'engagement']"
addiction,"word: addiction  
properties: withdrawal, craving, relapse, obsession","['withdrawal', 'craving', 'relapse', 'obsession']"
admiration,"word: admiration  
properties: spotlight, hero, applause, respect","['spotlight', 'hero', 'applause', 'respect']"
advantage,"word: advantage  
properties: edge, win, benefit, upper hand","['edge', 'win', 'benefit', 'upper hand']"
adventure,"word: adventure  
properties: map, treasure, danger, discovery","['map', 'treasure', 'danger', 'discovery']"
advice,"word: advice  
properties: ear, mentor, decision, whisper","['ear', 'mentor', 'decision', 'whisper']"
agony,"word: agony  
properties: scream, pain, tears, silence","['scream', 'pain', 'tears', 'silence']"
agreement,"word: agreement  
properties: handshake, contract, compromise, nod","['handshake', 'contract', 'compromise', 'nod']"
amazement,"word: amazement  
properties: thunder, stars, gasp, wonder","['thunder', 'stars', 'gasp', 'wonder']"
ambition,"word: ambition  
properties: ladder, fire, clock, mountain","['ladder', 'fire', 'clock', 'mountain']"
ambush,"word: ambush  
properties: surprise, hiding, danger, attack","['surprise', 'hiding', 'danger', 'attack']"
amusement,"word: amusement  
properties: roller coaster, laughter, circus, game","['roller coaster', 'laughter', 'circus', 'game']"
anger,"word: anger  
properties: red face, clenched fists, shouting, explosion","['red face', 'clenched fists', 'shouting', 'explosion']"
anxiety,"word: anxiety  
properties: heart racing, sweating, racing thoughts, tight chest","['heart racing', 'sweating', 'racing thoughts', 'tight chest']"
apology,"word: apology  
properties: tears, forgiveness, silence, handshake","['tears', 'forgiveness', 'silence', 'handshake']"
appearance,"word: appearance  
properties: mirror, outfit, first impression, reflection","['mirror', 'outfit', 'first impression', 'reflection']"
appetite,"word: appetite  
properties: hunger, meal, craving, digestion","['hunger', 'meal', 'craving', 'digestion']"
application,"word: application  
properties: form, software, job, submission","['form', 'software', 'job', 'submission']"
aptitude,"word: aptitude  
properties: puzzle, test, skill, talent","['puzzle', 'test', 'skill', 'talent']"
argument,"word: argument  
properties: clash, debate, tension, disagreement","['clash', 'debate', 'tension', 'disagreement']"
art,"word: art  
properties: brush, canvas, museum, emotion","['brush', 'canvas', 'museum', 'emotion']"
aspect,"word: aspect  
properties: light, angle, view, detail","['light', 'angle', 'view', 'detail']"
assassination,"word: assassination  
properties: gun, conspiracy, fear, secrecy","['gun', 'conspiracy', 'fear', 'secrecy']"
assumption,"word: assumption  
properties: leap, belief, gap, trust","['leap', 'belief', 'gap', 'trust']"
astonishment,"word: astonishment  
properties: gasp, wide eyes, sudden silence, disbelief","['gasp', 'wide eyes', 'sudden silence', 'disbelief']"
attack,"word: attack  
properties: fear, weapon, defense, war","['fear', 'weapon', 'defense', 'war']"
attention,"word: attention  
properties: spotlight, focus, noise, silence","['spotlight', 'focus', 'noise', 'silence']"
attraction,"word: attraction  
properties: magnet, eyes, pull, chemistry","['magnet', 'eyes', 'pull', 'chemistry']"
beauty,"word: beauty  
properties: sunset, mirror, smile, garden","['sunset', 'mirror', 'smile', 'garden']"
being,"word: being  
properties: breath, thought, presence, movement","['breath', 'thought', 'presence', 'movement']"
betrayal,"word: betrayal  
properties: silence, broken trust, tears, distance","['silence', 'broken trust', 'tears', 'distance']"
blackmail,"word: blackmail  
properties: threat, secret, fear, control","['threat', 'secret', 'fear', 'control']"
boredom,"word: boredom  
properties: waiting, TV, nap, silence","['waiting', 'TV', 'nap', 'silence']"
boycott,"word: boycott  
properties: protest, exclusion, consumer, action","['protest', 'exclusion', 'consumer', 'action']"
bravery,"word: bravery  
properties: firefighter, storm, shield, courage","['firefighter', 'storm', 'shield', 'courage']"
career,"word: career  
properties: office, promotion, goals, commute","['office', 'promotion', 'goals', 'commute']"
carefulness,"word: carefulness  
properties: watch, caution, safety, attention","['watch', 'caution', 'safety', 'attention']"
catastrophe,"word: catastrophe  
properties: explosion, disaster, panic, destruction","['explosion', 'disaster', 'panic', 'destruction']"
caution,"word: caution  
properties: red light, warning sign, slow down, careful step","['red light', 'warning sign', 'slow down', 'careful step']"
challenge,"word: challenge  
properties: obstacle, effort, growth, risk","['obstacle', 'effort', 'growth', 'risk']"
chaos,"word: chaos  
properties: explosion, storm, disorder, confusion","['explosion', 'storm', 'disorder', 'confusion']"
character,"word: character  
properties: courage, honesty, story, trait","['courage', 'honesty', 'story', 'trait']"
charm,"word: charm  
properties: spell, smile, magnet, whisper","['spell', 'smile', 'magnet', 'whisper']"
comfort,"word: comfort  
properties: warm blanket, soft chair, gentle voice, quiet room","['warm blanket', 'soft chair', 'gentle voice', 'quiet room']"
commitment,"word: commitment  
properties: vow, loyalty, effort, endurance","['vow', 'loyalty', 'effort', 'endurance']"
comparison,"word: comparison  
properties: scale, balance, contrast, measurement","['scale', 'balance', 'contrast', 'measurement']"
compassion,"word: compassion  
properties: nurse, tears, shelter, hand","['nurse', 'tears', 'shelter', 'hand']"
competence,"word: competence  
properties: challenge, mastery, confidence, achievement","['challenge', 'mastery', 'confidence', 'achievement']"
compromise,"word: compromise  
properties: handshake, negotiation, balance, truce","['handshake', 'negotiation', 'balance', 'truce']"
compulsion,"word: compulsion  
properties: handwashing, ritual, anxiety, repetition","['handwashing', 'ritual', 'anxiety', 'repetition']"
confession,"word: confession  
properties: guilt, whisper, church, truth","['guilt', 'whisper', 'church', 'truth']"
conflict,"word: conflict  
properties: war, argument, tension, disagreement","['war', 'argument', 'tension', 'disagreement']"
consideration,"word: consideration  
properties: pause, listen, empathy, balance","['pause', 'listen', 'empathy', 'balance']"
consolation,"word: consolation  
properties: candle, tears, hand, silence","['candle', 'tears', 'hand', 'silence']"
contempt,"word: contempt  
properties: sneer, dismissal, disdain, eye roll","['sneer', 'dismissal', 'disdain', 'eye roll']"
convention,"word: convention  
properties: meeting, rule, agreement, gathering","['meeting', 'rule', 'agreement', 'gathering']"
cooperation,"word: cooperation  
properties: handshake, team, agreement, bridge","['handshake', 'team', 'agreement', 'bridge']"
courage,"word: courage  
properties: mountain, fire, shield, storm","['mountain', 'fire', 'shield', 'storm']"
creativity,"word: creativity  
properties: paint, puzzle, light, dance","['paint', 'puzzle', 'light', 'dance']"
crime,"word: crime  
properties: prison, police, justice, fear","['prison', 'police', 'justice', 'fear']"
criticism,"word: criticism  
properties: feedback, argument, judgment, debate","['feedback', 'argument', 'judgment', 'debate']"
cruelty,"word: cruelty  
properties: prison, tears, silence, chains","['prison', 'tears', 'silence', 'chains']"
culture,"word: culture  
properties: festival, tradition, dance, cuisine","['festival', 'tradition', 'dance', 'cuisine']"
curiosity,"word: curiosity  
properties: explorer, question, discovery, mystery","['explorer', 'question', 'discovery', 'mystery']"
custom,"word: custom  
properties: tradition, clothing, ritual, practice","['tradition', 'clothing', 'ritual', 'practice']"
