word,response,properties
accusation,"word: accusation
properties: courtroom, denial, suspicion, consequence","['courtroom', 'denial', 'suspicion', 'consequence']"
activity,"word: activity
properties: hiking, learning, crafting, volunteering","['hiking', 'learning', 'crafting', 'volunteering']"
addiction,"word: addiction
properties: craving, relapse, denial, support","['craving', 'relapse', 'denial', 'support']"
admiration,"word: admiration
properties: applause, mentor, skill, sculpture","['applause', 'mentor', 'skill', 'sculpture']"
adventure,"word: adventure
properties: map, unknown, courage, backpack","['map', 'unknown', 'courage', 'backpack']"
agony,"word: agony
properties: scream, hospital, storm, shadow","['scream', 'hospital', 'storm', 'shadow']"
agreement,"word: agreement
properties: contract, handshake, compromise, negotiation","['contract', 'handshake', 'compromise', 'negotiation']"
ambition,"word: ambition
properties: ladder, sleeplessness, legacy, drive","['ladder', 'sleeplessness', 'legacy', 'drive']"
ambush,"word: ambush
properties: jungle, surprise, silence, trap","['jungle', 'surprise', 'silence', 'trap']"
apology,"word: apology
properties: regret, flowers, silence, consequence","['regret', 'flowers', 'silence', 'consequence']"
aptitude,"word: aptitude
properties: puzzles, coding, music, sports","['puzzles', 'coding', 'music', 'sports']"
argument,"word: argument
properties: raised voices, legal, debate, frustration","['raised voices', 'legal', 'debate', 'frustration']"
art,"word: art
properties: canvas, sculpture, museum, expression","['canvas', 'sculpture', 'museum', 'expression']"
assumption,"word: assumption
properties: guesswork, prejudice, leap, belief","['guesswork', 'prejudice', 'leap', 'belief']"
astonishment,"astonishment
properties: gasp, fireworks, question mark, wide eyes","['gasp', 'fireworks', 'question mark', 'wide eyes']"
attention,"word: attention
properties: spotlight, listening, focus, detail","['spotlight', 'listening', 'focus', 'detail']"
attraction,"word: attraction
properties: magnetism, amusement park, gravity, butterflies","['magnetism', 'amusement park', 'gravity', 'butterflies']"
boredom,"word: boredom
properties: rain, staring, clock, silence","['rain', 'staring', 'clock', 'silence']"
boycott,"boycott
properties: protest, consumer, strike, ethics","['protest', 'consumer', 'strike', 'ethics']"
bravery,"word: bravery
properties: shield, mountains, silence, risk","['shield', 'mountains', 'silence', 'risk']"
carefulness,"word: carefulness
properties: planning, quiet, safety, detail","['planning', 'quiet', 'safety', 'detail']"
charm,"word: charm
properties: smile, antique, magnet, illusion","['smile', 'antique', 'magnet', 'illusion']"
comfort,"word: comfort
properties: blanket, rain, silence, memory","['blanket', 'rain', 'silence', 'memory']"
competence,"word: competence
properties: project, confidence, skill, trust","['project', 'confidence', 'skill', 'trust']"
compromise,"compromise
properties: negotiation, splitting, fairness, concession","['negotiation', 'splitting', 'fairness', 'concession']"
confession,"word: confession
properties: courtroom, guilt, secret, tears","['courtroom', 'guilt', 'secret', 'tears']"
conflict,"word: conflict
properties: debate, tension, resolution, disagreement","['debate', 'tension', 'resolution', 'disagreement']"
consideration,"word: consideration
properties: empathy, planning, politeness, patience","['empathy', 'planning', 'politeness', 'patience']"
consolation,"word: consolation
properties: blanket, rain, listening, tea","['blanket', 'rain', 'listening', 'tea']"
contempt,"word: contempt
properties: sneer, dismissal, distance, scorn","['sneer', 'dismissal', 'distance', 'scorn']"
creativity,"word: creativity
properties: brainstorming, sculpture, improvisation, daydreaming","['brainstorming', 'sculpture', 'improvisation', 'daydreaming']"
