word,response,properties
ability,"word: ability  
properties: learning, adaptation, confidence, innovation","['learning', 'adaptation', 'confidence', 'innovation']"
accusation,"word: accusation  
properties: trial, betrayal, silence, confrontation","['trial', 'betrayal', 'silence', 'confrontation']"
achievement,"word: achievement  
properties: award ceremony, personal growth, overcoming obstacles, pride","['award ceremony', 'personal growth', 'overcoming obstacles', 'pride']"
activity,"word: activity  
properties: sports competition, classroom lesson, outdoor hike, dance performance","['sports competition', 'classroom lesson', 'outdoor hike', 'dance performance']"
addiction,"word: addiction  
properties: withdrawal, cravings, dependency, tolerance","['withdrawal', 'cravings', 'dependency', 'tolerance']"
admiration,"word: admiration  
properties: standing ovation, quiet respect, thoughtful gift, glowing eyes","['standing ovation', 'quiet respect', 'thoughtful gift', 'glowing eyes']"
advantage,"word: advantage  
properties: competition, strategy, negotiation, edge","['competition', 'strategy', 'negotiation', 'edge']"
adventure,"word: adventure  
properties: climbing mountains, discovering ancient ruins, navigating uncharted forests, meeting wild animals","['climbing mountains', 'discovering ancient ruins', 'navigating uncharted forests', 'meeting wild animals']"
advice,"word: advice  
properties: career decision, relationship conflict, personal growth, life pivot","['career decision', 'relationship conflict', 'personal growth', 'life pivot']"
agony,"word: agony  
properties: pain, silence, tears, desperation","['pain', 'silence', 'tears', 'desperation']"
agreement,"word: agreement  
properties: treaty, negotiation, compromise, contract","['treaty', 'negotiation', 'compromise', 'contract']"
amazement,"word: amazement  
properties: a sudden realization, witnessing a miracle, falling in love with a stranger, seeing a perfect sunrise in the desert","['a sudden realization', 'witnessing a miracle', 'falling in love with a stranger', 'seeing a perfect sunrise in the desert']"
ambition,"word: ambition  
properties: climbing mountains, starting a business, late nights, relentless drive","['climbing mountains', 'starting a business', 'late nights', 'relentless drive']"
ambush,"word: ambush  
properties: sudden attack, hidden trap, surprise element, covert operation","['sudden attack', 'hidden trap', 'surprise element', 'covert operation']"
amusement,"word: amusement  
properties: circus, laughter, roller coaster, candy floss","['circus', 'laughter', 'roller coaster', 'candy floss']"
anger,"word: anger  
properties: road rage, betrayal, clenched fists, shouting match","['road rage', 'betrayal', 'clenched fists', 'shouting match']"
anxiety,"word: anxiety  
properties: panic attack, crowded room, racing heart, future uncertainty","['panic attack', 'crowded room', 'racing heart', 'future uncertainty']"
apology,"word: apology  
properties: guilt, broken promise, sincere voice, forgiveness offered","['guilt', 'broken promise', 'sincere voice', 'forgiveness offered']"
appearance,"word: appearance  
properties: mirror, disguise, shadow, first impression","['mirror', 'disguise', 'shadow', 'first impression']"
appetite,"word: appetite  
properties: hunger, mealtime, stomach growl, food cravings","['hunger', 'mealtime', 'stomach growl', 'food cravings']"
application,"word: application  
properties: software, form filling, mobile download, medical prescription","['software', 'form filling', 'mobile download', 'medical prescription']"
aptitude,"word: aptitude  
properties: quick learning, problem-solving, natural talent, academic success","['quick learning', 'problem-solving', 'natural talent', 'academic success']"
argument,"word: argument  
properties: raised voice, broken silence, mutual blame, room temperature","['raised voice', 'broken silence', 'mutual blame', 'room temperature']"
art,"word: art  
properties: painting, silence, creativity, expression","['painting', 'silence', 'creativity', 'expression']"
aspect,"word: aspect  
properties: perspective, shadow, dimension, balance","['perspective', 'shadow', 'dimension', 'balance']"
assassination,"word: assassination  
properties: political intrigue, sudden violence, covert operation, historical betrayal","['political intrigue', 'sudden violence', 'covert operation', 'historical betrayal']"
assumption,"word: assumption  
properties: bias, hidden belief, unverified claim, social expectation","['bias', 'hidden belief', 'unverified claim', 'social expectation']"
astonishment,"word: astonishment  
properties: unexpected twist, falling silence, gasp, eye contact","['unexpected twist', 'falling silence', 'gasp', 'eye contact']"
attack,"word: attack  
properties: rebellion, surprise, damage, strategy","['rebellion', 'surprise', 'damage', 'strategy']"
attention,"word: attention  
properties: classroom, focus, spotlight, recognition","['classroom', 'focus', 'spotlight', 'recognition']"
attraction,"word: attraction  
properties: magnetic pull, falling in love, natural draw, unexpected connection","['magnetic pull', 'falling in love', 'natural draw', 'unexpected connection']"
beauty,"word: beauty  
properties: mirror, flowers, calm, light","['mirror', 'flowers', 'calm', 'light']"
being,"word: being  
properties: presence, stillness, awareness, breath","['presence', 'stillness', 'awareness', 'breath']"
betrayal,"word: betrayal  
properties: broken trust, silent anger, hidden secrets, emotional wound","['broken trust', 'silent anger', 'hidden secrets', 'emotional wound']"
blackmail,"word: blackmail  
properties: threat, extortion, coercion, secret deal","['threat', 'extortion', 'coercion', 'secret deal']"
boredom,"word: boredom  
properties: idle time, monotonous routine, staring at walls, blank screen","['idle time', 'monotonous routine', 'staring at walls', 'blank screen']"
boycott,"word: boycott  
properties: protest, fair trade, political action, consumer choice","['protest', 'fair trade', 'political action', 'consumer choice']"
bravery,"word: bravery  
properties: saving a stranger, standing against injustice, facing fear in battle, risking one's life for others","['saving a stranger', 'standing against injustice', 'facing fear in battle', ""risking one's life for others""]"
career,"word: career  
properties: promotion, long hours, skill development, job transition","['promotion', 'long hours', 'skill development', 'job transition']"
carefulness,"word: carefulness  
properties: patient listening, meticulous planning, thoughtful gestures, quiet consistency","['patient listening', 'meticulous planning', 'thoughtful gestures', 'quiet consistency']"
catastrophe,"word: catastrophe  
properties: collapse, sudden rain, global shutdown, mass evacuation","['collapse', 'sudden rain', 'global shutdown', 'mass evacuation']"
caution,"word: caution  
properties: warning sign, slippery floor, traffic light, emergency exit","['warning sign', 'slippery floor', 'traffic light', 'emergency exit']"
challenge,"word: challenge  
properties: competition, growth, uncertainty, perseverance","['competition', 'growth', 'uncertainty', 'perseverance']"
chaos,"word: chaos  
properties: collapsing buildings, unpredictable weather, endless choices, broken clocks","['collapsing buildings', 'unpredictable weather', 'endless choices', 'broken clocks']"
character,"word: character  
properties: integrity, rebellion, growth, loyalty","['integrity', 'rebellion', 'growth', 'loyalty']"
charm,"word: charm  
properties: magic, first impression, attraction, confidence","['magic', 'first impression', 'attraction', 'confidence']"
comfort,"word: comfort  
properties: warm blanket, quiet room, familiar scent, soft music","['warm blanket', 'quiet room', 'familiar scent', 'soft music']"
commitment,"word: commitment  
properties: loyalty, long-term planning, trust, sacrifice","['loyalty', 'long-term planning', 'trust', 'sacrifice']"
comparison,"word: comparison  
properties: salary, competition, decision-making, self-evaluation","['salary', 'competition', 'decision-making', 'self-evaluation']"
compassion,"word: compassion  
properties: helping a stranger, listening without judgment, healing wounds, quiet presence","['helping a stranger', 'listening without judgment', 'healing wounds', 'quiet presence']"
competence,"word: competence  
properties: leadership, problem-solving, confidence, efficiency","['leadership', 'problem-solving', 'confidence', 'efficiency']"
