word,response,properties
ability,"ability: talent, training, potential, challenge",[]
accusation,"word: accusation  
properties: courtroom, evidence, tension, reputation","['courtroom', 'evidence', 'tension', 'reputation']"
achievement,"word: achievement  
properties: trophy, graduation, perseverance, milestone","['trophy', 'graduation', 'perseverance', 'milestone']"
activity,"word: activity  
properties: gym, schedule, teamwork, energy","['gym', 'schedule', 'teamwork', 'energy']"
addiction,"word: addiction  
properties: cravings, withdrawal, cycles, triggers","['cravings', 'withdrawal', 'cycles', 'triggers']"
admiration,"word: admiration  
properties: applause, role model, achievement, inspiration","['applause', 'role model', 'achievement', 'inspiration']"
advantage,"word: advantage  
properties: winning strategy, market edge, early bird, cheat code","['winning strategy', 'market edge', 'early bird', 'cheat code']"
adventure,"word: adventure  
properties: map, campfire, unknown, treasure","['map', 'campfire', 'unknown', 'treasure']"
advice,"advice: mentor, notebook, coffee, crossroads",[]
agony,"word: agony  
properties: scream, hospital, storm, isolation","['scream', 'hospital', 'storm', 'isolation']"
agreement,"word: agreement  
properties: handshake, contract, compromise, consensus","['handshake', 'contract', 'compromise', 'consensus']"
amazement,"word: amazement  
properties: fireworks, first step, discovery, wide eyes","['fireworks', 'first step', 'discovery', 'wide eyes']"
ambition,"word: ambition  
properties: ladder, marathon, sunrise, notebook","['ladder', 'marathon', 'sunrise', 'notebook']"
ambush,"word: ambush  
properties: hidden snare, sudden noise, flashlights, whispered countdown","['hidden snare', 'sudden noise', 'flashlights', 'whispered countdown']"
amusement,"word: amusement  
properties: rollercoaster, popcorn, fireworks, cartoon marathon","['rollercoaster', 'popcorn', 'fireworks', 'cartoon marathon']"
anger,"word: anger  
properties: clenched fists, red face, heated argument, slammed door","['clenched fists', 'red face', 'heated argument', 'slammed door']"
anxiety,"word: anxiety  
properties: racing heart, crowded room, unfinished tasks, restless night","['racing heart', 'crowded room', 'unfinished tasks', 'restless night']"
apology,"word: apology  
properties: late, handshake, broken vase, text message","['late', 'handshake', 'broken vase', 'text message']"
appearance,"word: appearance  
properties: mirror, first impression, makeup, camouflage","['mirror', 'first impression', 'makeup', 'camouflage']"
appetite,"word: appetite  
properties: buffet, cravings, fasting, cravings (oops duplicate)  

Oops need unique. Let's correct.

word: appetite
properties: buffet, cravings, fasting, metabolism","['buffet', 'cravings', 'fasting', 'cravings (oops duplicate)']"
application,"word: application  
properties: resume, software, form, deadline","['resume', 'software', 'form', 'deadline']"
aptitude,"word: aptitude  
properties: puzzles, career counseling, learning curves, talent shows","['puzzles', 'career counseling', 'learning curves', 'talent shows']"
argument,"word: argument  
properties: debate, courtroom, heated, compromise","['debate', 'courtroom', 'heated', 'compromise']"
art,"word: art  
properties: museum, brushstrokes, imagination, performance","['museum', 'brushstrokes', 'imagination', 'performance']"
aspect,"word: aspect  
properties: angle, perspective, detail, facet","['angle', 'perspective', 'detail', 'facet']"
assassination,"word: assassination  
properties: secret plot, bullet wound, political power, midnight rendezvous","['secret plot', 'bullet wound', 'political power', 'midnight rendezvous']"
assumption,"word: assumption  
properties: hypothesis, bias, expectation, inference","['hypothesis', 'bias', 'expectation', 'inference']"
astonishment,"astonishment  
properties: gasps, widened eyes, sudden silence, dropped jaws","['gasps', 'widened eyes', 'sudden silence', 'dropped jaws']"
attack,"word: attack  
properties: surprise, battlefield, alarm, virus","['surprise', 'battlefield', 'alarm', 'virus']"
attention,"word: attention  
properties: spotlight, lecture, notifications, eye‑contact","['spotlight', 'lecture', 'notifications', 'eye‑contact']"
attraction,"word: attraction  
properties: magnets, first dates, crowd pull, tourism hotspots","['magnets', 'first dates', 'crowd pull', 'tourism hotspots']"
beauty,"beauty: sunrise, melody, confidence, garden",[]
being,"being: breath, consciousness, existence, empathy",[]
betrayal,"word: betrayal  
properties: secret, knife, broken trust, exile","['secret', 'knife', 'broken trust', 'exile']"
blackmail,"word: blackmail  
properties: secrets, extortion, leverage, intimidation","['secrets', 'extortion', 'leverage', 'intimidation']"
boredom,"word: boredom  
properties: ticking clock, endless hallway, restless fingers, gray sky","['ticking clock', 'endless hallway', 'restless fingers', 'gray sky']"
boycott,"boycott: protest, ethics, pressure, solidarity",[]
bravery,"word: bravery  
properties: fire, rescue, medals, stories","['fire', 'rescue', 'medals', 'stories']"
career,"career: networking, promotion, mentorship, burnout",[]
carefulness,"word: carefulness  
properties: microscope, safety helmet, detailed checklist, slow walking","['microscope', 'safety helmet', 'detailed checklist', 'slow walking']"
catastrophe,"word: catastrophe  
properties: emergency, evacuation, headlines, rebuilding","['emergency', 'evacuation', 'headlines', 'rebuilding']"
caution,"word: caution  
properties: traffic lights, warning signs, safety helmets, slow lane","['traffic lights', 'warning signs', 'safety helmets', 'slow lane']"
challenge,"word: challenge  
properties: puzzle, marathon, growth, obstacle","['puzzle', 'marathon', 'growth', 'obstacle']"
chaos,"word: chaos  
properties: traffic jam, stormy sea, cluttered desk, unpredictable weather","['traffic jam', 'stormy sea', 'cluttered desk', 'unpredictable weather']"
character,"word: character  
properties: novel, personality, costume, reputation","['novel', 'personality', 'costume', 'reputation']"
charm,"word: charm  
properties: amulet, smile, vintage shop, lucky rabbit's foot","['amulet', 'smile', 'vintage shop', ""lucky rabbit's foot""]"
comfort,"word: comfort  
properties: blanket, fireplace, lullaby, warm tea","['blanket', 'fireplace', 'lullaby', 'warm tea']"
commitment,"word: commitment  
properties: wedding ring, deadline, training plan, long‑term partnership","['wedding ring', 'deadline', 'training plan', 'long‑term partnership']"
comparison,"comparison: scales, side‑by‑side, pros‑and‑cons list, benchmark test",[]
compassion,"word: compassion  
properties: volunteer, warm tea, listening ear, community garden","['volunteer', 'warm tea', 'listening ear', 'community garden']"
competence,"word: competence  
properties: exam, training, promotion, confidence","['exam', 'training', 'promotion', 'confidence']"
compromise,"word: compromise  
properties: negotiation, middle ground, peace treaty, split decision","['negotiation', 'middle ground', 'peace treaty', 'split decision']"
compulsion,"word: compulsion  
properties: habit, cravings, repetitive actions, inner pressure","['habit', 'cravings', 'repetitive actions', 'inner pressure']"
confession,"confession: courtroom, diary, midnight, tears",[]
conflict,"word: conflict  
properties: arguments, battlefield, torn loyalties, uneasy silence","['arguments', 'battlefield', 'torn loyalties', 'uneasy silence']"
consideration,"consideration: budget, etiquette, reflection, safety",[]
consolation,"consolation: comfort, tea, rain, letters",[]
contempt,"word: contempt  
properties: sneer, dismissal, cold stare, silent judgment","['sneer', 'dismissal', 'cold stare', 'silent judgment']"
convention,"word: convention  
properties: conference, dress code, networking, keynote speech","['conference', 'dress code', 'networking', 'keynote speech']"
cooperation,"word: cooperation  
properties: teamwork, shared goals, joint effort, mutual support","['teamwork', 'shared goals', 'joint effort', 'mutual support']"
courage,"word: courage  
properties: fire, climbing, protest, first step","['fire', 'climbing', 'protest', 'first step']"
creativity,"word: creativity  
properties: paintbrush, brainstorming, improvisation, invention","['paintbrush', 'brainstorming', 'improvisation', 'invention']"
crime,"word: crime  
properties: detective, evidence, courtroom, victim","['detective', 'evidence', 'courtroom', 'victim']"
criticism,"word: criticism  
properties: review, feedback, debate, improvement","['review', 'feedback', 'debate', 'improvement']"
cruelty,"word: cruelty  
properties: animal testing, oppression, cold stare, war","['animal testing', 'oppression', 'cold stare', 'war']"
culture,"word: culture  
properties: festivals, language, traditions, cuisine","['festivals', 'language', 'traditions', 'cuisine']"
curiosity,"word: curiosity  
properties: telescope, mystery box, child’s eyes, hidden door","['telescope', 'mystery box', 'child’s eyes', 'hidden door']"
custom,"custom: tailoring, branding, personalization, niche",[]
danger,"word: danger  
properties: traffic, fire, warning, adrenaline","['traffic', 'fire', 'warning', 'adrenaline']"
death,"word: death  
properties: funeral, grief, legacy, eternity","['funeral', 'grief', 'legacy', 'eternity']"
decision,"word: decision  
properties: crossroads, deadline, weighing, consequences","['crossroads', 'deadline', 'weighing', 'consequences']"
demand,"word: demand  
properties: queue, negotiation, deadline, protest","['queue', 'negotiation', 'deadline', 'protest']"
desire,"word: desire  
properties: longing, cravings, ambition, yearning","['longing', 'cravings', 'ambition', 'yearning']"
desperation,"word: desperation  
properties: last‑ditch plan, trembling hands, midnight phone call, empty wallet","['last‑ditch plan', 'trembling hands', 'midnight phone call', 'empty wallet']"
destruction,"word: destruction  
properties: shattered glass, wildfire, crumbling ruins, broken dreams","['shattered glass', 'wildfire', 'crumbling ruins', 'broken dreams']"
detection,"word: detection  
properties: radar, clues, alarm, microscope","['radar', 'clues', 'alarm', 'microscope']"
dictatorship,"word: dictatorship  
properties: censorship, propaganda, military parades, secret police","['censorship', 'propaganda', 'military parades', 'secret police']"
difference,"word: difference  
properties: contrast, margin, change, uniqueness","['contrast', 'margin', 'change', 'uniqueness']"
difficulty,"word: difficulty  
properties: puzzle, marathon, exam, traffic","['puzzle', 'marathon', 'exam', 'traffic']"
dignity,"word: dignity  
properties: courtroom, posture, ceremony, resilience","['courtroom', 'posture', 'ceremony', 'resilience']"
diligence,"word: diligence  
properties: notebook, sunrise, marathon, craftsmanship","['notebook', 'sunrise', 'marathon', 'craftsmanship']"
disadvantage,"word: disadvantage  
properties: handicap, competition, risk, inequality","['handicap', 'competition', 'risk', 'inequality']"
