word,response,properties
ability,"word: ability
properties: dexterity, training, muscle, potential","['dexterity', 'training', 'muscle', 'potential']"
accusation,"word: accusation
properties: finger, courtroom, betrayal, silence","['finger', 'courtroom', 'betrayal', 'silence']"
achievement,"word: achievement
properties: marathon, diploma, trophy, summit","['marathon', 'diploma', 'trophy', 'summit']"
activity,"word: activity
properties: movement, schedule, sweat, engagement","['movement', 'schedule', 'sweat', 'engagement']"
addiction,"word: addiction
properties: cycle, isolation, recovery, triggers","['cycle', 'isolation', 'recovery', 'triggers']"
admiration,"word: admiration
properties: applause, pedestal, inspiration, gaze","['applause', 'pedestal', 'inspiration', 'gaze']"
advantage,"word: advantage
properties: headstart, leverage, peak, chess","['headstart', 'leverage', 'peak', 'chess']"
adventure,"word: adventure
properties: compass, map, mountain, discovery","['compass', 'map', 'mountain', 'discovery']"
advice,"word: advice
properties: mentor, crossroads, roadmap, listening","['mentor', 'crossroads', 'roadmap', 'listening']"
agony,"word: agony
properties: scream, marathon, thorn, shipwreck","['scream', 'marathon', 'thorn', 'shipwreck']"
agreement,"word: agreement
properties: handshake, contract, nod, compromise","['handshake', 'contract', 'nod', 'compromise']"
amazement,"word: amazement
properties: wide-eyes, silence, stars, gasp","['wide-eyes', 'silence', 'stars', 'gasp']"
ambition,"word: ambition
properties: ladder, marathon, blueprint, summit","['ladder', 'marathon', 'blueprint', 'summit']"
ambush,"word: ambush
properties: thicket, silence, predator, surprise","['thicket', 'silence', 'predator', 'surprise']"
amusement,"word: amusement
properties: rollercoaster, laughter, carnival, ticket","['rollercoaster', 'laughter', 'carnival', 'ticket']"
anger,"word: anger
properties: heat, clenched, injustice, thunder","['heat', 'clenched', 'injustice', 'thunder']"
anxiety,"word: anxiety
properties: heartbeat, shadows, deadline, knot","['heartbeat', 'shadows', 'deadline', 'knot']"
apology,"word: apology
properties: kneeling, letter, forgiveness, regret","['kneeling', 'letter', 'forgiveness', 'regret']"
appearance,"word: appearance
properties: mirror, fashion, disguise, observation","['mirror', 'fashion', 'disguise', 'observation']"
appetite,"word: appetite
properties: hunger, banquet, cravings, digestion","['hunger', 'banquet', 'cravings', 'digestion']"
application,"word: application
properties: smartphone, interview, glue, thesis","['smartphone', 'interview', 'glue', 'thesis']"
aptitude,"word: aptitude
properties: blueprint, gears, practice, compass","['blueprint', 'gears', 'practice', 'compass']"
argument,"word: argument
properties: shouting, courtroom, misunderstanding, logic","['shouting', 'courtroom', 'misunderstanding', 'logic']"
art,"word: art
properties: canvas, museum, creativity, brush","['canvas', 'museum', 'creativity', 'brush']"
aspect,"word: aspect
properties: prism, geometry, perspective, diamond","['prism', 'geometry', 'perspective', 'diamond']"
assassination,"word: assassination
properties: conspiracy, shadow, history, bullet","['conspiracy', 'shadow', 'history', 'bullet']"
assumption,"word: assumption
properties: prejudice, surprise, trial, foundation","['prejudice', 'surprise', 'trial', 'foundation']"
astonishment,"word: astonishment
properties: jaw, lightning, silence, wide-eyed","['jaw', 'lightning', 'silence', 'wide-eyed']"
attack,"word: attack
properties: adrenaline, shield, sirens, strategy","['adrenaline', 'shield', 'sirens', 'strategy']"
attention,"word: attention
properties: spotlight, classroom, whisper, focus","['spotlight', 'classroom', 'whisper', 'focus']"
attraction,"word: attraction
properties: magnet, gravity, crush, neon","['magnet', 'gravity', 'crush', 'neon']"
beauty,"word: beauty
properties: sunset, symmetry, grace, canvas","['sunset', 'symmetry', 'grace', 'canvas']"
being,"word: being
properties: breath, existence, heartbeat, consciousness","['breath', 'existence', 'heartbeat', 'consciousness']"
betrayal,"word: betrayal
properties: dagger, silence, shattered, cold","['dagger', 'silence', 'shattered', 'cold']"
blackmail,"word: blackmail
properties: leverage, secrets, envelope, coercion","['leverage', 'secrets', 'envelope', 'coercion']"
boredom,"word: boredom
properties: ceiling, ticking, sigh, blank","['ceiling', 'ticking', 'sigh', 'blank']"
boycott,"word: boycott
properties: protest, picket, merchandise, silence","['protest', 'picket', 'merchandise', 'silence']"
bravery,"word: bravery
properties: fire, shield, marathon, silence","['fire', 'shield', 'marathon', 'silence']"
career,"word: career
properties: ladder, briefcase, ambition, retirement","['ladder', 'briefcase', 'ambition', 'retirement']"
carefulness,"word: carefulness
properties: glass, silence, edge, patience","['glass', 'silence', 'edge', 'patience']"
catastrophe,"word: catastrophe
properties: wreckage, sirens, ruins, aftermath","['wreckage', 'sirens', 'ruins', 'aftermath']"
caution,"word: caution
properties: yellow, brakes, warning, perimeter","['yellow', 'brakes', 'warning', 'perimeter']"
challenge,"word: challenge
properties: mountain, deadline, marathon, puzzle","['mountain', 'deadline', 'marathon', 'puzzle']"
chaos,"word: chaos
properties: entropy, hurricane, kaleidoscope, avalanche","['entropy', 'hurricane', 'kaleidoscope', 'avalanche']"
character,"word: character
properties: ink, moral, theater, mold","['ink', 'moral', 'theater', 'mold']"
charm,"word: charm
properties: bracelet, charisma, magic, sparkle","['bracelet', 'charisma', 'magic', 'sparkle']"
comfort,"word: comfort
properties: blanket, fireplace, tea, silence","['blanket', 'fireplace', 'tea', 'silence']"
commitment,"word: commitment
properties: marathon, ring, vow, anchor","['marathon', 'ring', 'vow', 'anchor']"
comparison,"word: comparison
properties: scale, mirror, choices, disparity","['scale', 'mirror', 'choices', 'disparity']"
compassion,"word: compassion
properties: bandage, listening, shelter, rescue","['bandage', 'listening', 'shelter', 'rescue']"
competence,"word: competence
properties: mastery, results, confidence, expertise","['mastery', 'results', 'confidence', 'expertise']"
compromise,"word: compromise
properties: bridge, negotiation, gray, middle","['bridge', 'negotiation', 'gray', 'middle']"
compulsion,"word: compulsion
properties: itch, repetition, ritual, lock","['itch', 'repetition', 'ritual', 'lock']"
confession,"word: confession
properties: whisper, secrecy, relief, kneeling","['whisper', 'secrecy', 'relief', 'kneeling']"
conflict,"word: conflict
properties: trenches, shouting, resolution, stalemate","['trenches', 'shouting', 'resolution', 'stalemate']"
consideration,"word: consideration
properties: delay, empathy, deliberation, etiquette","['delay', 'empathy', 'deliberation', 'etiquette']"
consolation,"word: consolation
properties: blanket, rain, tears, silence","['blanket', 'rain', 'tears', 'silence']"
contempt,"word: contempt
properties: sneer, distance, superiority, coldness","['sneer', 'distance', 'superiority', 'coldness']"
convention,"word: convention
properties: lanyard, microphone, ballroom, consensus","['lanyard', 'microphone', 'ballroom', 'consensus']"
cooperation,"word: cooperation
properties: gears, harmony, construction, orchestra","['gears', 'harmony', 'construction', 'orchestra']"
courage,"word: courage
properties: mountain, shield, thunder, fire","['mountain', 'shield', 'thunder', 'fire']"
creativity,"word: creativity
properties: canvas, spark, kaleidoscope, labyrinth","['canvas', 'spark', 'kaleidoscope', 'labyrinth']"
crime,"word: crime
properties: siren, evidence, gavel, shadows","['siren', 'evidence', 'gavel', 'shadows']"
criticism,"word: criticism
properties: sandpaper, mirror, correction, growth","['sandpaper', 'mirror', 'correction', 'growth']"
cruelty,"word: cruelty
properties: whip, coldness, silence, scars","['whip', 'coldness', 'silence', 'scars']"
culture,"word: culture
properties: traditions, heritage, tapestry, migration","['traditions', 'heritage', 'tapestry', 'migration']"
curiosity,"word: curiosity
properties: telescope, question, labyrinth, threshold","['telescope', 'question', 'labyrinth', 'threshold']"
custom,"word: custom
properties: tailor, tradition, overseas, unique","['tailor', 'tradition', 'overseas', 'unique']"
danger,"word: danger
properties: siren, cliff, adrenaline, warning","['siren', 'cliff', 'adrenaline', 'warning']"
death,"word: death
properties: silence, wilting, legacy, cold","['silence', 'wilting', 'legacy', 'cold']"
decision,"word: decision
properties: crossroads, weight, hesitation, outcome","['crossroads', 'weight', 'hesitation', 'outcome']"
demand,"word: demand
properties: supply, queue, contract, electricity","['supply', 'queue', 'contract', 'electricity']"
desire,"word: desire
properties: hunger, horizon, magnet, heartbeat","['hunger', 'horizon', 'magnet', 'heartbeat']"
desperation,"word: desperation
properties: cliff, lottery, midnight, anchor","['cliff', 'lottery', 'midnight', 'anchor']"
destruction,"word: destruction
properties: rubble, hurricane, fire, aftermath","['rubble', 'hurricane', 'fire', 'aftermath']"
detection,"word: detection
properties: radar, microscope, intuition, firewall","['radar', 'microscope', 'intuition', 'firewall']"
dictatorship,"word: dictatorship
properties: iron, silence, bunker, decree","['iron', 'silence', 'bunker', 'decree']"
difference,"word: difference
properties: fingerprint, spectrum, contrast, evolution","['fingerprint', 'spectrum', 'contrast', 'evolution']"
difficulty,"word: difficulty
properties: mountain, sweat, puzzle, endurance","['mountain', 'sweat', 'puzzle', 'endurance']"
dignity,"word: dignity
properties: spine, courtroom, silence, endurance","['spine', 'courtroom', 'silence', 'endurance']"
diligence,"word: diligence
properties: marathon, bedrock, sandpaper, honeybee","['marathon', 'bedrock', 'sandpaper', 'honeybee']"
disadvantage,"word: disadvantage
properties: handicap, obstacle, steep, hurdle","['handicap', 'obstacle', 'steep', 'hurdle']"
disappointment,"word: disappointment
properties: sigh, rain, failure, cold","['sigh', 'rain', 'failure', 'cold']"
discovery,"word: discovery
properties: microscope, map, epiphany, uncharted","['microscope', 'map', 'epiphany', 'uncharted']"
disgust,"word: disgust
properties: rot, reflex, bile, stigma","['rot', 'reflex', 'bile', 'stigma']"
