word,response,properties
ability,"word: ability
properties: practice, challenge, potential, confidence","['practice', 'challenge', 'potential', 'confidence']"
accusation,"word: accusation
properties: court, defensiveness, finger-pointing, doubt","['court', 'defensiveness', 'finger-pointing', 'doubt']"
achievement,"word: achievement
properties: medal, climb, sweat, celebration","['medal', 'climb', 'sweat', 'celebration']"
activity,"word: activity
properties: exhaustion, schedule, children, purpose","['exhaustion', 'schedule', 'children', 'purpose']"
addiction,"word: addiction
properties: withdrawal, dopamine, relapse, chains","['withdrawal', 'dopamine', 'relapse', 'chains']"
admiration,"word: admiration
properties: applause, role model, breathless, pedestal","['applause', 'role model', 'breathless', 'pedestal']"
advantage,"word: advantage
properties: competition, leverage, head start, exploit","['competition', 'leverage', 'head start', 'exploit']"
adventure,"word: adventure
properties: mountains, compass, unknown, risk","['mountains', 'compass', 'unknown', 'risk']"
advice,"word: advice
properties: mentor, uncertainty, defensive, gratitude","['mentor', 'uncertainty', 'defensive', 'gratitude']"
agony,"word: agony
properties: writhing, defeat, silence, wound","['writhing', 'defeat', 'silence', 'wound']"
agreement,"word: agreement
properties: handshake, contract, compromise, nod","['handshake', 'contract', 'compromise', 'nod']"
amazement,"word: amazement
properties: jaw drop, magic trick, discovery, wide eyes","['jaw drop', 'magic trick', 'discovery', 'wide eyes']"
ambition,"word: ambition
properties: climbing, sleepless, failure, trophy","['climbing', 'sleepless', 'failure', 'trophy']"
ambush,"word: ambush
properties: predator, darkness, trap, surprise","['predator', 'darkness', 'trap', 'surprise']"
amusement,"word: amusement
properties: roller coaster, laughter, escape, tickets","['roller coaster', 'laughter', 'escape', 'tickets']"
anger,"word: anger
properties: fist, red, storm, betrayal","['fist', 'red', 'storm', 'betrayal']"
anxiety,"word: anxiety
properties: racing heart, dark thoughts, avoidance, insomnia","['racing heart', 'dark thoughts', 'avoidance', 'insomnia']"
apology,"word: apology
properties: regret, reconciliation, forgiveness, mistake","['regret', 'reconciliation', 'forgiveness', 'mistake']"
appearance,"word: appearance
properties: mirror, judge, deception, first-date","['mirror', 'judge', 'deception', 'first-date']"
appetite,"word: appetite
properties: growling stomach, dessert, midnight cravings, satisfied","['growling stomach', 'dessert', 'midnight cravings', 'satisfied']"
application,"word: application
properties: form, phone, rejection, patience","['form', 'phone', 'rejection', 'patience']"
aptitude,"word: aptitude
properties: test, musician, natural, improve","['test', 'musician', 'natural', 'improve']"
argument,"word: argument
properties: raised voices, kitchen table, winning, bruised feelings","['raised voices', 'kitchen table', 'winning', 'bruised feelings']"
art,"word: art
properties: paint, museum, expression, silence","['paint', 'museum', 'expression', 'silence']"
aspect,"word: aspect
properties: angle, telescope, contract, shadow","['angle', 'telescope', 'contract', 'shadow']"
assassination,"word: assassination
properties: conspiracy, politics, history, violence","['conspiracy', 'politics', 'history', 'violence']"
assumption,"word: assumption
properties: quicksand, detective, shaky foundation, leap","['quicksand', 'detective', 'shaky foundation', 'leap']"
astonishment,"word: astonishment
properties: wide eyes, silence, frozen moment, discovery","['wide eyes', 'silence', 'frozen moment', 'discovery']"
attack,"word: attack
properties: fear, heart, defense, sudden","['fear', 'heart', 'defense', 'sudden']"
attention,"word: attention
properties: spotlight, distraction, child raising hand, reward","['spotlight', 'distraction', 'child raising hand', 'reward']"
attraction,"word: attraction
properties: magnet, gravitational pull, theme park, romantic chemistry","['magnet', 'gravitational pull', 'theme park', 'romantic chemistry']"
beauty,"word: beauty
properties: mirror, sunset, mathematics, struggle","['mirror', 'sunset', 'mathematics', 'struggle']"
being,"word: being
properties: breath, existence, present, awareness","['breath', 'existence', 'present', 'awareness']"
betrayal,"word: betrayal
properties: knife in the back, trust broken, friend's lie, cold silence","['knife in the back', 'trust broken', ""friend's lie"", 'cold silence']"
blackmail,"word: blackmail
properties: envelope, threat, secret, payment","['envelope', 'threat', 'secret', 'payment']"
boredom,"word: boredom
properties: clock, scrolling, sigh, gray","['clock', 'scrolling', 'sigh', 'gray']"
boycott,"word: boycott
properties: protest, economics, South Africa, consequences","['protest', 'economics', 'South Africa', 'consequences']"
bravery,"word: bravery
properties: fire, soldier, trembling hands, mountain climb","['fire', 'soldier', 'trembling hands', 'mountain climb']"
career,"word: career
properties: ladder, resume, mentor, paycheck","['ladder', 'resume', 'mentor', 'paycheck']"
carefulness,"word: carefulness
properties: tightrope, eggshells, insurance, microscope","['tightrope', 'eggshells', 'insurance', 'microscope']"
catastrophe,"word: catastrophe
properties: rubble, sirens, helplessness, aftermath","['rubble', 'sirens', 'helplessness', 'aftermath']"
caution,"word: caution
properties: yellow tape, slippery floor, hesitation, accident","['yellow tape', 'slippery floor', 'hesitation', 'accident']"
challenge,"word: challenge
properties: mountain, struggle, growth, competition","['mountain', 'struggle', 'growth', 'competition']"
chaos,"word: chaos
properties: tornado, lost, screaming, scattered","['tornado', 'lost', 'screaming', 'scattered']"
character,"word: character
properties: moral, story, handwriting, flaw","['moral', 'story', 'handwriting', 'flaw']"
charm,"word: charm
properties: spell, smile, bracelet, persuade","['spell', 'smile', 'bracelet', 'persuade']"
comfort,"word: comfort
properties: blanket, sigh, couch, warmth","['blanket', 'sigh', 'couch', 'warmth']"
commitment,"word: commitment
properties: contract, struggle, marriage, sacrifice","['contract', 'struggle', 'marriage', 'sacrifice']"
comparison,"word: comparison
properties: scales, choices, sports, mirrors","['scales', 'choices', 'sports', 'mirrors']"
compassion,"word: compassion
properties: suffering, nurse, tears, bridge","['suffering', 'nurse', 'tears', 'bridge']"
competence,"word: competence
properties: certification, athlete, doubt, mastery","['certification', 'athlete', 'doubt', 'mastery']"
compromise,"word: compromise
properties: negotiation, sacrifice, meeting halfway, disagreement","['negotiation', 'sacrifice', 'meeting halfway', 'disagreement']"
