word,response,properties
ability,"word: ability
properties: climb, solve, create, adapt","['climb', 'solve', 'create', 'adapt']"
accusation,"word: accusation
properties: courtroom, betrayal, silence, blame","['courtroom', 'betrayal', 'silence', 'blame']"
achievement,"word: achievement
properties: medal, milestone, pride, triumph","['medal', 'milestone', 'pride', 'triumph']"
activity,"word: activity
properties: dance, hike, brainstorm, play","['dance', 'hike', 'brainstorm', 'play']"
addiction,"word: addiction
properties: compulsive behavior, physical dependency, emotional escape, social stigma","['compulsive behavior', 'physical dependency', 'emotional escape', 'social stigma']"
admiration,"word: admiration
properties: applause, mentor, awe, victory","['applause', 'mentor', 'awe', 'victory']"
advantage,"word: advantage
properties: climb, win, leap, thrive","['climb', 'win', 'leap', 'thrive']"
adventure,"word: adventure
properties: mountain peak, pirate ship, desert oasis, midnight hike","['mountain peak', 'pirate ship', 'desert oasis', 'midnight hike']"
advice,"word: advice
properties: mentor, puzzle, roadmap, calm","['mentor', 'puzzle', 'roadmap', 'calm']"
agony,"word: agony
properties: scream, silence, broken glass, trembling hands","['scream', 'silence', 'broken glass', 'trembling hands']"
agreement,"word: agreement
properties: contract, compromise, harmony, consensus","['contract', 'compromise', 'harmony', 'consensus']"
amazement,"word: amazement
properties: awe-struck silence, sudden wonder, breathtaking vista, startled gasp","['awe-struck silence', 'sudden wonder', 'breathtaking vista', 'startled gasp']"
ambition,"word: ambition
properties: climb, rival, goal, fire","['climb', 'rival', 'goal', 'fire']"
ambush,"word: ambush
properties: stealth, surprise, danger, tension","['stealth', 'surprise', 'danger', 'tension']"
amusement,"word: amusement
properties: circus, laughter, popcorn, arcade","['circus', 'laughter', 'popcorn', 'arcade']"
anger,"word: anger
properties: shouting, betrayal, fists, isolation","['shouting', 'betrayal', 'fists', 'isolation']"
anxiety,"word: anxiety
properties: crowded elevator, ticking clock, whispered fears, trembling hands","['crowded elevator', 'ticking clock', 'whispered fears', 'trembling hands']"
apology,"word: apology
properties: broken vase, silent tears, crowded train, handwritten note","['broken vase', 'silent tears', 'crowded train', 'handwritten note']"
appearance,"word: appearance
properties: mirror, stage, shadow, mask","['mirror', 'stage', 'shadow', 'mask']"
appetite,"word: appetite
properties: midnight snack, spicy curry, hunger pang, food coma","['midnight snack', 'spicy curry', 'hunger pang', 'food coma']"
application,"word: application
properties: form, code, submission, setup","['form', 'code', 'submission', 'setup']"
aptitude,"word: aptitude
properties: math prodigy, musical talent, leadership ability, problem solver","['math prodigy', 'musical talent', 'leadership ability', 'problem solver']"
argument,"word: argument
properties: shouting, silence, broken promises, heated stares","['shouting', 'silence', 'broken promises', 'heated stares']"
art,"word: art
properties: brushstrokes, silent storytelling, color palette, rebellion","['brushstrokes', 'silent storytelling', 'color palette', 'rebellion']"
aspect,"word: aspect
properties: shadow, texture, angle, flavor","['shadow', 'texture', 'angle', 'flavor']"
assassination,"word: assassination
properties: gunpowder, silence, blood, shadow","['gunpowder', 'silence', 'blood', 'shadow']"
assumption,"word: assumption
properties: bias, error, leap, trust","['bias', 'error', 'leap', 'trust']"
astonishment,"word: astonishment
properties: thunder, frozen eyes, sudden silence, falling leaves","['thunder', 'frozen eyes', 'sudden silence', 'falling leaves']"
attack,"word: attack
properties: sword, chaos, fear, silence","['sword', 'chaos', 'fear', 'silence']"
attention,"word: attention
properties: spotlight, classroom, whisper, stage","['spotlight', 'classroom', 'whisper', 'stage']"
