word,response,properties
ability,"ability: practice, improvement, task, confidence",[]
accusation,"word: accusation
properties: courtroom, whisper, finger-pointing, shadow","['courtroom', 'whisper', 'finger-pointing', 'shadow']"
achievement,"word: achievement
properties: pride, trophy, graduation, milestone","['pride', 'trophy', 'graduation', 'milestone']"
activity,"word: activity
properties: energy, motion, purpose, engagement","['energy', 'motion', 'purpose', 'engagement']"
addiction,"word: addiction
properties: chains, craving, needle, escape","['chains', 'craving', 'needle', 'escape']"
admiration,"word: admiration
properties: role model, awe, applause, inspiration","['role model', 'awe', 'applause', 'inspiration']"
advantage,"word: advantage
properties: chess, job interview, head start, higher ground","['chess', 'job interview', 'head start', 'higher ground']"
adventure,"word: adventure
properties: backpack, mountain, discovery, compass","['backpack', 'mountain', 'discovery', 'compass']"
advice,"word: advice
properties: ear, crossroads, wisdom, compass","['ear', 'crossroads', 'wisdom', 'compass']"
agony,"word: agony
properties: scream, writhe, betrayal, despair","['scream', 'writhe', 'betrayal', 'despair']"
agreement,"word: agreement
properties: contract, handshake, compromise, peace","['contract', 'handshake', 'compromise', 'peace']"
amazement,"word: amazement
properties: wide eyes, magic show, gasp, discovery","['wide eyes', 'magic show', 'gasp', 'discovery']"
ambition,"word: ambition
properties: mountain, ladder, blueprint, late nights","['mountain', 'ladder', 'blueprint', 'late nights']"
ambush,"word: ambush
properties: surprise, hide, waiting, forest","['surprise', 'hide', 'waiting', 'forest']"
amusement,"word: amusement
properties: laughter, theme park, rollercoaster, popcorn","['laughter', 'theme park', 'rollercoaster', 'popcorn']"
anger,"word: anger
properties: Red face, Punching a wall, Steam from ears, Knots in stomach","['Red face', 'Punching a wall', 'Steam from ears', 'Knots in stomach']"
anxiety,"word: anxiety
properties: pounding heart, public speaking, worrying, sleeplessness","['pounding heart', 'public speaking', 'worrying', 'sleeplessness']"
apology,"word: apology
properties: regret, forgiveness, mistake, mended","['regret', 'forgiveness', 'mistake', 'mended']"
appearance,"appearance: mirror, clothes, stage, book cover",[]
appetite,"word: appetite
properties: hunger, meal, craving, growth","['hunger', 'meal', 'craving', 'growth']"
application,"word: application
properties: form, software, paint brush, deadline","['form', 'software', 'paint brush', 'deadline']"
aptitude,"word: aptitude
properties: learning, potential, test, career","['learning', 'potential', 'test', 'career']"
argument,"word: argument
properties: voice, differing, heat, points","['voice', 'differing', 'heat', 'points']"
art,"word: art
properties: museum, palette, exhibit, sketch","['museum', 'palette', 'exhibit', 'sketch']"
aspect,"word: aspect
properties: perspective, sunlight, analysis, impression","['perspective', 'sunlight', 'analysis', 'impression']"
