word,response,properties
ability,"word: ability  
properties: learning, overcoming, confidence, adaptability","['learning', 'overcoming', 'confidence', 'adaptability']"
accusation,"word: accusation  
properties: courtroom, betrayal, denial, confrontation","['courtroom', 'betrayal', 'denial', 'confrontation']"
achievement,"word: achievement  
properties: medal, first time, confidence boost, milestone reached","['medal', 'first time', 'confidence boost', 'milestone reached']"
activity,"word: activity  
properties: sports event, classroom lesson, weekend hike, dance performance","['sports event', 'classroom lesson', 'weekend hike', 'dance performance']"
addiction,"word: addiction  
properties: compulsive behavior, withdrawal symptoms, loss of control, dependency cycle","['compulsive behavior', 'withdrawal symptoms', 'loss of control', 'dependency cycle']"
admiration,"word: admiration  
properties: compliment, quiet respect, glowing eyes, public recognition","['compliment', 'quiet respect', 'glowing eyes', 'public recognition']"
advantage,"word: advantage  
properties: negotiation, competition, strategy, opportunity","['negotiation', 'competition', 'strategy', 'opportunity']"
adventure,"word: adventure  
properties: mountain peak, lost map, unknown forest, solo trek","['mountain peak', 'lost map', 'unknown forest', 'solo trek']"
advice,"word: advice  
properties: career choice, relationship conflict, life decision, mentorship","['career choice', 'relationship conflict', 'life decision', 'mentorship']"
agony,"word: agony  
properties: sharp pain, helpless cry, broken silence, overwhelming fear","['sharp pain', 'helpless cry', 'broken silence', 'overwhelming fear']"
agreement,"word: agreement  
properties: contract, negotiation, compromise, consensus","['contract', 'negotiation', 'compromise', 'consensus']"
amazement,"word: amazement  
properties: witnessing a miracle, stumbling upon an old photograph, hearing a child’s first word, seeing a comet appear suddenly","['witnessing a miracle', 'stumbling upon an old photograph', 'hearing a child’s first word', 'seeing a comet appear suddenly']"
ambition,"word: ambition  
properties: early morning rise, climbing mountains, writing a business plan, overcoming failure","['early morning rise', 'climbing mountains', 'writing a business plan', 'overcoming failure']"
ambush,"word: ambush  
properties: surprise, stealth, sudden attack, hidden trap","['surprise', 'stealth', 'sudden attack', 'hidden trap']"
amusement,"word: amusement  
properties: carnival, laughter, popcorn, roller coaster","['carnival', 'laughter', 'popcorn', 'roller coaster']"
anger,"word: anger  
properties: shouting, betrayal, clenched fists, road rage","['shouting', 'betrayal', 'clenched fists', 'road rage']"
anxiety,"word: anxiety  
properties: racing heart, cluttered mind, sleepless night, trembling hands","['racing heart', 'cluttered mind', 'sleepless night', 'trembling hands']"
apology,"word: apology  
properties: broken promise, public admission, heartfelt regret, sincere gesture","['broken promise', 'public admission', 'heartfelt regret', 'sincere gesture']"
