word,response,properties
ability,"word: ability
properties: skill, practice, confidence, outcome","['skill', 'practice', 'confidence', 'outcome']"
accusation,"word: accusation
properties: courtroom, guilt, protest, silence","['courtroom', 'guilt', 'protest', 'silence']"
achievement,"word: achievement
properties: trophy, effort, recognition, milestone","['trophy', 'effort', 'recognition', 'milestone']"
activity,"word: activity
properties: movement, schedule, energy, goal","['movement', 'schedule', 'energy', 'goal']"
addiction,"word: addiction
properties: craving, withdrawal, dependency, relapse","['craving', 'withdrawal', 'dependency', 'relapse']"
admiration,"word: admiration  
properties: awe, respect, gaze, reverence","['awe', 'respect', 'gaze', 'reverence']"
advantage,"word: advantage
properties: strategy, edge, opportunity, gain","['strategy', 'edge', 'opportunity', 'gain']"
adventure,"word: adventure
properties: map, compass, rope, campfire","['map', 'compass', 'rope', 'campfire']"
advice,"word: advice
properties: mentor, decision, wisdom, caution","['mentor', 'decision', 'wisdom', 'caution']"
agony,"word: agony
properties: scream, darkness, collapse, fire","['scream', 'darkness', 'collapse', 'fire']"
agreement,"word: agreement
properties: contract, compromise, treaty, consensus","['contract', 'compromise', 'treaty', 'consensus']"
amazement,"word: amazement  
properties: wonder, silence, awe, disbelief","['wonder', 'silence', 'awe', 'disbelief']"
ambition,"word: ambition
properties: climb, competition, drive, goal","['climb', 'competition', 'drive', 'goal']"
ambush,"word: ambush
properties: surprise, danger, stealth, attack","['surprise', 'danger', 'stealth', 'attack']"
amusement,"word: amusement
properties: clown, laughter, circus, surprise","['clown', 'laughter', 'circus', 'surprise']"
anger,"word: anger
properties: fists, silence, fire, storm","['fists', 'silence', 'fire', 'storm']"
anxiety,"word: anxiety
properties: racing heart, trembling hands, dark thoughts, avoidance","['racing heart', 'trembling hands', 'dark thoughts', 'avoidance']"
apology,"word: apology
properties: regret, forgiveness, silence, tears","['regret', 'forgiveness', 'silence', 'tears']"
appearance,"word: appearance
properties: disguise, reflection, first impression, costume","['disguise', 'reflection', 'first impression', 'costume']"
appetite,"word: appetite
properties: hunger, cravings, feast, satisfaction","['hunger', 'cravings', 'feast', 'satisfaction']"
application,"word: application
properties: form, button, error, approval","['form', 'button', 'error', 'approval']"
aptitude,"word: aptitude
properties: test, skill, learning, instinct","['test', 'skill', 'learning', 'instinct']"
argument,"word: argument
properties: shouting, disagreement, pause, resolution","['shouting', 'disagreement', 'pause', 'resolution']"
art,"word: art
properties: canvas, brush, muse, gallery","['canvas', 'brush', 'muse', 'gallery']"
aspect,"word: aspect
properties: angle, detail, perspective, dimension","['angle', 'detail', 'perspective', 'dimension']"
assassination,"word: assassination
properties: blood, silence, power, chaos","['blood', 'silence', 'power', 'chaos']"
assumption,"word: assumption
properties: error, bias, leap, consequence","['error', 'bias', 'leap', 'consequence']"
astonishment,"word: astonishment  
properties: gasp, silence, disbelief, shock","['gasp', 'silence', 'disbelief', 'shock']"
attack,"word: attack
properties: surprise, defense, chaos, weapon","['surprise', 'defense', 'chaos', 'weapon']"
attention,"word: attention
properties: gaze, pause, focus, echo","['gaze', 'pause', 'focus', 'echo']"
attraction,"word: attraction
properties: magnet, crowd, sparkle, pull","['magnet', 'crowd', 'sparkle', 'pull']"
beauty,"word: beauty
properties: mirror, dawn, whisper, silk","['mirror', 'dawn', 'whisper', 'silk']"
being,"word: being
properties: existence, motion, identity, awareness","['existence', 'motion', 'identity', 'awareness']"
betrayal,"word: betrayal
properties: broken trust, hidden motives, shattered loyalty, public shame","['broken trust', 'hidden motives', 'shattered loyalty', 'public shame']"
blackmail,"word: blackmail
properties: threat, money, secrecy, coercion","['threat', 'money', 'secrecy', 'coercion']"
boredom,"word: boredom
properties: waiting, silence, laziness, clock","['waiting', 'silence', 'laziness', 'clock']"
boycott,"word: boycott
properties: protest, refusal, protest signs, economic pressure","['protest', 'refusal', 'protest signs', 'economic pressure']"
bravery,"word: bravery
properties: courage, risk, sacrifice, stand","['courage', 'risk', 'sacrifice', 'stand']"
career,"word: career
properties: ambition, office, growth, competition","['ambition', 'office', 'growth', 'competition']"
carefulness,"word: carefulness
properties: slow steps, double-checking, quiet focus, steady hands","['slow steps', 'double-checking', 'quiet focus', 'steady hands']"
catastrophe,"word: catastrophe
properties: panic, ruins, silence, fire","['panic', 'ruins', 'silence', 'fire']"
caution,"word: caution
properties: warning sign, slow down, safety gear, red light","['warning sign', 'slow down', 'safety gear', 'red light']"
challenge,"word: challenge
properties: obstacle, growth, risk, test","['obstacle', 'growth', 'risk', 'test']"
chaos,"word: chaos
properties: storm, broken clock, wildfire, tangled wires","['storm', 'broken clock', 'wildfire', 'tangled wires']"
character,"word: character
properties: personality, quirks, resilience, stage","['personality', 'quirks', 'resilience', 'stage']"
charm,"word: charm
properties: smile, magic, mystery, allure","['smile', 'magic', 'mystery', 'allure']"
comfort,"word: comfort
properties: soft blanket, quiet room, warm tea, familiar scent","['soft blanket', 'quiet room', 'warm tea', 'familiar scent']"
commitment,"word: commitment
properties: vow, duty, loyalty, sacrifice","['vow', 'duty', 'loyalty', 'sacrifice']"
comparison,"word: comparison
properties: scale, contrast, balance, rivalry","['scale', 'contrast', 'balance', 'rivalry']"
compassion,"word: compassion
properties: healing, silence, tears, shelter","['healing', 'silence', 'tears', 'shelter']"
competence,"word: competence
properties: skill, trust, efficiency, leadership","['skill', 'trust', 'efficiency', 'leadership']"
compromise,"word: compromise
properties: negotiation, middle ground, conflict resolution, mutual benefit","['negotiation', 'middle ground', 'conflict resolution', 'mutual benefit']"
compulsion,"word: compulsion
properties: addiction, ritual, guilt, control","['addiction', 'ritual', 'guilt', 'control']"
confession,"word: confession
properties: guilt, truth, silence, church","['guilt', 'truth', 'silence', 'church']"
conflict,"word: conflict
properties: war, negotiation, tension, compromise","['war', 'negotiation', 'tension', 'compromise']"
consideration,"word: consideration
properties: patience, respect, compromise, empathy","['patience', 'respect', 'compromise', 'empathy']"
consolation,"word: consolation
properties: tears, quiet room, forgiveness, warmth","['tears', 'quiet room', 'forgiveness', 'warmth']"
contempt,"word: contempt  
properties: scorn, disdain, mockery, rejection","['scorn', 'disdain', 'mockery', 'rejection']"
convention,"word: convention
properties: speeches, crowds, agendas, booths","['speeches', 'crowds', 'agendas', 'booths']"
cooperation,"word: cooperation
properties: teamwork, compromise, trust, shared goals","['teamwork', 'compromise', 'trust', 'shared goals']"
courage,"word: courage
properties: leap, storm, silence, torch","['leap', 'storm', 'silence', 'torch']"
creativity,"word: creativity
properties: spark, chaos, canvas, rebellion","['spark', 'chaos', 'canvas', 'rebellion']"
crime,"word: crime
properties: law, punishment, fear, evidence","['law', 'punishment', 'fear', 'evidence']"
criticism,"word: criticism  
properties: correction, defensiveness, feedback, confrontation","['correction', 'defensiveness', 'feedback', 'confrontation']"
cruelty,"word: cruelty
properties: scars, silence, broken trust, winter","['scars', 'silence', 'broken trust', 'winter']"
culture,"word: culture
properties: tradition, language, dance, heritage","['tradition', 'language', 'dance', 'heritage']"
curiosity,"word: curiosity
properties: question, explorer, wonder, mystery","['question', 'explorer', 'wonder', 'mystery']"
custom,"word: custom
properties: tailor, shop, tradition, rule","['tailor', 'shop', 'tradition', 'rule']"
danger,"word: danger
properties: warning, escape, fear, cliff","['warning', 'escape', 'fear', 'cliff']"
death,"word: death
properties: silence, mourning, eternity, farewell","['silence', 'mourning', 'eternity', 'farewell']"
decision,"word: decision
properties: risk, consequence, choice, pause","['risk', 'consequence', 'choice', 'pause']"
demand,"word: demand
properties: urgency, negotiation, refusal, pressure","['urgency', 'negotiation', 'refusal', 'pressure']"
desire,"word: desire
properties: longing, pursuit, craving, yearning","['longing', 'pursuit', 'craving', 'yearning']"
desperation,"word: desperation
properties: collapse, silence, fire, hands","['collapse', 'silence', 'fire', 'hands']"
destruction,"word: destruction
properties: rubble, silence, fire, collapse","['rubble', 'silence', 'fire', 'collapse']"
detection,"word: detection
properties: radar, crime, sensors, alert","['radar', 'crime', 'sensors', 'alert']"
dictatorship,"word: dictatorship
properties: oppression, control, fear, power","['oppression', 'control', 'fear', 'power']"
difference,"word: difference
properties: contrast, change, uniqueness, gap","['contrast', 'change', 'uniqueness', 'gap']"
difficulty,"word: difficulty
properties: struggle, confusion, patience, frustration","['struggle', 'confusion', 'patience', 'frustration']"
dignity,"word: dignity  
properties: posture, silence, honor, distance","['posture', 'silence', 'honor', 'distance']"
diligence,"word: diligence  
properties: early mornings, meticulous notes, quiet persistence, long-term goals","['early mornings', 'meticulous notes', 'quiet persistence', 'long-term goals']"
disadvantage,"word: disadvantage
properties: inequality, setback, exclusion, limitation","['inequality', 'setback', 'exclusion', 'limitation']"
disappointment,"word: disappointment  
properties: silence, tears, empty promises, broken clocks","['silence', 'tears', 'empty promises', 'broken clocks']"
discovery,"word: discovery
properties: map, surprise, curiosity, breakthrough","['map', 'surprise', 'curiosity', 'breakthrough']"
disgust,"word: disgust  
properties: vomit, rot, fly, repel","['vomit', 'rot', 'fly', 'repel']"
dismay,"word: dismay  
properties: shock, silence, retreat, gloom","['shock', 'silence', 'retreat', 'gloom']"
dispute,"word: dispute
properties: courtroom, argument, compromise, mediator","['courtroom', 'argument', 'compromise', 'mediator']"
distance,"word: distance
properties: separation, measurement, travel, time","['separation', 'measurement', 'travel', 'time']"
distraction,"word: distraction
properties: phone buzz, loud music, wandering eyes, lost time","['phone buzz', 'loud music', 'wandering eyes', 'lost time']"
diversity,"word: diversity
properties: cultures, voices, colors, ecosystems","['cultures', 'voices', 'colors', 'ecosystems']"
doubt,"word: doubt
properties: uncertainty, hesitation, questioning, skepticism","['uncertainty', 'hesitation', 'questioning', 'skepticism']"
downfall,"word: downfall
properties: collapse, betrayal, ruin, silence","['collapse', 'betrayal', 'ruin', 'silence']"
dream,"word: dream
properties: sleep, imagination, escape, hope","['sleep', 'imagination', 'escape', 'hope']"
duty,"word: duty
properties: obligation, responsibility, service, accountability","['obligation', 'responsibility', 'service', 'accountability']"
eagerness,"word: eagerness
properties: sprint, anticipation, spotlight, hunger","['sprint', 'anticipation', 'spotlight', 'hunger']"
effort,"word: effort
properties: sweat, persistence, progress, reward","['sweat', 'persistence', 'progress', 'reward']"
elegance,"word: elegance
properties: silk, poised, twilight, stillness","['silk', 'poised', 'twilight', 'stillness']"
emotion,"word: emotion
properties: tear, heartbeat, silence, storm","['tear', 'heartbeat', 'silence', 'storm']"
enchantment,"word: enchantment
properties: magic, forest, whisper, twilight","['magic', 'forest', 'whisper', 'twilight']"
enthusiasm,"word: enthusiasm
properties: fire, crowd, spark, motion","['fire', 'crowd', 'spark', 'motion']"
envy,"word: envy  
properties: jealousy, comparison, resentment, jealousy","['jealousy', 'comparison', 'resentment', 'jealousy']"
error,"word: error
properties: mistake, system, fix, warning","['mistake', 'system', 'fix', 'warning']"
event,"word: event
properties: ticket, crowd, countdown, spotlight","['ticket', 'crowd', 'countdown', 'spotlight']"
excitement,"word: excitement
properties: rollercoaster, countdown, fireworks, adrenaline","['rollercoaster', 'countdown', 'fireworks', 'adrenaline']"
expectation,"word: expectation
properties: pressure, delay, hope, disappointment","['pressure', 'delay', 'hope', 'disappointment']"
experience,"word: experience
properties: learning, change, memory, challenge","['learning', 'change', 'memory', 'challenge']"
explanation,"word: explanation
properties: confusion, clarity, apology, diagram","['confusion', 'clarity', 'apology', 'diagram']"
exploitation,"word: exploitation
properties: abuse, profit, power, control","['abuse', 'profit', 'power', 'control']"
faithfulness,"word: faithfulness  
properties: loyalty, endurance, trust, constancy","['loyalty', 'endurance', 'trust', 'constancy']"
fantasy,"word: fantasy
properties: magic, dragons, escape, wonder","['magic', 'dragons', 'escape', 'wonder']"
fate,"word: fate
properties: destiny, inevitability, chance, prophecy","['destiny', 'inevitability', 'chance', 'prophecy']"
fear,"word: fear
properties: dark, trembling, escape, silence","['dark', 'trembling', 'escape', 'silence']"
fight,"word: fight
properties: anger, fists, referee, strategy","['anger', 'fists', 'referee', 'strategy']"
fitness,"word: fitness
properties: gym, diet, sweat, energy","['gym', 'diet', 'sweat', 'energy']"
flexibility,"word: flexibility
properties: bend, adapt, stretch, pivot","['bend', 'adapt', 'stretch', 'pivot']"
force,"word: force
properties: push, gravity, resistance, momentum","['push', 'gravity', 'resistance', 'momentum']"
forgiveness,"word: forgiveness
properties: letting go, healing, second chance, quiet strength","['letting go', 'healing', 'second chance', 'quiet strength']"
freedom,"word: freedom
properties: open sky, rebellion, solitude, wings","['open sky', 'rebellion', 'solitude', 'wings']"
fright,"word: fright
properties: scream, dark, heartbeat, escape","['scream', 'dark', 'heartbeat', 'escape']"
frustration,"word: frustration
properties: deadlock, sigh, fidgeting, silence","['deadlock', 'sigh', 'fidgeting', 'silence']"
fun,"word: fun
properties: laughter, games, parties, freedom","['laughter', 'games', 'parties', 'freedom']"
fury,"word: fury
properties: explosion, rage, chaos, fire","['explosion', 'rage', 'chaos', 'fire']"
future,"word: future
properties: uncertainty, growth, choices, time","['uncertainty', 'growth', 'choices', 'time']"
genius,"word: genius
properties: insight, innovation, brilliance, intuition","['insight', 'innovation', 'brilliance', 'intuition']"
glory,"word: glory
properties: crown, triumph, spotlight, anthem","['crown', 'triumph', 'spotlight', 'anthem']"
grace,"word: grace
properties: bow, forgiveness, ribbon, cathedral","['bow', 'forgiveness', 'ribbon', 'cathedral']"
gratitude,"word: gratitude  
properties: thank-you note, warm smile, quiet tears, shared meal","['thank-you note', 'warm smile', 'quiet tears', 'shared meal']"
greed,"word: greed
properties: hoarding, power, envy, scarcity","['hoarding', 'power', 'envy', 'scarcity']"
guess,"word: guess
properties: mystery, risk, intuition, wrong","['mystery', 'risk', 'intuition', 'wrong']"
habit,"word: habit
properties: routine, stubbornness, comfort, repetition","['routine', 'stubbornness', 'comfort', 'repetition']"
happiness,"word: happiness
properties: laughter, warmth, freedom, celebration","['laughter', 'warmth', 'freedom', 'celebration']"
hate,"word: hate
properties: anger, avoidance, betrayal, coldness","['anger', 'avoidance', 'betrayal', 'coldness']"
help,"word: help
properties: emergency, guidance, support, rescue","['emergency', 'guidance', 'support', 'rescue']"
hint,"word: hint
properties: whisper, clue, suggestion, nudge","['whisper', 'clue', 'suggestion', 'nudge']"
home,"word: home
properties: warmth, safety, memories, quiet","['warmth', 'safety', 'memories', 'quiet']"
honor,"word: honor
properties: oath, legacy, respect, duty","['oath', 'legacy', 'respect', 'duty']"
hope,"word: hope
properties: dawn, courage, waiting, light","['dawn', 'courage', 'waiting', 'light']"
horror,"word: horror
properties: scream, darkness, blood, fear","['scream', 'darkness', 'blood', 'fear']"
humor,"word: humor
properties: joke, laughter, punchline, absurdity","['joke', 'laughter', 'punchline', 'absurdity']"
hunger,"word: hunger
properties: stomach, famine, craving, desperation","['stomach', 'famine', 'craving', 'desperation']"
hurry,"word: hurry
properties: race, clock, panic, rush","['race', 'clock', 'panic', 'rush']"
idea,"word: idea
properties: spark, sketch, revolution, whisper","['spark', 'sketch', 'revolution', 'whisper']"
ideal,"word: ideal
properties: perfection, aspiration, blueprint, utopia","['perfection', 'aspiration', 'blueprint', 'utopia']"
illusion,"word: illusion
properties: mirage, deception, dream, echo","['mirage', 'deception', 'dream', 'echo']"
impression,"word: impression
properties: brushstroke, first meeting, echo, mold","['brushstroke', 'first meeting', 'echo', 'mold']"
incentive,"word: incentive
properties: reward, motivation, goal, bonus","['reward', 'motivation', 'goal', 'bonus']"
independence,"word: independence
properties: solitude, self-reliance, freedom, decision","['solitude', 'self-reliance', 'freedom', 'decision']"
indifference,"word: indifference
properties: silence, distance, apathy, neglect","['silence', 'distance', 'apathy', 'neglect']"
influence,"word: influence
properties: power, change, persuasion, legacy","['power', 'change', 'persuasion', 'legacy']"
insanity,"word: insanity
properties: chaos, breakdown, laughter, asylum","['chaos', 'breakdown', 'laughter', 'asylum']"
insight,"word: insight
properties: revelation, clarity, intuition, breakthrough","['revelation', 'clarity', 'intuition', 'breakthrough']"
insult,"word: insult
properties: anger, humiliation, retaliation, silence","['anger', 'humiliation', 'retaliation', 'silence']"
insurrection,"word: insurrection
properties: rebellion, chaos, uprising, defiance","['rebellion', 'chaos', 'uprising', 'defiance']"
intention,"word: intention
properties: purpose, direction, decision, focus","['purpose', 'direction', 'decision', 'focus']"
interest,"word: interest
properties: curiosity, investment, attention, passion","['curiosity', 'investment', 'attention', 'passion']"
invention,"word: invention
properties: spark, lab, patent, revolution","['spark', 'lab', 'patent', 'revolution']"
jealousy,"word: jealousy
properties: envy, betrayal, possession, insecurity","['envy', 'betrayal', 'possession', 'insecurity']"
joy,"word: joy
properties: laughter, balloons, warmth, dance","['laughter', 'balloons', 'warmth', 'dance']"
judgement,"word: judgement
properties: trial, bias, verdict, conscience","['trial', 'bias', 'verdict', 'conscience']"
justice,"word: justice
properties: law, fairness, trial, balance","['law', 'fairness', 'trial', 'balance']"
justification,"word: justification
properties: apology, law, truth, defense","['apology', 'law', 'truth', 'defense']"
kindness,"word: kindness
properties: forgiveness, helping hand, quiet smile, shared meal","['forgiveness', 'helping hand', 'quiet smile', 'shared meal']"
knowledge,"word: knowledge
properties: books, curiosity, wisdom, questions","['books', 'curiosity', 'wisdom', 'questions']"
