word,response,properties
ability,"ability 
properties: intelligence, talent, learning, athlete","['intelligence', 'talent', 'learning', 'athlete']"
accusation,"accusation 
properties: court, evidence, guilt, betrayal","['court', 'evidence', 'guilt', 'betrayal']"
achievement,"achievement 
properties: graduation, trophy, dedication, success","['graduation', 'trophy', 'dedication', 'success']"
activity,"activity 
properties: sports, energy, teacher, schedule","['sports', 'energy', 'teacher', 'schedule']"
addiction,"addiction 
properties: rehab, substance, therapy, destruction","['rehab', 'substance', 'therapy', 'destruction']"
admiration,"admiration 
properties: museum, beauty, role models, awards","['museum', 'beauty', 'role models', 'awards']"
advantage,"advantage 
properties: sports, business, opportunity, upperhand","['sports', 'business', 'opportunity', 'upperhand']"
adventure,"adventure 
properties: jungle, quest, excitement, discovery","['jungle', 'quest', 'excitement', 'discovery']"
advice,"advice 
properties: mentor, books, decision-making, guidance","['mentor', 'books', 'decision-making', 'guidance']"
agony,"agony 
properties: childbirth, torture, breakup, headache","['childbirth', 'torture', 'breakup', 'headache']"
agreement,"agreement 
properties: contract, lawyer, meeting, signature","['contract', 'lawyer', 'meeting', 'signature']"
amazement,"amazement 
properties: fireworks, discovery, magic show, wonderland","['fireworks', 'discovery', 'magic show', 'wonderland']"
ambition,"ambition 
properties: success, leadership, perseverance, entrepreneur","['success', 'leadership', 'perseverance', 'entrepreneur']"
ambush,"ambush 
properties: military, surprise, forest, hunt","['military', 'surprise', 'forest', 'hunt']"
amusement,"amusement 
properties: park, games, laughter, prizes","['park', 'games', 'laughter', 'prizes']"
anger,"anger 
properties: face, shout, pain, fight","['face', 'shout', 'pain', 'fight']"
anxiety,"anxiety 
properties: test, therapy, avoidance, insomnia","['test', 'therapy', 'avoidance', 'insomnia']"
apology,"apology 
properties: mistake, sincere, regretful, forgiveness","['mistake', 'sincere', 'regretful', 'forgiveness']"
appearance,"appearance 
properties: fashion, actor, beauty pageant, makeup","['fashion', 'actor', 'beauty pageant', 'makeup']"
appetite,"appetite 
properties: hunger, stomach, food, digestion","['hunger', 'stomach', 'food', 'digestion']"
application,"application 
properties: job, computer, form, school","['job', 'computer', 'form', 'school']"
aptitude,"aptitude 
properties: student, test, music, career","['student', 'test', 'music', 'career']"
argument,"argument 
properties: debate, relationship, lawyer, disagreement","['debate', 'relationship', 'lawyer', 'disagreement']"
art,"art 
properties: gallery, paint, museum, creativity","['gallery', 'paint', 'museum', 'creativity']"
aspect,"aspect 
properties: camera, angle, architecture, feature","['camera', 'angle', 'architecture', 'feature']"
assassination,"assassination 
properties: president, gun, conspiracy, mafia","['president', 'gun', 'conspiracy', 'mafia']"
assumption,"assumption 
properties: theory, science, mistake, stereotype","['theory', 'science', 'mistake', 'stereotype']"
astonishment,"astonishment 
properties: surprise party, fireworks explosion, alien encounter, winning lottery","['surprise party', 'fireworks explosion', 'alien encounter', 'winning lottery']"
attack,"attack 
properties: army, virus, surprise, ninja","['army', 'virus', 'surprise', 'ninja']"
attention,"attention 
properties: classroom, spotlight, focus, alarm","['classroom', 'spotlight', 'focus', 'alarm']"
attraction,"attraction 
properties: magnet, park, love, gravity","['magnet', 'park', 'love', 'gravity']"
beauty,"beauty 
properties: makeup, fashion, model, perfection","['makeup', 'fashion', 'model', 'perfection']"
being,"being
properties: existence, consciousness, human, life","['existence', 'consciousness', 'human', 'life']"
betrayal,"betrayal 
properties: trust, villain, revenge, relationships","['trust', 'villain', 'revenge', 'relationships']"
blackmail,"blackmail 
properties: threat, crime, money, victim","['threat', 'crime', 'money', 'victim']"
boredom,"boredom 
properties: weekend, classroom, video_games, procrastination","['weekend', 'classroom', 'video_games', 'procrastination']"
boycott,"boycott 
properties: protest, products, Gandhi, sports","['protest', 'products', 'Gandhi', 'sports']"
bravery,"bravery 
properties: soldier, firefighter, mountain climb, lion","['soldier', 'firefighter', 'mountain climb', 'lion']"
career,"career 
properties: resume, office, professional, growth","['resume', 'office', 'professional', 'growth']"
carefulness,"carefulness 
properties: surgeon, glasses, ladder, details","['surgeon', 'glasses', 'ladder', 'details']"
catastrophe,"catastrophe 
properties: earthquake, apocalypse, tsunami, devastation","['earthquake', 'apocalypse', 'tsunami', 'devastation']"
caution,"caution 
properties: sign, speed limit, warning, helmet","['sign', 'speed limit', 'warning', 'helmet']"
challenge,"challenge 
properties: competition, obstacle, courage, growth","['competition', 'obstacle', 'courage', 'growth']"
chaos,"chaos 
properties: war, anarchy, mess, destruction","['war', 'anarchy', 'mess', 'destruction']"
character,"character 
properties: novel, actor, comic, trait","['novel', 'actor', 'comic', 'trait']"
charm,"charm 
properties: necklace, spell, smile, personality","['necklace', 'spell', 'smile', 'personality']"
comfort,"comfort 
properties: couch, blanket, relaxation, home","['couch', 'blanket', 'relaxation', 'home']"
commitment,"commitment 
properties: marriage, contract, responsibility, partnership","['marriage', 'contract', 'responsibility', 'partnership']"
comparison,"comparison 
properties: price, statistics, analysis, shopping","['price', 'statistics', 'analysis', 'shopping']"
compassion,"compassion 
properties: nurse, homeless, listening, kindness","['nurse', 'homeless', 'listening', 'kindness']"
competence,"competence 
properties: skills, workplace, education, expert","['skills', 'workplace', 'education', 'expert']"
compromise,"compromise 
properties: relationships, politics, business, negotiation","['relationships', 'politics', 'business', 'negotiation']"
compulsion,"compulsion 
properties: disorder, addiction, obsession, impulse","['disorder', 'addiction', 'obsession', 'impulse']"
confession,"confession 
properties: priest, crime, guilt, secret","['priest', 'crime', 'guilt', 'secret']"
conflict,"conflict 
properties: war, family, negotiation, anger","['war', 'family', 'negotiation', 'anger']"
consideration,"consideration 
properties: respect, payment, kindness, laws","['respect', 'payment', 'kindness', 'laws']"
consolation,"consolation 
properties: funeral, winner, loss, crying","['funeral', 'winner', 'loss', 'crying']"
contempt,"contempt 
properties: scorn, judge, facial expression, superiority","['scorn', 'judge', 'facial expression', 'superiority']"
convention,"convention 
properties: conference, hotel, meeting, attendees","['conference', 'hotel', 'meeting', 'attendees']"
cooperation,"cooperation 
properties: teamwork, workplace, partnership, volunteer","['teamwork', 'workplace', 'partnership', 'volunteer']"
courage,"courage 
properties: soldier, risk, lion, resilience","['soldier', 'risk', 'lion', 'resilience']"
creativity,"creativity 
properties: art, imagination, problem-solving, innovation","['art', 'imagination', 'problem-solving', 'innovation']"
crime,"crime 
properties: police, prison, lawyer, evidence","['police', 'prison', 'lawyer', 'evidence']"
criticism,"criticism 
properties: review, teacher, weakness, improvement","['review', 'teacher', 'weakness', 'improvement']"
cruelty,"cruelty 
properties: violence, abuse, sadism, oppression","['violence', 'abuse', 'sadism', 'oppression']"
culture,"culture 
properties: museum, music, food, tribe","['museum', 'music', 'food', 'tribe']"
curiosity,"curiosity 
properties: space, mystery, exploration, child","['space', 'mystery', 'exploration', 'child']"
custom,"custom 
properties: tax, motorcycle, clothes, border","['tax', 'motorcycle', 'clothes', 'border']"
danger,"danger 
properties: warning, risk, accident, caution","['warning', 'risk', 'accident', 'caution']"
death,"death 
properties: mourning, coffin, old age, cemetery","['mourning', 'coffin', 'old age', 'cemetery']"
decision,"decision 
properties: vote, business, jury, future","['vote', 'business', 'jury', 'future']"
demand,"demand 
properties: salary, protest, power, customer","['salary', 'protest', 'power', 'customer']"
desire,"desire 
properties: passion, attraction, goals, fantasy","['passion', 'attraction', 'goals', 'fantasy']"
desperation,"desperation 
properties: survival, war, tears, surrender","['survival', 'war', 'tears', 'surrender']"
destruction,"destruction 
properties: war, earthquake, chaos, ruins","['war', 'earthquake', 'chaos', 'ruins']"
detection,"detection 
properties: alarm, virus, fingerprint, radar","['alarm', 'virus', 'fingerprint', 'radar']"
dictatorship,"dictatorship 
properties: oppression, control, revolution, autocracy","['oppression', 'control', 'revolution', 'autocracy']"
difference,"difference 
properties: opinion, math, culture, size","['opinion', 'math', 'culture', 'size']"
difficulty,"difficulty 
properties: obstacle, math, frustration, climbing","['obstacle', 'math', 'frustration', 'climbing']"
dignity,"dignity 
properties: respect, elders, ceremony, confidence","['respect', 'elders', 'ceremony', 'confidence']"
diligence,"diligence 
properties: office, deadlines, librarian, routine","['office', 'deadlines', 'librarian', 'routine']"
disadvantage,"disadvantage 
properties: obstacle, handicap, competition, underdog","['obstacle', 'handicap', 'competition', 'underdog']"
disappointment,"disappointment 
properties: sadness, broken heart, loss, regret","['sadness', 'broken heart', 'loss', 'regret']"
discovery,"discovery 
properties: space, Columbus, archaeology, science","['space', 'Columbus', 'archaeology', 'science']"
disgust,"disgust 
properties: vomit, rotten, smell, trash","['vomit', 'rotten', 'smell', 'trash']"
dismay,"dismay 
properties: accident, fear, cry, darkness","['accident', 'fear', 'cry', 'darkness']"
dispute,"dispute 
properties: court, argument, referee, negotiation","['court', 'argument', 'referee', 'negotiation']"
distance,"distance 
properties: marathon, telescope, driving, map","['marathon', 'telescope', 'driving', 'map']"
distraction,"distraction 
properties: television, noise, traffic, phone","['television', 'noise', 'traffic', 'phone']"
diversity,"diversity 
properties: culture, equality, ecosystem, college","['culture', 'equality', 'ecosystem', 'college']"
doubt,"doubt 
properties: investigation, uncertainty, fear, relationship","['investigation', 'uncertainty', 'fear', 'relationship']"
downfall,"downfall 
properties: failure, politician, tragic event, consequences","['failure', 'politician', 'tragic event', 'consequences']"
dream,"dream 
properties: sleep, fantasy, wish, subconscious","['sleep', 'fantasy', 'wish', 'subconscious']"
duty,"duty 
properties: uniform, responsibility, job, obligation","['uniform', 'responsibility', 'job', 'obligation']"
eagerness,"eagerness 
properties: excitement, students, motivation, enthusiasm","['excitement', 'students', 'motivation', 'enthusiasm']"
effort,"effort 
properties: workout, persistence, results, exhaustion","['workout', 'persistence', 'results', 'exhaustion']"
elegance,"elegance 
properties: ballroom, diamonds, luxury, ballet","['ballroom', 'diamonds', 'luxury', 'ballet']"
emotion,"emotion 
properties: heart, art, psychology, intense","['heart', 'art', 'psychology', 'intense']"
enchantment,"enchantment 
properties: fairy tale, music, magic spell, Disney","['fairy tale', 'music', 'magic spell', 'Disney']"
enthusiasm,"enthusiasm 
properties: sports, public speaking, teamwork, excitement","['sports', 'public speaking', 'teamwork', 'excitement']"
envy,"envy 
properties: rival, comparison, insecurity, social media","['rival', 'comparison', 'insecurity', 'social media']"
error,"error 
properties: code, warning, computer, mistake","['code', 'warning', 'computer', 'mistake']"
event,"event 
properties: planning, tickets, noise, celebration","['planning', 'tickets', 'noise', 'celebration']"
excitement,"excitement 
properties: party, vacation, adrenaline, anticipation","['party', 'vacation', 'adrenaline', 'anticipation']"
expectation,"expectation 
properties: future, hopes, pressure, plans","['future', 'hopes', 'pressure', 'plans']"
experience,"experience 
properties: job, travel, emotions, skills","['job', 'travel', 'emotions', 'skills']"
explanation,"explanation 
properties: teacher, textbook, video, evidence","['teacher', 'textbook', 'video', 'evidence']"
exploitation,"exploitation 
properties: labor, human trafficking, greed, capitalism","['labor', 'human trafficking', 'greed', 'capitalism']"
faithfulness,"faithfulness 
properties: marriage, commitment, loyalty oath, long-lasting relationship","['marriage', 'commitment', 'loyalty oath', 'long-lasting relationship']"
fantasy,"fantasy 
properties: dragon, adventure, novel, magic","['dragon', 'adventure', 'novel', 'magic']"
fate,"fate 
properties: destiny, astrology, prophecy, tragedy","['destiny', 'astrology', 'prophecy', 'tragedy']"
fear,"fear 
properties: spider, darkness, panic, scream","['spider', 'darkness', 'panic', 'scream']"
fight,"fight 
properties: boxing, anger, protection, warrior","['boxing', 'anger', 'protection', 'warrior']"
fitness,"fitness 
properties: gym, sports, nutrition, equipment","['gym', 'sports', 'nutrition', 'equipment']"
flexibility,"flexibility 
properties: yoga, rubber, joint, dancer","['yoga', 'rubber', 'joint', 'dancer']"
force,"force 
properties: superhero, push, army, gravity","['superhero', 'push', 'army', 'gravity']"
forgiveness,"forgiveness 
properties: apology, guilt, healing, relationship","['apology', 'guilt', 'healing', 'relationship']"
freedom,"freedom 
properties: nation, wings, expression, revolution","['nation', 'wings', 'expression', 'revolution']"
fright,"fright 
properties: monster, scream, Halloween, darkness","['monster', 'scream', 'Halloween', 'darkness']"
frustration,"frustration 
properties: traffic, deadline, anger, argument","['traffic', 'deadline', 'anger', 'argument']"
fun,"fun 
properties: beach, carnival, clown, laughter","['beach', 'carnival', 'clown', 'laughter']"
fury,"fury 
properties: anger, storm, Godzilla, boxing","['anger', 'storm', 'Godzilla', 'boxing']"
future,"future 
properties: technology, space, robots, education","['technology', 'space', 'robots', 'education']"
genius,"genius 
properties: Albert Einstein, university professor, innovative ideas, Nobel Prize","['Albert Einstein', 'university professor', 'innovative ideas', 'Nobel Prize']"
glory,"glory 
properties: stadium, gold, praise, heaven","['stadium', 'gold', 'praise', 'heaven']"
grace,"grace 
properties: ballet, elegant, forgiveness, cathedral","['ballet', 'elegant', 'forgiveness', 'cathedral']"
gratitude,"gratitude 
properties: thanksgiving, family, health, blessings","['thanksgiving', 'family', 'health', 'blessings']"
