word,response,properties
ability,"word: ability
properties: climb, solve, adapt, create","['climb', 'solve', 'adapt', 'create']"
accusation,"word: accusation
properties: courtroom, betrayal, silence, guilt","['courtroom', 'betrayal', 'silence', 'guilt']"
achievement,"word: achievement
properties: medal, breakthrough, pride, celebration","['medal', 'breakthrough', 'pride', 'celebration']"
activity,"word: activity
properties: dance, gym, hike, board game","['dance', 'gym', 'hike', 'board game']"
addiction,"word: addiction
properties: compulsive scrolling, nicotine haze, sugar rush, silent withdrawal","['compulsive scrolling', 'nicotine haze', 'sugar rush', 'silent withdrawal']"
admiration,"word: admiration
properties: applause, mentor, quiet awe, glowing eyes","['applause', 'mentor', 'quiet awe', 'glowing eyes']"
advantage,"word: advantage
properties: climb, win, leap, rise","['climb', 'win', 'leap', 'rise']"
adventure,"word: adventure
properties: mountain climb, pirate ship, jungle maze, starlit campfire","['mountain climb', 'pirate ship', 'jungle maze', 'starlit campfire']"
advice,"word: advice
properties: mentor, puzzle, path, calm","['mentor', 'puzzle', 'path', 'calm']"
agony,"word: agony
properties: scream, broken heart, suffocating silence, trembling hands","['scream', 'broken heart', 'suffocating silence', 'trembling hands']"
agreement,"word: agreement
properties: contract, compromise, handshake, peace","['contract', 'compromise', 'handshake', 'peace']"
amazement,"word: amazement
properties: awe-inspiring sky, first-time flight, child’s wonder, cosmic silence","['awe-inspiring sky', 'first-time flight', 'child’s wonder', 'cosmic silence']"
ambition,"word: ambition
properties: climb, rival, map, fire","['climb', 'rival', 'map', 'fire']"
ambush,"word: ambush
properties: stealth, surprise, danger, tension","['stealth', 'surprise', 'danger', 'tension']"
amusement,"word: amusement
properties: circus, laughter, popcorn, clown","['circus', 'laughter', 'popcorn', 'clown']"
anger,"word: anger
properties: shouting, clenched fists, broken silence, stormy sky","['shouting', 'clenched fists', 'broken silence', 'stormy sky']"
anxiety,"word: anxiety
properties: crowded room, ticking clock, whispered fears, trembling hands","['crowded room', 'ticking clock', 'whispered fears', 'trembling hands']"
apology,"word: apology
properties: broken glass, silent tears, phone call, handwritten note","['broken glass', 'silent tears', 'phone call', 'handwritten note']"
appearance,"word: appearance
properties: mirror, stage, disguise, shadow","['mirror', 'stage', 'disguise', 'shadow']"
appetite,"word: appetite
properties: midnight snack, spice blend, hunger drum, meal prep","['midnight snack', 'spice blend', 'hunger drum', 'meal prep']"
application,"word: application
properties: form, submit, error, login","['form', 'submit', 'error', 'login']"
aptitude,"word: aptitude
properties: math puzzle, musical rhythm, chess strategy, coding logic","['math puzzle', 'musical rhythm', 'chess strategy', 'coding logic']"
argument,"word: argument
properties: shouting, broken silence, raised voices, emotional rift","['shouting', 'broken silence', 'raised voices', 'emotional rift']"
