word,response,properties
ability,"word: ability
properties: practice, tool, achievement, learning","['practice', 'tool', 'achievement', 'learning']"
accusation,"word: accusation
properties: courtroom, finger-pointing, evidence, doubt","['courtroom', 'finger-pointing', 'evidence', 'doubt']"
achievement,"word: achievement
properties: trophy, finish line, eureka!, applause","['trophy', 'finish line', 'eureka!', 'applause']"
activity,"word: activity
properties: sweat, schedule, team, goal","['sweat', 'schedule', 'team', 'goal']"
addiction,"word: addiction
properties: chains, craving, rehab, secrecy","['chains', 'craving', 'rehab', 'secrecy']"
admiration,"word: admiration
properties: skill, podium, mentor, applause","['skill', 'podium', 'mentor', 'applause']"
advantage,"word: advantage
properties: chess, leverage, head start, stronger","['chess', 'leverage', 'head start', 'stronger']"
adventure,"word: adventure
properties: map, backpack, mountain, discovery","['map', 'backpack', 'mountain', 'discovery']"
advice,"word: advice
properties: parent, crossroads, blueprint, ear","['parent', 'crossroads', 'blueprint', 'ear']"
agony,"word: agony
properties: fracture, wail, labor, trembling","['fracture', 'wail', 'labor', 'trembling']"
agreement,"word: agreement
properties: contract, handshake, compromise, peace","['contract', 'handshake', 'compromise', 'peace']"
amazement,"word: amazement
properties: wide eyes, gasp, magic trick, grand canyon","['wide eyes', 'gasp', 'magic trick', 'grand canyon']"
ambition,"word: ambition
properties: mountain peak, blueprint, sweat, telescope","['mountain peak', 'blueprint', 'sweat', 'telescope']"
ambush,"word: ambush
properties: surprise, hidden, trap, sudden","['surprise', 'hidden', 'trap', 'sudden']"
amusement,"word: amusement
properties: laughter, theme park, clown, game","['laughter', 'theme park', 'clown', 'game']"
anger,"word: anger
properties: red face, shouting, fist clench, broken plate","['red face', 'shouting', 'fist clench', 'broken plate']"
anxiety,"word: anxiety
properties: butterflies, interview, fidgeting, knot","['butterflies', 'interview', 'fidgeting', 'knot']"
apology,"word: apology
properties: regret, reconciliation, mistake, vulnerability","['regret', 'reconciliation', 'mistake', 'vulnerability']"
appearance,"word: appearance
properties: first impression, clothing, mirror, stage","['first impression', 'clothing', 'mirror', 'stage']"
appetite,"word: appetite
properties: growling, smell, meal, energy","['growling', 'smell', 'meal', 'energy']"
application,"word: application
properties: job, form, software, paint","['job', 'form', 'software', 'paint']"
aptitude,"word: aptitude
properties: quick start, blueprint, toolbox, growth rings","['quick start', 'blueprint', 'toolbox', 'growth rings']"
argument,"word: argument
properties: raised voices, logic, courtroom, misunderstanding","['raised voices', 'logic', 'courtroom', 'misunderstanding']"
art,"word: art
properties: brush, museum, creation, expression","['brush', 'museum', 'creation', 'expression']"
aspect,"word: aspect
properties: angle, facet, detail, characteristic","['angle', 'facet', 'detail', 'characteristic']"
assassination,"assassination: plot, bullet, president, consequence",[]
assumption,"word: assumption
properties: mistake, blueprint, question mark, stereotype","['mistake', 'blueprint', 'question mark', 'stereotype']"
astonishment,"word: astonishment
properties: wide eyes, magic trick, dropped jaw, silent gasp","['wide eyes', 'magic trick', 'dropped jaw', 'silent gasp']"
attack,"word: attack
properties: suddenness, vulnerability, damage, predator","['suddenness', 'vulnerability', 'damage', 'predator']"
attention,"word: attention
properties: spotlight, microscope, ear, siren","['spotlight', 'microscope', 'ear', 'siren']"
attraction,"word: attraction
properties: magnet, theme park, smile, honey","['magnet', 'theme park', 'smile', 'honey']"
beauty,"word: beauty
properties: awe, sunset, gaze, uplifting","['awe', 'sunset', 'gaze', 'uplifting']"
being,"word: being
properties: breath, thought, body, presence","['breath', 'thought', 'body', 'presence']"
betrayal,"word: betrayal
properties: broken trust, backstabbing, secrecy, isolation","['broken trust', 'backstabbing', 'secrecy', 'isolation']"
blackmail,"word: blackmail
properties: secret, leverage, whisper, chain","['secret', 'leverage', 'whisper', 'chain']"
boredom,"word: boredom
properties: waiting room, yawn, scrolling, clock","['waiting room', 'yawn', 'scrolling', 'clock']"
boycott,"word: boycott
properties: protest, unsold products, ethical motive, refusal","['protest', 'unsold products', 'ethical motive', 'refusal']"
