word,response,properties
ability,"

word: ability  
properties: competition, problem-solving, learning new skills, physical endurance","['competition', 'problem-solving', 'learning new skills', 'physical endurance']"
accusation,"

word: accusation  
properties: courtroom drama, defiant response, written evidence, public scrutiny","['courtroom drama', 'defiant response', 'written evidence', 'public scrutiny']"
achievement,"

word: achievement  
properties: pride, trophy, recognition, celebration","['pride', 'trophy', 'recognition', 'celebration']"
activity,"

word: activity  
properties: exercise, competition, teamwork, energy","['exercise', 'competition', 'teamwork', 'energy']"
addiction,"

word: addiction  
properties: cycle of craving, loss of control, withdrawal symptoms, secrecy","['cycle of craving', 'loss of control', 'withdrawal symptoms', 'secrecy']"
admiration,"

word: admiration  
properties: trophy, silent gaze, reverence, radiant smile","['trophy', 'silent gaze', 'reverence', 'radiant smile']"
advantage,"

word: advantage  
properties: chess strategy, market edge, insider info, prime location","['chess strategy', 'market edge', 'insider info', 'prime location']"
adventure,"

word: adventure  
properties: unknown paths, risk-taking, discovery, excitement","['unknown paths', 'risk-taking', 'discovery', 'excitement']"
advice,"

word: advice  
properties: doctor-patient conversation, mentor-guided decision, family conflict resolution, strategic business planning","['doctor-patient conversation', 'mentor-guided decision', 'family conflict resolution', 'strategic business planning']"
agony,"

word: agony  
properties: searing burn, shattered silence, relentless scream, hollow ache","['searing burn', 'shattered silence', 'relentless scream', 'hollow ache']"
agreement,"

word: agreement  
properties: contract signing, team collaboration, peace treaty, negotiation process","['contract signing', 'team collaboration', 'peace treaty', 'negotiation process']"
amazement,"

word: amazement  
properties: supernova, revelation, stunned silence, kaleidoscope","['supernova', 'revelation', 'stunned silence', 'kaleidoscope']"
ambition,"

word: ambition  
properties: climbing a mountain, burning light inside, blueprint for success, weight on shoulders","['climbing a mountain', 'burning light inside', 'blueprint for success', 'weight on shoulders']"
ambush,"

word: ambush  
properties: hidden location, sudden attack, tactical maneuver, deceptive strategy","['hidden location', 'sudden attack', 'tactical maneuver', 'deceptive strategy']"
amusement,"

word: amusement  
properties: laughter, circus, thrill, distraction","['laughter', 'circus', 'thrill', 'distraction']"
anger,"

word: anger  
properties: clenched fists, traffic jam, burning car engine, slammed door","['clenched fists', 'traffic jam', 'burning car engine', 'slammed door']"
anxiety,"

word: anxiety  
properties: racing heart, waiting in line, cluttered room, avoiding eye contact","['racing heart', 'waiting in line', 'cluttered room', 'avoiding eye contact']"
apology,"

word: apology  
properties: friend's regretful gesture, written expression, restored trust, acknowledgment of wrongdoing","[""friend's regretful gesture"", 'written expression', 'restored trust', 'acknowledgment of wrongdoing']"
appearance,"

word: appearance  
properties: first impression, disguise, new car, mirror reflection","['first impression', 'disguise', 'new car', 'mirror reflection']"
appetite,"

word: appetite  
properties: feast, craving, culinary adventure, overindulgence","['feast', 'craving', 'culinary adventure', 'overindulgence']"
application,"

word: application  
properties: software, makeup, formal submission, scientific use","['software', 'makeup', 'formal submission', 'scientific use']"
aptitude,"

word: aptitude  
properties: chess, performance, calculus, assessment","['chess', 'performance', 'calculus', 'assessment']"
argument,"

word: argument  
properties: family dinner, courtroom, raised voices, sports arena","['family dinner', 'courtroom', 'raised voices', 'sports arena']"
art,"

word: art  
properties: brushstrokes, gallery, imagination, expression","['brushstrokes', 'gallery', 'imagination', 'expression']"
aspect,"

word: aspect  
properties: angle, facade, detail, evaluation","['angle', 'facade', 'detail', 'evaluation']"
assassination,"

word: assassination  
properties: murder, political intrigue, silenced voice, hidden blade","['murder', 'political intrigue', 'silenced voice', 'hidden blade']"
assumption,"

word: assumption  
properties: hypothesis, misjudgment, liability, roleplay","['hypothesis', 'misjudgment', 'liability', 'roleplay']"
astonishment,"

word: astonishment  
properties: gasp, rare phenomenon, silent pause, sudden revelation","['gasp', 'rare phenomenon', 'silent pause', 'sudden revelation']"
attack,"

word: attack  
properties: battlefield, hacking, physical assault, predator behavior","['battlefield', 'hacking', 'physical assault', 'predator behavior']"
attention,"

word: attention  
properties: classroom lecture, smartphone alerts, advertising campaign, parent-child interaction","['classroom lecture', 'smartphone alerts', 'advertising campaign', 'parent-child interaction']"
attraction,"

word: attraction  
properties: magnet pulling metal, moth drawn to flame, flower blooming in sunlight, river flowing downstream","['magnet pulling metal', 'moth drawn to flame', 'flower blooming in sunlight', 'river flowing downstream']"
beauty,"

word: beauty  
properties: sunset, mirror, painting, garden","['sunset', 'mirror', 'painting', 'garden']"
being,"

word: being  
properties: existence, presence, essence, continuity","['existence', 'presence', 'essence', 'continuity']"
