word,response,properties
ability,"word: ability
properties: piano, wings, podium, checklist","['piano', 'wings', 'podium', 'checklist']"
accusation,"word: accusation
properties: finger, gavel, whisper, sweat","['finger', 'gavel', 'whisper', 'sweat']"
achievement,"word: achievement
properties: trophy, mountain, sweat, podium","['trophy', 'mountain', 'sweat', 'podium']"
activity,"word: activity
properties: sneakers, planner, mountain, pulse","['sneakers', 'planner', 'mountain', 'pulse']"
addiction,"word: addiction
properties: needle, casino, dawn, mirror","['needle', 'casino', 'dawn', 'mirror']"
admiration,"word: admiration
properties: applause, telescope, mentor, spotlight","['applause', 'telescope', 'mentor', 'spotlight']"
advantage,"word: advantage
properties: tennis, height, lens, race","['tennis', 'height', 'lens', 'race']"
adventure,"word: adventure
properties: mountain, backpack, adrenaline, compass","['mountain', 'backpack', 'adrenaline', 'compass']"
advice,"word: advice
properties: crossroads, ear, coffee, notebook","['crossroads', 'ear', 'coffee', 'notebook']"
agony,"word: agony
properties: screaming, thorns, marathon, waiting","['screaming', 'thorns', 'marathon', 'waiting']"
agreement,"word: agreement
properties: handshake, pen, nod, puzzle","['handshake', 'pen', 'nod', 'puzzle']"
amazement,"word: amazement
properties: fireworks, telescope, magician, jawdrop","['fireworks', 'telescope', 'magician', 'jawdrop']"
ambition,"word: ambition
properties: ladder, mountain, midnight, suitcase","['ladder', 'mountain', 'midnight', 'suitcase']"
ambush,"word: ambush
properties: jungle, camouflage, silence, tiger","['jungle', 'camouflage', 'silence', 'tiger']"
amusement,"word: amusement
properties: rollercoaster, popcorn, tickets, prizes","['rollercoaster', 'popcorn', 'tickets', 'prizes']"
anger,"word: anger
properties: red, fist, steam, traffic","['red', 'fist', 'steam', 'traffic']"
anxiety,"word: anxiety
properties: heartbeat, coffee, clock, breath","['heartbeat', 'coffee', 'clock', 'breath']"
apology,"word: apology
properties: flowers, handshake, letter, tears","['flowers', 'handshake', 'letter', 'tears']"
appearance,"word: appearance
properties: mirror, stage, ghost, courtroom","['mirror', 'stage', 'ghost', 'courtroom']"
appetite,"word: appetite
properties: teenager, menu, workout, aroma","['teenager', 'menu', 'workout', 'aroma']"
application,"word: application
properties: interview, icon, lotion, enrollment","['interview', 'icon', 'lotion', 'enrollment']"
aptitude,"word: aptitude
properties: pencil, engine, chessboard, DNA","['pencil', 'engine', 'chessboard', 'DNA']"
argument,"word: argument
properties: logic, gavel, premise, heat","['logic', 'gavel', 'premise', 'heat']"
art,"word: art
properties: museum, canvas, expression, auction","['museum', 'canvas', 'expression', 'auction']"
aspect,"word: aspect
properties: telescope, verb, shadow, prism","['telescope', 'verb', 'shadow', 'prism']"
assassination,"word: assassination
properties: rifle, motorcade, politics, rooftop","['rifle', 'motorcade', 'politics', 'rooftop']"
assumption,"word: assumption
properties: iceberg, detective, ladder, silence","['iceberg', 'detective', 'ladder', 'silence']"
astonishment,"word: astonishment
properties: jaw-drop, magic show, gasp, fireworks","['jaw-drop', 'magic show', 'gasp', 'fireworks']"
attack,"word: attack
properties: heart, castle, chess, bruise","['heart', 'castle', 'chess', 'bruise']"
attention,"word: attention
properties: spotlight, classroom, soldier, details","['spotlight', 'classroom', 'soldier', 'details']"
attraction,"word: attraction
properties: magnet, roller coaster, spark, gravity","['magnet', 'roller coaster', 'spark', 'gravity']"
beauty,"word: beauty
properties: sunset, canvas, mirror, rose","['sunset', 'canvas', 'mirror', 'rose']"
being,"word: being
properties: breath, shadow, clock, mirror","['breath', 'shadow', 'clock', 'mirror']"
betrayal,"word: betrayal
properties: knife, whisper, ice, mask","['knife', 'whisper', 'ice', 'mask']"
blackmail,"word: blackmail
properties: secret, money, envelope, silence","['secret', 'money', 'envelope', 'silence']"
boredom,"word: boredom
properties: clock, doodle, dust, ceiling","['clock', 'doodle', 'dust', 'ceiling']"
boycott,"word: boycott
properties: bus, money, poster, assembly","['bus', 'money', 'poster', 'assembly']"
bravery,"word: bravery
properties: firefighter, needle, stage, storm","['firefighter', 'needle', 'stage', 'storm']"
career,"word: career
properties: ladder, laptop, retirement, ambition","['ladder', 'laptop', 'retirement', 'ambition']"
carefulness,"word: carefulness
properties: eggshells, surgeon, tiptoe, glass","['eggshells', 'surgeon', 'tiptoe', 'glass']"
catastrophe,"word: catastrophe
properties: tsunami, panic, rubble, siren","['tsunami', 'panic', 'rubble', 'siren']"
caution,"word: caution
properties: yellow, wet floor, tape, whisper","['yellow', 'wet floor', 'tape', 'whisper']"
challenge,"word: challenge
properties: mountain, sweat, trophy, chess","['mountain', 'sweat', 'trophy', 'chess']"
chaos,"word: chaos
properties: traffic, fractal, storm, static","['traffic', 'fractal', 'storm', 'static']"
character,"word: character
properties: ink, backbone, mask, font","['ink', 'backbone', 'mask', 'font']"
charm,"word: charm
properties: bracelet, clover, spell, smile","['bracelet', 'clover', 'spell', 'smile']"
comfort,"word: comfort
properties: blanket, cocoa, fireplace, rain","['blanket', 'cocoa', 'fireplace', 'rain']"
commitment,"word: commitment
properties: ring, gym, signature, alarm","['ring', 'gym', 'signature', 'alarm']"
