word,response,properties
ability,"ability: 
properties: superpower, sports, teamwork, confidence","['superpower', 'sports', 'teamwork', 'confidence']"
accusation,"word: accusation
properties: investigation, courtroom, lawyer, evidence","['investigation', 'courtroom', 'lawyer', 'evidence']"
achievement,"achievement: medal, childhood memories, sports team captain, graduation day",[]
activity,"word: activity
properties: relaxation, weekend, challenge, exercise","['relaxation', 'weekend', 'challenge', 'exercise']"
addiction,"addiction:

1.  withdrawal
2.  rehab center
3.  overdose risk
4.  compulsive behavior",[]
admiration,"admiration: 
properties: 
- art  
- superhero  
- mentorship  
- inspiration","['- art', '- superhero', '- mentorship', '- inspiration']"
advantage,"word: advantage
properties: win, business deal, athletic performance, mental confidence","['win', 'business deal', 'athletic performance', 'mental confidence']"
adventure,"word: adventure
properties: camera, pirate, map, survival","['camera', 'pirate', 'map', 'survival']"
advice,"word: advice
properties: mentor, journal, crossroads, silence","['mentor', 'journal', 'crossroads', 'silence']"
agony,"agony: 
- desperation
- physical pain
- cry
- tragedy",[]
agreement,"agreement: contract, vote, marriage, resolution",[]
amazement,"amazement: 
- fireworks
- surprise party
- enchanted forest
- breathtaking view",[]
ambition,"word: ambition
properties: fire, success, challenge, legacy","['fire', 'success', 'challenge', 'legacy']"
ambush,"word: ambush
properties: war, canyon, camera, betrayal","['war', 'canyon', 'camera', 'betrayal']"
amusement,"amusement: 
acrobat performance, carnival, happiness, laughter",[]
anger,"anger: 
properties: shouting, courtroom, fists, traffic","['shouting', 'courtroom', 'fists', 'traffic']"
anxiety,"anxiety: 
palpitations, insomnia, overthinking, emptiness",[]
apology,"apology: regretful face, whispered words, broken relationships, silence",[]
appearance,"appearance: smile, model, disguise, mask",[]
appetite,"word: appetite 
properties: dinner, stomachache, holiday feast, hunger pangs","['dinner', 'stomachache', 'holiday feast', 'hunger pangs']"
application,"application: complicated
properties: bureaucracy, details, interview, paperwork","['bureaucracy', 'details', 'interview', 'paperwork']"
aptitude,"word: aptitude
properties: ability, IQ test, college admissions, manual dexterity","['ability', 'IQ test', 'college admissions', 'manual dexterity']"
argument,"word: argument
properties: shouting, debate, courtroom, family","['shouting', 'debate', 'courtroom', 'family']"
art,"word: art
properties: museum, music, emotion, painter","['museum', 'music', 'emotion', 'painter']"
aspect,"aspect: 
 properties: lenses, depth, camouflage, silhouette","['lenses', 'depth', 'camouflage', 'silhouette']"
assassination,"assassination: 
- government
- agent
- firearm
- consequence",[]
assumption,"assumption: 
   property1: bias
   property2: data
   property3: experiment",[]
astonishment,"astonishment: 

properties: wide eyes, cliffhanger, child's reaction, party surprise","['wide eyes', 'cliffhanger', ""child's reaction"", 'party surprise']"
attack,"attack: 

properties:  warfare, suddenness, danger, punch","['warfare', 'suddenness', 'danger', 'punch']"
attention,"word: attention
properties: focus, exam, spotlight, lecture","['focus', 'exam', 'spotlight', 'lecture']"
attraction,"attraction:  

- theme park
- celebrity
- magnet
- vacation",[]
beauty,"beauty: 

1. flowers
2. celebrities
3. interior design
4. ballet",[]
