word,response,properties
ability,"word: ability
properties: practice, growth, confidence, solution","['practice', 'growth', 'confidence', 'solution']"
accusation,"word: accusation
properties: trial, finger-pointing, evidence, denial","['trial', 'finger-pointing', 'evidence', 'denial']"
achievement,"word: achievement
properties: pride, trophy, hard work, milestone","['pride', 'trophy', 'hard work', 'milestone']"
activity,"word: activity
properties: play, sweat, time, purpose","['play', 'sweat', 'time', 'purpose']"
addiction,"word: addiction
properties: struggle, chain, craving, relapse","['struggle', 'chain', 'craving', 'relapse']"
admiration,"word: admiration
properties: looking up, mentor, skill, applause","['looking up', 'mentor', 'skill', 'applause']"
advantage,"word: advantage
properties: ladder, skill, bargain, scout","['ladder', 'skill', 'bargain', 'scout']"
adventure,"word: adventure
properties: challenge, map, excitement, discovery","['challenge', 'map', 'excitement', 'discovery']"
advice,"word: advice
properties: mentor, experience, decision, listening","['mentor', 'experience', 'decision', 'listening']"
agony,"word: agony
properties: screaming, hospital bed, twisted face, marathon","['screaming', 'hospital bed', 'twisted face', 'marathon']"
agreement,"word: agreement
properties: contract, handshake, compromise, meeting","['contract', 'handshake', 'compromise', 'meeting']"
amazement,"word: amazement
properties: wide eyes, magic show, gasp, fireworks","['wide eyes', 'magic show', 'gasp', 'fireworks']"
ambition,"word: ambition
properties: stairs, blueprint, late night lamp, summit","['stairs', 'blueprint', 'late night lamp', 'summit']"
ambush,"word: ambush
properties: surprise, hidden, trees, trap","['surprise', 'hidden', 'trees', 'trap']"
amusement,"word: amusement
properties: laughter, theme park, rollercoaster, popcorn","['laughter', 'theme park', 'rollercoaster', 'popcorn']"
anger,"word: anger
properties: red face, screaming, fist, broken plate","['red face', 'screaming', 'fist', 'broken plate']"
anxiety,"word: anxiety
properties: racing heart, upcoming deadline, overthinking, tapping foot","['racing heart', 'upcoming deadline', 'overthinking', 'tapping foot']"
apology,"word: apology
properties: regret, forgiveness, repair, humble","['regret', 'forgiveness', 'repair', 'humble']"
appearance,"word: appearance
properties: mirror, suit, curtain, judgment","['mirror', 'suit', 'curtain', 'judgment']"
