word,response,properties
ability,"word: ability
properties: talent, skill, effort, success","['talent', 'skill', 'effort', 'success']"
accusation,"word: accusation
properties: courtroom, finger-pointing, scandal, denial","['courtroom', 'finger-pointing', 'scandal', 'denial']"
achievement,"word: achievement
properties: trophy, graduation, applause, mountain","['trophy', 'graduation', 'applause', 'mountain']"
activity,"word: activity
properties: gym, schedule, movement, playground","['gym', 'schedule', 'movement', 'playground']"
addiction,"word: addiction
properties: craving, withdrawal, relapse, dependency","['craving', 'withdrawal', 'relapse', 'dependency']"
admiration,"word: admiration
properties: applause, portrait, achievement, sparkle","['applause', 'portrait', 'achievement', 'sparkle']"
advantage,"word: advantage
properties: head start, competition, leverage, winning","['head start', 'competition', 'leverage', 'winning']"
adventure,"word: adventure
properties: backpack, forest, map, unknown","['backpack', 'forest', 'map', 'unknown']"
advice,"word: advice
properties: mentor, warning, decision, conversation","['mentor', 'warning', 'decision', 'conversation']"
agony,"word: agony
properties: scream, hospital, tears, burning","['scream', 'hospital', 'tears', 'burning']"
agreement,"word: agreement
properties: handshake, contract, signatures, negotiation","['handshake', 'contract', 'signatures', 'negotiation']"
amazement,"word: amazement
properties: fireworks, wide eyes, magic trick, gasp","['fireworks', 'wide eyes', 'magic trick', 'gasp']"
ambition,"word: ambition
properties: ladder, promotion, late nights, mountain","['ladder', 'promotion', 'late nights', 'mountain']"
ambush,"word: ambush
properties: forest, surprise, soldiers, trap","['forest', 'surprise', 'soldiers', 'trap']"
amusement,"word: amusement
properties: carnival, laughter, rollercoaster, clown","['carnival', 'laughter', 'rollercoaster', 'clown']"
anger,"word: anger
properties: shouting, clenched fists, argument, red face","['shouting', 'clenched fists', 'argument', 'red face']"
anxiety,"word: anxiety
properties: racing heart, exams, sleepless nights, sweaty palms","['racing heart', 'exams', 'sleepless nights', 'sweaty palms']"
apology,"word: apology
properties: mistake, regret, forgiveness, awkwardness","['mistake', 'regret', 'forgiveness', 'awkwardness']"
appearance,"word: appearance
properties: mirror, first impression, outfit, confidence","['mirror', 'first impression', 'outfit', 'confidence']"
appetite,"word: appetite
properties: hunger, meal, stomach, restaurant","['hunger', 'meal', 'stomach', 'restaurant']"
application,"word: application
properties: form, deadline, interview, approval","['form', 'deadline', 'interview', 'approval']"
aptitude,"word: aptitude
properties: exam, talent, learning, skill","['exam', 'talent', 'learning', 'skill']"
argument,"word: argument
properties: shouting, tension, disagreement, apology","['shouting', 'tension', 'disagreement', 'apology']"
