word,response,properties
ability,"

word: ability  
properties: sprint, puzzle, mentorship, trophy","['sprint', 'puzzle', 'mentorship', 'trophy']"
accusation,"

word: accusation  
properties: courtroom, betrayal, evidence, investigation","['courtroom', 'betrayal', 'evidence', 'investigation']"
achievement,"

word: achievement  
properties: trophy, celebration, award, milestone","['trophy', 'celebration', 'award', 'milestone']"
activity,"

word: activity  
properties: classroom, sports, volunteer, workshop","['classroom', 'sports', 'volunteer', 'workshop']"
addiction,"

word: addiction  
properties: withdrawal, compulsion, isolation, tolerance","['withdrawal', 'compulsion', 'isolation', 'tolerance']"
admiration,"

word: admiration  
properties: standing on tiptoe, statue's gaze, warmth in the chest, pointing upward","['standing on tiptoe', ""statue's gaze"", 'warmth in the chest', 'pointing upward']"
advantage,"

word: advantage  
properties: chess piece, early start, better tools, information edge","['chess piece', 'early start', 'better tools', 'information edge']"
adventure,"

word: adventure  
properties: wilderness, hidden treasures, thrill, uncertainty","['wilderness', 'hidden treasures', 'thrill', 'uncertainty']"
advice,"

word: advice  
properties: mentor, decision-making, written note, conflicting opinions","['mentor', 'decision-making', 'written note', 'conflicting opinions']"
agony,"

word: agony  
properties: burn, heartbreak, chronic illness, panic attack","['burn', 'heartbreak', 'chronic illness', 'panic attack']"
agreement,"

word: agreement  
properties: negotiation, legal document, peace, compromise","['negotiation', 'legal document', 'peace', 'compromise']"
amazement,"

word: amazement  
properties: meteor shower, unexpected letter, magic trick, snow leopard sighting","['meteor shower', 'unexpected letter', 'magic trick', 'snow leopard sighting']"
ambition,"

word: ambition  
properties: climbing peak, sleepless nights, competing rivals, relentless pursuit","['climbing peak', 'sleepless nights', 'competing rivals', 'relentless pursuit']"
ambush,"

word: ambush  
properties: stealth, sudden strike, concealed location, betrayal","['stealth', 'sudden strike', 'concealed location', 'betrayal']"
amusement,"

word: amusement  
properties: laughter, carnival rides, surprise, thrill","['laughter', 'carnival rides', 'surprise', 'thrill']"
anger,"

word: anger  
properties: yelling, clenched fists, argument, red face","['yelling', 'clenched fists', 'argument', 'red face']"
