word,response,properties
ability,"word: ability
properties: muscles, training, potential, guitar","['muscles', 'training', 'potential', 'guitar']"
accusation,"word: accusation
properties: finger, courtroom, betrayal, silence","['finger', 'courtroom', 'betrayal', 'silence']"
achievement,"word: achievement
properties: marathon, diploma, peak, trophy","['marathon', 'diploma', 'peak', 'trophy']"
activity,"word: activity
properties: sweat, clock, movement, energy","['sweat', 'clock', 'movement', 'energy']"
addiction,"word: addiction
properties: dopamine, repetition, craving, chains","['dopamine', 'repetition', 'craving', 'chains']"
admiration,"word: admiration
properties: applause, stars, mentorship, pedestal","['applause', 'stars', 'mentorship', 'pedestal']"
advantage,"word: advantage
properties: chess, leverage, headstart, podium","['chess', 'leverage', 'headstart', 'podium']"
adventure,"word: adventure
properties: map, compass, mountains, unknown","['map', 'compass', 'mountains', 'unknown']"
advice,"word: advice
properties: mentor, compass, crossroads, feedback","['mentor', 'compass', 'crossroads', 'feedback']"
agony,"word: agony
properties: scream, marathon, dentist, embers","['scream', 'marathon', 'dentist', 'embers']"
agreement,"word: agreement
properties: handshake, contract, nod, harmony","['handshake', 'contract', 'nod', 'harmony']"
amazement,"word: amazement
properties: starlight, fireworks, epiphany, silence","['starlight', 'fireworks', 'epiphany', 'silence']"
ambition,"word: ambition
properties: ladder, marathon, sunrise, spark","['ladder', 'marathon', 'sunrise', 'spark']"
ambush,"word: ambush
properties: camouflage, silence, cliffside, surprise","['camouflage', 'silence', 'cliffside', 'surprise']"
amusement,"word: amusement
properties: carnival, laughter, rollercoaster, popcorn","['carnival', 'laughter', 'rollercoaster', 'popcorn']"
anger,"word: anger
properties: heat, shout, fist, red","['heat', 'shout', 'fist', 'red']"
anxiety,"word: anxiety
properties: heartbeat, shadows, deadline, tightrope","['heartbeat', 'shadows', 'deadline', 'tightrope']"
apology,"word: apology
properties: kneeling, letter, forgiveness, regret","['kneeling', 'letter', 'forgiveness', 'regret']"
appearance,"word: appearance
properties: mirror, fashion, disguise, observation","['mirror', 'fashion', 'disguise', 'observation']"
