word,response,properties
ability,"ability: talent, training, limits, growth",[]
accusation,"word: accusation  
properties: courtroom, fingerprints, gossip, defense","['courtroom', 'fingerprints', 'gossip', 'defense']"
achievement,"word: achievement  
properties: trophy, graduation, hard work, celebration","['trophy', 'graduation', 'hard work', 'celebration']"
activity,"activity: gym, meeting, hobby, schedule",[]
addiction,"word: addiction  
properties: cravings, relapse, support groups, withdrawal","['cravings', 'relapse', 'support groups', 'withdrawal']"
admiration,"word: admiration  
properties: applause, role model, trophy, standing ovation","['applause', 'role model', 'trophy', 'standing ovation']"
advantage,"word: advantage  
properties: leverage, edge, bonus, shortcut","['leverage', 'edge', 'bonus', 'shortcut']"
adventure,"word: adventure  
properties: map, campfire, unknown path, treasure hunt","['map', 'campfire', 'unknown path', 'treasure hunt']"
advice,"word: advice  
properties: mentor, coffee, notebook, crossroads","['mentor', 'coffee', 'notebook', 'crossroads']"
agony,"word: agony  
properties: screams, darkness, trembling, endless

","['screams', 'darkness', 'trembling', 'endless']"
agreement,"word: agreement  
properties: handshake, contract, compromise, consensus","['handshake', 'contract', 'compromise', 'consensus']"
amazement,"word: amazement  
properties: fireworks, first snowfall, surprise party, awe‑inspiring mountain view","['fireworks', 'first snowfall', 'surprise party', 'awe‑inspiring mountain view']"
ambition,"word: ambition  
properties: ladder, late nights, coffee, mountain peaks","['ladder', 'late nights', 'coffee', 'mountain peaks']"
ambush,"word: ambush  
properties: surprise, camouflage, trap, silence","['surprise', 'camouflage', 'trap', 'silence']"
amusement,"word: amusement  
properties: carnival rides, laughing audience, playful banter, circus lights","['carnival rides', 'laughing audience', 'playful banter', 'circus lights']"
anger,"word: anger  
properties: traffic jam, clenched fists, raised voice, spilled coffee","['traffic jam', 'clenched fists', 'raised voice', 'spilled coffee']"
anxiety,"word: anxiety  
properties: racing heart, restless nights, crowded rooms, endless to‑do lists","['racing heart', 'restless nights', 'crowded rooms', 'endless to‑do lists']"
apology,"word: apology  
properties: handwritten note, trembling voice, dinner table, white flag","['handwritten note', 'trembling voice', 'dinner table', 'white flag']"
appearance,"appearance: mirror, runway, camouflage, first impression",[]
appetite,"word: appetite  
properties: dinner, cravings, metabolism, buffet","['dinner', 'cravings', 'metabolism', 'buffet']"
application,"word: application  
properties: resume, software, job interview, grant proposal","['resume', 'software', 'job interview', 'grant proposal']"
aptitude,"word: aptitude  
properties: puzzles, learning, potential, tests","['puzzles', 'learning', 'potential', 'tests']"
argument,"word: argument  
properties: debate, courtroom, heated, evidence","['debate', 'courtroom', 'heated', 'evidence']"
art,"word: art  
properties: museum, paintbrush, expression, gallery","['museum', 'paintbrush', 'expression', 'gallery']"
aspect,"word: aspect  
properties: angle, perspective, detail, facet","['angle', 'perspective', 'detail', 'facet']"
assassination,"word: assassination  
properties: secret meetings, bullet holes, power struggles, historical headlines","['secret meetings', 'bullet holes', 'power struggles', 'historical headlines']"
assumption,"word: assumption  
properties: hypothesis, bias, expectation, shortcut","['hypothesis', 'bias', 'expectation', 'shortcut']"
astonishment,"word: astonishment  
properties: wide‑eyed stare, dropped jaw, sudden silence, unexpected news","['wide‑eyed stare', 'dropped jaw', 'sudden silence', 'unexpected news']"
attack,"word: attack  
properties: alarm, breach, retaliation, strategy","['alarm', 'breach', 'retaliation', 'strategy']"
attention,"word: attention  
properties: spotlight, lecture, notifications, focus","['spotlight', 'lecture', 'notifications', 'focus']"
attraction,"word: attraction  
properties: magnet, concert, chemistry, tourism","['magnet', 'concert', 'chemistry', 'tourism']"
beauty,"beauty: sunrise, music, confidence, garden",[]
being,"being: breath, consciousness, existence, empathy",[]
betrayal,"word: betrayal  
properties: secret, knife, broken trust, exile","['secret', 'knife', 'broken trust', 'exile']"
blackmail,"word: blackmail  
properties: secrets, leverage, extortion, blackmailer","['secrets', 'leverage', 'extortion', 'blackmailer']"
boredom,"boredom: waiting, silence, ticking clock, empty hallway",[]
boycott,"boycott: protest, consumer, blacklist, solidarity",[]
bravery,"word: bravery  
properties: fire, rescue, storm, oath","['fire', 'rescue', 'storm', 'oath']"
career,"word: career  
properties: promotion, networking, mentorship, burnout","['promotion', 'networking', 'mentorship', 'burnout']"
carefulness,"word: carefulness  
properties: microscope, checklist, slow steps, double‑check","['microscope', 'checklist', 'slow steps', 'double‑check']"
catastrophe,"word: catastrophe  
properties: emergency, news alerts, evacuation, shattered plans","['emergency', 'news alerts', 'evacuation', 'shattered plans']"
caution,"word: caution  
properties: traffic lights, warning signs, double‑check, slow down","['traffic lights', 'warning signs', 'double‑check', 'slow down']"
challenge,"word: challenge  
properties: mountain, puzzle, marathon, breakthrough","['mountain', 'puzzle', 'marathon', 'breakthrough']"
chaos,"word: chaos  
properties: traffic jam, shattered glass, unexpected rain, crowded market","['traffic jam', 'shattered glass', 'unexpected rain', 'crowded market']"
character,"word: character  
properties: novel, moral compass, costume, personality","['novel', 'moral compass', 'costume', 'personality']"
