word,response,properties
ability,"word: ability  
properties: wings, freedom, flight, sky","['wings', 'freedom', 'flight', 'sky']"
accusation,"word: accusation  
properties: courtroom, blame, evidence, trial","['courtroom', 'blame', 'evidence', 'trial']"
achievement,"word: achievement  
properties: medal, goal, pride, effort","['medal', 'goal', 'pride', 'effort']"
activity,"word: activity  
properties: movement, energy, play, routine","['movement', 'energy', 'play', 'routine']"
addiction,"word: addiction  
properties: withdrawal, craving, obsession, relapse","['withdrawal', 'craving', 'obsession', 'relapse']"
admiration,"word: admiration  
properties: star, applause, gaze, inspiration","['star', 'applause', 'gaze', 'inspiration']"
advantage,"word: advantage  
properties: edge, strategy, benefit, lead","['edge', 'strategy', 'benefit', 'lead']"
adventure,"word: adventure  
properties: map, danger, discovery, mountains","['map', 'danger', 'discovery', 'mountains']"
advice,"word: advice  
properties: ear, mentor, decision, listening","['ear', 'mentor', 'decision', 'listening']"
agony,"word: agony  
properties: scream, fire, tears, silence","['scream', 'fire', 'tears', 'silence']"
agreement,"word: agreement  
properties: handshake, contract, peace, negotiation","['handshake', 'contract', 'peace', 'negotiation']"
amazement,"word: amazement  
properties: lightning, stars, gasp, wonder","['lightning', 'stars', 'gasp', 'wonder']"
ambition,"word: ambition  
properties: ladder, fire, clock, mountain","['ladder', 'fire', 'clock', 'mountain']"
ambush,"word: ambush  
properties: surprise, hiding, danger, stealth","['surprise', 'hiding', 'danger', 'stealth']"
amusement,"word: amusement  
properties: roller coaster, laughter, circus, smile","['roller coaster', 'laughter', 'circus', 'smile']"
anger,"word: anger  
properties: red face, clenched fist, loud voice, slamming door","['red face', 'clenched fist', 'loud voice', 'slamming door']"
anxiety,"word: anxiety  
properties: trembling, racing heart, silence, waiting","['trembling', 'racing heart', 'silence', 'waiting']"
apology,"word: apology  
properties: pen, silence, regret, handshake","['pen', 'silence', 'regret', 'handshake']"
appearance,"word: appearance  
properties: mirror, clothes, first impression, reflection","['mirror', 'clothes', 'first impression', 'reflection']"
appetite,"word: appetite  
properties: hunger, meal, craving, food","['hunger', 'meal', 'craving', 'food']"
application,"word: application  
properties: form, software, job, download","['form', 'software', 'job', 'download']"
aptitude,"word: aptitude  
properties: puzzle, test, skill, challenge","['puzzle', 'test', 'skill', 'challenge']"
argument,"word: argument  
properties: fire, clash, debate, tension","['fire', 'clash', 'debate', 'tension']"
art,"word: art  
properties: brush, canvas, gallery, emotion","['brush', 'canvas', 'gallery', 'emotion']"
aspect,"word: aspect  
properties: light, angle, view, dimension","['light', 'angle', 'view', 'dimension']"
assassination,"word: assassination  
properties: secrecy, betrayal, power, shadows","['secrecy', 'betrayal', 'power', 'shadows']"
assumption,"word: assumption  
properties: leap, belief, error, guess","['leap', 'belief', 'error', 'guess']"
astonishment,"word: astonishment  
properties: gasp, wide eyes, sudden silence, jaw drop","['gasp', 'wide eyes', 'sudden silence', 'jaw drop']"
attack,"word: attack  
properties: defense, war, danger, surprise","['defense', 'war', 'danger', 'surprise']"
attention,"word: attention  
properties: spotlight, focus, camera, silence","['spotlight', 'focus', 'camera', 'silence']"
attraction,"word: attraction  
properties: magnet, eyes, pull, stars","['magnet', 'eyes', 'pull', 'stars']"
beauty,"word: beauty  
properties: sunset, mirror, flower, smile","['sunset', 'mirror', 'flower', 'smile']"
being,"word: being  
properties: breath, awareness, existence, movement","['breath', 'awareness', 'existence', 'movement']"
betrayal,"word: betrayal  
properties: silence, broken trust, shadows, distance","['silence', 'broken trust', 'shadows', 'distance']"
blackmail,"word: blackmail  
properties: threat, secret, fear, control","['threat', 'secret', 'fear', 'control']"
boredom,"word: boredom  
properties: waiting, slouching, silence, yawn","['waiting', 'slouching', 'silence', 'yawn']"
boycott,"word: boycott  
properties: protest,抵制, consumer, movement","['protest', '抵制', 'consumer', 'movement']"
bravery,"word: bravery  
properties: soldier, fire, silence, mountains","['soldier', 'fire', 'silence', 'mountains']"
career,"word: career  
properties: office, promotion, salary, deadline","['office', 'promotion', 'salary', 'deadline']"
carefulness,"word: carefulness  
properties: checklist, safety, caution, precision","['checklist', 'safety', 'caution', 'precision']"
catastrophe,"word: catastrophe  
properties: disaster, destruction, chaos, emergency","['disaster', 'destruction', 'chaos', 'emergency']"
caution,"word: caution  
properties: red light, warning sign, slow down, careful step","['red light', 'warning sign', 'slow down', 'careful step']"
challenge,"word: challenge  
properties: obstacle, effort, growth, victory","['obstacle', 'effort', 'growth', 'victory']"
chaos,"word: chaos  
properties: explosion, storm, confusion, disorder","['explosion', 'storm', 'confusion', 'disorder']"
character,"word: character  
properties: story, trait, name, journey","['story', 'trait', 'name', 'journey']"
charm,"word: charm  
properties: spell, smile, magnetism, magic","['spell', 'smile', 'magnetism', 'magic']"
comfort,"word: comfort  
properties: warm blanket, soft chair, quiet room, gentle voice","['warm blanket', 'soft chair', 'quiet room', 'gentle voice']"
commitment,"word: commitment  
properties: deadline, promise, effort, loyalty","['deadline', 'promise', 'effort', 'loyalty']"
comparison,"word: comparison  
properties: scale, balance, contrast, benchmark","['scale', 'balance', 'contrast', 'benchmark']"
compassion,"word: compassion  
properties: healing, tears, helping, warmth","['healing', 'tears', 'helping', 'warmth']"
competence,"word: competence  
properties: skills, confidence, success, mastery","['skills', 'confidence', 'success', 'mastery']"
compromise,"word: compromise  
properties: handshake, negotiation, balance, agreement","['handshake', 'negotiation', 'balance', 'agreement']"
compulsion,"word: compulsion  
properties: handwashing, checklist, ritual, urgency","['handwashing', 'checklist', 'ritual', 'urgency']"
confession,"word: confession  
properties: guilt, whisper, church, honesty","['guilt', 'whisper', 'church', 'honesty']"
conflict,"word: conflict  
properties: war, argument, tension, disagreement","['war', 'argument', 'tension', 'disagreement']"
consideration,"word: consideration  
properties: pause, care, thought, delay","['pause', 'care', 'thought', 'delay']"
consolation,"word: consolation  
properties: blanket, tears, quiet room, hand holding","['blanket', 'tears', 'quiet room', 'hand holding']"
contempt,"word: contempt  
properties: sneer, dismissal, disdain, eye roll","['sneer', 'dismissal', 'disdain', 'eye roll']"
convention,"word: convention  
properties: meeting, rule, agreement, conference","['meeting', 'rule', 'agreement', 'conference']"
cooperation,"word: cooperation  
properties: handshake, team, agreement, bridge","['handshake', 'team', 'agreement', 'bridge']"
courage,"word: courage  
properties: storm, fire, sword, mountain","['storm', 'fire', 'sword', 'mountain']"
creativity,"word: creativity  
properties: paint, idea, music, puzzle","['paint', 'idea', 'music', 'puzzle']"
crime,"word: crime  
properties: prison, police, justice, evidence","['prison', 'police', 'justice', 'evidence']"
criticism,"word: criticism  
properties: feedback, argument, judgment, discomfort","['feedback', 'argument', 'judgment', 'discomfort']"
cruelty,"word: cruelty  
properties: chain, silence, fire, knife","['chain', 'silence', 'fire', 'knife']"
culture,"word: culture  
properties: festival, tradition, dance, cuisine","['festival', 'tradition', 'dance', 'cuisine']"
curiosity,"word: curiosity  
properties: explorer, question, discovery, wonder","['explorer', 'question', 'discovery', 'wonder']"
custom,"word: custom  
properties: tradition, dress, ceremony, habit","['tradition', 'dress', 'ceremony', 'habit']"
danger,"word: danger  
properties: fire, fall, knife, storm","['fire', 'fall', 'knife', 'storm']"
death,"word: death  
properties: grave, silence, funeral, twilight","['grave', 'silence', 'funeral', 'twilight']"
