word,response,properties
ability,"ability: heroism, superpower, talent show, medal",[]
accusation,"accusation:
 properties: investigation, courtroom, paranoia, whistleblower","['investigation', 'courtroom', 'paranoia', 'whistleblower']"
achievement,"achievement: trophy, pride, ambition, milestone",[]
activity,"activity: outdoor
properties: camping, exhaustion, children, exercise","['camping', 'exhaustion', 'children', 'exercise']"
addiction,"word: addiction
properties: intervention, medication, enabler, withdrawal","['intervention', 'medication', 'enabler', 'withdrawal']"
admiration,"admiration: 
 beauty, perfection, achievement, muse",[]
advantage,"word: advantage
properties: sports, negotiation, resume, skill","['sports', 'negotiation', 'resume', 'skill']"
adventure,"adventure:
 properties: island, pirates, map, midnight","['island', 'pirates', 'map', 'midnight']"
advice,"advice: 
1. therapist
2. gossip
3. resume
4. mentor",[]
agony,"agony: 
physical pain, heartbreak, heavy silences, intensive therapy",[]
agreement,"agreement: 
 properties: handshake, contract, lawyer, compromise","['handshake', 'contract', 'lawyer', 'compromise']"
amazement,"amazement: 

1. fireworks
2. wide eyes
3. spectacular view
4. silence",[]
ambition,"ambition: 
drive, mountain, vision, success",[]
ambush,"word: ambush
properties: battlefield, chaos, silence, desperation","['battlefield', 'chaos', 'silence', 'desperation']"
amusement,"amusement: circus, park, laughter, vacation",[]
anger,"anger: 

property1: stormy_weather
property2: football_game
property3: raised_voice
property4: rebellion",[]
anxiety,"anxiety: 
properties: rollercoaster, butterfly, alarm clock, medication","['rollercoaster', 'butterfly', 'alarm clock', 'medication']"
apology,"apology: 
 regrets, handwriting, family gatherings, promise",[]
appearance,"appearances 
properties: make-up, outfit, first impression, photograph","['make-up', 'outfit', 'first impression', 'photograph']"
appetite,"appetite:
 properties: 
    cravings
    mealtime
    dining table
   weight","['cravings', 'mealtime', 'dining table', 'weight']"
application,"application: 
properties: 
resume, software, interview, university","['resume', 'software', 'interview', 'university']"
aptitude,"word: aptitude
properties: portfolio, brainpower, career, IQ test","['portfolio', 'brainpower', 'career', 'IQ test']"
argument,"argument: insult, courtroom, opinion, yelling",[]
art,"word: art
properties: paint, museum, sculpture, emotion","['paint', 'museum', 'sculpture', 'emotion']"
aspect,"aspect: 
properties: architecture, film, lens, dimension","['architecture', 'film', 'lens', 'dimension']"
assassination,"word: assassination
properties: government, conspiracy, betrayal, gun","['government', 'conspiracy', 'betrayal', 'gun']"
assumption,"word: assumption
properties: prejudice, reality check, hypothesis, confirmation bias","['prejudice', 'reality check', 'hypothesis', 'confirmation bias']"
astonishment,"astonishment: 
 properties: mind blown, wide eyes, unexpected news, silence","['mind blown', 'wide eyes', 'unexpected news', 'silence']"
attack,"attack: 
properties: war, knife, chaos, surveillance","['war', 'knife', 'chaos', 'surveillance']"
attention,"word: attention
properties: focus, psychology, teacher, spotlight","['focus', 'psychology', 'teacher', 'spotlight']"
attraction,"word: attraction
properties: amusement park, beautiful scenery, famous celebrity, travel brochure","['amusement park', 'beautiful scenery', 'famous celebrity', 'travel brochure']"
beauty,"beauty: 
properties: makeup, flowers, fashion, landscapes","['makeup', 'flowers', 'fashion', 'landscapes']"
being,"word: being 
properties: existence, reality, personhood, humanity","['existence', 'reality', 'personhood', 'humanity']"
betrayal,"word: betrayal
properties: tears, investigation, mask, silence.","['tears', 'investigation', 'mask', 'silence.']"
blackmail,"blackmail: 
properties: extortion, movie plot twist, secret documents, dark alley","['extortion', 'movie plot twist', 'secret documents', 'dark alley']"
boredom,"word: boredom
properties: daydreaming, video games, weekend, alone","['daydreaming', 'video games', 'weekend', 'alone']"
boycott,"word: boycott
properties: protest, consumer choices, sports scandals, political unrest","['protest', 'consumer choices', 'sports scandals', 'political unrest']"
bravery,"word: bravery
properties: heroic act, loyalty test, armor shield, solo adventure","['heroic act', 'loyalty test', 'armor shield', 'solo adventure']"
career,"careers: 
1. promotion
2. finance
3. degree
4. unemployment",[]
carefulness,"carefulness: 
 properties: prudence, safety nets, mindfulness, precision","['prudence', 'safety nets', 'mindfulness', 'precision']"
catastrophe,"Word: catastrophe
Properties: destruction, warning system, emergency shelter, aftermath","['destruction', 'warning system', 'emergency shelter', 'aftermath']"
caution,"caution: warning sign, broken glass, slow down, police car",[]
